Date,KOSS_Open_average,KOSS_Open_max,KOSS_Open_min,KOSS_Open_volatility,KOSS_Open_change,KOSS_High_average,KOSS_High_max,KOSS_High_min,KOSS_High_volatility,KOSS_High_change,KOSS_Low_average,KOSS_Low_max,KOSS_Low_min,KOSS_Low_volatility,KOSS_Low_change,KOSS_Close_average,KOSS_Close_max,KOSS_Close_min,KOSS_Close_volatility,KOSS_Close_change,KOSS_Volume_average,KOSS_Volume_max,KOSS_Volume_min,KOSS_Volume_volatility,KOSS_Volume_change
2019-10-06,1.9824,2.02,1.94,0.08000000000000007,-0.020000000000000018,1.9964,2.04,1.949,0.09099999999999997,-0.040000000000000036,1.957,2.0,1.925,0.07499999999999996,-0.050000000000000044,1.981,2.04,1.949,0.09099999999999997,-0.09000000000000008,2193,5674,291,5383,258
2019-10-13,1.9215,1.9469999999999998,1.859,0.08799999999999986,-0.08099999999999996,1.93875,1.95,1.905,0.04499999999999993,-0.04499999999999993,1.89475,1.94,1.84,0.09999999999999987,-0.08099999999999996,1.9104999999999999,1.9469999999999998,1.85,0.09699999999999975,-0.041999999999999815,7260,18188,751,17437,2016
2019-10-20,1.8808,1.92,1.8230000000000002,0.09699999999999975,0.00800000000000023,1.9118,1.95,1.893,0.05699999999999994,-0.007999999999999785,1.8536000000000001,1.875,1.8230000000000002,0.051999999999999824,0.014999999999999902,1.8804,1.93,1.84,0.08999999999999986,0.021999999999999797,2549,6319,827,5492,-864
2019-10-27,1.8224,1.84,1.78,0.06000000000000005,-0.050000000000000044,1.8476000000000001,1.871,1.8,0.07099999999999995,-0.030000000000000027,1.8,1.83,1.76,0.07000000000000006,-0.07000000000000006,1.8092,1.83,1.77,0.06000000000000005,-0.06000000000000005,6366,11647,691,10956,9112
2019-11-03,1.7454,1.79,1.69,0.10000000000000009,0.03300000000000014,1.782,1.8,1.76,0.040000000000000036,0.030000000000000027,1.6844,1.73,1.63,0.10000000000000009,-0.08000000000000007,1.7338,1.8,1.6680000000000001,0.1319999999999999,-0.051999999999999824,14319,31098,7251,23847,-1797
2019-11-10,1.7242,1.75,1.6780000000000002,0.07199999999999984,0.05899999999999972,1.7642,1.79,1.7369999999999999,0.05300000000000016,-0.049000000000000155,1.6836,1.74,1.63,0.1100000000000001,0.021999999999999797,1.734,1.79,1.7,0.09000000000000008,-0.07000000000000006,3000,9501,442,9059,-13
2019-11-17,1.6464,1.73,1.5,0.22999999999999998,-0.22699999999999987,1.6722,1.75,1.5,0.25,-0.25,1.5748,1.7,1.3,0.3999999999999999,-0.3999999999999999,1.6128,1.7,1.46,0.24,-0.24,15376,61504,524,60980,59425
2019-11-24,1.4425,1.49,1.42,0.07000000000000006,-0.06000000000000005,1.4717500000000001,1.5,1.45,0.050000000000000044,-0.04499999999999993,1.435,1.46,1.42,0.040000000000000036,-0.030000000000000027,1.4625,1.4769999999999999,1.45,0.026999999999999913,-0.026999999999999913,7412,11343,2372,8971,-974
2019-12-01,1.438,1.46,1.41,0.050000000000000044,-0.020000000000000018,1.4478,1.46,1.43,0.030000000000000027,-0.010000000000000009,1.4188,1.45,1.4,0.050000000000000044,-0.04599999999999982,1.4338,1.45,1.42,0.030000000000000027,-0.006000000000000005,6840,17600,2322,15278,1685
2019-12-08,1.554,1.66,1.41,0.25,0.25,1.6396,1.6880000000000002,1.55,0.13800000000000012,-0.028000000000000247,1.497,1.6,1.41,0.19000000000000017,0.19000000000000017,1.5426,1.6230000000000002,1.41,0.2130000000000003,0.19000000000000017,41164,157937,8450,149487,-149333
2019-12-15,1.592,1.636,1.56,0.07599999999999985,-0.07599999999999985,1.6361999999999999,1.68,1.59,0.08999999999999986,-0.020000000000000018,1.49,1.53,1.43,0.10000000000000009,-0.10000000000000009,1.53,1.63,1.48,0.1499999999999999,0.09999999999999987,10934,19255,4561,14694,12935
2019-12-22,1.56475,1.639,1.5,0.139,-0.1200000000000001,1.6157499999999998,1.67,1.5619999999999998,0.1080000000000001,-0.1080000000000001,1.49225,1.5,1.489,0.010999999999999899,0.0,1.53875,1.585,1.49,0.09499999999999997,-0.09499999999999997,24531,28273,14900,13373,402
2019-12-29,1.4989999999999999,1.507,1.49,0.016999999999999904,-0.016999999999999904,1.5293333333333334,1.54,1.52,0.020000000000000018,-0.020000000000000018,1.491,1.493,1.49,0.0030000000000001137,0.0,1.5183333333333333,1.54,1.505,0.03500000000000014,-0.03500000000000014,6682,10317,4853,5464,-5464
