Date,HLX_Open_average,HLX_Open_max,HLX_Open_min,HLX_Open_volatility,HLX_Open_change,HLX_High_average,HLX_High_max,HLX_High_min,HLX_High_volatility,HLX_High_change,HLX_Low_average,HLX_Low_max,HLX_Low_min,HLX_Low_volatility,HLX_Low_change,HLX_Close_average,HLX_Close_max,HLX_Close_min,HLX_Close_volatility,HLX_Close_change,HLX_Volume_average,HLX_Volume_max,HLX_Volume_min,HLX_Volume_volatility,HLX_Volume_change
2019-10-20,9.076,9.22,8.9,0.3200000000000003,-0.22000000000000064,9.35,9.66,9.15,0.5099999999999998,-0.5099999999999998,8.799999999999999,8.94,8.53,0.41000000000000014,0.3000000000000007,9.018,9.16,8.93,0.23000000000000043,-0.009999999999999787,1561444,2444053,954527,1489526,-1489526
2019-10-27,8.882,9.15,8.67,0.4800000000000004,0.129999999999999,9.03,9.29,8.77,0.5199999999999996,-0.16999999999999993,8.652,8.86,8.45,0.41000000000000014,0.10999999999999943,8.858,9.17,8.59,0.5800000000000001,-0.23000000000000043,1266164,1603388,945021,658367,157202
2019-11-03,8.604,9.02,8.34,0.6799999999999997,-0.6799999999999997,8.738,9.13,8.53,0.6000000000000014,-0.5400000000000009,8.342,8.56,8.24,0.3200000000000003,-0.3100000000000005,8.516,8.63,8.42,0.21000000000000085,-0.08000000000000007,889394,1392938,617383,775555,-775555
2019-11-10,8.468,8.67,8.34,0.33000000000000007,-0.33000000000000007,8.568,8.85,8.41,0.4399999999999995,-0.4399999999999995,8.308,8.52,8.09,0.4299999999999997,-0.4299999999999997,8.382,8.58,8.15,0.4299999999999997,-0.4299999999999997,799023,934085,572123,361962,108525
2019-11-17,8.306000000000001,8.64,8.15,0.4900000000000002,0.4900000000000002,8.48,8.88,8.28,0.6000000000000014,0.5700000000000003,8.188,8.57,7.97,0.6000000000000005,0.6000000000000005,8.394,8.85,8.1,0.75,0.6500000000000004,890971,1055537,629675,425862,31596
2019-11-24,8.540000000000001,8.82,8.38,0.4399999999999995,-0.4399999999999995,8.5875,8.83,8.45,0.3800000000000008,-0.3800000000000008,8.344999999999999,8.45,8.23,0.21999999999999886,-0.16999999999999993,8.4375,8.61,8.3,0.3099999999999987,-0.10000000000000142,642641,1185243,331131,854112,550064
2019-12-01,8.65,8.99,8.25,0.7400000000000002,0.7400000000000002,8.914,9.19,8.39,0.7999999999999989,0.7999999999999989,8.58,8.94,8.13,0.8099999999999987,0.8099999999999987,8.768,9.14,8.22,0.9199999999999999,0.9199999999999999,925764,1397901,684643,713258,226113
2019-12-08,9.21,9.41,9.07,0.33999999999999986,0.27999999999999936,9.386000000000001,9.58,9.2,0.3800000000000008,0.34999999999999964,9.094,9.2,9.0,0.1999999999999993,0.10000000000000142,9.196,9.34,9.06,0.27999999999999936,0.09999999999999964,998513,1453454,670584,782870,536675
2019-12-15,9.280000000000001,9.42,9.13,0.28999999999999915,0.17999999999999972,9.466,9.82,9.27,0.5500000000000007,0.47000000000000064,9.186,9.37,9.04,0.33000000000000007,0.25,9.362,9.74,9.12,0.620000000000001,0.5400000000000009,1777271,4798939,765687,4033252,-89583
2019-12-22,9.79,9.98,9.55,0.4299999999999997,-0.21999999999999886,9.9225,10.0,9.86,0.14000000000000057,-0.10000000000000142,9.6225,9.76,9.44,0.3200000000000003,-0.1899999999999995,9.7125,9.91,9.46,0.4499999999999993,-0.25,629893,887853,428169,459684,178238
2019-12-29,9.65,9.73,9.53,0.20000000000000107,0.16000000000000014,9.790000000000001,9.8,9.77,0.030000000000001137,0.0,9.466666666666667,9.53,9.4,0.129999999999999,-0.129999999999999,9.64,9.66,9.63,0.02999999999999936,0.0,1017163,1245501,817561,427940,257072
