Date,MCHP_Open_average,MCHP_Open_max,MCHP_Open_min,MCHP_Open_volatility,MCHP_Open_change,MCHP_High_average,MCHP_High_max,MCHP_High_min,MCHP_High_volatility,MCHP_High_change,MCHP_Low_average,MCHP_Low_max,MCHP_Low_min,MCHP_Low_volatility,MCHP_Low_change,MCHP_Close_average,MCHP_Close_max,MCHP_Close_min,MCHP_Close_volatility,MCHP_Close_change,MCHP_Volume_average,MCHP_Volume_max,MCHP_Volume_min,MCHP_Volume_volatility,MCHP_Volume_change
2019-10-20,94.858,97.33,92.62,4.709999999999994,-2.3799999999999955,95.874,97.86,94.34,3.519999999999996,-3.299999999999997,93.89,96.26,91.71,4.550000000000011,-2.5799999999999983,95.042,97.78,92.99,4.790000000000006,-3.8799999999999955,1899435,3306102,1407765,1898337,131349
2019-10-27,95.96000000000001,97.31,95.09,2.219999999999999,-0.07000000000000739,96.694,97.47,95.4,2.069999999999993,1.1299999999999955,94.776,95.44,93.81,1.6299999999999955,0.23999999999999488,95.416,96.99,94.29,2.6999999999999886,1.3999999999999915,1586869,1792756,1306553,486203,-53418
2019-11-03,97.266,99.76,94.21,5.550000000000011,-4.550000000000011,98.53,101.57,96.48,5.089999999999989,-3.3299999999999983,95.812,98.76,93.31,5.450000000000003,-4.849999999999994,97.398,100.02,95.36,4.659999999999997,-3.5700000000000074,3616484,5649003,1777651,3871352,-1012479
2019-11-10,94.28,95.28,92.68,2.5999999999999943,-0.21999999999999886,95.128,96.0,93.82,2.180000000000007,-0.6200000000000045,93.42,94.47,92.5,1.9699999999999989,-0.35999999999999943,94.112,94.6,93.62,0.9799999999999898,0.030000000000001137,1671520,2002091,1250361,751730,-135887
2019-11-17,92.264,94.06,91.15,2.9099999999999966,-2.9099999999999966,92.926,94.49,91.75,2.739999999999995,-2.280000000000001,91.13,92.25,90.29,1.9599999999999937,-1.0999999999999943,91.776,92.64,91.0,1.6400000000000006,-0.7700000000000102,1733123,2370381,1203877,1166504,-357526
2019-11-24,94.155,95.97,92.31,3.6599999999999966,2.6599999999999966,95.205,96.08,93.69,2.3900000000000006,1.6700000000000017,93.48,95.11,92.26,2.8499999999999943,2.009999999999991,94.7825,95.6,93.62,1.9799999999999898,0.9200000000000017,1963593,3520969,732749,2788220,-1256928
2019-12-01,95.44,98.01,91.76,6.25,2.8599999999999994,96.286,99.0,92.39,6.609999999999999,3.6200000000000045,94.518,97.67,90.82,6.8500000000000085,4.0,95.618,98.76,91.87,6.890000000000001,4.550000000000011,2538540,4321439,1605129,2716310,-758174
2019-12-08,99.82000000000001,102.93,98.77,4.160000000000011,4.160000000000011,101.374,104.65,99.38,5.27000000000001,5.27000000000001,99.132,101.84,98.24,3.6000000000000085,3.450000000000003,100.416,103.16,98.46,4.700000000000003,3.0700000000000074,1997831,2649694,1459163,1190531,803822
2019-12-15,103.05799999999999,104.1,102.24,1.8599999999999994,1.0899999999999892,103.786,105.3,102.53,2.769999999999996,0.3499999999999943,102.11,102.88,101.38,1.5,-0.4399999999999977,102.934,104.67,101.9,2.769999999999996,1.4099999999999966,2424238,3775014,1359329,2415685,1329858
2019-12-22,105.265,106.06,104.81,1.25,1.1200000000000045,105.7,106.16,105.14,1.019999999999996,0.5900000000000034,104.5325,105.09,104.01,1.0799999999999983,0.8200000000000074,105.36,105.93,104.98,0.9500000000000028,0.5,923254,1660856,458651,1202205,-1018085
2019-12-29,105.4975,106.03,105.04,0.9899999999999949,-0.11999999999999034,106.45,108.09,105.28,2.8100000000000023,1.269999999999996,104.53,105.21,103.76,1.4499999999999886,0.5699999999999932,105.63749999999999,107.6,104.72,2.8799999999999955,0.25,4368427,10014975,1133265,8881710,8881710
