Date,GFI_Open_average,GFI_Open_max,GFI_Open_min,GFI_Open_volatility,GFI_Open_change,GFI_High_average,GFI_High_max,GFI_High_min,GFI_High_volatility,GFI_High_change,GFI_Low_average,GFI_Low_max,GFI_Low_min,GFI_Low_volatility,GFI_Low_change,GFI_Close_average,GFI_Close_max,GFI_Close_min,GFI_Close_volatility,GFI_Close_change,GFI_Volume_average,GFI_Volume_max,GFI_Volume_min,GFI_Volume_volatility,GFI_Volume_change
2019-01-20,3.772,3.82,3.73,0.08999999999999986,0.04999999999999982,3.822,3.87,3.78,0.0900000000000003,0.040000000000000036,3.734,3.8,3.65,0.1499999999999999,0.1499999999999999,3.7680000000000002,3.85,3.72,0.1299999999999999,0.1200000000000001,4276511,11118604,1595726,9522878,-8525391
2019-01-27,4.002,4.09,3.84,0.25,-0.15000000000000036,4.046,4.14,3.92,0.21999999999999975,-0.09999999999999964,3.93,4.04,3.8,0.2400000000000002,-0.16000000000000014,4.006,4.1,3.88,0.21999999999999975,-0.13999999999999968,4792945,5442148,3881540,1560608,-608655
2019-02-03,3.624,3.78,3.49,0.2899999999999996,-0.2899999999999996,3.722,3.81,3.66,0.1499999999999999,-0.10999999999999988,3.596,3.74,3.48,0.26000000000000023,-0.26000000000000023,3.674,3.81,3.62,0.18999999999999995,-0.16000000000000014,5847800,8383726,4140356,4243370,3070365
2019-02-10,3.68,3.71,3.64,0.06999999999999984,0.06999999999999984,3.8425,3.94,3.78,0.16000000000000014,0.16000000000000014,3.67,3.7,3.63,0.07000000000000028,0.07000000000000028,3.8049999999999997,3.91,3.69,0.2200000000000002,0.13000000000000034,6310589,7270584,4470565,2800019,690547
2019-02-17,4.136,4.26,3.93,0.3299999999999996,0.23999999999999977,4.2780000000000005,4.45,4.21,0.2400000000000002,-0.040000000000000036,4.106,4.25,3.93,0.31999999999999984,0.18999999999999995,4.216,4.39,4.15,0.23999999999999932,-0.0699999999999994,9141864,13132378,5049042,8083336,-6733991
2019-02-24,4.076,4.18,3.86,0.31999999999999984,-0.31000000000000005,4.108,4.21,3.87,0.33999999999999986,-0.33000000000000007,3.984,4.1,3.75,0.34999999999999964,-0.34999999999999964,4.056,4.2,3.87,0.33000000000000007,-0.33000000000000007,4781533,5128981,4417483,711498,-260025
2019-03-03,3.794,3.86,3.7,0.1599999999999997,0.06000000000000005,3.852,3.93,3.77,0.16000000000000014,0.040000000000000036,3.73,3.77,3.68,0.08999999999999986,0.020000000000000018,3.806,3.9,3.72,0.17999999999999972,0.040000000000000036,5606209,10433657,3520781,6912876,197439
2019-03-10,3.918,3.98,3.88,0.10000000000000009,0.06000000000000005,3.9739999999999998,4.01,3.94,0.06999999999999984,0.020000000000000018,3.87,3.9,3.85,0.04999999999999982,0.040000000000000036,3.938,4.0,3.87,0.1299999999999999,-0.06000000000000005,6225574,13482983,3288283,10194700,-138005
2019-03-17,4.03,4.15,3.88,0.27000000000000046,0.09999999999999964,4.114,4.22,4.01,0.20999999999999996,0.20999999999999996,3.964,4.09,3.84,0.25,0.23000000000000043,4.058,4.16,3.87,0.29000000000000004,0.29000000000000004,3532754,3998731,3009634,989097,-793033
2019-03-24,3.882,4.07,3.77,0.30000000000000027,-0.28000000000000025,3.9019999999999997,4.09,3.79,0.2999999999999998,-0.29000000000000004,3.788,4.01,3.61,0.3999999999999999,-0.3999999999999999,3.826,4.06,3.66,0.39999999999999947,-0.39999999999999947,4075705,5009113,2902866,2106247,1586051
2019-03-31,3.804,3.92,3.74,0.17999999999999972,0.16999999999999993,3.876,3.98,3.78,0.20000000000000018,0.20000000000000018,3.7640000000000002,3.91,3.66,0.25,0.25,3.842,3.94,3.7,0.23999999999999977,0.23999999999999977,3196971,3886245,1812631,2073614,-539636
2019-04-07,3.88,3.98,3.75,0.22999999999999998,-0.20000000000000018,3.944,4.07,3.87,0.20000000000000018,-0.20000000000000018,3.844,3.93,3.74,0.18999999999999995,-0.18999999999999995,3.904,4.06,3.81,0.24999999999999956,-0.23999999999999977,4088427,5336341,2431476,2904865,-1767364
2019-04-14,3.8425,3.92,3.8,0.1200000000000001,0.010000000000000231,3.9050000000000002,3.96,3.81,0.1499999999999999,-0.08000000000000007,3.74,3.8,3.66,0.13999999999999968,-0.11999999999999966,3.7925,3.91,3.67,0.2400000000000002,-0.14000000000000012,4595849,8487352,1897416,6589936,-2213169
2019-04-21,3.7840000000000003,3.95,3.62,0.33000000000000007,0.27,3.852,4.0,3.7,0.2999999999999998,0.2599999999999998,3.692,3.83,3.58,0.25,0.10000000000000009,3.7560000000000002,3.99,3.62,0.3700000000000001,0.1499999999999999,4613780,6229787,3480787,2749000,594915
2019-04-28,3.73,3.77,3.67,0.10000000000000009,-0.06999999999999984,3.808,3.83,3.79,0.040000000000000036,-0.040000000000000036,3.662,3.7,3.63,0.07000000000000028,0.050000000000000266,3.716,3.75,3.69,0.06000000000000005,-0.020000000000000018,4290896,5505973,2390913,3115060,-3115060
2019-05-05,3.816,3.91,3.78,0.13000000000000034,0.009999999999999787,3.882,4.0,3.79,0.20999999999999996,-0.0900000000000003,3.746,3.83,3.7,0.1299999999999999,-0.05999999999999961,3.818,3.9,3.72,0.17999999999999972,-0.06999999999999984,3979684,5278483,2996500,2281983,1146915
2019-05-12,3.742,3.84,3.62,0.21999999999999975,-0.21999999999999975,3.76,3.85,3.64,0.20999999999999996,-0.20999999999999996,3.666,3.78,3.57,0.20999999999999996,-0.15000000000000036,3.7079999999999997,3.8,3.59,0.20999999999999996,-0.20000000000000018,3548682,7148946,1949800,5199146,-527564
2019-05-19,3.7800000000000002,3.9,3.64,0.2599999999999998,0.2599999999999998,3.89,3.98,3.79,0.18999999999999995,0.1200000000000001,3.745,3.83,3.59,0.2400000000000002,0.2400000000000002,3.8325,3.88,3.77,0.10999999999999988,0.10999999999999988,8530372,11996235,4956851,7039384,-7039384
2019-05-26,4.182,4.59,3.92,0.6699999999999999,0.6699999999999999,4.364,4.99,3.94,1.0500000000000003,1.0500000000000003,4.156,4.59,3.83,0.7599999999999998,0.7599999999999998,4.308,4.96,3.87,1.0899999999999999,1.0899999999999999,8734226,17050504,3995885,13054619,13054619
2019-06-02,5.038,5.15,4.86,0.29000000000000004,0.13999999999999968,5.13,5.28,5.0,0.28000000000000025,-0.08999999999999986,4.93,5.01,4.81,0.20000000000000018,-0.03000000000000025,5.046,5.08,4.95,0.1299999999999999,-0.1299999999999999,11700077,16380382,8473894,7906488,-4152568
2019-06-09,5.138,5.27,4.96,0.3099999999999996,0.15000000000000036,5.2379999999999995,5.35,5.09,0.2599999999999998,0.17999999999999972,5.062,5.19,4.91,0.28000000000000025,0.03000000000000025,5.168,5.27,5.07,0.1999999999999993,0.019999999999999574,8668137,9498384,7866543,1631841,1113996
2019-06-16,5.326,5.46,5.09,0.3700000000000001,0.20999999999999996,5.404,5.62,5.2,0.41999999999999993,0.3899999999999997,5.202,5.39,5.0,0.3899999999999997,0.3899999999999997,5.3340000000000005,5.62,5.11,0.5099999999999998,0.5099999999999998,11757474,19337042,8560648,10776394,2327835
2019-06-23,5.398,5.68,5.25,0.4299999999999997,-0.4299999999999997,5.482,5.75,5.25,0.5,-0.5,5.256,5.34,5.06,0.28000000000000025,-0.28000000000000025,5.382,5.55,5.07,0.47999999999999954,-0.47999999999999954,6996745,11143491,3453554,7689937,-5481470
2019-06-30,5.18,5.29,5.0,0.29000000000000004,0.07000000000000028,5.325,5.46,5.24,0.21999999999999975,0.16000000000000014,5.0775,5.18,4.92,0.2599999999999998,0.05999999999999961,5.262499999999999,5.43,5.18,0.25,0.16999999999999993,6053379,7199492,4796054,2403438,2403438
2019-07-07,5.324,5.5,5.2,0.2999999999999998,0.040000000000000036,5.396,5.57,5.22,0.35000000000000053,-0.1200000000000001,5.19,5.41,5.12,0.29000000000000004,0.040000000000000036,5.302,5.56,5.17,0.3899999999999997,-0.14000000000000057,5956315,7514593,3391735,4122858,-4054649
2019-07-14,5.412,5.63,5.18,0.4500000000000002,0.4500000000000002,5.59,5.84,5.28,0.5599999999999996,0.3899999999999997,5.35,5.59,5.13,0.45999999999999996,0.3799999999999999,5.508,5.79,5.22,0.5700000000000003,0.29000000000000004,8815532,14723951,5069026,9654925,567981
2019-07-21,5.4879999999999995,5.54,5.39,0.15000000000000036,-0.040000000000000036,5.544,5.59,5.47,0.1200000000000001,-0.0600000000000005,5.398,5.49,5.33,0.16000000000000014,-0.009999999999999787,5.478,5.56,5.41,0.14999999999999947,0.04999999999999982,5501867,6969674,3618056,3351618,-3351618
2019-07-28,5.37,5.68,4.95,0.7299999999999995,0.1200000000000001,5.6259999999999994,5.97,5.38,0.5899999999999999,0.2699999999999996,5.274,5.68,4.94,0.7399999999999993,0.1299999999999999,5.46,5.83,5.05,0.7800000000000002,0.20999999999999996,9276164,12829874,6362753,6467121,6057546
2019-08-04,6.0200000000000005,6.2,5.78,0.41999999999999993,0.41999999999999993,6.186,6.29,6.05,0.2400000000000002,0.21999999999999975,5.914,6.05,5.76,0.29000000000000004,0.11000000000000032,6.04,6.11,5.9,0.20999999999999996,-0.09999999999999964,10615953,15323765,7176156,8147609,-3186935
2019-08-11,5.544,6.01,5.13,0.8799999999999999,-0.8799999999999999,5.702,6.07,5.41,0.6600000000000001,-0.5800000000000001,5.314,5.74,5.11,0.6299999999999999,-0.2999999999999998,5.54,5.75,5.39,0.3600000000000003,-0.34000000000000075,10365419,14809619,7899903,6909716,-6125332
2019-08-18,5.818,6.11,5.5,0.6100000000000003,0.6100000000000003,6.0,6.17,5.89,0.28000000000000025,0.25,5.7459999999999996,6.02,5.46,0.5599999999999996,0.5599999999999996,5.928,6.12,5.79,0.33000000000000007,0.2999999999999998,8731014,15193363,6346299,8847064,1212102
2019-08-25,5.99,6.15,5.8,0.35000000000000053,-0.25,6.1375,6.24,6.01,0.23000000000000043,-0.1299999999999999,5.8725000000000005,6.03,5.78,0.25,-0.25,5.985,6.14,5.86,0.27999999999999936,-0.1999999999999993,7861436,10838366,5578579,5259787,-5259787
2019-09-01,5.628,5.92,5.32,0.5999999999999996,-0.5999999999999996,5.688,6.03,5.35,0.6800000000000006,-0.6800000000000006,5.434,5.78,5.07,0.71,-0.71,5.46,5.8,5.09,0.71,-0.71,10468632,12082754,7906679,4176075,2676817
2019-09-08,4.964,5.24,4.69,0.5499999999999998,-0.35999999999999943,5.022,5.28,4.7,0.5800000000000001,-0.4399999999999995,4.716,4.94,4.5,0.4400000000000004,-0.4400000000000004,4.756,4.96,4.53,0.4299999999999997,-0.33999999999999986,10909719,14909927,7530074,7379853,-1242248
2019-09-15,4.8340000000000005,5.12,4.65,0.46999999999999975,0.46999999999999975,5.0,5.32,4.7,0.6200000000000001,0.6200000000000001,4.772,5.12,4.54,0.5800000000000001,0.5600000000000005,4.948,5.32,4.65,0.6699999999999999,0.6699999999999999,13564833,17395176,10058872,7336304,1111860
2019-09-22,5.226,5.42,4.97,0.4500000000000002,-0.25,5.3580000000000005,5.5,5.07,0.4299999999999997,-0.41999999999999993,5.15,5.34,4.88,0.45999999999999996,-0.33999999999999986,5.2299999999999995,5.46,4.92,0.54,-0.54,9466274,11573091,7158578,4414513,-1399463
2019-09-29,5.102,5.3,4.85,0.4500000000000002,0.4500000000000002,5.3100000000000005,5.45,5.19,0.2599999999999998,0.2599999999999998,5.082,5.27,4.83,0.4399999999999995,0.4399999999999995,5.216,5.42,5.03,0.3899999999999997,0.3899999999999997,7622323,8155842,7060265,1095577,-645377
