Date,ASHStock_Open_average,ASHStock_Open_max,ASHStock_Open_min,ASHStock_Open_volatility,ASHStock_Open_change,ASHStock_High_average,ASHStock_High_max,ASHStock_High_min,ASHStock_High_volatility,ASHStock_High_change,ASHStock_Low_average,ASHStock_Low_max,ASHStock_Low_min,ASHStock_Low_volatility,ASHStock_Low_change,ASHStock_Close_average,ASHStock_Close_max,ASHStock_Close_min,ASHStock_Close_volatility,ASHStock_Close_change,ASHStock_Volume_average,ASHStock_Volume_max,ASHStock_Volume_min,ASHStock_Volume_volatility,ASHStock_Volume_change
2019-06-02,76.74799999999999,78.32,74.72,3.5999999999999943,3.5999999999999943,77.52199999999999,78.49,75.35,3.1400000000000006,3.1400000000000006,76.03999999999999,77.57,74.2,3.3699999999999903,3.3699999999999903,77.116,77.89,75.14,2.75,2.6099999999999994,945540,1488768,479192,1009576,-560191
2019-06-09,78.986,79.9,77.78,2.1200000000000045,1.769999999999996,79.944,81.22,78.97,2.25,0.7399999999999949,78.324,79.75,77.59,2.1599999999999966,0.6499999999999915,78.97800000000001,80.09,78.25,1.8400000000000034,-0.480000000000004,891646,1064834,529836,534998,-282384
2019-06-16,78.202,79.14,77.77,1.3700000000000045,-0.519999999999996,78.64200000000001,79.37,78.18,1.1899999999999977,-0.3299999999999983,77.456,77.85,77.21,0.6400000000000006,0.010000000000005116,77.82600000000001,78.31,77.35,0.960000000000008,0.15000000000000568,511438,623673,368063,255610,-60050
2019-06-23,78.36200000000001,79.01,77.64,1.3700000000000045,1.3700000000000045,79.044,79.99,78.56,1.4299999999999926,1.1599999999999966,78.084,78.86,77.64,1.2199999999999989,1.2199999999999989,78.612,79.97,77.81,2.1599999999999966,1.6599999999999966,600917,1238042,337318,900724,839513
2019-06-30,79.7975,80.8,79.04,1.759999999999991,-1.759999999999991,80.0125,81.14,79.37,1.769999999999996,-1.769999999999996,78.8375,79.02,78.4,0.6199999999999903,-0.5300000000000011,79.4975,79.86,79.17,0.6899999999999977,-0.6899999999999977,322350,445183,143597,301586,-158555
2019-07-07,77.14,78.94,76.53,2.4099999999999966,-2.4099999999999966,77.672,78.94,76.89,2.049999999999997,-1.0999999999999943,76.112,76.91,75.26,1.6499999999999915,-0.6199999999999903,76.88,77.78,76.39,1.3900000000000006,0.8200000000000074,730573,1487190,342403,1144787,-276800
2019-07-14,76.74,78.37,74.32,4.050000000000011,-2.6199999999999903,77.664,78.81,76.2,2.6099999999999994,-1.3799999999999955,76.25,77.64,73.89,3.75,-1.6099999999999994,77.064,78.38,75.5,2.8799999999999955,-1.5499999999999972,637027,1609009,298669,1310340,41818
2019-07-21,77.636,78.89,76.29,2.5999999999999943,2.3599999999999994,78.61,79.73,76.99,2.740000000000009,2.740000000000009,77.204,78.33,75.86,2.469999999999999,2.469999999999999,78.234,79.62,76.02,3.6000000000000085,3.6000000000000085,459573,704228,281863,422365,-117161
2019-07-28,78.918,80.14,76.71,3.430000000000007,-2.7700000000000102,79.648,81.2,77.13,4.070000000000007,-2.660000000000011,77.85000000000001,79.31,75.7,3.6099999999999994,-3.6099999999999994,78.642,80.43,76.66,3.7700000000000102,-2.799999999999997,843753,1147197,521309,625888,408594
2019-08-04,75.35799999999999,76.27,74.41,1.8599999999999994,0.09000000000000341,75.978,77.02,75.61,1.4099999999999966,0.010000000000005116,74.598,75.54,74.1,1.440000000000012,0.060000000000002274,75.25,75.83,74.71,1.1200000000000045,-0.1600000000000108,921481,1288307,678635,609672,-231317
2019-08-11,72.80799999999999,74.41,71.39,3.019999999999996,-3.019999999999996,73.57600000000001,74.94,72.52,2.4200000000000017,-1.4200000000000017,71.858,73.19,70.9,2.289999999999992,-1.7999999999999972,72.61,74.06,71.09,2.969999999999999,-0.519999999999996,649169,948268,320767,627501,-152811
2019-08-18,73.06400000000001,73.62,72.4,1.2199999999999989,-1.2199999999999989,73.32600000000001,73.98,72.63,1.3500000000000085,-1.3500000000000085,71.972,73.12,70.63,2.490000000000009,-2.490000000000009,72.47,73.49,70.86,2.6299999999999955,-2.6299999999999955,512861,743941,306450,437491,437491
2019-08-25,72.20400000000001,73.01,71.16,1.8500000000000085,1.4200000000000017,72.928,73.9,71.98,1.9200000000000017,1.4899999999999949,71.586,72.49,70.88,1.6099999999999994,1.4299999999999926,72.264,73.24,71.36,1.8799999999999955,1.4099999999999966,466144,574420,348195,226225,42010
2019-09-01,73.6525,74.34,72.91,1.4300000000000068,1.1500000000000057,73.97,74.79,73.09,1.7000000000000028,1.2099999999999937,72.91,73.65,71.84,1.8100000000000023,1.6499999999999915,73.47,74.0,72.4,1.5999999999999943,1.5699999999999932,414303,556994,323612,233382,-68955
2019-09-08,76.092,78.03,74.39,3.6400000000000006,3.6400000000000006,76.888,78.61,74.8,3.8100000000000023,3.8100000000000023,75.294,77.72,73.28,4.439999999999998,4.439999999999998,76.712,78.33,74.56,3.769999999999996,3.769999999999996,404437,518311,294388,223923,-132421
2019-09-15,77.424,78.28,76.73,1.5499999999999972,-0.730000000000004,78.042,78.5,77.63,0.8700000000000045,-0.10999999999999943,76.71,77.03,76.07,0.960000000000008,0.2600000000000051,77.392,77.86,76.94,0.9200000000000017,0.6300000000000097,526675,1265020,246396,1018624,1018624
2019-09-22,77.05,77.49,76.61,0.8799999999999955,-0.12999999999999545,77.52,77.81,77.25,0.5600000000000023,-0.5600000000000023,76.36,76.88,76.09,0.789999999999992,-0.6999999999999886,76.85600000000001,77.5,76.48,1.019999999999996,-1.019999999999996,310570,381839,250692,131147,-21646
2019-09-29,75.586,77.35,74.44,2.9099999999999966,-2.1200000000000045,76.056,78.04,74.6,3.440000000000012,-1.6099999999999994,74.58,76.2,73.09,3.1099999999999994,-1.6000000000000085,75.346,77.05,74.44,2.6099999999999994,-1.519999999999996,350633,523853,217299,306554,-163199
2019-10-06,75.632,76.7,74.94,1.7600000000000051,0.8799999999999955,76.752,77.74,75.46,2.280000000000001,1.6799999999999926,74.758,76.08,74.04,2.039999999999992,1.3499999999999943,75.666,76.77,74.81,1.9599999999999937,1.2199999999999989,631673,1024425,359463,664962,228029
2019-10-13,77.59,78.04,77.12,0.9200000000000017,-0.5099999999999909,77.812,78.14,77.25,0.8900000000000006,-0.480000000000004,76.66,77.23,75.95,1.2800000000000011,0.3499999999999943,77.166,77.59,76.58,1.0100000000000051,-0.3400000000000034,319456,518779,207631,311148,188857
2019-10-20,76.698,77.24,75.94,1.2999999999999972,-1.2999999999999972,77.16,77.77,76.75,1.019999999999996,-0.4399999999999977,76.176,76.9,75.75,1.1500000000000057,-1.1500000000000057,76.538,77.05,76.13,0.9200000000000017,-0.29999999999999716,328893,499561,215396,284165,209861
