Date,NETE_Open_average,NETE_Open_max,NETE_Open_min,NETE_Open_volatility,NETE_Open_change,NETE_High_average,NETE_High_max,NETE_High_min,NETE_High_volatility,NETE_High_change,NETE_Low_average,NETE_Low_max,NETE_Low_min,NETE_Low_volatility,NETE_Low_change,NETE_Close_average,NETE_Close_max,NETE_Close_min,NETE_Close_volatility,NETE_Close_change,NETE_Volume_average,NETE_Volume_max,NETE_Volume_min,NETE_Volume_volatility,NETE_Volume_change
2019-01-13,6.18,6.32,6.0,0.3200000000000003,-0.3200000000000003,6.5,6.62,6.33,0.29000000000000004,0.13999999999999968,6.0375,6.3,5.8,0.5,-0.4500000000000002,6.2125,6.3,6.05,0.25,0.0,89085,191195,34851,156344,156344
2019-01-20,5.986000000000001,6.28,5.86,0.41999999999999993,-0.41999999999999993,6.158,6.43,6.0,0.4299999999999997,-0.29000000000000004,5.762,5.86,5.71,0.15000000000000036,0.05999999999999961,5.89,5.95,5.84,0.11000000000000032,0.07000000000000028,76126,205053,25568,179485,-160172
2019-01-27,5.930000000000001,5.98,5.86,0.1200000000000001,0.08999999999999986,6.092,6.35,5.98,0.3699999999999992,0.3199999999999994,5.854,5.95,5.8,0.15000000000000036,0.15000000000000036,5.98,6.19,5.83,0.3600000000000003,0.2600000000000007,43910,66924,26725,40199,22847
2019-02-03,6.1080000000000005,6.45,5.92,0.5300000000000002,0.3700000000000001,6.308,6.52,6.11,0.40999999999999925,0.1900000000000004,5.962,6.17,5.89,0.28000000000000025,0.21999999999999975,6.122,6.43,5.9,0.5299999999999994,0.4299999999999997,85673,278217,27389,250828,15401
2019-02-10,6.1475,6.42,5.95,0.46999999999999975,-0.21999999999999975,6.31,6.42,6.22,0.20000000000000018,-0.08000000000000007,5.9775,6.0,5.95,0.04999999999999982,0.0,6.047499999999999,6.1,6.0,0.09999999999999964,-0.07000000000000028,57921,102038,31606,70432,-19220
2019-02-17,6.22,6.53,6.06,0.47000000000000064,0.11000000000000032,6.444,6.85,6.21,0.6399999999999997,-0.6399999999999997,6.04,6.1,5.98,0.11999999999999922,-0.11999999999999922,6.162,6.45,6.05,0.40000000000000036,-0.33999999999999986,157708,519274,56072,463202,-463202
2019-02-24,6.148,6.25,6.04,0.20999999999999996,-0.05999999999999961,6.216,6.3,6.1,0.20000000000000018,0.07000000000000028,5.95,6.05,5.82,0.22999999999999954,0.13999999999999968,6.12,6.25,6.02,0.23000000000000043,0.0600000000000005,89354,217193,23327,193866,-62674
2019-03-03,5.91,6.08,5.78,0.2999999999999998,-0.2999999999999998,6.026,6.18,5.89,0.29000000000000004,-0.22999999999999954,5.784,5.95,5.53,0.41999999999999993,-0.16999999999999993,5.892,5.96,5.8,0.16000000000000014,-0.04999999999999982,39779,62698,20670,42028,-18178
2019-03-10,5.952,6.0,5.86,0.13999999999999968,0.04999999999999982,6.032,6.09,5.98,0.10999999999999943,0.10999999999999943,5.834,5.96,5.75,0.20999999999999996,0.20999999999999996,5.99,6.06,5.91,0.14999999999999947,0.07999999999999918,22848,30684,18838,11846,-2608
2019-03-17,5.948,6.05,5.84,0.20999999999999996,-0.20999999999999996,5.9799999999999995,6.06,5.85,0.20999999999999996,-0.20000000000000018,5.86,5.95,5.75,0.20000000000000018,-0.20000000000000018,5.942,6.05,5.8,0.25,-0.25,17947,21268,13190,8078,4553
2019-03-24,5.8420000000000005,5.91,5.8,0.11000000000000032,0.11000000000000032,6.012,6.27,5.88,0.3899999999999997,0.21999999999999975,5.782,5.87,5.72,0.15000000000000036,0.1200000000000001,5.864,5.91,5.79,0.1200000000000001,0.03000000000000025,32869,82458,13439,69019,3015
2019-03-31,6.138,6.26,5.96,0.2999999999999998,-0.13999999999999968,6.322,6.47,6.12,0.34999999999999964,-0.34999999999999964,5.948,6.07,5.85,0.22000000000000064,-0.0600000000000005,6.08,6.2,5.99,0.20999999999999996,0.0,114329,219245,50442,168803,-136076
2019-04-07,6.046,6.17,5.93,0.2400000000000002,0.0600000000000005,6.196,6.48,6.0,0.4800000000000004,-0.08999999999999986,5.93,6.04,5.85,0.1900000000000004,-0.08000000000000007,6.074,6.29,5.95,0.33999999999999986,-0.13999999999999968,82409,261318,14086,247232,27460
2019-04-14,5.8225,5.94,5.7,0.2400000000000002,-0.17999999999999972,5.9375,6.17,5.75,0.41999999999999993,-0.41999999999999993,5.7075,5.85,5.64,0.20999999999999996,-0.20999999999999996,5.7875,5.91,5.7,0.20999999999999996,-0.1900000000000004,51990,95252,26471,68781,-68781
2019-04-21,5.646,5.72,5.57,0.14999999999999947,-0.10999999999999943,5.746,5.9,5.58,0.3200000000000003,-0.1200000000000001,5.5040000000000004,5.61,5.4,0.20999999999999996,-0.09999999999999964,5.642,5.78,5.5,0.28000000000000025,-0.16000000000000014,47212,69188,7044,62144,2181
2019-04-28,5.53,5.63,5.43,0.20000000000000018,0.020000000000000462,5.692,5.83,5.61,0.21999999999999975,-0.21999999999999975,5.428,5.46,5.41,0.04999999999999982,0.04999999999999982,5.5520000000000005,5.65,5.41,0.2400000000000002,-0.10000000000000053,31528,63546,6032,57514,-57514
2019-05-05,5.252,5.52,5.07,0.4499999999999993,-0.4499999999999993,5.426,5.71,5.22,0.4900000000000002,0.08999999999999986,5.094,5.39,4.97,0.41999999999999993,-0.41999999999999993,5.206,5.4,5.06,0.34000000000000075,-0.15000000000000036,45615,142244,14104,128140,115170
2019-05-12,5.12,5.32,4.9,0.41999999999999993,-0.34999999999999964,5.176,5.42,4.9,0.5199999999999996,-0.5199999999999996,4.7,5.18,4.0,1.1799999999999997,-0.7799999999999994,4.93,5.28,4.48,0.7999999999999998,-0.7799999999999994,59393,210374,14616,195758,-12275
2019-05-19,4.38,4.5,4.26,0.2400000000000002,-0.1299999999999999,4.455,4.54,4.37,0.16999999999999993,-0.1299999999999999,4.2475000000000005,4.3,4.2,0.09999999999999964,-0.0699999999999994,4.279999999999999,4.35,4.2,0.14999999999999947,0.040000000000000036,14834,28839,7206,21633,-21633
2019-05-26,4.116,4.29,3.95,0.33999999999999986,-0.25000000000000044,4.21,4.39,4.11,0.27999999999999936,-0.27999999999999936,4.0120000000000005,4.23,3.9,0.3300000000000005,-0.25000000000000044,4.096,4.34,3.94,0.3999999999999999,-0.2599999999999998,23892,47116,7049,40067,4465
2019-06-02,4.044,4.09,4.01,0.08000000000000007,-0.03000000000000025,4.148,4.28,4.09,0.1900000000000004,0.1900000000000004,3.924,4.0,3.86,0.14000000000000012,0.040000000000000036,3.964,4.0,3.9,0.10000000000000009,-0.08000000000000007,20411,31277,8232,23045,12272
2019-06-09,3.962,4.0,3.92,0.08000000000000007,-0.020000000000000018,4.062,4.16,4.02,0.14000000000000057,-0.14000000000000057,3.872,3.94,3.77,0.16999999999999993,-0.08999999999999986,3.938,4.03,3.88,0.15000000000000036,-0.15000000000000036,14050,34392,2936,31456,8739
2019-06-16,4.0040000000000004,4.23,3.82,0.4100000000000006,0.4100000000000006,4.48,5.42,3.99,1.4299999999999997,0.5099999999999998,3.93,4.07,3.82,0.25000000000000044,0.25000000000000044,4.154,4.34,3.99,0.34999999999999964,0.34999999999999964,135895,525464,7889,517575,84178
2019-06-23,4.476,4.73,4.26,0.47000000000000064,0.35000000000000053,4.76,5.1,4.51,0.5899999999999999,0.22000000000000064,4.319999999999999,4.43,4.26,0.16999999999999993,0.1299999999999999,4.51,4.72,4.3,0.41999999999999993,0.27000000000000046,123316,381428,36749,344679,19251
2019-06-30,4.46,4.52,4.37,0.14999999999999947,0.0699999999999994,4.575,4.69,4.52,0.17000000000000082,-0.16000000000000014,4.3475,4.43,4.24,0.1899999999999995,-0.1899999999999995,4.4375,4.56,4.35,0.20999999999999996,-0.17999999999999972,19705,33627,5794,27833,-8180
2019-07-07,4.332,4.37,4.28,0.08999999999999986,-0.05999999999999961,4.372,4.44,4.3,0.14000000000000057,-0.14000000000000057,4.216,4.31,4.0,0.3099999999999996,-0.2599999999999998,4.26,4.39,4.02,0.3700000000000001,-0.3700000000000001,17055,32766,4131,28635,-14919
2019-07-14,3.9219999999999997,4.1,3.78,0.31999999999999984,-0.31999999999999984,3.958,4.1,3.85,0.24999999999999956,-0.21999999999999975,3.73,3.91,3.61,0.30000000000000027,-0.29000000000000004,3.806,4.01,3.62,0.3899999999999997,-0.3899999999999997,19354,33349,7644,25705,-7804
2019-07-21,3.7720000000000002,3.86,3.7,0.1599999999999997,0.1499999999999999,3.904,4.05,3.81,0.23999999999999977,-0.19999999999999973,3.682,3.73,3.63,0.10000000000000009,0.03000000000000025,3.702,3.83,3.63,0.20000000000000018,0.03000000000000025,24587,94050,4662,89388,-86192
2019-07-28,3.674,3.7,3.62,0.08000000000000007,-0.06999999999999984,3.758,3.83,3.69,0.14000000000000012,-0.08999999999999986,3.642,3.67,3.6,0.06999999999999984,-0.040000000000000036,3.674,3.78,3.61,0.16999999999999993,-0.1499999999999999,14221,19644,9882,9762,-9762
2019-08-04,3.592,3.65,3.52,0.1299999999999999,0.020000000000000018,3.728,3.92,3.61,0.31000000000000005,0.10999999999999988,3.484,3.6,3.37,0.22999999999999998,0.06000000000000005,3.636,3.72,3.55,0.17000000000000037,0.10000000000000009,18829,40065,5786,34279,-7942
2019-08-11,3.444,3.73,3.21,0.52,-0.43000000000000016,3.59,3.86,3.21,0.6499999999999999,-0.6499999999999999,3.29,3.61,3.03,0.5800000000000001,-0.5800000000000001,3.36,3.73,3.13,0.6000000000000001,-0.6000000000000001,25723,37934,13205,24729,22512
2019-08-18,3.942,5.15,3.09,2.0600000000000005,1.58,4.474,5.75,3.15,2.6,1.65,3.608,4.35,3.0,1.3499999999999996,1.17,4.178,5.32,3.15,2.1700000000000004,1.2500000000000004,4217451,17885422,11943,17873479,387819
2019-08-25,4.9625,5.15,4.74,0.41000000000000014,-0.29000000000000004,5.41,6.3,4.97,1.33,-1.33,4.6675,4.73,4.6,0.13000000000000078,-0.0600000000000005,4.859999999999999,5.06,4.78,0.27999999999999936,0.009999999999999787,1092399,3472298,115071,3357227,-3357227
2019-09-01,5.468,6.15,4.75,1.4000000000000004,0.6200000000000001,5.994,6.4,5.6,0.8000000000000007,-0.6300000000000008,5.216,5.43,4.75,0.6799999999999997,0.6200000000000001,5.548,6.03,5.37,0.6600000000000001,-0.5499999999999998,473600,1337819,145518,1192301,-1126899
2019-09-08,5.332,5.45,5.28,0.16999999999999993,-0.14000000000000057,5.562,5.71,5.48,0.22999999999999954,0.11000000000000032,5.208,5.33,5.12,0.20999999999999996,-0.09999999999999964,5.378,5.62,5.23,0.3899999999999997,0.29000000000000004,129955,223564,59490,164074,14854
2019-09-15,5.588,5.8,5.39,0.41000000000000014,-0.16000000000000014,5.71,5.99,5.43,0.5600000000000005,-0.5499999999999998,5.394,5.6,5.2,0.39999999999999947,-0.3799999999999999,5.516,5.83,5.23,0.5999999999999996,-0.5,70954,97387,48610,48777,-26295
2019-09-22,5.012,5.21,4.74,0.46999999999999975,-0.46999999999999975,5.074,5.29,4.79,0.5,-0.5,4.742,4.93,4.53,0.39999999999999947,-0.2999999999999998,4.8100000000000005,4.95,4.57,0.3799999999999999,-0.33999999999999986,33113,94350,10724,83626,-61270
2019-09-29,4.46,4.6,4.3,0.2999999999999998,-0.11000000000000032,4.634,4.86,4.43,0.4300000000000006,-0.33000000000000007,4.326,4.4,4.27,0.13000000000000078,0.05000000000000071,4.426,4.51,4.31,0.20000000000000018,0.11000000000000032,60604,121799,5931,115868,-115868
2019-10-06,4.454,4.74,4.28,0.45999999999999996,-0.16999999999999993,4.592,4.74,4.39,0.35000000000000053,-0.11000000000000032,4.33,4.42,4.25,0.16999999999999993,-0.040000000000000036,4.402,4.59,4.25,0.33999999999999986,-0.14000000000000057,16686,24438,10054,14384,5071
2019-10-13,4.398,4.48,4.36,0.1200000000000001,0.0,4.46,4.54,4.39,0.15000000000000036,0.009999999999999787,4.304,4.36,4.21,0.15000000000000036,-0.11000000000000032,4.432,4.54,4.38,0.16000000000000014,0.009999999999999787,15436,22226,5694,16532,12952
2019-10-20,4.416,4.76,4.08,0.6799999999999997,0.21999999999999975,4.534,4.97,4.31,0.6600000000000001,0.4299999999999997,4.204,4.35,4.05,0.2999999999999998,-0.1200000000000001,4.298,4.43,4.06,0.3700000000000001,-0.1900000000000004,32604,67165,4641,62524,58501
