Date,RLJ_Open_average,RLJ_Open_max,RLJ_Open_min,RLJ_Open_volatility,RLJ_Open_change,RLJ_High_average,RLJ_High_max,RLJ_High_min,RLJ_High_volatility,RLJ_High_change,RLJ_Low_average,RLJ_Low_max,RLJ_Low_min,RLJ_Low_volatility,RLJ_Low_change,RLJ_Close_average,RLJ_Close_max,RLJ_Close_min,RLJ_Close_volatility,RLJ_Close_change,RLJ_Volume_average,RLJ_Volume_max,RLJ_Volume_min,RLJ_Volume_volatility,RLJ_Volume_change
2019-04-14,18.3075,18.44,18.16,0.28000000000000114,-0.28000000000000114,18.3725,18.47,18.18,0.28999999999999915,-0.28999999999999915,18.072499999999998,18.29,17.69,0.5999999999999979,-0.5999999999999979,18.22,18.4,17.96,0.4399999999999977,-0.4399999999999977,1053870,1674673,477218,1197455,-384226
2019-04-21,18.23,18.5,17.97,0.5300000000000011,0.5300000000000011,18.468,18.74,18.3,0.4399999999999977,0.4299999999999997,18.136,18.39,17.91,0.4800000000000004,0.4800000000000004,18.332,18.48,18.17,0.3099999999999987,0.21000000000000085,859698,1222741,515936,706805,-282932
2019-04-28,18.432,18.49,18.32,0.16999999999999815,-0.030000000000001137,18.626,18.68,18.48,0.1999999999999993,0.1999999999999993,18.323999999999998,18.43,18.22,0.21000000000000085,0.120000000000001,18.474,18.65,18.34,0.3099999999999987,0.21000000000000085,973748,1226905,850017,376888,-342897
2019-05-05,18.38,18.49,18.15,0.33999999999999986,-0.019999999999999574,18.596,18.75,18.38,0.370000000000001,-0.010000000000001563,18.162,18.31,18.03,0.2799999999999976,0.16000000000000014,18.386,18.75,18.12,0.629999999999999,0.07000000000000028,1093196,1498951,876528,622423,-55122
2019-05-12,18.648,18.89,18.37,0.5199999999999996,0.259999999999998,18.83,19.04,18.58,0.46000000000000085,0.14000000000000057,18.51,18.85,18.3,0.5500000000000007,-0.05000000000000071,18.682,18.91,18.37,0.5399999999999991,-0.0799999999999983,798554,1047783,457986,589797,-589797
2019-05-19,18.4225,18.66,18.22,0.4400000000000013,-0.05000000000000071,18.5575,18.7,18.36,0.33999999999999986,-0.18999999999999773,18.255,18.43,18.09,0.33999999999999986,-0.2699999999999996,18.4375,18.69,18.31,0.38000000000000256,-0.3500000000000014,663386,968232,374477,593755,-227813
2019-05-26,17.695999999999998,18.34,17.16,1.1799999999999997,-1.1799999999999997,17.792,18.38,17.34,1.0399999999999991,-0.9399999999999977,17.39,17.95,17.0,0.9499999999999993,-0.9499999999999993,17.54,17.95,17.17,0.7799999999999976,-0.5999999999999979,1304576,1543404,928002,615402,-122105
2019-06-02,17.742,17.94,17.46,0.4800000000000004,0.4800000000000004,17.868,18.02,17.63,0.39000000000000057,0.38000000000000256,17.564,17.85,17.3,0.5500000000000007,0.5500000000000007,17.794,17.95,17.62,0.3299999999999983,0.3299999999999983,901814,1061908,802756,259152,-96004
2019-06-09,17.964000000000002,18.05,17.71,0.33999999999999986,-0.33999999999999986,18.064,18.15,17.91,0.23999999999999844,-0.23999999999999844,17.81,17.93,17.64,0.28999999999999915,-0.28000000000000114,17.926,18.06,17.7,0.35999999999999943,-0.16999999999999815,1031420,1244944,796668,448276,93662
2019-06-16,18.078,18.24,17.92,0.31999999999999673,-0.05999999999999872,18.176000000000002,18.37,17.92,0.4499999999999993,-0.34999999999999787,17.83,18.12,17.29,0.8300000000000018,-0.6700000000000017,17.978,18.19,17.57,0.620000000000001,-0.6000000000000014,1509884,2486479,761389,1725090,1691242
2019-06-23,17.586000000000002,17.89,17.2,0.6900000000000013,0.2699999999999996,17.844,18.04,17.55,0.48999999999999844,0.18999999999999773,17.404,17.7,17.2,0.5,0.08999999999999986,17.604,17.78,17.38,0.40000000000000213,0.33000000000000185,2480562,3867745,1508458,2359287,-450749
2019-06-30,17.799999999999997,17.9,17.72,0.17999999999999972,0.17999999999999972,17.9275,17.99,17.83,0.16000000000000014,0.10000000000000142,17.71,17.8,17.62,0.17999999999999972,0.17999999999999972,17.86,17.92,17.81,0.11000000000000298,0.030000000000001137,552151,792488,450664,341824,-341824
2019-07-07,17.75,17.89,17.55,0.33999999999999986,-0.03999999999999915,17.882,17.99,17.8,0.18999999999999773,-0.03999999999999915,17.58,17.79,17.45,0.33999999999999986,-0.07000000000000028,17.726,17.83,17.54,0.28999999999999915,-0.10999999999999943,977623,1199157,504984,694173,525573
2019-07-14,17.23,17.4,17.05,0.34999999999999787,-0.34999999999999787,17.364,17.68,17.16,0.5199999999999996,-0.5199999999999996,17.102,17.37,16.92,0.4499999999999993,-0.4499999999999993,17.168,17.49,16.94,0.5499999999999972,-0.5499999999999972,1395508,1860231,1034577,825654,-825654
2019-07-21,17.36,17.59,16.98,0.6099999999999994,0.46999999999999886,17.592,17.72,17.4,0.3200000000000003,0.3200000000000003,17.254,17.45,16.91,0.5399999999999991,0.5399999999999991,17.472,17.59,17.37,0.21999999999999886,0.2099999999999973,1197815,1418455,1045857,372598,-269605
2019-07-28,17.192,17.71,16.74,0.9700000000000024,-0.7199999999999989,17.366,17.86,16.93,0.9299999999999997,-0.8000000000000007,16.858,17.49,16.17,1.3199999999999967,-1.3199999999999967,17.038,17.7,16.46,1.2399999999999984,-1.2399999999999984,1455832,1693923,1052112,641811,-116677
2019-08-04,16.552,16.92,16.32,0.6000000000000014,-0.0799999999999983,16.748,17.07,16.41,0.6600000000000001,-0.2799999999999976,16.242,16.48,15.96,0.5199999999999996,-0.3000000000000007,16.51,16.98,16.23,0.75,-0.2799999999999976,1692112,2182086,1249989,932097,77956
2019-08-11,16.174,16.61,15.84,0.7699999999999996,0.379999999999999,16.32,16.61,16.09,0.5199999999999996,0.10999999999999943,15.958,16.3,15.65,0.6500000000000004,0.120000000000001,16.152,16.45,15.78,0.6699999999999999,0.05000000000000071,1454656,1960793,1056913,903880,258362
2019-08-18,16.3,16.43,16.18,0.25,-0.25,16.372,16.45,16.21,0.23999999999999844,-0.21999999999999886,16.1,16.18,15.98,0.1999999999999993,-0.1999999999999993,16.178,16.33,16.02,0.3099999999999987,-0.14000000000000057,1456741,1917210,776900,1140310,-639593
2019-08-25,16.16,16.26,15.93,0.33000000000000185,0.07000000000000028,16.2925,16.42,16.19,0.23000000000000043,0.09999999999999787,16.05,16.2,15.93,0.2699999999999996,0.1700000000000017,16.1425,16.25,15.96,0.28999999999999915,0.25,764583,1094384,497665,596719,-281882
2019-09-01,16.4,16.71,16.09,0.620000000000001,0.5199999999999996,16.618,16.97,16.16,0.8099999999999987,0.8099999999999987,16.338,16.59,15.99,0.5999999999999996,0.5899999999999981,16.53,16.96,16.02,0.9400000000000013,0.9400000000000013,1023157,1183517,776017,407500,-67518
2019-09-08,17.35,17.57,16.95,0.620000000000001,0.620000000000001,17.53,17.75,17.16,0.5899999999999999,0.5899999999999999,17.166,17.5,16.86,0.6400000000000006,0.6400000000000006,17.458000000000002,17.64,17.16,0.4800000000000004,0.4400000000000013,1628175,2623450,1052308,1571142,-318663
2019-09-15,17.376,17.54,17.17,0.36999999999999744,-0.36999999999999744,17.49,17.6,17.39,0.21000000000000085,-0.14999999999999858,17.228,17.32,17.09,0.23000000000000043,-0.19000000000000128,17.324,17.37,17.28,0.08999999999999986,-0.07000000000000028,1298010,2067830,861443,1206387,-271805
2019-09-22,17.2,17.43,16.97,0.46000000000000085,-0.29999999999999716,17.326,17.51,17.15,0.360000000000003,-0.21999999999999886,17.068,17.23,16.85,0.379999999999999,-0.120000000000001,17.166,17.4,16.99,0.41000000000000014,-0.25,889510,1013721,658977,354744,-66153
2019-09-29,16.706,17.1,16.51,0.5899999999999999,-0.490000000000002,16.848,17.21,16.73,0.4800000000000004,-0.4400000000000013,16.52,16.79,16.38,0.41000000000000014,-0.259999999999998,16.684,16.8,16.59,0.21000000000000085,-0.10000000000000142,1097338,1281942,734600,547342,-531042
2019-10-06,16.616,16.7,16.54,0.16000000000000014,0.120000000000001,16.726,16.97,16.61,0.35999999999999943,0.019999999999999574,16.462,16.7,16.32,0.379999999999999,-0.05999999999999872,16.556,16.75,16.47,0.28000000000000114,0.060000000000002274,928557,1146929,750680,396249,77598
