Date,NC_stock_Open_average,NC_stock_Open_max,NC_stock_Open_min,NC_stock_Open_volatility,NC_stock_Open_change,NC_stock_High_average,NC_stock_High_max,NC_stock_High_min,NC_stock_High_volatility,NC_stock_High_change,NC_stock_Low_average,NC_stock_Low_max,NC_stock_Low_min,NC_stock_Low_volatility,NC_stock_Low_change,NC_stock_Close_average,NC_stock_Close_max,NC_stock_Close_min,NC_stock_Close_volatility,NC_stock_Close_change,NC_stock_Volume_average,NC_stock_Volume_max,NC_stock_Volume_min,NC_stock_Volume_volatility,NC_stock_Volume_change
2018-12-16,32.434,32.84,31.72,1.1200000000000045,-1.0799999999999983,32.722,33.19,32.26,0.9299999999999997,-0.9299999999999997,31.726,32.5,30.6,1.8999999999999986,-1.379999999999999,31.918,32.56,30.6,1.9600000000000009,-1.8999999999999986,18643,33048,12180,20868,16498
2018-12-23,31.685000000000002,32.77,30.3,2.4700000000000024,2.129999999999999,32.7125,33.41,31.66,1.7499999999999964,1.7499999999999964,31.1525,32.43,30.3,2.129999999999999,2.129999999999999,32.2,32.83,31.35,1.4799999999999969,1.4799999999999969,10000,14634,6944,7690,-451
2018-12-30,33.14,33.4,32.72,0.6799999999999997,0.14000000000000057,34.4475,35.71,33.14,2.5700000000000003,1.230000000000004,32.675,33.29,31.92,1.3699999999999974,0.14000000000000057,33.845,35.46,33.0,2.460000000000001,1.5600000000000023,15864,24335,9860,14475,-3729
2019-01-06,36.492,37.6,35.58,2.020000000000003,1.0200000000000031,37.258,38.03,36.56,1.4699999999999989,0.03999999999999915,35.78,36.34,35.47,0.8700000000000045,-0.10999999999999943,36.404,37.56,35.72,1.8400000000000034,-0.0799999999999983,9794,13262,6839,6423,-4095
2019-01-13,36.77,38.0,35.53,2.469999999999999,1.7899999999999991,37.242,38.15,36.15,2.0,1.5399999999999991,36.164,37.21,35.02,2.1899999999999977,1.8699999999999974,36.594,37.85,35.17,2.6799999999999997,1.5900000000000034,13606,28907,7093,21814,3892
2019-01-20,36.2025,37.45,35.24,2.210000000000001,-1.9299999999999997,36.63,37.45,36.17,1.2800000000000011,-1.1500000000000057,35.355,35.53,35.0,0.5300000000000011,-0.05000000000000426,35.817499999999995,36.38,35.41,0.970000000000006,-0.5800000000000054,13365,20958,9983,10975,-10975
2019-01-27,34.426,35.24,33.97,1.2700000000000031,-1.1600000000000037,34.81,35.48,34.22,1.259999999999998,-0.7999999999999972,34.0,34.43,33.51,0.9200000000000017,-0.2700000000000031,34.388,34.62,34.08,0.5399999999999991,-0.3299999999999983,11897,20186,6464,13722,-13722
2019-02-03,35.31,36.31,34.9,1.4100000000000037,-0.1600000000000037,35.53,36.31,35.18,1.1300000000000026,0.0,34.94,35.01,34.79,0.21999999999999886,0.10999999999999943,35.304,35.68,34.95,0.7299999999999969,-0.07000000000000028,5659,10888,3273,7615,-7615
2019-02-10,35.37,35.5,35.18,0.3200000000000003,0.3200000000000003,35.836,36.87,35.5,1.3699999999999974,1.259999999999998,35.046,35.5,34.73,0.7700000000000031,0.6099999999999994,35.437999999999995,36.45,35.05,1.4000000000000057,1.2900000000000063,8960,15577,3645,11932,11932
2019-02-17,37.3075,37.6,37.15,0.45000000000000284,0.45000000000000284,38.06,38.2,37.91,0.29000000000000625,-0.0800000000000054,37.17,37.29,37.0,0.28999999999999915,0.20000000000000284,37.64,37.82,37.37,0.45000000000000284,0.2600000000000051,7265,12133,3426,8707,-7353
2019-02-24,37.22,38.01,36.54,1.4699999999999989,-1.3999999999999986,37.456,38.13,36.61,1.5200000000000031,-1.5200000000000031,36.812,37.2,36.21,0.990000000000002,-0.990000000000002,36.882,37.34,36.34,1.0,-1.0,6296,9756,4561,5195,-1339
2019-03-03,36.714,38.3,36.23,2.0700000000000003,-0.04000000000000625,37.514,39.02,37.11,1.9100000000000037,0.00999999999999801,36.326,36.7,36.05,0.6500000000000057,-0.1599999999999966,36.738,37.08,36.36,0.7199999999999989,0.5399999999999991,19912,48600,6238,42362,17696
2019-03-10,38.306,39.44,36.85,2.5899999999999963,2.5899999999999963,39.216,40.0,38.35,1.6499999999999986,1.6499999999999986,37.664,38.61,36.12,2.490000000000002,1.4000000000000057,38.586,39.64,37.93,1.7100000000000009,0.18999999999999773,29456,89098,9116,79982,79982
2019-03-17,38.396,38.91,37.9,1.009999999999998,0.060000000000002274,39.028,39.2,38.57,0.6300000000000026,0.0899999999999963,38.182,38.58,37.65,0.9299999999999997,0.6600000000000037,38.416,38.79,37.97,0.8200000000000003,0.4299999999999997,15740,23271,8429,14842,-12697
2019-03-24,37.716,38.1,37.19,0.9100000000000037,-0.7700000000000031,38.286,38.89,37.95,0.9399999999999977,-0.6499999999999986,37.318,37.8,37.13,0.6699999999999946,-0.6699999999999946,37.746,38.22,37.27,0.9499999999999957,0.12999999999999545,19794,57998,5643,52355,52355
2019-03-31,38.274,38.52,38.05,0.47000000000000597,0.4000000000000057,38.99,39.88,38.43,1.4500000000000028,0.9000000000000057,37.839999999999996,38.17,37.55,0.6200000000000045,0.6200000000000045,38.516,39.66,37.99,1.6699999999999946,1.6699999999999946,25234,33691,15868,17823,6151
2019-04-07,40.7,41.75,39.71,2.039999999999999,2.039999999999999,41.254,41.77,40.65,1.1200000000000045,1.1000000000000014,40.224,41.08,39.64,1.4399999999999977,0.36999999999999744,40.672,41.37,40.26,1.1099999999999994,-0.1700000000000017,13432,17756,9457,8299,-4378
2019-04-14,41.0775,41.65,39.96,1.6899999999999977,1.6099999999999994,41.38,41.86,40.76,1.1000000000000014,1.0100000000000051,40.655,41.35,39.77,1.5799999999999983,1.3299999999999983,41.0625,41.57,40.37,1.2000000000000028,0.9200000000000017,8870,10779,7788,2991,2991
2019-04-21,41.054,41.8,40.27,1.529999999999994,-0.7999999999999972,41.228,41.8,41.0,0.7999999999999972,-0.7999999999999972,40.434,40.79,40.27,0.519999999999996,-0.519999999999996,40.698,41.1,40.36,0.740000000000002,-0.3200000000000003,5968,13083,2134,10949,-1761
2019-04-28,42.269999999999996,48.55,40.54,8.009999999999998,7.93,44.21,49.81,40.85,8.96,8.690000000000005,42.11,48.24,40.21,8.030000000000001,7.640000000000001,44.006,49.5,40.64,8.86,8.86,33911,104039,6968,97071,29953
2019-05-05,49.534,51.5,48.5,3.0,0.0,50.61,52.57,49.38,3.1899999999999977,-3.1400000000000006,48.804,49.63,48.05,1.5800000000000054,-0.25,49.702,51.62,48.55,3.0700000000000003,-2.9299999999999997,19909,36618,7926,28692,10130
2019-05-12,50.254,51.07,48.14,2.9299999999999997,2.6700000000000017,51.488,51.66,51.39,0.269999999999996,-0.030000000000001137,49.952,50.94,47.79,3.1499999999999986,2.25,50.88,51.31,50.04,1.2700000000000031,-1.1400000000000006,11314,22253,4234,18019,-14108
2019-05-19,50.982,51.99,49.95,2.039999999999999,1.0899999999999963,51.660000000000004,52.32,50.21,2.1099999999999994,1.5600000000000023,50.508,51.27,49.55,1.720000000000006,1.3999999999999986,51.378,52.13,49.75,2.3800000000000026,1.6700000000000017,13477,22083,6078,16005,-16005
2019-05-26,51.5125,51.79,51.26,0.5300000000000011,-0.4200000000000017,51.6625,51.95,51.26,0.6900000000000048,-0.6900000000000048,50.5275,51.17,49.61,1.5600000000000023,-1.5600000000000023,51.035,51.67,49.96,1.7100000000000009,-1.7100000000000009,9165,13654,6609,7045,-4103
2019-06-02,50.0,51.0,48.79,2.210000000000001,-0.8299999999999983,50.856,51.75,49.92,1.8299999999999983,-0.8900000000000006,49.124,50.78,47.69,3.0900000000000034,-1.3700000000000045,49.93,51.0,48.55,2.450000000000003,-0.5799999999999983,11635,14487,8846,5641,-2141
2019-06-09,50.136,50.89,49.53,1.3599999999999994,-0.22000000000000597,50.268,50.89,49.98,0.9100000000000037,-0.30000000000000426,49.078,49.49,48.52,0.9699999999999989,-0.9699999999999989,49.486000000000004,49.95,49.03,0.9200000000000017,-0.7100000000000009,8001,11235,4743,6492,-2455
2019-06-16,49.076,49.45,48.64,0.8100000000000023,-0.060000000000002274,49.702,50.73,49.2,1.529999999999994,1.2299999999999969,48.712,49.2,48.46,0.740000000000002,0.10000000000000142,49.327999999999996,50.73,48.46,2.269999999999996,2.269999999999996,6604,15644,3473,12171,10636
2019-06-23,50.068,50.52,48.93,1.5900000000000034,-0.4100000000000037,50.95,51.94,50.17,1.769999999999996,0.9899999999999949,49.414,50.03,48.86,1.1700000000000017,0.4100000000000037,50.116,51.94,48.86,3.0799999999999983,1.9299999999999997,13653,23458,8634,14824,13968
2019-06-30,52.64,52.88,52.38,0.5,0.5,53.25,53.68,53.0,0.6799999999999997,0.3999999999999986,52.14,52.5,51.2,1.2999999999999972,0.11999999999999744,53.045,53.68,52.46,1.2199999999999989,0.6400000000000006,8901,16271,2384,13887,-5697
2019-07-07,53.79,54.12,53.38,0.7399999999999949,0.46999999999999886,54.242,54.49,53.79,0.7000000000000028,0.10000000000000142,53.502,53.96,53.0,0.9600000000000009,0.75,53.724,54.29,53.25,1.0399999999999991,1.0399999999999991,7307,9476,5227,4249,-3038
2019-07-14,53.202,54.11,52.31,1.7999999999999972,-1.7999999999999972,53.464,54.11,52.57,1.5399999999999991,-1.5399999999999991,52.278,53.32,51.33,1.990000000000002,-1.990000000000002,52.78,54.03,51.88,2.1499999999999986,-2.1499999999999986,11596,27175,2457,24718,-9901
2019-07-21,51.994,52.33,51.48,0.8500000000000014,-0.8500000000000014,52.606,53.17,52.17,1.0,-0.5700000000000003,51.418,51.75,51.06,0.6899999999999977,-0.20000000000000284,51.718,51.99,51.35,0.6400000000000006,-0.4100000000000037,15322,30910,4101,26809,22354
2019-07-28,51.398,52.36,50.52,1.8399999999999963,1.0700000000000003,52.65,53.58,51.8,1.7800000000000011,-0.0799999999999983,50.236,51.75,46.9,4.850000000000001,-4.390000000000001,51.616,53.15,50.43,2.719999999999999,-0.25,28953,46733,12349,34384,-714
2019-08-04,49.998,50.53,49.44,1.0900000000000034,-0.17999999999999972,50.676,51.09,50.1,0.990000000000002,-0.1700000000000017,49.102,49.66,47.98,1.6799999999999997,1.6100000000000065,49.868,50.43,49.33,1.1000000000000014,0.2600000000000051,10645,14179,6699,7480,-5467
2019-08-11,50.083999999999996,50.72,49.31,1.4099999999999966,0.4899999999999949,50.788,51.48,49.8,1.6799999999999997,-1.1600000000000037,49.76,50.72,49.31,1.4099999999999966,0.0,50.338,51.32,49.8,1.5200000000000031,-0.8599999999999994,7342,9861,5895,3966,485
2019-08-18,49.344,49.93,48.53,1.3999999999999986,-1.269999999999996,49.592,49.93,49.31,0.6199999999999974,-0.46999999999999886,48.635999999999996,48.97,48.15,0.8200000000000003,-0.8200000000000003,49.04,49.46,48.77,0.6899999999999977,-0.6000000000000014,9277,14878,6063,8815,8217
2019-08-25,49.536,50.36,48.98,1.3800000000000026,-0.1700000000000017,50.160000000000004,50.59,49.87,0.720000000000006,-0.5800000000000054,49.136,49.54,48.65,0.8900000000000006,-0.46000000000000085,49.714,50.0,49.2,0.7999999999999972,-0.21999999999999886,6409,8569,4025,4544,-2076
2019-09-01,49.6925,50.3,49.2,1.0999999999999943,1.0999999999999943,50.0625,50.34,49.69,0.6500000000000057,0.6500000000000057,49.3375,49.89,48.33,1.5600000000000023,1.4200000000000017,49.645,50.02,49.13,0.8900000000000006,0.8900000000000006,5994,8263,3348,4915,-1216
2019-09-08,51.300000000000004,52.27,50.45,1.8200000000000003,1.8200000000000003,52.236,53.72,50.95,2.769999999999996,2.769999999999996,51.064,52.27,50.36,1.9100000000000037,1.8200000000000003,51.686,52.89,50.59,2.299999999999997,2.299999999999997,10382,16425,6852,9573,1389
2019-09-15,54.388,56.68,52.89,3.789999999999999,3.789999999999999,55.596,57.14,54.76,2.3800000000000026,2.3200000000000003,54.058,55.73,52.89,2.8399999999999963,2.8399999999999963,55.0,56.81,53.05,3.760000000000005,3.760000000000005,14102,22546,8668,13878,7018
2019-09-22,57.018,58.5,55.94,2.5600000000000023,1.5700000000000003,58.512,62.1,56.85,5.25,4.780000000000001,56.744,58.5,55.92,2.5799999999999983,2.1899999999999977,58.2,62.1,56.22,5.880000000000003,5.300000000000004,18386,41711,7323,34388,-15903
2019-09-29,63.324,64.4,61.88,2.520000000000003,0.9199999999999946,64.422,66.33,63.2,3.1299999999999955,-1.1199999999999903,62.49,64.08,61.79,2.289999999999999,-0.09000000000000341,63.346,64.21,62.53,1.6799999999999926,-1.3799999999999955,27143,34060,16696,17364,-17364
2019-10-06,63.214,64.88,62.19,2.6899999999999977,2.0899999999999963,64.018,66.4,62.45,3.950000000000003,3.6100000000000065,62.376000000000005,64.81,61.06,3.75,3.219999999999999,63.544000000000004,65.0,62.27,2.729999999999997,2.549999999999997,18877,22956,15479,7477,2306
2019-10-13,64.616,65.56,63.1,2.460000000000001,-0.21000000000000796,65.2,65.64,64.6,1.0400000000000063,-0.29000000000000625,63.286,64.27,62.36,1.9099999999999966,-1.019999999999996,64.086,65.5,63.26,2.240000000000002,-0.7900000000000063,17716,25307,12532,12775,3851
2019-10-20,63.63,64.1,63.03,1.0699999999999932,0.4399999999999977,64.042,64.52,63.66,0.8599999999999994,0.8599999999999994,62.928,63.72,62.05,1.6700000000000017,1.1099999999999994,63.682,64.11,63.0,1.1099999999999994,0.9099999999999966,17219,23559,13690,9869,4683
2019-10-27,59.276,64.22,50.5,13.719999999999999,-13.719999999999999,59.45,64.72,50.5,14.219999999999999,-14.219999999999999,55.418,63.22,47.01,16.21,-16.21,56.11,63.22,47.38,15.839999999999996,-15.839999999999996,26611,51629,14610,37019,9274
2019-11-03,47.322,47.65,46.88,0.769999999999996,-0.6000000000000014,47.914,48.99,46.94,2.0500000000000043,-1.8400000000000034,46.242,47.5,45.69,1.8100000000000023,-0.0799999999999983,46.652,47.5,45.78,1.7199999999999989,-1.3299999999999983,16081,21474,13607,7867,-7867
