Date,GME_stock_Open_average,GME_stock_Open_max,GME_stock_Open_min,GME_stock_Open_volatility,GME_stock_Open_change,GME_stock_High_average,GME_stock_High_max,GME_stock_High_min,GME_stock_High_volatility,GME_stock_High_change,GME_stock_Low_average,GME_stock_Low_max,GME_stock_Low_min,GME_stock_Low_volatility,GME_stock_Low_change,GME_stock_Close_average,GME_stock_Close_max,GME_stock_Close_min,GME_stock_Close_volatility,GME_stock_Close_change,GME_stock_Volume_average,GME_stock_Volume_max,GME_stock_Volume_min,GME_stock_Volume_volatility,GME_stock_Volume_change
2019-10-06,5.264,5.48,5.02,0.46000000000000085,-0.34000000000000075,5.392,5.58,5.15,0.4299999999999997,-0.08999999999999986,5.126,5.41,4.96,0.4500000000000002,-0.27000000000000046,5.226,5.49,4.99,0.5,-0.1200000000000001,5259708,5910838,4439476,1471362,1471362
2019-10-13,5.684,6.03,5.32,0.71,0.71,5.902,6.05,5.59,0.45999999999999996,0.45999999999999996,5.592,5.8,5.22,0.5800000000000001,0.5499999999999998,5.808,6.03,5.58,0.4500000000000002,0.3600000000000003,4496087,6351119,3197108,3154011,-2209203
2019-10-20,6.212,6.5,5.93,0.5700000000000003,0.33999999999999986,6.44,6.62,6.16,0.45999999999999996,0.2699999999999996,6.0520000000000005,6.25,5.82,0.4299999999999997,0.4299999999999997,6.303999999999999,6.43,5.93,0.5,0.41999999999999993,3756933,4277374,2645415,1631959,-966488
2019-10-27,5.886,6.38,5.45,0.9299999999999997,-0.9299999999999997,6.05,6.49,5.68,0.8100000000000005,-0.4900000000000002,5.644,6.17,5.31,0.8600000000000003,-0.7400000000000002,5.8020000000000005,6.19,5.44,0.75,-0.35000000000000053,4016398,5210355,2854744,2355611,2355611
2019-11-03,6.006,6.18,5.88,0.2999999999999998,0.2699999999999996,6.202,6.32,6.02,0.3000000000000007,0.2600000000000007,5.908,6.05,5.77,0.28000000000000025,0.28000000000000025,6.032,6.22,5.85,0.3700000000000001,0.2400000000000002,3254093,4128292,1968720,2159572,-1701329
2019-11-10,5.988,6.05,5.91,0.13999999999999968,-0.04999999999999982,6.05,6.11,5.97,0.14000000000000057,-0.08000000000000007,5.84,5.9,5.77,0.13000000000000078,0.08000000000000007,5.948,6.02,5.88,0.13999999999999968,-0.13999999999999968,2070529,3109457,1533919,1575538,-943406
2019-11-17,5.602,5.85,5.46,0.3899999999999997,-0.2599999999999998,5.696,5.85,5.54,0.3099999999999996,0.0,5.454,5.61,5.35,0.2600000000000007,-0.11000000000000032,5.548,5.66,5.46,0.20000000000000018,0.040000000000000036,3060242,3494050,2666697,827353,498156
2019-11-24,6.0325,6.33,5.67,0.6600000000000001,0.6600000000000001,6.2749999999999995,6.39,6.06,0.33000000000000007,0.33000000000000007,5.975,6.24,5.63,0.6100000000000003,0.6100000000000003,6.205,6.35,6.03,0.3199999999999994,0.3099999999999996,2448928,3031154,1368983,1662171,-1375905
2019-12-01,6.254,6.39,6.04,0.34999999999999964,0.040000000000000036,6.466,6.68,6.18,0.5,0.21999999999999975,6.154,6.39,5.93,0.45999999999999996,0.2999999999999998,6.36,6.68,6.12,0.5599999999999996,0.5099999999999998,3257622,4757388,2060626,2696762,2696762
2019-12-08,5.824,6.65,5.25,1.4000000000000004,-1.1800000000000006,6.12,6.92,5.62,1.2999999999999998,-1.2999999999999998,5.628,6.19,5.18,1.0100000000000007,-0.9500000000000002,5.88,6.51,5.45,1.0599999999999996,-0.8799999999999999,9487154,19538910,5439083,14099827,-912475
2019-12-15,5.843999999999999,6.21,5.39,0.8200000000000003,0.6699999999999999,6.08,6.27,5.59,0.6799999999999997,0.6299999999999999,5.76,6.03,5.39,0.6400000000000006,0.5700000000000003,5.954,6.16,5.5,0.6600000000000001,0.4900000000000002,4750350,5484629,4142334,1342295,1077423
2019-12-22,5.6475,6.05,5.42,0.6299999999999999,-0.6299999999999999,5.8075,6.07,5.51,0.5600000000000005,-0.08999999999999986,5.405,5.54,5.25,0.29000000000000004,-0.15000000000000036,5.5875,5.9,5.4,0.5,0.29000000000000004,6246464,11041287,3395510,7645777,4758379
2019-12-29,6.0775,6.21,5.88,0.33000000000000007,0.33000000000000007,6.34,6.47,6.25,0.21999999999999975,0.0,5.9125,6.07,5.76,0.3100000000000005,0.07000000000000028,6.1,6.31,5.88,0.4299999999999997,-0.25,4196667,4482348,3550961,931387,-931387
