Date,FTNT_Open_average,FTNT_Open_max,FTNT_Open_min,FTNT_Open_volatility,FTNT_Open_change,FTNT_High_average,FTNT_High_max,FTNT_High_min,FTNT_High_volatility,FTNT_High_change,FTNT_Low_average,FTNT_Low_max,FTNT_Low_min,FTNT_Low_volatility,FTNT_Low_change,FTNT_Close_average,FTNT_Close_max,FTNT_Close_min,FTNT_Close_volatility,FTNT_Close_change,FTNT_Volume_average,FTNT_Volume_max,FTNT_Volume_min,FTNT_Volume_volatility,FTNT_Volume_change
2018-06-24,62.45,63.23,61.56,1.6699999999999946,-0.29999999999999716,63.384,63.97,62.63,1.3399999999999963,0.6799999999999997,61.842,62.34,61.08,1.2600000000000051,-0.2700000000000031,62.696,63.93,61.8,2.1300000000000026,1.0600000000000023,1324377,1869329,939207,930122,-487181
2018-07-01,64.4725,65.29,64.12,1.1700000000000017,1.1700000000000017,64.9425,65.97,64.28,1.6899999999999977,1.6899999999999977,63.79,64.41,63.3,1.1099999999999994,1.0399999999999991,64.41499999999999,64.97,63.59,1.3799999999999955,1.1799999999999926,1042924,1770901,599681,1171220,482626
2018-07-08,66.004,67.08,65.03,2.049999999999997,1.7399999999999949,66.688,67.45,65.83,1.6200000000000045,1.1799999999999926,65.58800000000001,66.23,64.79,1.4399999999999977,1.0999999999999943,66.218,67.23,65.41,1.8200000000000074,0.8200000000000074,811700,1000345,543892,456453,-456453
2018-07-15,66.872,67.91,66.0,1.9099999999999966,1.9099999999999966,67.826,68.35,67.2,1.1499999999999915,1.0900000000000034,66.318,66.9,65.01,1.8900000000000006,1.8900000000000006,67.48,68.22,66.81,1.4099999999999966,1.2800000000000011,1279658,1604371,1015260,589111,-37988
2018-07-22,67.524,68.67,65.58,3.0900000000000034,-3.0900000000000034,68.116,68.83,65.74,3.0900000000000034,-3.0500000000000114,65.542,67.37,62.27,5.100000000000001,-3.8800000000000026,66.468,68.57,62.78,5.789999999999992,-3.969999999999999,1500953,2396038,1177361,1218677,951382
2018-07-29,68.862,73.99,63.1,10.889999999999993,10.389999999999993,70.476,75.64,63.74,11.899999999999999,10.520000000000003,68.274,73.09,62.37,10.720000000000006,10.449999999999996,69.706,73.76,62.91,10.850000000000009,10.719999999999999,2622332,4123980,1456054,2667926,-491487
2018-08-05,73.798,75.0,73.03,1.9699999999999989,1.4000000000000057,74.85,75.78,73.34,2.4399999999999977,1.1499999999999915,73.272,74.24,72.15,2.089999999999989,1.259999999999991,74.146,75.29,73.05,2.240000000000009,1.7199999999999989,1409085,1818688,931763,886925,886925
2018-08-12,76.292,76.9,75.29,1.6099999999999994,1.6099999999999994,76.97,77.39,76.45,0.9399999999999977,0.9200000000000017,75.44,76.37,74.2,2.1700000000000017,1.8400000000000034,76.468,76.68,76.22,0.46000000000000796,0.3300000000000125,1155913,1522219,912365,609854,339793
2018-08-19,78.14999999999999,80.53,76.49,4.040000000000006,3.260000000000005,79.3,81.2,77.5,3.700000000000003,3.700000000000003,77.794,79.76,76.27,3.490000000000009,3.490000000000009,78.756,80.39,76.61,3.780000000000001,3.700000000000003,1015259,1236153,828246,407907,-284812
2018-08-26,81.885,82.87,80.64,2.230000000000004,2.230000000000004,82.985,84.12,81.13,2.990000000000009,2.990000000000009,81.5975,82.87,80.08,2.7900000000000063,2.7900000000000063,82.56,83.76,80.92,2.8400000000000034,2.8400000000000034,1249731,1732168,916761,815407,815407
2018-09-02,85.148,86.28,83.79,2.489999999999995,1.0300000000000011,86.654,87.99,85.77,2.219999999999999,1.8299999999999983,83.646,85.58,81.56,4.019999999999996,1.769999999999996,85.594,87.85,83.52,4.329999999999998,1.769999999999996,1689725,2092382,1071905,1020477,-412129
2018-09-09,88.88000000000001,90.31,87.34,2.969999999999999,2.799999999999997,90.062,91.27,88.84,2.4299999999999926,1.8900000000000006,87.892,90.01,86.35,3.660000000000011,0.6200000000000045,88.882,90.35,87.23,3.1199999999999903,0.9399999999999977,1698610,2143239,1418859,724380,-724380
2018-09-16,86.12400000000001,88.65,84.0,4.650000000000006,-1.1099999999999994,87.938,89.44,86.44,3.0,-1.730000000000004,84.398,85.28,82.77,2.510000000000005,-1.1200000000000045,86.54,88.43,85.48,2.950000000000003,-1.1800000000000068,2489703,3201360,1829607,1371753,268363
2018-09-23,90.504,93.0,88.25,4.75,4.75,91.868,94.37,89.86,4.510000000000005,4.510000000000005,89.67399999999999,91.8,88.0,3.799999999999997,3.799999999999997,91.07600000000001,92.29,89.51,2.780000000000001,2.780000000000001,2129690,2332903,1859843,473060,-473060
2018-09-30,89.846,92.35,86.2,6.1499999999999915,-6.1499999999999915,90.374,92.65,86.92,5.730000000000004,-5.549999999999997,87.202,91.01,81.83,9.180000000000007,-8.25,88.354,91.5,83.7,7.799999999999997,-7.480000000000004,2637865,3950135,1637746,2312389,1726419
2018-10-07,80.986,83.11,78.83,4.280000000000001,-2.75,82.01400000000001,84.59,79.78,4.810000000000002,-3.299999999999997,78.852,82.01,76.74,5.27000000000001,-3.450000000000003,79.87,82.56,77.12,5.439999999999998,-2.4099999999999966,9389942,33370602,2581030,30789572,-615166
2018-10-14,81.904,83.01,80.95,2.0600000000000023,0.04999999999999716,83.332,83.96,82.5,1.4599999999999937,0.480000000000004,80.88,81.14,80.67,0.46999999999999886,0.1700000000000017,82.044,82.94,81.2,1.7399999999999949,0.23000000000000398,2433689,2829082,2115114,713968,-122613
2018-10-21,80.572,83.05,78.85,4.200000000000003,-0.5300000000000011,82.086,83.95,79.93,4.019999999999996,-2.760000000000005,78.328,80.34,76.02,4.320000000000007,-4.320000000000007,79.866,83.4,77.54,5.859999999999999,-5.859999999999999,1919338,2095341,1787400,307941,-2208
2018-10-28,79.046,82.2,73.01,9.189999999999998,-4.269999999999996,80.648,84.0,75.22,8.780000000000001,-4.239999999999995,76.114,80.77,71.54,9.22999999999999,-5.200000000000003,78.45,83.69,72.56,11.129999999999995,-4.079999999999998,3057998,5926495,1983469,3943026,916780
2018-11-04,75.964,78.06,74.39,3.6700000000000017,-0.1799999999999926,77.278,79.49,75.36,4.1299999999999955,-0.28000000000000114,74.606,77.28,72.65,4.6299999999999955,-0.8699999999999903,75.798,77.91,73.74,4.170000000000002,-1.0100000000000051,2221295,2935203,1715291,1219912,-213714
2018-11-11,73.30799999999999,74.7,72.38,2.3200000000000074,-0.6899999999999977,74.126,75.43,73.15,2.280000000000001,-1.690000000000012,71.29599999999999,73.02,67.53,5.489999999999995,-5.269999999999996,72.16,73.48,67.78,5.700000000000003,-5.700000000000003,2013883,2884051,1355448,1528603,1528603
2018-11-18,67.565,69.21,65.77,3.4399999999999977,3.4399999999999977,69.49,71.07,68.59,2.4799999999999898,2.4799999999999898,67.11500000000001,68.63,64.65,3.9799999999999898,3.9799999999999898,68.595,70.84,67.04,3.799999999999997,3.799999999999997,2408223,3579274,852734,2726540,-1568730
2018-11-25,73.018,76.23,70.59,5.640000000000001,5.640000000000001,74.32600000000001,77.18,71.2,5.980000000000004,5.980000000000004,72.054,74.36,69.86,4.5,4.5,73.414,75.11,70.7,4.409999999999997,4.409999999999997,2069396,3121551,1483339,1638212,404947
2018-12-02,73.48750000000001,75.48,71.62,3.8599999999999994,-3.4399999999999977,75.5775,76.39,74.95,1.4399999999999977,-1.4399999999999977,71.5025,72.44,70.34,2.0999999999999943,-0.3999999999999915,73.7825,75.44,71.61,3.8299999999999983,1.3200000000000074,1961508,2287423,1441326,846097,-846097
2018-12-09,74.658,76.0,72.34,3.6599999999999966,-3.6299999999999955,75.202,76.35,72.5,3.8499999999999943,-3.780000000000001,72.45,74.63,67.86,6.769999999999996,-6.140000000000001,73.05799999999999,75.19,68.24,6.950000000000003,-6.200000000000003,2253006,3499438,1140956,2358482,-552870
2018-12-16,68.796,70.72,65.0,5.719999999999999,-3.6500000000000057,70.484,72.46,67.0,5.459999999999994,-4.420000000000002,66.956,69.46,64.41,5.049999999999997,-4.240000000000009,68.262,70.07,65.51,4.559999999999988,-4.559999999999988,2861099,4143242,1094326,3048916,-2064012
2018-12-23,68.8775,71.07,66.03,5.039999999999992,5.039999999999992,70.57249999999999,71.66,68.66,3.0,2.9000000000000057,68.035,69.97,65.95,4.019999999999996,4.019999999999996,69.9325,70.43,68.57,1.8600000000000136,1.8600000000000136,1647399,2792778,1081695,1711083,-1683629
2018-12-30,67.4975,68.8,65.79,3.009999999999991,-1.7600000000000051,69.6,70.68,67.88,2.8000000000000114,-0.1700000000000017,66.72,68.04,65.06,2.980000000000004,-1.220000000000013,68.5625,70.09,66.91,3.180000000000007,0.4099999999999966,3007669,4211912,1549979,2661933,2660295
2019-01-06,72.132,72.99,70.79,2.1999999999999886,1.8299999999999983,72.964,73.47,71.86,1.6099999999999994,0.980000000000004,71.27,72.25,70.19,2.0600000000000023,1.5900000000000034,72.67399999999999,73.27,71.55,1.7199999999999989,0.710000000000008,1624994,2409092,1162367,1246725,-1246725
2019-01-13,72.86,74.6,71.94,2.6599999999999966,-0.18000000000000682,74.0275,75.29,72.5,2.7900000000000063,-2.7900000000000063,71.4325,72.54,69.86,2.680000000000007,-2.680000000000007,72.53,74.63,70.5,4.1299999999999955,-4.1299999999999955,2025403,3630884,1084470,2546414,1672369
2019-01-20,71.404,73.14,69.0,4.140000000000001,4.030000000000001,72.858,74.16,70.5,3.6599999999999966,3.6599999999999966,70.822,73.0,68.15,4.849999999999994,4.11999999999999,72.232,73.72,69.85,3.8700000000000045,3.8700000000000045,2163739,3558934,1242803,2316131,-2316131
2019-01-27,75.868,79.53,73.92,5.609999999999999,5.579999999999998,77.418,80.56,74.5,6.060000000000002,6.060000000000002,75.394,78.96,72.78,6.179999999999993,6.179999999999993,76.79599999999999,80.14,73.21,6.930000000000007,6.930000000000007,2154984,2764393,1490466,1273927,1273927
2019-02-03,80.654,82.0,78.64,3.3599999999999994,1.1299999999999955,81.904,82.3,81.08,1.2199999999999989,-0.020000000000010232,79.152,80.82,76.36,4.459999999999994,0.6799999999999926,81.05199999999999,81.97,79.36,2.6099999999999994,-0.28000000000000114,2928953,4959748,1786075,3173673,-988423
2019-02-10,82.7475,83.37,82.1,1.2700000000000102,1.1799999999999926,83.535,83.72,83.29,0.4299999999999926,0.20999999999999375,82.1525,82.58,81.94,0.6400000000000006,0.6099999999999994,82.9625,83.19,82.42,0.769999999999996,-0.01999999999999602,1481142,2101529,1144669,956860,-704007
2019-02-17,84.65599999999999,87.46,83.02,4.439999999999998,4.439999999999998,85.748,88.6,84.25,4.349999999999994,4.339999999999989,84.13,86.85,82.94,3.9099999999999966,3.8699999999999903,85.22800000000001,87.06,83.87,3.1899999999999977,3.1299999999999955,1483239,1681365,1271361,410004,115565
2019-02-24,87.336,87.83,86.76,1.0699999999999932,0.4399999999999977,87.898,88.54,87.3,1.240000000000009,0.07000000000000739,85.58,87.12,82.36,4.760000000000005,-3.719999999999999,86.48400000000001,87.9,83.82,4.0800000000000125,-3.160000000000011,1548519,2066628,1159094,907534,684620
2019-03-03,82.62,83.73,81.31,2.4200000000000017,-2.200000000000003,83.352,84.27,81.68,2.589999999999989,-1.6400000000000006,81.786,83.2,79.68,3.519999999999996,-2.049999999999997,82.446,83.62,80.67,2.950000000000003,-1.0600000000000023,1541701,2002197,1203110,799087,225840
2019-03-10,83.364,84.48,82.65,1.8299999999999983,0.7599999999999909,84.266,84.67,83.0,1.6700000000000017,1.5600000000000023,82.8,83.5,81.63,1.8700000000000045,1.3500000000000085,83.642,84.51,82.4,2.1099999999999994,2.1099999999999994,1837942,3790142,1017512,2772630,385148
2019-03-17,85.81,88.0,84.58,3.4200000000000017,-0.37000000000000455,86.89,88.34,85.4,2.9399999999999977,0.1799999999999926,84.45400000000001,85.46,83.51,1.9499999999999886,-0.1599999999999966,85.886,88.3,85.02,3.280000000000001,-0.29999999999999716,1379637,1803747,864957,938790,-938790
2019-03-24,84.068,85.89,82.17,3.719999999999999,-1.2999999999999972,84.832,86.36,82.96,3.4000000000000057,-0.4399999999999977,82.504,84.53,80.83,3.700000000000003,-1.2600000000000051,83.642,85.22,81.83,3.3900000000000006,0.37999999999999545,1287888,1980942,917136,1063806,240933
2019-03-31,85.464,87.81,83.93,3.8799999999999955,-1.289999999999992,86.718,87.94,85.05,2.8900000000000006,0.9499999999999886,83.914,86.08,82.44,3.6400000000000006,-0.9599999999999937,85.362,87.49,83.5,3.989999999999995,0.45000000000000284,1909097,3227350,1138605,2088745,-302086
2019-04-07,89.244,92.85,85.47,7.3799999999999955,7.3799999999999955,91.356,95.59,87.44,8.150000000000006,8.150000000000006,88.91199999999999,92.8,85.34,7.459999999999994,7.459999999999994,90.908,95.22,87.31,7.909999999999997,7.909999999999997,2327903,2780144,1800585,979559,722619
2019-04-14,92.755,95.95,89.86,6.090000000000003,-5.109999999999999,93.745,96.96,91.12,5.839999999999989,-5.019999999999996,90.955,93.44,88.21,5.230000000000004,-2.8299999999999983,92.2675,94.05,91.08,2.969999999999999,-2.480000000000004,1853941,2208852,1244607,964245,-940123
2019-04-21,92.714,93.5,91.8,1.7000000000000028,1.7000000000000028,93.25999999999999,94.19,92.13,2.0600000000000023,2.0600000000000023,91.56400000000001,92.75,90.28,2.469999999999999,2.469999999999999,92.64,93.03,91.99,1.0400000000000063,1.0400000000000063,1419107,1793217,1191487,601730,-478498
2019-04-28,89.636,93.64,83.65,9.989999999999995,-9.36999999999999,90.376,93.75,85.2,8.549999999999997,-8.549999999999997,88.104,92.6,82.8,9.799999999999997,-9.75,89.558,93.42,85.01,8.409999999999997,-8.409999999999997,2336577,4383233,1266154,3117079,1090029
2019-05-05,81.57000000000001,84.0,80.25,3.75,-3.25,82.72200000000001,84.15,81.76,2.3900000000000006,-2.3900000000000006,80.226,80.89,79.42,1.4699999999999989,-1.3100000000000023,81.526,82.9,79.49,3.410000000000011,-2.2900000000000063,1939672,3097005,1448817,1648188,-1175132
2019-05-12,81.176,82.36,80.02,2.3400000000000034,1.6000000000000085,82.722,84.06,81.66,2.4000000000000057,0.4000000000000057,80.816,81.78,80.0,1.7800000000000011,0.6899999999999977,81.892,83.24,81.05,2.1899999999999977,0.14999999999999147,1185994,1388454,882556,505898,-505898
2019-05-19,80.815,82.44,78.2,4.239999999999995,-4.239999999999995,81.30250000000001,82.97,78.9,4.069999999999993,-4.069999999999993,79.36500000000001,81.95,76.72,5.230000000000004,-4.689999999999998,79.9375,82.56,77.49,5.070000000000007,-4.820000000000007,1474131,2720591,737925,1982666,607318
2019-05-26,75.52,77.87,72.32,5.550000000000011,-5.550000000000011,76.242,79.3,72.85,6.450000000000003,-6.450000000000003,73.662,77.04,68.87,8.170000000000002,-8.170000000000002,74.248,77.24,69.65,7.589999999999989,-7.589999999999989,2017204,2633485,1418588,1214897,873146
2019-06-02,73.164,74.41,70.71,3.700000000000003,3.700000000000003,74.082,75.64,72.5,3.1400000000000006,3.1400000000000006,72.452,74.35,70.39,3.9599999999999937,3.9599999999999937,73.542,74.68,72.47,2.210000000000008,2.210000000000008,1357207,1695435,1192727,502708,-346601
2019-06-09,76.004,77.25,75.18,2.069999999999993,0.35999999999999943,76.872,77.31,76.16,1.1500000000000057,0.5300000000000011,75.232,76.11,74.44,1.6700000000000017,-0.2600000000000051,75.964,76.99,74.53,2.4599999999999937,-1.4500000000000028,1426096,2122155,1145924,976231,-976231
2019-06-16,76.98,79.04,75.32,3.720000000000013,3.3000000000000114,77.758,79.31,75.77,3.5400000000000063,3.4200000000000017,75.244,76.4,74.5,1.9000000000000057,1.039999999999992,76.164,76.96,74.95,2.009999999999991,0.8900000000000006,1668440,2731056,1168092,1562964,517412
2019-06-23,76.45400000000001,78.11,75.18,2.9299999999999926,2.010000000000005,77.224,78.63,76.28,2.3499999999999943,2.1499999999999915,75.45,76.88,74.67,2.2099999999999937,2.2099999999999937,76.178,77.19,74.87,2.319999999999993,2.319999999999993,1436884,2056411,926928,1129483,-261205
2019-06-30,78.07,78.48,77.44,1.0400000000000063,0.5300000000000011,79.08,79.48,78.45,1.0300000000000011,1.0300000000000011,77.575,78.04,77.19,0.8500000000000085,0.6700000000000017,78.5975,78.89,78.11,0.7800000000000011,0.4399999999999977,961016,1169020,635192,533828,-218280
2019-07-07,82.052,84.94,78.45,6.489999999999995,6.489999999999995,83.27,85.23,80.7,4.530000000000001,4.530000000000001,81.252,83.64,78.01,5.6299999999999955,5.6299999999999955,83.078,85.02,80.55,4.469999999999999,4.469999999999999,1868258,2341756,1710235,631521,101282
2019-07-14,86.068,87.56,84.68,2.8799999999999955,2.5400000000000063,87.2,88.65,85.64,3.010000000000005,2.510000000000005,85.528,86.97,83.95,3.019999999999996,2.9200000000000017,86.536,87.55,84.77,2.780000000000001,2.780000000000001,1282340,1768738,868571,900167,-346909
2019-07-21,86.526,88.29,85.34,2.950000000000003,-2.950000000000003,86.75,88.32,85.34,2.9799999999999898,-2.9799999999999898,84.80799999999999,86.32,81.21,5.109999999999999,-5.109999999999999,85.57,87.61,82.96,4.650000000000006,-4.650000000000006,1320446,1924656,1012406,912250,900505
2019-07-28,83.274,88.0,80.44,7.560000000000002,1.240000000000009,84.698,92.79,81.41,11.38000000000001,0.01999999999999602,81.00999999999999,85.89,78.83,7.060000000000002,-3.269999999999996,81.736,86.05,79.02,7.030000000000001,-1.5799999999999983,2669684,5660134,1151260,4508874,1801379
2019-08-04,82.25999999999999,84.25,80.49,3.760000000000005,1.5400000000000063,83.52799999999999,85.3,81.81,3.489999999999995,0.8900000000000006,81.238,83.08,79.05,4.030000000000001,0.8799999999999955,82.722,84.37,81.46,2.910000000000011,0.12999999999999545,1689039,1990355,1226742,763613,-749439
2019-08-11,81.464,82.2,80.8,1.4000000000000057,0.3999999999999915,82.548,84.45,81.66,2.7900000000000063,-2.3100000000000023,80.364,81.46,79.13,2.3299999999999983,-0.37999999999999545,81.30799999999999,83.91,80.1,3.8100000000000023,-2.75,1322021,1659762,783882,875880,-875880
2019-08-18,81.194,82.0,80.67,1.3299999999999983,0.10999999999999943,82.078,82.85,81.11,1.7399999999999949,0.4300000000000068,80.022,80.9,79.2,1.7000000000000028,1.0400000000000063,80.974,81.97,79.67,2.299999999999997,1.4599999999999937,1225597,1644850,750921,893929,262845
2019-08-25,79.78,81.52,78.59,2.9299999999999926,-2.9299999999999926,80.335,81.83,79.19,2.6400000000000006,-2.0900000000000034,78.2325,80.4,77.11,3.2900000000000063,-2.1500000000000057,78.965,80.86,77.85,3.010000000000005,-1.6799999999999926,1623454,2050356,1258774,791582,-104515
2019-09-01,79.682,80.59,78.51,2.0799999999999983,2.0799999999999983,80.348,81.41,79.3,2.1099999999999994,1.730000000000004,78.382,79.84,77.33,2.510000000000005,0.9300000000000068,79.15,80.39,78.03,2.3599999999999994,0.980000000000004,1260537,1557303,980265,577038,88393
2019-09-08,78.862,80.07,77.43,2.6399999999999864,-0.8999999999999915,80.04,80.88,79.2,1.6799999999999926,0.3500000000000085,77.812,78.83,76.84,1.9899999999999949,-0.519999999999996,79.042,79.85,78.11,1.7399999999999949,0.46000000000000796,1133885,1458571,969047,489524,-117706
2019-09-15,79.14,79.9,78.25,1.6500000000000057,-1.6500000000000057,79.88,80.25,79.37,0.8799999999999955,-0.269999999999996,78.078,78.6,77.76,0.8399999999999892,-0.5499999999999972,78.846,79.45,78.23,1.2199999999999989,-0.18999999999999773,1324888,2184225,859053,1325172,135239
2019-09-22,78.68,79.93,76.22,3.710000000000008,-3.710000000000008,79.18,79.95,77.28,2.6700000000000017,-2.6700000000000017,77.086,78.51,75.56,2.950000000000003,-2.5999999999999943,78.08200000000001,79.29,76.22,3.0700000000000074,-2.519999999999996,1101507,1348520,775906,572614,-84748
2019-09-29,76.992,77.91,75.58,2.3299999999999983,-0.09000000000000341,77.77,78.36,76.4,1.9599999999999937,0.269999999999996,76.106,77.0,74.55,2.450000000000003,0.20999999999999375,77.074,77.81,75.65,2.1599999999999966,0.7600000000000051,1059582,1275028,810044,464984,464984
2019-10-06,77.772,79.25,76.98,2.269999999999996,2.269999999999996,78.732,80.0,77.4,2.5999999999999943,2.309999999999988,77.11399999999999,78.91,75.13,3.780000000000001,3.780000000000001,78.05799999999999,79.31,76.33,2.980000000000004,2.980000000000004,1042933,1207169,917504,289665,133906
2019-10-13,78.118,79.79,77.0,2.7900000000000063,-2.7900000000000063,78.628,79.96,77.19,2.769999999999996,-2.769999999999996,76.736,78.63,75.7,2.9299999999999926,-2.5999999999999943,77.64,78.91,76.28,2.6299999999999955,-2.4000000000000057,1052597,1362670,795967,566703,79250
