Date,Global X Internet of Things Thematic USD_Open_average,Global X Internet of Things Thematic USD_Open_max,Global X Internet of Things Thematic USD_Open_min,Global X Internet of Things Thematic USD_Open_volatility,Global X Internet of Things Thematic USD_Open_change,Global X Internet of Things Thematic USD_High_average,Global X Internet of Things Thematic USD_High_max,Global X Internet of Things Thematic USD_High_min,Global X Internet of Things Thematic USD_High_volatility,Global X Internet of Things Thematic USD_High_change,Global X Internet of Things Thematic USD_Low_average,Global X Internet of Things Thematic USD_Low_max,Global X Internet of Things Thematic USD_Low_min,Global X Internet of Things Thematic USD_Low_volatility,Global X Internet of Things Thematic USD_Low_change,Global X Internet of Things Thematic USD_Close_average,Global X Internet of Things Thematic USD_Close_max,Global X Internet of Things Thematic USD_Close_min,Global X Internet of Things Thematic USD_Close_volatility,Global X Internet of Things Thematic USD_Close_change
2019-07-07,20.02,20.02,20.02,0.0,0.0,20.02,20.02,20.02,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.95,19.95,19.95,0.0,0.0
2019-07-14,20.03,20.03,20.03,0.0,0.0,20.14,20.14,20.14,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.09,20.09,20.09,0.0,0.0
2019-07-21,20.57,20.57,20.57,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.57,20.57,20.57,0.0,0.0
2019-07-28,19.26,19.26,19.26,0.0,0.0,19.26,19.26,19.26,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.91,18.91,18.91,0.0,0.0
2019-08-04,19.23,19.23,19.23,0.0,0.0,19.23,19.23,19.23,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.9,18.9,18.9,0.0,0.0
2019-08-11,19.37,19.37,19.37,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.26,19.26,19.26,0.0,0.0,19.32,19.32,19.32,0.0,0.0
2019-08-18,19.02,19.02,19.02,0.0,0.0,19.02,19.02,19.02,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.94,18.94,18.94,0.0,0.0
2019-08-25,19.44,19.44,19.44,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.39,19.39,19.39,0.0,0.0
2019-09-01,20.17,20.17,20.17,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.14,20.14,20.14,0.0,0.0
2019-09-08,20.59,20.59,20.59,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.64,20.64,20.64,0.0,0.0
2019-09-15,20.44,20.44,20.44,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2019-09-22,20.28,20.28,20.28,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.4,20.4,20.4,0.0,0.0
2019-09-29,20.29,20.29,20.29,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.39,20.39,20.39,0.0,0.0
2019-10-06,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.63,20.63,20.63,0.0,0.0
2019-10-13,21.0,21.0,21.0,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.1,21.1,21.1,0.0,0.0
2019-10-20,21.35,21.35,21.35,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.54,21.54,21.54,0.0,0.0
2019-10-27,22.26,22.26,22.26,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.12,22.12,22.12,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2019-11-03,22.54,22.54,22.54,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.6,22.6,22.6,0.0,0.0
2019-11-10,22.69,22.69,22.69,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.68,22.68,22.68,0.0,0.0
2019-11-17,22.73,22.73,22.73,0.0,0.0,23.05,23.05,23.05,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.98,22.98,22.98,0.0,0.0
2019-11-24,23.03,23.03,23.03,0.0,0.0,23.03,23.03,23.03,0.0,0.0,22.69,22.69,22.69,0.0,0.0,22.71,22.71,22.71,0.0,0.0
2019-12-01,23.14,23.14,23.14,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0
2019-12-08,23.64,23.64,23.64,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.57,23.57,23.57,0.0,0.0
2019-12-15,23.7,23.7,23.7,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.79,23.79,23.79,0.0,0.0
2019-12-22,23.68,23.68,23.68,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.53,23.53,23.53,0.0,0.0
2019-12-29,23.58,23.58,23.58,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.54,23.54,23.54,0.0,0.0
