Date,TCOM_stock_Open_average,TCOM_stock_Open_max,TCOM_stock_Open_min,TCOM_stock_Open_volatility,TCOM_stock_Open_change,TCOM_stock_High_average,TCOM_stock_High_max,TCOM_stock_High_min,TCOM_stock_High_volatility,TCOM_stock_High_change,TCOM_stock_Low_average,TCOM_stock_Low_max,TCOM_stock_Low_min,TCOM_stock_Low_volatility,TCOM_stock_Low_change,TCOM_stock_Close_average,TCOM_stock_Close_max,TCOM_stock_Close_min,TCOM_stock_Close_volatility,TCOM_stock_Close_change,TCOM_stock_Volume_average,TCOM_stock_Volume_max,TCOM_stock_Volume_min,TCOM_stock_Volume_volatility,TCOM_stock_Volume_change
2019-10-06,29.678,30.47,29.01,1.4599999999999973,0.379999999999999,30.16,31.37,29.45,1.9200000000000017,0.5700000000000003,29.212,30.2,28.58,1.620000000000001,0.75,29.564,30.58,28.85,1.7299999999999969,0.5999999999999979,5320256,6249819,3567702,2682117,-508842
2019-10-13,30.768,31.2,30.42,0.7799999999999976,-0.3099999999999987,31.146,31.43,30.88,0.5500000000000007,-0.23000000000000043,30.212,30.51,29.36,1.1500000000000021,-1.0899999999999999,30.408,30.86,29.38,1.4800000000000004,-1.1600000000000001,3158156,5004962,2167998,2836964,2633039
2019-10-20,30.212,30.4,29.59,0.8099999999999987,0.7699999999999996,30.944,31.14,30.78,0.35999999999999943,0.3500000000000014,30.014,30.34,29.51,0.8299999999999983,0.7299999999999969,30.532,30.82,30.28,0.5399999999999991,0.5399999999999991,3258618,3563218,3010454,552764,120290
2019-10-27,32.0,33.55,31.11,2.4399999999999977,2.4399999999999977,32.55,33.86,31.66,2.1999999999999993,2.0799999999999983,31.688,32.99,30.89,2.1000000000000014,2.0100000000000016,32.403999999999996,33.79,31.38,2.41,2.41,4181981,6427351,2370569,4056782,2423173
2019-11-03,35.176,35.82,34.1,1.7199999999999989,1.1099999999999994,35.628,35.95,35.24,0.7100000000000009,0.0,34.456,34.92,33.71,1.2100000000000009,-0.39000000000000057,34.966,35.75,34.17,1.5799999999999983,-0.759999999999998,3803771,6825292,2330219,4495073,-3062962
2019-11-10,33.016,34.0,31.65,2.3500000000000014,-1.5900000000000034,33.248,34.08,32.07,2.009999999999998,-1.8200000000000003,32.178,33.56,30.86,2.700000000000003,-2.030000000000001,32.568,33.88,31.14,2.740000000000002,-2.740000000000002,3609916,6220616,1375577,4845039,798701
2019-11-17,31.374,31.87,30.9,0.9700000000000024,0.21999999999999886,31.802,32.41,31.09,1.3199999999999967,0.639999999999997,30.938,31.44,30.29,1.1500000000000021,0.2699999999999996,31.478,32.33,31.01,1.3199999999999967,0.8999999999999986,3078438,3745015,2687319,1057696,280207
2019-11-24,32.82,33.0,32.68,0.3200000000000003,0.21000000000000085,33.225,33.49,32.99,0.5,0.0799999999999983,32.585,32.86,32.34,0.519999999999996,0.21999999999999886,33.0175,33.24,32.81,0.4299999999999997,0.4299999999999997,3052812,4319110,1605571,2713539,-1265401
2019-12-01,32.116,33.15,31.45,1.6999999999999993,-0.490000000000002,32.57,33.41,31.67,1.7399999999999949,0.02999999999999403,31.62,32.57,31.0,1.5700000000000003,0.8399999999999999,32.025999999999996,32.87,31.48,1.389999999999997,0.9899999999999984,3148539,4538263,2286965,2251298,-2187182
2019-12-08,32.506,33.52,32.0,1.5200000000000031,0.9500000000000028,33.012,34.28,32.2,2.0799999999999983,1.3299999999999983,32.21,33.47,31.67,1.7999999999999972,1.4200000000000017,32.576,33.78,31.85,1.9299999999999997,1.7100000000000009,2602881,3912679,1103085,2809594,1851747
2019-12-15,34.084,34.24,33.9,0.3400000000000034,0.28999999999999915,34.496,34.8,34.3,0.5,0.30999999999999517,33.882,34.06,33.77,0.28999999999999915,0.14000000000000057,34.226,34.57,34.0,0.5700000000000003,0.4799999999999969,3337562,6062812,2574638,3488174,3441488
2019-12-22,34.6,34.81,34.35,0.46000000000000085,-0.060000000000002274,34.8125,35.0,34.64,0.35999999999999943,-0.14999999999999858,34.3975,34.58,34.18,0.3999999999999986,-0.10000000000000142,34.5775,34.66,34.47,0.18999999999999773,-0.04999999999999716,1238274,2348420,501707,1846713,-986906
2019-12-29,34.9275,36.09,34.0,2.0900000000000034,1.4100000000000037,35.6875,37.27,34.06,3.210000000000001,1.980000000000004,34.5075,35.95,33.48,2.470000000000006,1.8500000000000014,35.2225,36.97,33.54,3.4299999999999997,1.9799999999999969,3254624,6966446,1676624,5289822,896638
