Date,CREGStock_Open_average,CREGStock_Open_max,CREGStock_Open_min,CREGStock_Open_volatility,CREGStock_Open_change,CREGStock_High_average,CREGStock_High_max,CREGStock_High_min,CREGStock_High_volatility,CREGStock_High_change,CREGStock_Low_average,CREGStock_Low_max,CREGStock_Low_min,CREGStock_Low_volatility,CREGStock_Low_change,CREGStock_Close_average,CREGStock_Close_max,CREGStock_Close_min,CREGStock_Close_volatility,CREGStock_Close_change,CREGStock_Volume_average,CREGStock_Volume_max,CREGStock_Volume_min,CREGStock_Volume_volatility,CREGStock_Volume_change
2019-10-20,3.7658,3.85,3.7,0.1499999999999999,0.020999999999999908,3.9162,4.1,3.8,0.2999999999999998,0.2999999999999998,3.5808,3.602,3.5010000000000003,0.10099999999999953,-0.0009999999999994458,3.8018,3.9010000000000002,3.7,0.20100000000000007,0.20100000000000007,9360,13948,6618,7330,4633
2019-10-27,3.6488,3.9,3.5,0.3999999999999999,-0.391,3.6698,3.9,3.5,0.3999999999999999,-0.3500000000000001,3.4082,3.6,3.31,0.29000000000000004,-0.20000000000000018,3.4662,3.612,3.342,0.27,-0.11000000000000032,15172,20601,11644,8957,-1357
2019-11-03,3.6978,4.0,3.5010000000000003,0.49899999999999967,-0.1759999999999997,4.006,4.284,3.675,0.609,-0.2060000000000004,3.3942,3.6,3.01,0.5900000000000003,0.08999999999999986,3.6525,3.9,3.5010000000000003,0.3989999999999996,-0.24949999999999983,54702,111194,14380,96814,-10832
2019-11-10,3.4903999999999997,3.78,3.3,0.48,-0.3799999999999999,3.5594,3.78,3.3930000000000002,0.38699999999999957,-0.1989999999999994,3.2742,3.355,3.205,0.1499999999999999,-0.10499999999999998,3.3378,3.5,3.234,0.266,-0.20000000000000018,24627,35153,16422,18731,4731
2019-11-17,3.2634,3.465,3.01,0.45500000000000007,-0.22299999999999986,3.2936,3.465,3.16,0.3049999999999997,-0.22199999999999953,3.059,3.275,3.0,0.2749999999999999,-0.2749999999999999,3.10108,3.301,3.0,0.30100000000000016,-0.2990000000000004,19423,28477,9137,19340,-7044
2019-11-24,2.35625,3.1,2.0,1.1,-1.1,2.40125,3.1,2.075,1.025,-0.9950000000000001,1.79525,1.905,1.601,0.30400000000000005,0.22399999999999998,1.99775,2.11,1.93,0.17999999999999994,-0.10899999999999999,111290,268778,41866,226912,-222181
2019-12-01,2.329,2.555,2.2,0.355,0.2650000000000001,2.5028,2.8,2.2,0.5999999999999996,0.3759999999999999,2.1284,2.4,1.9,0.5,0.44799999999999995,2.3247999999999998,2.595,2.1109999999999998,0.48400000000000043,0.278,69901,119740,32932,86808,-29378
2019-12-08,2.5624,2.9419999999999997,2.4,0.5419999999999998,0.5219999999999998,2.8108,3.6,2.54,1.06,0.96,2.3908,2.702,2.2,0.5019999999999998,0.35199999999999987,2.5734,2.995,2.4,0.5950000000000002,0.4980000000000002,103317,382519,28815,353704,353704
2019-12-15,3.0054,3.2,2.832,0.3680000000000003,-0.3450000000000002,3.0544000000000002,3.2,2.95,0.25,-0.25,2.7772,2.833,2.701,0.13200000000000012,0.08099999999999996,2.891,2.952,2.833,0.11899999999999977,-0.09499999999999975,50154,83716,22896,60820,-46600
2019-12-22,2.79225,2.884,2.7,0.18399999999999972,0.1339999999999999,2.87825,2.9,2.8489999999999998,0.051000000000000156,-0.016000000000000014,2.6585,2.7230000000000003,2.62,0.1030000000000002,-0.1030000000000002,2.740425,2.798,2.6993,0.09870000000000001,-0.07400000000000029,23084,26808,16474,10334,-1387
2019-12-29,2.8965,3.29,2.62,0.6699999999999999,0.6699999999999999,3.23975,3.61,2.9,0.71,0.71,2.8815,3.29,2.62,0.6699999999999999,0.6699999999999999,3.0782499999999997,3.549,2.76,0.7890000000000001,0.7890000000000001,76445,116210,28707,87503,55721
