Date,VCEL_Open_average,VCEL_Open_max,VCEL_Open_min,VCEL_Open_volatility,VCEL_Open_change,VCEL_High_average,VCEL_High_max,VCEL_High_min,VCEL_High_volatility,VCEL_High_change,VCEL_Low_average,VCEL_Low_max,VCEL_Low_min,VCEL_Low_volatility,VCEL_Low_change,VCEL_Close_average,VCEL_Close_max,VCEL_Close_min,VCEL_Close_volatility,VCEL_Close_change,VCEL_Volume_average,VCEL_Volume_max,VCEL_Volume_min,VCEL_Volume_volatility,VCEL_Volume_change
2019-10-27,15.942,16.27,15.68,0.5899999999999999,-0.1899999999999995,16.216,16.39,15.94,0.45000000000000107,-0.03999999999999915,15.732000000000001,16.05,15.4,0.6500000000000004,-0.16000000000000014,15.968,16.28,15.68,0.6000000000000014,0.030000000000001137,328671,384742,302089,82653,82653
2019-11-03,18.048,18.88,16.46,2.419999999999998,2.039999999999999,18.55,19.57,16.63,2.9400000000000013,2.4700000000000024,17.509999999999998,18.36,15.97,2.389999999999999,2.389999999999999,18.122,18.8,16.25,2.5500000000000007,2.5500000000000007,820830,1371598,547694,823904,137990
2019-11-10,18.896,19.14,18.74,0.40000000000000213,-0.020000000000003126,19.114,19.51,18.81,0.7000000000000028,-0.4400000000000013,18.548,18.95,18.36,0.5899999999999999,0.16000000000000014,18.869999999999997,19.2,18.54,0.6600000000000001,-0.5,469544,659031,287380,371651,-260203
2019-11-17,18.532,18.84,18.4,0.4400000000000013,-0.05999999999999872,18.87,18.99,18.65,0.33999999999999986,-0.15000000000000213,18.276,18.44,18.13,0.3100000000000023,-0.05000000000000071,18.558,18.84,18.43,0.41000000000000014,0.120000000000001,496566,642416,384290,258126,52885
2019-11-24,18.6725,18.83,18.53,0.29999999999999716,0.23000000000000043,18.9475,19.1,18.85,0.25,-0.25,18.4275,18.55,18.36,0.19000000000000128,-0.15000000000000213,18.695,18.87,18.45,0.4200000000000017,-0.21000000000000085,346924,451715,145471,306244,-306244
2019-12-01,18.726000000000003,18.85,18.44,0.41000000000000014,-0.33999999999999986,18.91,19.1,18.63,0.4700000000000024,-0.4700000000000024,18.382,18.67,18.26,0.41000000000000014,-0.41000000000000014,18.678,18.94,18.35,0.5899999999999999,-0.3100000000000023,451191,710426,343584,366842,-361267
2019-12-08,18.124,18.48,17.63,0.8500000000000014,-0.6600000000000001,18.392,18.78,17.93,0.8500000000000014,-0.7600000000000016,17.823999999999998,18.26,17.34,0.9200000000000017,-0.7200000000000024,18.026,18.5,17.64,0.8599999999999994,-0.8599999999999994,447003,507379,390441,116938,-11484
2019-12-15,17.478,17.67,17.31,0.360000000000003,-0.28000000000000114,17.566,17.87,17.4,0.4700000000000024,-0.4400000000000013,17.196,17.4,17.02,0.379999999999999,-0.28999999999999915,17.406000000000002,17.51,17.32,0.19000000000000128,-0.17999999999999972,506621,884811,250996,633815,409575
2019-12-22,17.755,17.93,17.39,0.5399999999999991,0.48999999999999844,17.947499999999998,17.99,17.88,0.10999999999999943,-0.10999999999999943,17.4125,17.57,17.2,0.370000000000001,0.22000000000000242,17.7,17.82,17.45,0.370000000000001,-0.370000000000001,464301,748718,250730,497988,-267514
2019-12-29,17.3275,17.5,17.18,0.3200000000000003,0.16999999999999815,17.5225,17.56,17.5,0.05999999999999872,0.019999999999999574,17.115000000000002,17.16,17.07,0.08999999999999986,0.010000000000001563,17.3325,17.49,17.19,0.29999999999999716,-0.05999999999999872,529780,693661,391816,301845,22586
