Date,AA_stock_Open_average,AA_stock_Open_max,AA_stock_Open_min,AA_stock_Open_volatility,AA_stock_Open_change,AA_stock_High_average,AA_stock_High_max,AA_stock_High_min,AA_stock_High_volatility,AA_stock_High_change,AA_stock_Low_average,AA_stock_Low_max,AA_stock_Low_min,AA_stock_Low_volatility,AA_stock_Low_change,AA_stock_Close_average,AA_stock_Close_max,AA_stock_Close_min,AA_stock_Close_volatility,AA_stock_Close_change,AA_stock_Volume_average,AA_stock_Volume_max,AA_stock_Volume_min,AA_stock_Volume_volatility,AA_stock_Volume_change
2019-10-13,19.718,20.66,19.02,1.6400000000000006,1.6400000000000006,20.496,21.64,19.44,2.1999999999999993,2.1999999999999993,19.454,20.34,18.78,1.5599999999999987,1.5599999999999987,19.926000000000002,21.54,19.16,2.379999999999999,2.3699999999999974,7258559,9111778,5807514,3304264,401979
2019-10-20,20.97,21.57,20.45,1.120000000000001,-0.8900000000000006,21.37,21.66,21.03,0.629999999999999,-0.46000000000000085,20.446,20.81,19.92,0.889999999999997,0.15000000000000213,20.848,21.28,20.47,0.8100000000000023,0.5500000000000007,4772585,6356577,3167597,3188980,-427370
2019-10-27,21.188,21.45,20.94,0.509999999999998,-0.18999999999999773,21.64,22.06,21.3,0.759999999999998,0.28999999999999915,20.874,21.19,20.36,0.8300000000000018,-0.19000000000000128,21.414,21.87,20.79,1.0800000000000018,0.3500000000000014,3990994,5483007,2445585,3037422,2651098
2019-11-03,22.534,23.2,22.28,0.9199999999999982,0.09999999999999787,23.016000000000002,23.46,22.62,0.8399999999999999,-0.030000000000001137,22.202,22.55,21.89,0.6600000000000001,0.23000000000000043,22.498,22.91,21.9,1.0100000000000016,-0.379999999999999,4211512,5241297,2468014,2773283,847597
2019-11-10,21.612,22.33,21.0,1.3299999999999983,-1.1499999999999986,21.96,23.02,21.25,1.7699999999999996,-1.0599999999999987,21.172,22.06,20.43,1.629999999999999,-1.25,21.5,22.22,20.89,1.3299999999999983,-1.3299999999999983,3400536,4484076,2919979,1564097,116099
2019-11-17,20.574,21.03,20.39,0.6400000000000006,-0.23000000000000043,20.896,21.03,20.7,0.33000000000000185,0.129999999999999,20.234,20.44,20.0,0.4400000000000013,0.39000000000000057,20.482,20.76,20.15,0.610000000000003,-0.20000000000000284,3082566,4425447,2341855,2083592,807614
2019-11-24,20.47,20.75,20.29,0.46000000000000085,-0.3200000000000003,20.62,20.9,20.47,0.4299999999999997,-0.4299999999999997,20.22,20.4,20.14,0.259999999999998,-0.23999999999999844,20.4125,20.6,20.26,0.33999999999999986,-0.08999999999999986,2266285,2797486,1223254,1574232,-1574232
2019-12-01,20.08,20.47,19.86,0.6099999999999994,-0.33999999999999986,20.406,20.96,20.01,0.9499999999999993,-0.060000000000002274,19.884,20.33,19.52,0.8099999999999987,-0.2699999999999996,20.07,20.6,19.76,0.8399999999999999,0.2700000000000031,3913000,5272687,2592817,2679870,2679870
2019-12-08,20.652,21.42,20.22,1.2000000000000028,0.75,21.076,21.59,20.72,0.870000000000001,0.7800000000000011,20.334,20.59,20.12,0.46999999999999886,0.46999999999999886,20.7,21.26,20.25,1.0100000000000016,0.4400000000000013,3795744,5487755,2535426,2952329,-1153679
2019-12-15,21.018,21.58,20.6,0.9799999999999969,0.5899999999999999,21.338,21.66,20.95,0.7100000000000009,0.259999999999998,20.776,21.0,20.5,0.5,0.10000000000000142,21.068,21.47,20.71,0.759999999999998,0.25,4350581,5139843,3211811,1928032,1928032
2019-12-22,21.455,21.61,21.3,0.3099999999999987,0.10999999999999943,21.7375,21.92,21.55,0.370000000000001,0.23000000000000043,21.3275,21.47,21.25,0.21999999999999886,0.06999999999999673,21.5225,21.58,21.45,0.129999999999999,0.09999999999999787,2635031,4729679,1092171,3637508,191675
2019-12-29,21.525,21.86,21.17,0.6899999999999977,-0.5299999999999976,21.71,21.86,21.61,0.25,-0.08999999999999986,21.2575,21.32,21.15,0.1700000000000017,-0.15000000000000213,21.442500000000003,21.51,21.34,0.1700000000000017,0.16000000000000014,2665575,3062541,2288530,774011,712465
