Date,LEDS_stock_Open_average,LEDS_stock_Open_max,LEDS_stock_Open_min,LEDS_stock_Open_volatility,LEDS_stock_Open_change,LEDS_stock_High_average,LEDS_stock_High_max,LEDS_stock_High_min,LEDS_stock_High_volatility,LEDS_stock_High_change,LEDS_stock_Low_average,LEDS_stock_Low_max,LEDS_stock_Low_min,LEDS_stock_Low_volatility,LEDS_stock_Low_change,LEDS_stock_Close_average,LEDS_stock_Close_max,LEDS_stock_Close_min,LEDS_stock_Close_volatility,LEDS_stock_Close_change,LEDS_stock_Volume_average,LEDS_stock_Volume_max,LEDS_stock_Volume_min,LEDS_stock_Volume_volatility,LEDS_stock_Volume_change
2019-10-06,2.486,2.6,2.43,0.16999999999999993,0.14000000000000012,2.557,2.7,2.447,0.2530000000000001,0.1379999999999999,2.454,2.5,2.41,0.08999999999999986,0.08000000000000007,2.4779999999999998,2.57,2.42,0.1499999999999999,0.08000000000000007,10438,13448,8554,4894,4894
2019-10-13,2.638,2.74,2.54,0.20000000000000018,0.06999999999999984,2.7246,2.8360000000000003,2.612,0.2240000000000002,0.042999999999999705,2.578,2.62,2.53,0.0900000000000003,0.08000000000000007,2.661,2.76,2.57,0.18999999999999995,0.08499999999999996,42190,144631,5343,139288,-4671
2019-10-20,2.6698,2.74,2.585,0.15500000000000025,-0.036000000000000476,2.7464000000000004,2.85,2.6910000000000003,0.1589999999999998,0.10999999999999988,2.6,2.6510000000000002,2.57,0.0810000000000004,0.0810000000000004,2.6554,2.7,2.58,0.1200000000000001,0.1200000000000001,17692,36417,1000,35417,23626
2019-10-27,2.7632,2.845,2.7110000000000003,0.1339999999999999,-0.019999999999999574,2.818,2.89,2.74,0.1499999999999999,-0.06999999999999984,2.678,2.71,2.65,0.06000000000000005,-0.06000000000000005,2.72,2.85,2.65,0.20000000000000018,-0.08000000000000007,22478,34836,5151,29685,10979
2019-11-03,2.668,2.72,2.62,0.10000000000000009,-0.020000000000000018,2.708,2.75,2.65,0.10000000000000009,0.0,2.6016,2.63,2.55,0.08000000000000007,-0.08000000000000007,2.652,2.71,2.61,0.10000000000000009,0.06999999999999984,17555,28428,9451,18977,9837
2019-11-10,2.5712,2.6860000000000004,2.27,0.41600000000000037,-0.41600000000000037,2.598,2.69,2.37,0.31999999999999984,-0.31999999999999984,2.4124,2.6,2.23,0.3700000000000001,-0.3680000000000003,2.5064,2.64,2.31,0.33000000000000007,-0.2819999999999996,79881,175126,7200,167926,30999
2019-11-17,2.2702,2.37,2.211,0.15900000000000025,0.009999999999999787,2.318,2.42,2.26,0.16000000000000014,-0.010000000000000231,2.21,2.25,2.16,0.08999999999999986,0.06000000000000005,2.265,2.37,2.18,0.18999999999999995,0.054999999999999716,18535,37521,4525,32996,-32996
2019-11-24,2.254,2.3,2.19,0.10999999999999988,0.04999999999999982,2.3,2.31,2.29,0.020000000000000018,0.009999999999999787,2.2399999999999998,2.3,2.19,0.10999999999999988,0.08999999999999986,2.27625,2.3,2.22,0.07999999999999963,0.07999999999999963,21751,42456,466,41990,-41990
2019-12-01,2.2944,2.32,2.262,0.05799999999999983,0.0,2.3084,2.34,2.3,0.040000000000000036,0.0,2.2336,2.258,2.21,0.04800000000000004,-0.029999999999999805,2.295,2.305,2.27,0.03500000000000014,-0.029999999999999805,12416,24860,5449,19411,18780
2019-12-08,2.2237999999999998,2.263,2.19,0.07299999999999995,-0.053999999999999826,2.2438000000000002,2.27,2.209,0.06099999999999994,-0.06099999999999994,2.176,2.2,2.16,0.040000000000000036,-0.009999999999999787,2.2,2.22,2.16,0.06000000000000005,-0.04999999999999982,20805,38048,11410,26638,-23630
2019-12-15,2.146,2.18,2.1,0.08000000000000007,-0.07000000000000028,2.1642,2.181,2.13,0.051000000000000156,-0.051000000000000156,2.109,2.125,2.1,0.02499999999999991,0.0,2.144,2.17,2.1,0.06999999999999984,-0.020000000000000018,24024,47912,8631,39281,23800
2019-12-22,2.033,2.11,1.942,0.16799999999999993,0.009999999999999787,2.12975,2.255,2.0340000000000003,0.22099999999999964,0.125,2.00175,2.07,1.93,0.1399999999999999,-0.004999999999999893,2.03625,2.08,1.93,0.15000000000000013,-0.015000000000000124,45567,67727,20696,47031,14079
2019-12-29,2.04,2.1,1.98,0.1200000000000001,0.03000000000000025,2.0925,2.15,2.02,0.1299999999999999,0.08000000000000007,2.0125,2.08,1.98,0.10000000000000009,0.07000000000000028,2.0612500000000002,2.15,1.98,0.16999999999999993,0.1349999999999998,30053,51229,16936,34293,-8732
