Date,Fidelity Corporate Bond_Open_average,Fidelity Corporate Bond_Open_max,Fidelity Corporate Bond_Open_min,Fidelity Corporate Bond_Open_volatility,Fidelity Corporate Bond_Open_change,Fidelity Corporate Bond_High_average,Fidelity Corporate Bond_High_max,Fidelity Corporate Bond_High_min,Fidelity Corporate Bond_High_volatility,Fidelity Corporate Bond_High_change,Fidelity Corporate Bond_Low_average,Fidelity Corporate Bond_Low_max,Fidelity Corporate Bond_Low_min,Fidelity Corporate Bond_Low_volatility,Fidelity Corporate Bond_Low_change,Fidelity Corporate Bond_Close_average,Fidelity Corporate Bond_Close_max,Fidelity Corporate Bond_Close_min,Fidelity Corporate Bond_Close_volatility,Fidelity Corporate Bond_Close_change
2018-12-02,47.29,47.29,47.29,0.0,0.0,47.32,47.32,47.32,0.0,0.0,47.22,47.22,47.22,0.0,0.0,47.23,47.23,47.23,0.0,0.0
2018-12-09,47.67,47.67,47.67,0.0,0.0,47.67,47.67,47.67,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.58,47.58,47.58,0.0,0.0
2018-12-16,47.6,47.6,47.6,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.35,47.35,47.35,0.0,0.0,47.58,47.58,47.58,0.0,0.0
2018-12-23,47.26,47.26,47.26,0.0,0.0,47.35,47.35,47.35,0.0,0.0,47.26,47.26,47.26,0.0,0.0,47.33,47.33,47.33,0.0,0.0
2018-12-30,47.68,47.68,47.68,0.0,0.0,47.68,47.68,47.68,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.62,47.62,47.62,0.0,0.0
2019-01-06,47.96,47.96,47.96,0.0,0.0,47.96,47.96,47.96,0.0,0.0,47.87,47.87,47.87,0.0,0.0,47.89,47.89,47.89,0.0,0.0
2019-01-13,47.97,47.97,47.97,0.0,0.0,48.13,48.13,48.13,0.0,0.0,47.95,47.95,47.95,0.0,0.0,47.96,47.96,47.96,0.0,0.0
2019-01-20,48.37,48.37,48.37,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.4,48.4,48.4,0.0,0.0
2019-01-27,48.77,48.77,48.77,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.64,48.64,48.64,0.0,0.0,48.72,48.72,48.72,0.0,0.0
2019-02-03,48.81,48.81,48.81,0.0,0.0,48.84,48.84,48.84,0.0,0.0,48.8,48.8,48.8,0.0,0.0,48.8,48.8,48.8,0.0,0.0
2019-02-10,48.84,48.84,48.84,0.0,0.0,48.98,48.98,48.98,0.0,0.0,48.84,48.84,48.84,0.0,0.0,48.98,48.98,48.98,0.0,0.0
2019-02-17,49.0,49.0,49.0,0.0,0.0,49.15,49.15,49.15,0.0,0.0,48.89,48.89,48.89,0.0,0.0,49.11,49.11,49.11,0.0,0.0
2019-02-24,48.94,48.94,48.94,0.0,0.0,48.94,48.94,48.94,0.0,0.0,48.79,48.79,48.79,0.0,0.0,48.79,48.79,48.79,0.0,0.0
2019-03-03,49.16,49.16,49.16,0.0,0.0,49.19,49.19,49.19,0.0,0.0,49.09,49.09,49.09,0.0,0.0,49.18,49.18,49.18,0.0,0.0
2019-03-10,49.43,49.43,49.43,0.0,0.0,49.43,49.43,49.43,0.0,0.0,49.29,49.29,49.29,0.0,0.0,49.41,49.41,49.41,0.0,0.0
2019-03-17,49.83,49.83,49.83,0.0,0.0,50.02,50.02,50.02,0.0,0.0,49.73,49.73,49.73,0.0,0.0,50.0,50.0,50.0,0.0,0.0
2019-03-24,50.11,50.11,50.11,0.0,0.0,50.16,50.16,50.16,0.0,0.0,49.99,49.99,49.99,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2019-03-31,50.0,50.0,50.0,0.0,0.0,50.05,50.05,50.05,0.0,0.0,49.87,49.87,49.87,0.0,0.0,50.04,50.04,50.04,0.0,0.0
2019-04-07,50.1,50.1,50.1,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.02,50.02,50.02,0.0,0.0,50.03,50.03,50.03,0.0,0.0
2019-04-14,50.14,50.14,50.14,0.0,0.0,50.14,50.14,50.14,0.0,0.0,49.98,49.98,49.98,0.0,0.0,50.1,50.1,50.1,0.0,0.0
2019-04-21,50.13,50.13,50.13,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.21,50.21,50.21,0.0,0.0
2019-04-28,50.09,50.09,50.09,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2019-05-05,50.15,50.15,50.15,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2019-05-12,50.5,50.5,50.5,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.41,50.41,50.41,0.0,0.0
2019-05-19,50.24,50.24,50.24,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.5,50.5,50.5,0.0,0.0
2019-05-26,50.55,50.55,50.55,0.0,0.0,50.82,50.82,50.82,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.77,50.77,50.77,0.0,0.0
2019-06-02,51.02,51.02,51.02,0.0,0.0,51.11,51.11,51.11,0.0,0.0,50.94,50.94,50.94,0.0,0.0,51.11,51.11,51.11,0.0,0.0
2019-06-09,51.11,51.11,51.11,0.0,0.0,51.18,51.18,51.18,0.0,0.0,51.08,51.08,51.08,0.0,0.0,51.14,51.14,51.14,0.0,0.0
2019-06-16,51.6,51.6,51.6,0.0,0.0,51.67,51.67,51.67,0.0,0.0,51.49,51.49,51.49,0.0,0.0,51.59,51.59,51.59,0.0,0.0
2019-06-23,51.7,51.7,51.7,0.0,0.0,51.78,51.78,51.78,0.0,0.0,51.7,51.7,51.7,0.0,0.0,51.76,51.76,51.76,0.0,0.0
2019-06-30,52.06,52.06,52.06,0.0,0.0,52.06,52.06,52.06,0.0,0.0,51.65,51.65,51.65,0.0,0.0,51.69,51.69,51.69,0.0,0.0
2019-07-07,51.52,51.52,51.52,0.0,0.0,51.56,51.56,51.56,0.0,0.0,51.39,51.39,51.39,0.0,0.0,51.49,51.49,51.49,0.0,0.0
2019-07-14,51.85,51.85,51.85,0.0,0.0,51.85,51.85,51.85,0.0,0.0,51.75,51.75,51.75,0.0,0.0,51.76,51.76,51.76,0.0,0.0
2019-07-21,52.03,52.03,52.03,0.0,0.0,52.08,52.08,52.08,0.0,0.0,51.96,51.96,51.96,0.0,0.0,51.98,51.98,51.98,0.0,0.0
2019-07-28,52.38,52.38,52.38,0.0,0.0,54.51,54.51,54.51,0.0,0.0,52.15,52.15,52.15,0.0,0.0,52.37,52.37,52.37,0.0,0.0
2019-08-04,52.8,52.8,52.8,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.65,52.65,52.65,0.0,0.0,52.67,52.67,52.67,0.0,0.0
2019-08-11,53.27,53.27,53.27,0.0,0.0,53.28,53.28,53.28,0.0,0.0,53.12,53.12,53.12,0.0,0.0,53.28,53.28,53.28,0.0,0.0
2019-08-18,53.23,53.23,53.23,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.14,53.14,53.14,0.0,0.0,53.37,53.37,53.37,0.0,0.0
2019-08-25,53.41,53.41,53.41,0.0,0.0,53.43,53.43,53.43,0.0,0.0,53.31,53.31,53.31,0.0,0.0,53.37,53.37,53.37,0.0,0.0
2019-09-01,53.25,53.25,53.25,0.0,0.0,53.31,53.31,53.31,0.0,0.0,53.21,53.21,53.21,0.0,0.0,53.3,53.3,53.3,0.0,0.0
2019-09-08,52.47,52.47,52.47,0.0,0.0,52.47,52.47,52.47,0.0,0.0,52.17,52.17,52.17,0.0,0.0,52.17,52.17,52.17,0.0,0.0
2019-09-15,52.81,52.81,52.81,0.0,0.0,52.91,52.91,52.91,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.91,52.91,52.91,0.0,0.0
2019-09-22,52.9,52.9,52.9,0.0,0.0,52.92,52.92,52.92,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.88,52.88,52.88,0.0,0.0
2019-09-29,53.28,53.28,53.28,0.0,0.0,53.46,53.46,53.46,0.0,0.0,53.28,53.28,53.28,0.0,0.0,53.46,53.46,53.46,0.0,0.0
2019-10-06,52.86,52.86,52.86,0.0,0.0,52.86,52.86,52.86,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.82,52.82,52.82,0.0,0.0
2019-10-13,52.96,52.96,52.96,0.0,0.0,53.02,53.02,53.02,0.0,0.0,52.95,52.95,52.95,0.0,0.0,52.97,52.97,52.97,0.0,0.0
2019-10-20,52.98,52.98,52.98,0.0,0.0,53.04,53.04,53.04,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.96,52.96,52.96,0.0,0.0
2019-10-27,53.05,53.05,53.05,0.0,0.0,53.2,53.2,53.2,0.0,0.0,53.05,53.05,53.05,0.0,0.0,53.16,53.16,53.16,0.0,0.0
2019-11-03,52.5,52.5,52.5,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.44,52.44,52.44,0.0,0.0,52.46,52.46,52.46,0.0,0.0
2019-11-10,52.7,52.7,52.7,0.0,0.0,52.86,52.86,52.86,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.76,52.76,52.76,0.0,0.0
2019-11-17,52.98,52.98,52.98,0.0,0.0,53.06,53.06,53.06,0.0,0.0,52.97,52.97,52.97,0.0,0.0,53.01,53.01,53.01,0.0,0.0
2019-11-24,53.0,53.0,53.0,0.0,0.0,53.05,53.05,53.05,0.0,0.0,52.95,52.95,52.95,0.0,0.0,53.02,53.02,53.02,0.0,0.0
2019-12-01,52.99,52.99,52.99,0.0,0.0,53.02,53.02,53.02,0.0,0.0,52.88,52.88,52.88,0.0,0.0,52.98,52.98,52.98,0.0,0.0
2019-12-08,53.0,53.0,53.0,0.0,0.0,53.35,53.35,53.35,0.0,0.0,53.0,53.0,53.0,0.0,0.0,53.23,53.23,53.23,0.0,0.0
2019-12-15,53.15,53.15,53.15,0.0,0.0,53.2,53.2,53.2,0.0,0.0,53.1,53.1,53.1,0.0,0.0,53.14,53.14,53.14,0.0,0.0
2019-12-22,53.23,53.23,53.23,0.0,0.0,53.24,53.24,53.24,0.0,0.0,53.14,53.14,53.14,0.0,0.0,53.18,53.18,53.18,0.0,0.0
2019-12-29,53.27,53.27,53.27,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.23,53.23,53.23,0.0,0.0,53.34,53.34,53.34,0.0,0.0
