Date,Guggenheim Invest Raymond James SB-1 Equity_Open_average,Guggenheim Invest Raymond James SB-1 Equity_Open_max,Guggenheim Invest Raymond James SB-1 Equity_Open_min,Guggenheim Invest Raymond James SB-1 Equity_Open_volatility,Guggenheim Invest Raymond James SB-1 Equity_Open_change,Guggenheim Invest Raymond James SB-1 Equity_High_average,Guggenheim Invest Raymond James SB-1 Equity_High_max,Guggenheim Invest Raymond James SB-1 Equity_High_min,Guggenheim Invest Raymond James SB-1 Equity_High_volatility,Guggenheim Invest Raymond James SB-1 Equity_High_change,Guggenheim Invest Raymond James SB-1 Equity_Low_average,Guggenheim Invest Raymond James SB-1 Equity_Low_max,Guggenheim Invest Raymond James SB-1 Equity_Low_min,Guggenheim Invest Raymond James SB-1 Equity_Low_volatility,Guggenheim Invest Raymond James SB-1 Equity_Low_change,Guggenheim Invest Raymond James SB-1 Equity_Close_average,Guggenheim Invest Raymond James SB-1 Equity_Close_max,Guggenheim Invest Raymond James SB-1 Equity_Close_min,Guggenheim Invest Raymond James SB-1 Equity_Close_volatility,Guggenheim Invest Raymond James SB-1 Equity_Close_change
2019-01-20,40.63,40.63,40.63,0.0,0.0,40.79,40.79,40.79,0.0,0.0,40.56,40.56,40.56,0.0,0.0,40.76,40.76,40.76,0.0,0.0
2019-01-27,41.87,41.87,41.87,0.0,0.0,42.26,42.26,42.26,0.0,0.0,41.83,41.83,41.83,0.0,0.0,42.26,42.26,42.26,0.0,0.0
2019-02-03,41.8,41.8,41.8,0.0,0.0,41.99,41.99,41.99,0.0,0.0,41.76,41.76,41.76,0.0,0.0,41.99,41.99,41.99,0.0,0.0
2019-02-10,43.23,43.23,43.23,0.0,0.0,43.65,43.65,43.65,0.0,0.0,43.23,43.23,43.23,0.0,0.0,43.55,43.55,43.55,0.0,0.0
2019-02-17,44.02,44.02,44.02,0.0,0.0,44.4,44.4,44.4,0.0,0.0,44.02,44.02,44.02,0.0,0.0,44.18,44.18,44.18,0.0,0.0
2019-02-24,44.24,44.24,44.24,0.0,0.0,44.24,44.24,44.24,0.0,0.0,43.62,43.62,43.62,0.0,0.0,43.92,43.92,43.92,0.0,0.0
2019-03-03,42.48,42.48,42.48,0.0,0.0,43.08,43.08,43.08,0.0,0.0,42.48,42.48,42.48,0.0,0.0,43.08,43.08,43.08,0.0,0.0
2019-03-10,43.74,43.74,43.74,0.0,0.0,44.16,44.16,44.16,0.0,0.0,43.74,43.74,43.74,0.0,0.0,44.13,44.13,44.13,0.0,0.0
2019-03-17,42.53,42.53,42.53,0.0,0.0,42.88,42.88,42.88,0.0,0.0,42.46,42.46,42.46,0.0,0.0,42.73,42.73,42.73,0.0,0.0
2019-03-24,43.72,43.72,43.72,0.0,0.0,44.31,44.31,44.31,0.0,0.0,43.72,43.72,43.72,0.0,0.0,44.31,44.31,44.31,0.0,0.0
2019-03-31,45.11,45.11,45.11,0.0,0.0,45.12,45.12,45.12,0.0,0.0,44.98,44.98,44.98,0.0,0.0,45.1,45.1,45.1,0.0,0.0
2019-04-07,44.94,44.94,44.94,0.0,0.0,44.95,44.95,44.95,0.0,0.0,44.8,44.8,44.8,0.0,0.0,44.85,44.85,44.85,0.0,0.0
2019-04-14,44.56,44.56,44.56,0.0,0.0,44.82,44.82,44.82,0.0,0.0,44.56,44.56,44.56,0.0,0.0,44.82,44.82,44.82,0.0,0.0
2019-04-21,45.5,45.5,45.5,0.0,0.0,45.58,45.58,45.58,0.0,0.0,45.36,45.36,45.36,0.0,0.0,45.36,45.36,45.36,0.0,0.0
2019-04-28,44.65,44.65,44.65,0.0,0.0,45.77,45.77,45.77,0.0,0.0,44.65,44.65,44.65,0.0,0.0,45.65,45.65,45.65,0.0,0.0
2019-05-05,43.8,43.8,43.8,0.0,0.0,43.96,43.96,43.96,0.0,0.0,43.33,43.33,43.33,0.0,0.0,43.43,43.43,43.43,0.0,0.0
2019-05-12,43.84,43.84,43.84,0.0,0.0,43.93,43.93,43.93,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.73,43.73,43.73,0.0,0.0
2019-05-19,43.12,43.12,43.12,0.0,0.0,43.13,43.13,43.13,0.0,0.0,42.91,42.91,42.91,0.0,0.0,43.13,43.13,43.13,0.0,0.0
2019-05-26,41.61,41.61,41.61,0.0,0.0,41.81,41.81,41.81,0.0,0.0,41.33,41.33,41.33,0.0,0.0,41.61,41.61,41.61,0.0,0.0
2019-06-02,42.94,42.94,42.94,0.0,0.0,43.43,43.43,43.43,0.0,0.0,42.94,42.94,42.94,0.0,0.0,43.04,43.04,43.04,0.0,0.0
2019-06-09,43.06,43.06,43.06,0.0,0.0,43.27,43.27,43.27,0.0,0.0,43.02,43.02,43.02,0.0,0.0,43.17,43.17,43.17,0.0,0.0
2019-06-16,44.36,44.36,44.36,0.0,0.0,44.36,44.36,44.36,0.0,0.0,43.72,43.72,43.72,0.0,0.0,43.72,43.72,43.72,0.0,0.0
2019-06-23,45.48,45.48,45.48,0.0,0.0,45.48,45.48,45.48,0.0,0.0,44.97,44.97,44.97,0.0,0.0,45.16,45.16,45.16,0.0,0.0
2019-06-30,44.81,44.81,44.81,0.0,0.0,44.81,44.81,44.81,0.0,0.0,44.73,44.73,44.73,0.0,0.0,44.73,44.73,44.73,0.0,0.0
2019-07-07,45.02,45.02,45.02,0.0,0.0,45.13,45.13,45.13,0.0,0.0,44.66,44.66,44.66,0.0,0.0,44.67,44.67,44.67,0.0,0.0
2019-07-14,43.9,43.9,43.9,0.0,0.0,43.9,43.9,43.9,0.0,0.0,43.72,43.72,43.72,0.0,0.0,43.79,43.79,43.79,0.0,0.0
2019-07-21,44.09,44.09,44.09,0.0,0.0,44.1,44.1,44.1,0.0,0.0,43.98,43.98,43.98,0.0,0.0,44.07,44.07,44.07,0.0,0.0
2019-07-28,42.2,42.2,42.2,0.0,0.0,42.2,42.2,42.2,0.0,0.0,41.01,41.01,41.01,0.0,0.0,41.1,41.1,41.1,0.0,0.0
2019-08-04,41.41,41.41,41.41,0.0,0.0,41.42,41.42,41.42,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.27,41.27,41.27,0.0,0.0
2019-08-11,41.65,41.65,41.65,0.0,0.0,41.86,41.86,41.86,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.67,41.67,41.67,0.0,0.0
2019-08-18,40.54,40.54,40.54,0.0,0.0,40.63,40.63,40.63,0.0,0.0,40.48,40.48,40.48,0.0,0.0,40.62,40.62,40.62,0.0,0.0
2019-08-25,41.69,41.69,41.69,0.0,0.0,41.86,41.86,41.86,0.0,0.0,41.34,41.34,41.34,0.0,0.0,41.53,41.53,41.53,0.0,0.0
2019-09-01,42.18,42.18,42.18,0.0,0.0,42.58,42.58,42.58,0.0,0.0,42.18,42.18,42.18,0.0,0.0,42.58,42.58,42.58,0.0,0.0
2019-09-08,43.8,43.8,43.8,0.0,0.0,44.43,44.43,44.43,0.0,0.0,43.8,43.8,43.8,0.0,0.0,44.4,44.4,44.4,0.0,0.0
2019-09-15,43.31,43.31,43.31,0.0,0.0,43.62,43.62,43.62,0.0,0.0,43.31,43.31,43.31,0.0,0.0,43.58,43.58,43.58,0.0,0.0
2019-09-22,42.4,42.4,42.4,0.0,0.0,42.56,42.56,42.56,0.0,0.0,42.33,42.33,42.33,0.0,0.0,42.56,42.56,42.56,0.0,0.0
2019-09-29,42.11,42.11,42.11,0.0,0.0,42.16,42.16,42.16,0.0,0.0,41.85,41.85,41.85,0.0,0.0,41.91,41.91,41.91,0.0,0.0
2019-10-06,41.98,41.98,41.98,0.0,0.0,42.0,42.0,42.0,0.0,0.0,41.91,41.91,41.91,0.0,0.0,41.98,41.98,41.98,0.0,0.0
2019-10-13,42.68,42.68,42.68,0.0,0.0,42.99,42.99,42.99,0.0,0.0,42.59,42.59,42.59,0.0,0.0,42.83,42.83,42.83,0.0,0.0
2019-10-20,43.5,43.5,43.5,0.0,0.0,43.68,43.68,43.68,0.0,0.0,43.48,43.48,43.48,0.0,0.0,43.48,43.48,43.48,0.0,0.0
2019-10-27,44.16,44.16,44.16,0.0,0.0,44.24,44.24,44.24,0.0,0.0,44.16,44.16,44.16,0.0,0.0,44.24,44.24,44.24,0.0,0.0
2019-11-03,44.04,44.04,44.04,0.0,0.0,44.17,44.17,44.17,0.0,0.0,44.01,44.01,44.01,0.0,0.0,44.15,44.15,44.15,0.0,0.0
2019-11-10,44.2,44.2,44.2,0.0,0.0,44.2,44.2,44.2,0.0,0.0,43.97,43.97,43.97,0.0,0.0,44.02,44.02,44.02,0.0,0.0
2019-11-17,44.22,44.22,44.22,0.0,0.0,44.61,44.61,44.61,0.0,0.0,44.22,44.22,44.22,0.0,0.0,44.61,44.61,44.61,0.0,0.0
2019-11-24,45.32,45.32,45.32,0.0,0.0,45.32,45.32,45.32,0.0,0.0,44.93,44.93,44.93,0.0,0.0,44.93,44.93,44.93,0.0,0.0
2019-12-01,45.84,45.84,45.84,0.0,0.0,45.92,45.92,45.92,0.0,0.0,45.78,45.78,45.78,0.0,0.0,45.78,45.78,45.78,0.0,0.0
2019-12-08,47.06,47.06,47.06,0.0,0.0,47.16,47.16,47.16,0.0,0.0,47.04,47.04,47.04,0.0,0.0,47.04,47.04,47.04,0.0,0.0
2019-12-15,47.82,47.82,47.82,0.0,0.0,48.09,48.09,48.09,0.0,0.0,47.82,47.82,47.82,0.0,0.0,48.04,48.04,48.04,0.0,0.0
2019-12-22,48.0,48.0,48.0,0.0,0.0,48.09,48.09,48.09,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.87,47.87,47.87,0.0,0.0
2019-12-29,48.04,48.04,48.04,0.0,0.0,48.09,48.09,48.09,0.0,0.0,47.9,47.9,47.9,0.0,0.0,48.09,48.09,48.09,0.0,0.0
