Date,Fidelity MSCI Materials_Open_average,Fidelity MSCI Materials_Open_max,Fidelity MSCI Materials_Open_min,Fidelity MSCI Materials_Open_volatility,Fidelity MSCI Materials_Open_change,Fidelity MSCI Materials_High_average,Fidelity MSCI Materials_High_max,Fidelity MSCI Materials_High_min,Fidelity MSCI Materials_High_volatility,Fidelity MSCI Materials_High_change,Fidelity MSCI Materials_Low_average,Fidelity MSCI Materials_Low_max,Fidelity MSCI Materials_Low_min,Fidelity MSCI Materials_Low_volatility,Fidelity MSCI Materials_Low_change,Fidelity MSCI Materials_Close_average,Fidelity MSCI Materials_Close_max,Fidelity MSCI Materials_Close_min,Fidelity MSCI Materials_Close_volatility,Fidelity MSCI Materials_Close_change
2019-01-13,30.08,30.08,30.08,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2019-01-20,30.0,30.0,30.0,0.0,0.0,30.15,30.15,30.15,0.0,0.0,29.94,29.94,29.94,0.0,0.0,30.13,30.13,30.13,0.0,0.0
2019-01-27,30.55,30.55,30.55,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2019-02-03,30.17,30.17,30.17,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.13,30.13,30.13,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2019-02-10,31.15,31.15,31.15,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.03,31.03,31.03,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2019-02-17,32.12,32.12,32.12,0.0,0.0,32.26,32.26,32.26,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2019-02-24,31.64,31.64,31.64,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.7,31.7,31.7,0.0,0.0
2019-03-03,31.28,31.28,31.28,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2019-03-10,31.51,31.51,31.51,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2019-03-17,30.83,30.83,30.83,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2019-03-24,31.77,31.77,31.77,0.0,0.0,32.02,32.02,32.02,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.99,31.99,31.99,0.0,0.0
2019-03-31,32.77,32.77,32.77,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2019-04-07,32.9,32.9,32.9,0.0,0.0,32.91,32.91,32.91,0.0,0.0,32.74,32.74,32.74,0.0,0.0,32.79,32.79,32.79,0.0,0.0
2019-04-14,32.62,32.62,32.62,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.52,32.52,32.52,0.0,0.0
2019-04-21,32.37,32.37,32.37,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2019-04-28,31.59,31.59,31.59,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.79,31.79,31.79,0.0,0.0
2019-05-05,30.59,30.59,30.59,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2019-05-12,30.51,30.51,30.51,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.3,30.3,30.3,0.0,0.0
2019-05-19,30.28,30.28,30.28,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2019-05-26,29.56,29.56,29.56,0.0,0.0,30.33,30.33,30.33,0.0,0.0,29.56,29.56,29.56,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2019-06-02,32.14,32.14,32.14,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.06,32.06,32.06,0.0,0.0
2019-06-09,32.21,32.21,32.21,0.0,0.0,32.21,32.21,32.21,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.94,31.94,31.94,0.0,0.0
2019-06-16,32.27,32.27,32.27,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.26,32.26,32.26,0.0,0.0,32.3,32.3,32.3,0.0,0.0
2019-06-23,33.07,33.07,33.07,0.0,0.0,33.1,33.1,33.1,0.0,0.0,32.78,32.78,32.78,0.0,0.0,33.03,33.03,33.03,0.0,0.0
2019-06-30,32.9,32.9,32.9,0.0,0.0,32.92,32.92,32.92,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2019-07-07,32.64,32.64,32.64,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.65,32.65,32.65,0.0,0.0
2019-07-14,32.75,32.75,32.75,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.61,32.61,32.61,0.0,0.0
2019-07-21,33.04,33.04,33.04,0.0,0.0,33.04,33.04,33.04,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.98,32.98,32.98,0.0,0.0
2019-07-28,31.56,31.56,31.56,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2019-08-04,31.86,31.86,31.86,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.45,31.45,31.45,0.0,0.0
2019-08-11,31.57,31.57,31.57,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2019-08-18,30.66,30.66,30.66,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.5,30.5,30.5,0.0,0.0
2019-08-25,31.44,31.44,31.44,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2019-09-01,31.82,31.82,31.82,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.71,31.71,31.71,0.0,0.0
2019-09-08,32.94,32.94,32.94,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2019-09-15,32.29,32.29,32.29,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.43,32.43,32.43,0.0,0.0
2019-09-22,32.11,32.11,32.11,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.11,32.11,32.11,0.0,0.0,32.33,32.33,32.33,0.0,0.0
2019-09-29,31.24,31.24,31.24,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.17,31.17,31.17,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2019-10-06,31.84,31.84,31.84,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0
2019-10-13,32.22,32.22,32.22,0.0,0.0,32.24,32.24,32.24,0.0,0.0,31.97,31.97,31.97,0.0,0.0,31.97,31.97,31.97,0.0,0.0
2019-10-20,32.67,32.67,32.67,0.0,0.0,32.84,32.84,32.84,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.68,32.68,32.68,0.0,0.0
2019-10-27,33.2,33.2,33.2,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.26,33.26,33.26,0.0,0.0
2019-11-03,33.56,33.56,33.56,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.51,33.51,33.51,0.0,0.0,33.67,33.67,33.67,0.0,0.0
2019-11-10,33.58,33.58,33.58,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.57,33.57,33.57,0.0,0.0
2019-11-17,33.19,33.19,33.19,0.0,0.0,33.39,33.39,33.39,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.37,33.37,33.37,0.0,0.0
2019-11-24,33.51,33.51,33.51,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.27,33.27,33.27,0.0,0.0
2019-12-01,33.64,33.64,33.64,0.0,0.0,33.78,33.78,33.78,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.59,33.59,33.59,0.0,0.0
2019-12-08,34.06,34.06,34.06,0.0,0.0,34.11,34.11,34.11,0.0,0.0,33.91,33.91,33.91,0.0,0.0,33.91,33.91,33.91,0.0,0.0
2019-12-15,34.0,34.0,34.0,0.0,0.0,34.21,34.21,34.21,0.0,0.0,33.96,33.96,33.96,0.0,0.0,34.18,34.18,34.18,0.0,0.0
2019-12-22,34.29,34.29,34.29,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.11,34.11,34.11,0.0,0.0,34.11,34.11,34.11,0.0,0.0
2019-12-29,33.62,33.62,33.62,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.49,33.49,33.49,0.0,0.0
