Date,PBH_Open_average,PBH_Open_max,PBH_Open_min,PBH_Open_volatility,PBH_Open_change,PBH_High_average,PBH_High_max,PBH_High_min,PBH_High_volatility,PBH_High_change,PBH_Low_average,PBH_Low_max,PBH_Low_min,PBH_Low_volatility,PBH_Low_change,PBH_Close_average,PBH_Close_max,PBH_Close_min,PBH_Close_volatility,PBH_Close_change,PBH_Volume_average,PBH_Volume_max,PBH_Volume_min,PBH_Volume_volatility,PBH_Volume_change
2019-10-27,35.062000000000005,35.85,34.45,1.3999999999999986,0.8200000000000003,35.71,36.94,35.26,1.6799999999999997,1.3699999999999974,34.622,35.69,33.57,2.1199999999999974,0.769999999999996,35.454,36.93,34.87,2.0600000000000023,1.8200000000000003,367641,549323,195919,353404,189887
2019-11-03,37.82,38.4,37.41,0.990000000000002,0.5900000000000034,38.268,38.62,37.94,0.6799999999999997,-0.17999999999999972,37.412,37.76,37.04,0.7199999999999989,0.7199999999999989,38.012,38.3,37.61,0.6899999999999977,-0.07000000000000028,380680,538151,249589,288562,-236220
2019-11-10,37.804,38.1,37.44,0.6600000000000037,0.240000000000002,38.222,38.36,38.08,0.28000000000000114,0.07000000000000028,37.464,37.65,37.27,0.37999999999999545,-0.00999999999999801,37.846000000000004,38.17,37.64,0.5300000000000011,-0.07000000000000028,242880,311921,170486,141435,-45936
2019-11-17,37.32,37.81,37.03,0.7800000000000011,0.37000000000000455,37.660000000000004,37.83,37.5,0.3299999999999983,0.23999999999999488,36.800000000000004,37.14,36.58,0.5600000000000023,0.46999999999999886,37.211999999999996,37.57,36.8,0.7700000000000031,0.5300000000000011,233395,337897,155643,182254,-74410
2019-11-24,37.8175,38.29,37.63,0.6599999999999966,0.6499999999999986,38.25,38.5,38.06,0.4399999999999977,0.29999999999999716,37.6225,37.71,37.48,0.23000000000000398,0.11999999999999744,37.7875,38.09,37.59,0.5,0.07000000000000028,202606,268149,91316,176833,-176833
2019-12-01,37.891999999999996,38.48,37.4,1.0799999999999983,0.6499999999999986,38.282,38.91,37.76,1.1499999999999986,0.6799999999999997,37.674,38.2,37.08,1.1200000000000045,0.5800000000000054,37.962,38.22,37.52,0.6999999999999957,0.39000000000000057,367006,570078,287629,282449,750
2019-12-08,38.762,39.02,38.42,0.6000000000000014,0.4899999999999949,39.232,39.46,38.83,0.6300000000000026,0.480000000000004,38.522,38.77,38.24,0.5300000000000011,0.5300000000000011,38.864000000000004,39.08,38.52,0.5599999999999952,0.3200000000000003,276768,389466,219682,169784,-1922
2019-12-15,40.014,40.64,39.03,1.6099999999999994,1.0,40.514,40.8,40.13,0.6699999999999946,0.11999999999999744,39.653999999999996,40.04,39.03,1.009999999999998,0.7999999999999972,40.178,40.73,39.73,1.0,0.28000000000000114,421424,626884,293428,333456,333456
2019-12-22,40.129999999999995,40.55,39.75,0.7999999999999972,0.29999999999999716,40.432500000000005,40.75,40.1,0.6499999999999986,0.5,39.8075,40.08,39.49,0.5899999999999963,0.39000000000000057,40.2,40.65,39.74,0.9099999999999966,0.9099999999999966,196455,280974,97320,183654,-79112
2019-12-29,40.58,41.06,39.94,1.1200000000000045,-0.730000000000004,41.1025,41.38,40.65,0.730000000000004,-0.37000000000000455,40.2225,40.67,39.82,0.8500000000000014,-0.7700000000000031,40.585,41.12,40.23,0.8900000000000006,-0.8900000000000006,330617,397917,267017,130900,130900
