Date,GBR_stock_Open_average,GBR_stock_Open_max,GBR_stock_Open_min,GBR_stock_Open_volatility,GBR_stock_Open_change,GBR_stock_High_average,GBR_stock_High_max,GBR_stock_High_min,GBR_stock_High_volatility,GBR_stock_High_change,GBR_stock_Low_average,GBR_stock_Low_max,GBR_stock_Low_min,GBR_stock_Low_volatility,GBR_stock_Low_change,GBR_stock_Close_average,GBR_stock_Close_max,GBR_stock_Close_min,GBR_stock_Close_volatility,GBR_stock_Close_change,GBR_stock_Volume_average,GBR_stock_Volume_max,GBR_stock_Volume_min,GBR_stock_Volume_volatility,GBR_stock_Volume_change
2019-10-13,1.608,1.84,1.53,0.31000000000000005,0.020000000000000018,1.6900000000000002,1.85,1.55,0.30000000000000004,-0.29000000000000004,1.532,1.57,1.5,0.07000000000000006,0.020000000000000018,1.58826,1.7513,1.52,0.23130000000000006,-0.23130000000000006,20023,65456,1467,63989,-63989
2019-10-20,1.534,1.63,1.45,0.17999999999999994,-0.050000000000000044,1.588,1.65,1.52,0.1299999999999999,-0.030000000000000027,1.468,1.51,1.43,0.08000000000000007,-0.050000000000000044,1.502,1.56,1.45,0.1100000000000001,-0.020000000000000018,12391,25672,621,25051,7888
2019-10-27,1.48,1.5,1.46,0.040000000000000036,0.020000000000000018,1.506,1.53,1.49,0.040000000000000036,0.030000000000000027,1.458,1.47,1.44,0.030000000000000027,0.0,1.48354,1.49,1.47,0.020000000000000018,0.020000000000000018,6091,15058,1144,13914,7084
2019-11-03,1.492,1.55,1.43,0.1200000000000001,-0.1200000000000001,1.53,1.64,1.47,0.16999999999999993,-0.16999999999999993,1.454,1.5,1.43,0.07000000000000006,-0.07000000000000006,1.48,1.53,1.45,0.08000000000000007,-0.07000000000000006,8342,17118,2352,14766,-11718
2019-11-10,1.448,1.46,1.44,0.020000000000000018,-0.010000000000000009,1.464,1.49,1.44,0.050000000000000044,-0.030000000000000027,1.418,1.45,1.33,0.11999999999999988,-0.11999999999999988,1.43532,1.47,1.37,0.09999999999999987,-0.09999999999999987,6897,14702,122,14580,14580
2019-11-17,1.396,1.43,1.36,0.06999999999999984,0.020000000000000018,1.42096,1.47,1.3948,0.07519999999999993,0.005199999999999871,1.37,1.38,1.36,0.019999999999999796,-0.009999999999999787,1.38496,1.41,1.37,0.039999999999999813,-0.024799999999999933,5535,19613,246,19367,2117
2019-11-24,1.3725,1.4,1.35,0.04999999999999982,-0.04999999999999982,1.405,1.45,1.35,0.09999999999999987,-0.09999999999999987,1.3525,1.38,1.32,0.05999999999999983,-0.05999999999999983,1.37,1.41,1.35,0.05999999999999983,-0.05999999999999983,3315,6157,1156,5001,-4230
2019-12-01,1.386,1.43,1.34,0.08999999999999986,0.05999999999999983,1.456,1.47,1.43,0.040000000000000036,-0.010000000000000009,1.362,1.39,1.34,0.04999999999999982,0.030000000000000027,1.402,1.43,1.37,0.05999999999999983,-0.039999999999999813,8782,19041,3647,15394,-14676
2019-12-08,1.446,1.52,1.39,0.13000000000000012,0.020000000000000018,1.514,1.7,1.43,0.27,0.010000000000000009,1.392,1.43,1.37,0.05999999999999983,-0.009999999999999787,1.42132,1.47,1.385,0.08499999999999996,-0.014999999999999902,26657,68501,1203,67298,-5125
2019-12-15,1.392,1.41,1.37,0.039999999999999813,0.0,1.406,1.44,1.38,0.06000000000000005,-0.040000000000000036,1.37,1.38,1.36,0.019999999999999796,-0.019999999999999796,1.3739999999999999,1.38,1.36,0.019999999999999796,-0.019999999999999796,4325,9591,566,9025,-7735
2019-12-22,1.2575,1.35,1.19,0.16000000000000014,-0.09000000000000008,1.27,1.35,1.23,0.1200000000000001,-0.09000000000000008,1.18,1.21,1.12,0.08999999999999986,0.08999999999999986,1.22145,1.2359,1.1999,0.03600000000000003,0.030100000000000016,9859,26593,3717,22876,-22876
2019-12-29,1.245,1.29,1.21,0.08000000000000007,0.08000000000000007,1.2974999999999999,1.44,1.24,0.19999999999999996,0.19999999999999996,1.2175,1.29,1.17,0.1200000000000001,0.08000000000000007,1.26,1.38,1.21,0.16999999999999993,0.15999999999999992,11334,38451,1271,37180,36513
