Date,First Trust NASDAQ ABA Community Bank_Open_average,First Trust NASDAQ ABA Community Bank_Open_max,First Trust NASDAQ ABA Community Bank_Open_volatility,First Trust NASDAQ ABA Community Bank_Open_change,First Trust NASDAQ ABA Community Bank_High_average,First Trust NASDAQ ABA Community Bank_High_max,First Trust NASDAQ ABA Community Bank_High_volatility,First Trust NASDAQ ABA Community Bank_High_change,First Trust NASDAQ ABA Community Bank_Low_average,First Trust NASDAQ ABA Community Bank_Low_max,First Trust NASDAQ ABA Community Bank_Low_volatility,First Trust NASDAQ ABA Community Bank_Low_change,First Trust NASDAQ ABA Community Bank_Close_average,First Trust NASDAQ ABA Community Bank_Close_max,First Trust NASDAQ ABA Community Bank_Close_volatility,First Trust NASDAQ ABA Community Bank_Close_change
2017-10-22,53.49,53.49,0.0,0.0,53.49,53.49,0.0,0.0,52.17,52.17,0.0,0.0,52.33,52.33,0.0,0.0
2017-10-29,52.19,52.19,0.0,0.0,52.54,52.54,0.0,0.0,52.19,52.19,0.0,0.0,52.32,52.32,0.0,0.0
2017-11-05,49.69,49.69,0.0,0.0,50.7,50.7,0.0,0.0,49.61,49.61,0.0,0.0,50.6,50.6,0.0,0.0
2017-11-12,51.57,51.57,0.0,0.0,51.82,51.82,0.0,0.0,51.28,51.28,0.0,0.0,51.82,51.82,0.0,0.0
2017-11-19,51.47,51.47,0.0,0.0,52.09,52.09,0.0,0.0,51.37,51.37,0.0,0.0,51.77,51.77,0.0,0.0
2017-11-26,55.09,55.09,0.0,0.0,55.42,55.42,0.0,0.0,54.51,54.51,0.0,0.0,54.58,54.58,0.0,0.0
2017-12-03,52.79,52.79,0.0,0.0,52.89,52.89,0.0,0.0,52.23,52.23,0.0,0.0,52.39,52.39,0.0,0.0
2017-12-10,53.63,53.63,0.0,0.0,54.4,54.4,0.0,0.0,53.63,53.63,0.0,0.0,53.96,53.96,0.0,0.0
2017-12-17,53.77,53.77,0.0,0.0,53.77,53.77,0.0,0.0,53.28,53.28,0.0,0.0,53.39,53.39,0.0,0.0
2017-12-24,53.08,53.08,0.0,0.0,53.08,53.08,0.0,0.0,52.42,52.42,0.0,0.0,52.42,52.42,0.0,0.0
2017-12-31,52.95,52.95,0.0,0.0,52.95,52.95,0.0,0.0,52.43,52.43,0.0,0.0,52.83,52.83,0.0,0.0
2018-01-07,55.23,55.23,0.0,0.0,55.62,55.62,0.0,0.0,54.95,54.95,0.0,0.0,55.26,55.26,0.0,0.0
2018-01-14,55.44,55.44,0.0,0.0,55.44,55.44,0.0,0.0,54.97,54.97,0.0,0.0,55.36,55.36,0.0,0.0
2018-01-21,54.74,54.74,0.0,0.0,54.89,54.89,0.0,0.0,54.44,54.44,0.0,0.0,54.44,54.44,0.0,0.0
2018-01-28,53.79,53.79,0.0,0.0,54.42,54.42,0.0,0.0,52.16,52.16,0.0,0.0,52.16,52.16,0.0,0.0
2018-02-04,52.7,52.7,0.0,0.0,53.03,53.03,0.0,0.0,52.01,52.01,0.0,0.0,52.53,52.53,0.0,0.0
2018-02-11,53.96,53.96,0.0,0.0,54.8,54.8,0.0,0.0,53.96,53.96,0.0,0.0,54.59,54.59,0.0,0.0
2018-02-18,54.61,54.61,0.0,0.0,54.61,54.61,0.0,0.0,53.96,53.96,0.0,0.0,54.48,54.48,0.0,0.0
2018-02-25,53.78,53.78,0.0,0.0,54.85,54.85,0.0,0.0,53.39,53.39,0.0,0.0,54.58,54.58,0.0,0.0
2018-03-04,56.43,56.43,0.0,0.0,56.43,56.43,0.0,0.0,55.82,55.82,0.0,0.0,56.16,56.16,0.0,0.0
2018-03-11,56.12,56.12,0.0,0.0,56.12,56.12,0.0,0.0,55.0,55.0,0.0,0.0,55.69,55.69,0.0,0.0
2018-03-18,52.87,52.87,0.0,0.0,53.31,53.31,0.0,0.0,52.27,52.27,0.0,0.0,53.3,53.3,0.0,0.0
2018-03-25,53.16,53.16,0.0,0.0,53.23,53.23,0.0,0.0,51.63,51.63,0.0,0.0,52.35,52.35,0.0,0.0
2018-04-01,53.04,53.04,0.0,0.0,53.41,53.41,0.0,0.0,52.38,52.38,0.0,0.0,52.42,52.42,0.0,0.0
2018-04-08,53.73,53.73,0.0,0.0,53.83,53.83,0.0,0.0,53.24,53.24,0.0,0.0,53.73,53.73,0.0,0.0
2018-04-15,54.4,54.4,0.0,0.0,54.78,54.78,0.0,0.0,54.12,54.12,0.0,0.0,54.69,54.69,0.0,0.0
2018-04-22,55.04,55.04,0.0,0.0,55.04,55.04,0.0,0.0,53.97,53.97,0.0,0.0,53.97,53.97,0.0,0.0
2018-04-29,54.64,54.64,0.0,0.0,55.09,55.09,0.0,0.0,54.28,54.28,0.0,0.0,54.77,54.77,0.0,0.0
2018-05-06,55.73,55.73,0.0,0.0,55.76,55.76,0.0,0.0,55.28,55.28,0.0,0.0,55.34,55.34,0.0,0.0
2018-05-13,56.31,56.31,0.0,0.0,57.02,57.02,0.0,0.0,56.31,56.31,0.0,0.0,56.96,56.96,0.0,0.0
2018-05-20,56.59,56.59,0.0,0.0,56.87,56.87,0.0,0.0,56.46,56.46,0.0,0.0,56.63,56.63,0.0,0.0
2018-05-27,56.97,56.97,0.0,0.0,57.45,57.45,0.0,0.0,56.77,56.77,0.0,0.0,57.44,57.44,0.0,0.0
2018-06-03,58.59,58.59,0.0,0.0,58.59,58.59,0.0,0.0,57.41,57.41,0.0,0.0,57.59,57.59,0.0,0.0
2018-06-10,56.45,56.45,0.0,0.0,57.08,57.08,0.0,0.0,56.23,56.23,0.0,0.0,56.89,56.89,0.0,0.0
2018-06-17,56.85,56.85,0.0,0.0,56.85,56.85,0.0,0.0,56.06,56.06,0.0,0.0,56.49,56.49,0.0,0.0
2018-06-24,54.65,54.65,0.0,0.0,55.31,55.31,0.0,0.0,54.5,54.5,0.0,0.0,55.31,55.31,0.0,0.0
2018-07-01,56.13,56.13,0.0,0.0,56.94,56.94,0.0,0.0,56.1,56.1,0.0,0.0,56.85,56.85,0.0,0.0
2018-07-08,54.93,54.93,0.0,0.0,55.24,55.24,0.0,0.0,54.88,54.88,0.0,0.0,55.24,55.24,0.0,0.0
2018-07-15,56.22,56.22,0.0,0.0,57.01,57.01,0.0,0.0,56.22,56.22,0.0,0.0,56.96,56.96,0.0,0.0
2018-07-22,55.92,55.92,0.0,0.0,56.02,56.02,0.0,0.0,55.39,55.39,0.0,0.0,55.4,55.4,0.0,0.0
2018-07-29,55.6,55.6,0.0,0.0,55.62,55.62,0.0,0.0,55.34,55.34,0.0,0.0,55.54,55.54,0.0,0.0
2018-08-05,55.85,55.85,0.0,0.0,55.91,55.91,0.0,0.0,55.42,55.42,0.0,0.0,55.47,55.47,0.0,0.0
2018-08-12,56.52,56.52,0.0,0.0,56.75,56.75,0.0,0.0,56.15,56.15,0.0,0.0,56.54,56.54,0.0,0.0
2018-08-19,56.88,56.88,0.0,0.0,57.19,57.19,0.0,0.0,56.53,56.53,0.0,0.0,56.59,56.59,0.0,0.0
2018-08-26,56.08,56.08,0.0,0.0,56.53,56.53,0.0,0.0,56.02,56.02,0.0,0.0,56.46,56.46,0.0,0.0
2018-09-02,56.64,56.64,0.0,0.0,56.86,56.86,0.0,0.0,56.39,56.39,0.0,0.0,56.44,56.44,0.0,0.0
2018-09-09,55.58,55.58,0.0,0.0,55.58,55.58,0.0,0.0,54.97,54.97,0.0,0.0,55.15,55.15,0.0,0.0
2018-09-16,55.6,55.6,0.0,0.0,55.6,55.6,0.0,0.0,54.67,54.67,0.0,0.0,54.84,54.84,0.0,0.0
2018-09-23,53.75,53.75,0.0,0.0,53.75,53.75,0.0,0.0,52.58,52.58,0.0,0.0,52.71,52.71,0.0,0.0
2018-09-30,53.0,53.0,0.0,0.0,53.81,53.81,0.0,0.0,53.0,53.0,0.0,0.0,53.74,53.74,0.0,0.0
2018-10-07,50.0,50.0,0.0,0.0,50.83,50.83,0.0,0.0,50.0,50.0,0.0,0.0,50.57,50.57,0.0,0.0
2018-10-14,49.38,49.38,0.0,0.0,49.38,49.38,0.0,0.0,47.75,47.75,0.0,0.0,47.96,47.96,0.0,0.0
2018-10-21,47.72,47.72,0.0,0.0,48.39,48.39,0.0,0.0,47.37,47.37,0.0,0.0,47.88,47.88,0.0,0.0
2018-10-28,49.15,49.15,0.0,0.0,49.52,49.52,0.0,0.0,49.06,49.06,0.0,0.0,49.33,49.33,0.0,0.0
2018-11-04,49.71,49.71,0.0,0.0,49.97,49.97,0.0,0.0,49.31,49.31,0.0,0.0,49.31,49.31,0.0,0.0
2018-11-11,49.77,49.77,0.0,0.0,50.25,50.25,0.0,0.0,49.27,49.27,0.0,0.0,49.53,49.53,0.0,0.0
2018-11-18,49.43,49.43,0.0,0.0,50.06,50.06,0.0,0.0,49.19,49.19,0.0,0.0,49.65,49.65,0.0,0.0
2018-11-25,50.65,50.65,0.0,0.0,50.83,50.83,0.0,0.0,49.64,49.64,0.0,0.0,50.29,50.29,0.0,0.0
2018-12-02,46.94,46.94,0.0,0.0,46.94,46.94,0.0,0.0,45.83,45.83,0.0,0.0,46.32,46.32,0.0,0.0
2018-12-09,44.53,44.53,0.0,0.0,45.42,45.42,0.0,0.0,44.35,44.35,0.0,0.0,44.47,44.47,0.0,0.0
2018-12-16,41.31,41.31,0.0,0.0,41.8,41.8,0.0,0.0,41.01,41.01,0.0,0.0,41.05,41.05,0.0,0.0
2018-12-23,43.04,43.04,0.0,0.0,43.19,43.19,0.0,0.0,42.37,42.37,0.0,0.0,43.08,43.08,0.0,0.0
2018-12-30,44.74,44.74,0.0,0.0,45.43,45.43,0.0,0.0,44.74,44.74,0.0,0.0,45.15,45.15,0.0,0.0
2019-01-06,45.37,45.37,0.0,0.0,46.1,46.1,0.0,0.0,45.37,45.37,0.0,0.0,45.68,45.68,0.0,0.0
2019-01-13,47.2,47.2,0.0,0.0,47.96,47.96,0.0,0.0,47.2,47.2,0.0,0.0,47.86,47.86,0.0,0.0
2019-01-20,47.5,47.5,0.0,0.0,48.09,48.09,0.0,0.0,47.5,47.5,0.0,0.0,48.02,48.02,0.0,0.0
2019-01-27,47.68,47.68,0.0,0.0,48.38,48.38,0.0,0.0,47.62,47.62,0.0,0.0,48.37,48.37,0.0,0.0
2019-02-03,48.45,48.45,0.0,0.0,48.91,48.91,0.0,0.0,48.35,48.35,0.0,0.0,48.88,48.88,0.0,0.0
2019-02-10,49.21,49.21,0.0,0.0,50.15,50.15,0.0,0.0,49.21,49.21,0.0,0.0,50.04,50.04,0.0,0.0
2019-02-17,51.23,51.23,0.0,0.0,51.39,51.39,0.0,0.0,50.82,50.82,0.0,0.0,50.83,50.83,0.0,0.0
2019-02-24,50.61,50.61,0.0,0.0,50.9,50.9,0.0,0.0,50.2,50.2,0.0,0.0,50.43,50.43,0.0,0.0
2019-03-03,48.33,48.33,0.0,0.0,48.89,48.89,0.0,0.0,48.29,48.29,0.0,0.0,48.72,48.72,0.0,0.0
2019-03-10,48.85,48.85,0.0,0.0,49.52,49.52,0.0,0.0,48.85,48.85,0.0,0.0,49.43,49.43,0.0,0.0
2019-03-17,44.45,44.45,0.0,0.0,44.89,44.89,0.0,0.0,44.02,44.02,0.0,0.0,44.53,44.53,0.0,0.0
2019-03-24,46.5,46.5,0.0,0.0,47.4,47.4,0.0,0.0,46.5,46.5,0.0,0.0,47.36,47.36,0.0,0.0
2019-03-31,48.07,48.07,0.0,0.0,48.41,48.41,0.0,0.0,47.95,47.95,0.0,0.0,48.22,48.22,0.0,0.0
2019-04-07,48.71,48.71,0.0,0.0,48.73,48.73,0.0,0.0,48.02,48.02,0.0,0.0,48.12,48.12,0.0,0.0
2019-04-14,48.21,48.21,0.0,0.0,48.24,48.24,0.0,0.0,47.59,47.59,0.0,0.0,47.8,47.8,0.0,0.0
2019-04-21,49.04,49.04,0.0,0.0,49.92,49.92,0.0,0.0,49.04,49.04,0.0,0.0,49.68,49.68,0.0,0.0
2019-04-28,49.49,49.49,0.0,0.0,50.43,50.43,0.0,0.0,49.49,49.49,0.0,0.0,50.3,50.3,0.0,0.0
2019-05-05,48.27,48.27,0.0,0.0,48.43,48.43,0.0,0.0,47.35,47.35,0.0,0.0,47.41,47.41,0.0,0.0
2019-05-12,47.45,47.45,0.0,0.0,48.31,48.31,0.0,0.0,47.45,47.45,0.0,0.0,48.02,48.02,0.0,0.0
2019-05-19,46.79,46.79,0.0,0.0,47.25,47.25,0.0,0.0,46.79,46.79,0.0,0.0,47.23,47.23,0.0,0.0
2019-05-26,45.31,45.31,0.0,0.0,46.14,46.14,0.0,0.0,45.31,45.31,0.0,0.0,45.86,45.86,0.0,0.0
2019-06-02,47.44,47.44,0.0,0.0,47.45,47.45,0.0,0.0,46.98,46.98,0.0,0.0,47.04,47.04,0.0,0.0
2019-06-09,46.89,46.89,0.0,0.0,47.14,47.14,0.0,0.0,46.48,46.48,0.0,0.0,46.49,46.49,0.0,0.0
2019-06-16,46.68,46.68,0.0,0.0,47.08,47.08,0.0,0.0,46.33,46.33,0.0,0.0,46.35,46.35,0.0,0.0
2019-06-23,48.49,48.49,0.0,0.0,48.5,48.5,0.0,0.0,47.92,47.92,0.0,0.0,48.17,48.17,0.0,0.0
2019-06-30,48.13,48.13,0.0,0.0,48.15,48.15,0.0,0.0,47.71,47.71,0.0,0.0,47.78,47.78,0.0,0.0
2019-07-07,48.17,48.17,0.0,0.0,48.17,48.17,0.0,0.0,47.16,47.16,0.0,0.0,47.23,47.23,0.0,0.0
2019-07-14,47.36,47.36,0.0,0.0,47.37,47.37,0.0,0.0,47.12,47.12,0.0,0.0,47.23,47.23,0.0,0.0
2019-07-21,49.34,49.34,0.0,0.0,49.5,49.5,0.0,0.0,48.82,48.82,0.0,0.0,48.88,48.88,0.0,0.0
