Date,First Trust Dorsey Wright Focus 5Etf_Open_average,First Trust Dorsey Wright Focus 5Etf_Open_max,First Trust Dorsey Wright Focus 5Etf_Open_min,First Trust Dorsey Wright Focus 5Etf_Open_volatility,First Trust Dorsey Wright Focus 5Etf_Open_change,First Trust Dorsey Wright Focus 5Etf_High_average,First Trust Dorsey Wright Focus 5Etf_High_max,First Trust Dorsey Wright Focus 5Etf_High_min,First Trust Dorsey Wright Focus 5Etf_High_volatility,First Trust Dorsey Wright Focus 5Etf_High_change,First Trust Dorsey Wright Focus 5Etf_Low_average,First Trust Dorsey Wright Focus 5Etf_Low_max,First Trust Dorsey Wright Focus 5Etf_Low_min,First Trust Dorsey Wright Focus 5Etf_Low_volatility,First Trust Dorsey Wright Focus 5Etf_Low_change,First Trust Dorsey Wright Focus 5Etf_Close_average,First Trust Dorsey Wright Focus 5Etf_Close_max,First Trust Dorsey Wright Focus 5Etf_Close_min,First Trust Dorsey Wright Focus 5Etf_Close_volatility,First Trust Dorsey Wright Focus 5Etf_Close_change
2019-03-10,29.89,29.89,29.89,0.0,0.0,30.16,30.16,30.16,0.0,0.0,29.87,29.87,29.87,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2019-03-17,30.52,30.52,30.52,0.0,0.0,30.52,30.52,30.52,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.74,29.74,29.74,0.0,0.0
2019-03-24,29.84,29.84,29.84,0.0,0.0,30.09,30.09,30.09,0.0,0.0,29.84,29.84,29.84,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2019-03-31,30.62,30.62,30.62,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2019-04-07,30.87,30.87,30.87,0.0,0.0,30.95,30.95,30.95,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-04-14,30.01,30.01,30.01,0.0,0.0,30.08,30.08,30.08,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2019-04-21,30.49,30.49,30.49,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.72,30.72,30.72,0.0,0.0
2019-04-28,30.64,30.64,30.64,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.85,30.85,30.85,0.0,0.0
2019-05-05,29.63,29.63,29.63,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.23,29.23,29.23,0.0,0.0,29.8,29.8,29.8,0.0,0.0
2019-05-12,29.44,29.44,29.44,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.41,29.41,29.41,0.0,0.0
2019-05-19,29.1,29.1,29.1,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.07,29.07,29.07,0.0,0.0
2019-05-26,28.49,28.49,28.49,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.41,28.41,28.41,0.0,0.0
2019-06-02,29.29,29.29,29.29,0.0,0.0,29.59,29.59,29.59,0.0,0.0,29.29,29.29,29.29,0.0,0.0,29.51,29.51,29.51,0.0,0.0
2019-06-09,29.55,29.55,29.55,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.42,29.42,29.42,0.0,0.0
2019-06-16,30.42,30.42,30.42,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2019-06-23,30.24,30.24,30.24,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2019-06-30,30.78,30.78,30.78,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.93,30.93,30.93,0.0,0.0
2019-07-07,30.99,30.99,30.99,0.0,0.0,31.1,31.1,31.1,0.0,0.0,30.89,30.89,30.89,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2019-07-14,31.13,31.13,31.13,0.0,0.0,31.21,31.21,31.21,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.8,30.8,30.8,0.0,0.0
2019-07-21,31.12,31.12,31.12,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.12,31.12,31.12,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2019-07-28,30.42,30.42,30.42,0.0,0.0,30.42,30.42,30.42,0.0,0.0,29.87,29.87,29.87,0.0,0.0,30.03,30.03,30.03,0.0,0.0
2019-08-04,29.99,29.99,29.99,0.0,0.0,29.99,29.99,29.99,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.75,29.75,29.75,0.0,0.0
2019-08-11,29.17,29.17,29.17,0.0,0.0,29.57,29.57,29.57,0.0,0.0,28.82,28.82,28.82,0.0,0.0,29.57,29.57,29.57,0.0,0.0
2019-08-18,29.65,29.65,29.65,0.0,0.0,29.96,29.96,29.96,0.0,0.0,28.98,28.98,28.98,0.0,0.0,29.1,29.1,29.1,0.0,0.0
2019-08-25,29.79,29.79,29.79,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.43,29.43,29.43,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2019-09-01,30.05,30.05,30.05,0.0,0.0,30.12,30.12,30.12,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2019-09-08,30.33,30.33,30.33,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.15,30.15,30.15,0.0,0.0,30.15,30.15,30.15,0.0,0.0
2019-09-15,30.25,30.25,30.25,0.0,0.0,30.32,30.32,30.32,0.0,0.0,29.97,29.97,29.97,0.0,0.0,30.01,30.01,30.01,0.0,0.0
2019-09-22,29.89,29.89,29.89,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.51,29.51,29.51,0.0,0.0
2019-09-29,29.15,29.15,29.15,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.1,29.1,29.1,0.0,0.0,29.43,29.43,29.43,0.0,0.0
2019-10-06,29.56,29.56,29.56,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.53,29.53,29.53,0.0,0.0,29.65,29.65,29.65,0.0,0.0
2019-10-13,29.62,29.62,29.62,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.47,29.47,29.47,0.0,0.0
2019-10-20,29.7,29.7,29.7,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2019-10-27,30.01,30.01,30.01,0.0,0.0,30.17,30.17,30.17,0.0,0.0,29.94,29.94,29.94,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2019-11-03,30.26,30.26,30.26,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2019-11-10,30.47,30.47,30.47,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2019-11-17,30.43,30.43,30.43,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-11-24,30.94,30.94,30.94,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.88,30.88,30.88,0.0,0.0
2019-12-01,30.6,30.6,30.6,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2019-12-08,30.77,30.77,30.77,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.9,30.9,30.9,0.0,0.0
2019-12-15,31.51,31.51,31.51,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2019-12-22,31.71,31.71,31.71,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.65,31.65,31.65,0.0,0.0
2019-12-29,31.49,31.49,31.49,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.6,31.6,31.6,0.0,0.0
