Date,EVOL_stock_Open_average,EVOL_stock_Open_max,EVOL_stock_Open_min,EVOL_stock_Open_volatility,EVOL_stock_Open_change,EVOL_stock_High_average,EVOL_stock_High_max,EVOL_stock_High_min,EVOL_stock_High_volatility,EVOL_stock_High_change,EVOL_stock_Low_average,EVOL_stock_Low_max,EVOL_stock_Low_min,EVOL_stock_Low_volatility,EVOL_stock_Low_change,EVOL_stock_Close_average,EVOL_stock_Close_max,EVOL_stock_Close_min,EVOL_stock_Close_volatility,EVOL_stock_Close_change,EVOL_stock_Volume_average,EVOL_stock_Volume_max,EVOL_stock_Volume_min,EVOL_stock_Volume_volatility,EVOL_stock_Volume_change
2019-10-27,1.23,1.25,1.21,0.040000000000000036,0.020000000000000018,1.27,1.3,1.25,0.050000000000000044,-0.010000000000000009,1.16,1.22,1.06,0.15999999999999992,-0.1399999999999999,1.218,1.26,1.12,0.1399999999999999,-0.10999999999999988,52553,117075,16528,100547,69150
2019-11-03,1.122,1.17,1.09,0.07999999999999985,0.010000000000000009,1.172,1.18,1.16,0.020000000000000018,-0.020000000000000018,1.102,1.12,1.09,0.030000000000000027,0.010000000000000009,1.136,1.15,1.12,0.029999999999999805,0.009999999999999787,29935,62480,12130,50350,-6860
2019-11-10,1.05,1.16,0.97,0.18999999999999995,-0.15999999999999992,1.1,1.16,1.04,0.11999999999999988,-0.06999999999999984,1.036,1.14,0.95,0.18999999999999995,-0.15999999999999992,1.08,1.16,1.02,0.1399999999999999,-0.1399999999999999,30684,85137,5623,79514,9160
2019-11-17,0.982,1.01,0.95,0.06000000000000005,-0.040000000000000036,1.016,1.05,0.98,0.07000000000000006,-0.040000000000000036,0.946,0.97,0.91,0.05999999999999994,-0.04999999999999993,0.98,1.0,0.96,0.040000000000000036,0.020000000000000018,29274,57743,5772,51971,20606
2019-11-24,0.96,1.0,0.92,0.07999999999999996,-0.07999999999999996,0.9775,1.01,0.93,0.07999999999999996,-0.07999999999999996,0.9325,0.96,0.91,0.04999999999999993,-0.04999999999999993,0.96,1.01,0.93,0.07999999999999996,-0.07999999999999996,19911,31169,7540,23629,-12007
2019-12-01,0.932,0.95,0.92,0.029999999999999916,-0.010000000000000009,0.966,0.98,0.94,0.040000000000000036,-0.020000000000000018,0.896,0.92,0.85,0.07000000000000006,-0.050000000000000044,0.94,0.96,0.92,0.039999999999999925,-0.020000000000000018,30462,40232,21607,18625,-2302
2019-12-08,0.902,0.92,0.88,0.040000000000000036,0.010000000000000009,0.916,0.93,0.9,0.030000000000000027,0.010000000000000009,0.88,0.89,0.87,0.020000000000000018,0.010000000000000009,0.904,0.92,0.89,0.030000000000000027,0.0,33335,44352,21401,22951,442
2019-12-15,0.886,0.93,0.85,0.08000000000000007,-0.06000000000000005,0.918,0.94,0.9,0.039999999999999925,-0.020000000000000018,0.862,0.88,0.83,0.050000000000000044,-0.050000000000000044,0.896,0.93,0.87,0.06000000000000005,-0.030000000000000027,59039,69572,47805,21767,13987
2019-12-22,0.86,0.89,0.83,0.06000000000000005,0.050000000000000044,0.9299999999999999,1.01,0.88,0.13,0.04999999999999993,0.8400000000000001,0.88,0.81,0.06999999999999995,0.04999999999999993,0.8875,0.92,0.86,0.06000000000000005,0.040000000000000036,72634,114603,17564,97039,38894
2019-12-29,0.9,0.94,0.88,0.05999999999999994,0.04999999999999993,0.9450000000000001,0.98,0.92,0.05999999999999994,0.029999999999999916,0.86,0.88,0.85,0.030000000000000027,0.030000000000000027,0.885,0.89,0.88,0.010000000000000009,0.0,60079,105256,5633,99623,-55273
