Date,INFU_stock_Open_average,INFU_stock_Open_max,INFU_stock_Open_min,INFU_stock_Open_volatility,INFU_stock_Open_change,INFU_stock_High_average,INFU_stock_High_max,INFU_stock_High_min,INFU_stock_High_volatility,INFU_stock_High_change,INFU_stock_Low_average,INFU_stock_Low_max,INFU_stock_Low_min,INFU_stock_Low_volatility,INFU_stock_Low_change,INFU_stock_Close_average,INFU_stock_Close_max,INFU_stock_Close_min,INFU_stock_Close_volatility,INFU_stock_Close_change,INFU_stock_Volume_average,INFU_stock_Volume_max,INFU_stock_Volume_min,INFU_stock_Volume_volatility,INFU_stock_Volume_change
2018-10-28,3.084,3.15,3.04,0.10999999999999988,-0.08999999999999986,3.114,3.15,3.07,0.08000000000000007,0.0,3.052,3.08,3.03,0.050000000000000266,0.03000000000000025,3.082,3.15,3.03,0.1200000000000001,0.1200000000000001,1874,5741,30,5711,-2838
2018-11-04,3.062,3.12,3.02,0.10000000000000009,0.0,3.096,3.16,3.03,0.13000000000000034,-0.07000000000000028,3.058,3.12,3.02,0.10000000000000009,0.0,3.078,3.15,3.02,0.1299999999999999,-0.029999999999999805,1066,1856,144,1712,615
2018-11-11,3.2760000000000002,3.49,2.95,0.54,0.17999999999999972,3.394,3.5,3.18,0.31999999999999984,0.2599999999999998,3.21,3.4,2.95,0.44999999999999973,0.25,3.306,3.4389999999999996,3.051,0.38799999999999946,0.24899999999999967,2794,10188,110,10078,106
2018-11-18,3.405,3.48,3.38,0.10000000000000009,0.0,3.465,3.49,3.4,0.0900000000000003,0.0,3.38,3.38,3.38,0.0,0.0,3.435,3.49,3.38,0.11000000000000032,0.0,1493,2792,22,2770,-1137
2018-11-25,3.418,3.49,3.32,0.17000000000000037,-0.1200000000000001,3.512,3.58,3.43,0.1499999999999999,0.06999999999999984,3.354,3.39,3.32,0.07000000000000028,0.020000000000000018,3.392,3.43,3.34,0.0900000000000003,0.08000000000000007,2931,6928,868,6060,3913
2018-12-02,3.585,3.6,3.55,0.050000000000000266,0.040000000000000036,3.6225,3.65,3.59,0.06000000000000005,0.050000000000000266,3.505,3.57,3.38,0.18999999999999995,-0.1299999999999999,3.525,3.59,3.38,0.20999999999999996,-0.20999999999999996,3504,6162,673,5489,-2349
2018-12-09,3.49,3.56,3.42,0.14000000000000012,0.14000000000000012,3.498,3.56,3.42,0.14000000000000012,0.14000000000000012,3.384,3.41,3.35,0.06000000000000005,0.03000000000000025,3.426,3.5,3.39,0.10999999999999988,0.020000000000000018,1598,5100,325,4775,4641
2018-12-16,3.528,3.62,3.45,0.16999999999999993,0.010000000000000231,3.592,3.63,3.53,0.10000000000000009,0.020000000000000018,3.422,3.5,3.37,0.1299999999999999,0.020000000000000018,3.532,3.6,3.45,0.1499999999999999,0.1299999999999999,2971,6457,776,5681,5681
2018-12-23,3.4850000000000003,3.65,3.35,0.2999999999999998,-0.2999999999999998,3.5175,3.65,3.44,0.20999999999999996,-0.20999999999999996,3.385,3.47,3.35,0.1200000000000001,-0.1200000000000001,3.425,3.49,3.36,0.13000000000000034,-0.11000000000000032,2156,3373,682,2691,141
2018-12-30,3.39,3.43,3.36,0.07000000000000028,-0.010000000000000231,3.4225,3.44,3.4,0.040000000000000036,-0.020000000000000018,3.37,3.4,3.35,0.04999999999999982,-0.010000000000000231,3.4175,3.44,3.4,0.040000000000000036,-0.020000000000000018,3217,11755,100,11655,-11554
2019-01-06,3.448,3.49,3.37,0.1200000000000001,-0.1200000000000001,3.478,3.49,3.45,0.040000000000000036,0.0,3.434,3.47,3.37,0.10000000000000009,-0.10000000000000009,3.464,3.49,3.44,0.050000000000000266,0.020000000000000018,2945,7510,123,7387,-177
2019-01-13,3.478,3.54,3.4,0.14000000000000012,0.06000000000000005,3.516,3.61,3.48,0.1299999999999999,0.1299999999999999,3.435,3.54,3.4,0.14000000000000012,0.14000000000000012,3.455,3.61,3.4,0.20999999999999996,0.20999999999999996,1067,3150,159,2991,1264
2019-01-20,3.51,3.55,3.47,0.07999999999999963,-0.07999999999999963,3.565,3.6,3.53,0.07000000000000028,0.03000000000000025,3.495,3.52,3.47,0.04999999999999982,-0.04999999999999982,3.55,3.6,3.5,0.10000000000000009,0.06000000000000005,2099,4004,904,3100,112
2019-01-27,3.702,3.77,3.58,0.18999999999999995,0.18999999999999995,3.752,3.78,3.7,0.07999999999999963,0.06999999999999984,3.68,3.73,3.58,0.1499999999999999,0.10999999999999988,3.7359999999999998,3.78,3.69,0.08999999999999986,-0.010000000000000231,2262,8549,377,8172,-173
2019-02-03,3.902,4.0,3.78,0.2200000000000002,0.15000000000000036,3.93,4.0,3.84,0.16000000000000014,0.0900000000000003,3.876,3.93,3.75,0.18000000000000016,0.18000000000000016,3.908,3.94,3.84,0.10000000000000009,0.0900000000000003,1939,4288,342,3946,-1139
2019-02-10,4.032,4.22,3.91,0.3099999999999996,0.1899999999999995,4.1,4.22,3.91,0.3099999999999996,0.28000000000000025,3.962,4.0,3.9,0.10000000000000009,0.10000000000000009,4.008,4.14,3.91,0.22999999999999954,0.22999999999999954,7577,14690,782,13908,13908
2019-02-17,4.175,4.27,4.05,0.21999999999999975,-0.05999999999999961,4.2375,4.3,4.18,0.1200000000000001,-0.1200000000000001,4.08,4.2,3.98,0.2200000000000002,-0.11000000000000032,4.13,4.25,3.98,0.27,-0.1299999999999999,8269,14321,1682,12639,-12639
2019-02-24,4.12,4.25,4.04,0.20999999999999996,-0.05000000000000071,4.182,4.25,4.07,0.17999999999999972,-0.040000000000000036,4.064,4.15,4.04,0.11000000000000032,-0.10000000000000053,4.08,4.23,4.04,0.1900000000000004,-0.1800000000000006,4333,15551,592,14959,-14677
2019-03-03,4.118,4.21,4.03,0.17999999999999972,0.009999999999999787,4.168,4.25,4.09,0.16000000000000014,0.03000000000000025,4.006,4.14,3.92,0.21999999999999975,0.040000000000000036,4.11,4.17,4.03,0.13999999999999968,-0.02999999999999936,3597,6149,414,5735,3336
2019-03-10,4.208,4.35,4.04,0.3099999999999996,0.3099999999999996,4.302,4.38,4.24,0.13999999999999968,0.10999999999999943,4.132,4.22,4.04,0.17999999999999972,0.17999999999999972,4.232,4.35,4.14,0.20999999999999996,-0.010000000000000675,3992,9000,908,8092,1915
2019-03-17,4.464,4.68,4.3,0.3799999999999999,0.3799999999999999,4.526,4.68,4.4,0.27999999999999936,0.27999999999999936,4.43,4.6,4.3,0.2999999999999998,0.2999999999999998,4.508,4.68,4.39,0.29000000000000004,0.29000000000000004,12979,34007,1315,32692,-8280
2019-03-24,4.838,5.15,4.58,0.5700000000000003,0.3200000000000003,4.942,5.15,4.68,0.47000000000000064,0.4400000000000004,4.766,5.0,4.55,0.4500000000000002,0.4500000000000002,4.86,5.01,4.56,0.4500000000000002,0.4500000000000002,11490,25047,2078,22969,7555
2019-03-31,4.88,5.19,4.6,0.5900000000000007,-0.3800000000000008,4.976,5.19,4.75,0.4400000000000004,-0.20000000000000018,4.708,4.87,4.56,0.3100000000000005,-0.1299999999999999,4.804,4.95,4.56,0.39000000000000057,-0.019999999999999574,5141,10398,1667,8731,-4954
2019-04-07,4.76,4.87,4.67,0.20000000000000018,-0.0600000000000005,4.832,4.87,4.75,0.1200000000000001,-0.0600000000000005,4.694,4.75,4.65,0.09999999999999964,0.09999999999999964,4.77,4.85,4.72,0.1299999999999999,0.08000000000000007,1625,3155,878,2277,425
2019-04-14,4.7425,4.86,4.6,0.2600000000000007,-0.2600000000000007,4.7525,4.86,4.61,0.25,-0.25,4.625,4.72,4.5,0.21999999999999975,-0.1900000000000004,4.67,4.76,4.59,0.16999999999999993,-0.10999999999999943,3176,4473,1863,2610,1701
2019-04-21,4.394,4.56,4.27,0.29000000000000004,-0.1999999999999993,4.428,4.56,4.34,0.21999999999999975,-0.1999999999999993,4.2379999999999995,4.33,4.06,0.27000000000000046,0.03000000000000025,4.36,4.48,4.26,0.22000000000000064,-0.13000000000000078,4525,6700,2616,4084,-4084
2019-04-28,4.31,4.36,4.25,0.11000000000000032,0.020000000000000462,4.344,4.36,4.33,0.03000000000000025,0.020000000000000462,4.27,4.32,4.18,0.14000000000000057,0.14000000000000057,4.316,4.34,4.29,0.04999999999999982,0.04999999999999982,1325,2593,567,2026,-1349
2019-05-05,4.42,4.6,4.32,0.27999999999999936,0.16999999999999993,4.504,4.68,4.34,0.33999999999999986,0.27000000000000046,4.357,4.555,4.18,0.375,0.20999999999999996,4.439,4.57,4.3,0.27000000000000046,0.27000000000000046,3080,8508,509,7999,5950
2019-05-12,4.626,4.91,4.44,0.46999999999999975,0.41000000000000014,4.856,5.21,4.5,0.71,0.6200000000000001,4.572,4.91,4.23,0.6799999999999997,0.6799999999999997,4.7312,5.026,4.3,0.726,0.726,7749,15364,1839,13525,3549
2019-05-19,4.952,5.08,4.83,0.25,0.08000000000000007,5.058,5.12,5.0,0.1200000000000001,0.08000000000000007,4.87,4.97,4.81,0.16000000000000014,0.16000000000000014,4.954,5.09,4.83,0.2599999999999998,0.04999999999999982,3799,9093,983,8110,722
2019-05-26,5.025,5.1,4.91,0.1899999999999995,0.009999999999999787,5.0325,5.11,4.92,0.1900000000000004,0.0,4.85,4.9,4.77,0.13000000000000078,0.020000000000000462,4.9399999999999995,5.1,4.88,0.21999999999999975,0.020000000000000462,1917,3810,332,3478,-1898
2019-06-02,4.888,5.0,4.64,0.3600000000000003,-0.3100000000000005,5.014,5.11,4.78,0.33000000000000007,-0.3199999999999994,4.593999999999999,4.8,4.26,0.54,-0.16000000000000014,4.81,5.11,4.5,0.6100000000000003,-0.2699999999999996,4903,9411,1812,7599,-2032
2019-06-09,4.574,4.78,4.43,0.35000000000000053,-0.27000000000000046,4.656,4.88,4.48,0.39999999999999947,-0.33000000000000007,4.508,4.7,4.43,0.27000000000000046,-0.27000000000000046,4.5402000000000005,4.7,4.46,0.2400000000000002,-0.15000000000000036,1553,3079,313,2766,1454
2019-06-16,4.682,4.88,4.52,0.3600000000000003,0.3600000000000003,4.81,4.89,4.73,0.15999999999999925,0.13999999999999968,4.462,4.58,4.3,0.28000000000000025,-0.21999999999999975,4.616,4.68,4.57,0.10999999999999943,-0.10999999999999943,1613,4425,400,4025,3943
2019-06-23,4.506,4.77,4.38,0.3899999999999997,0.23999999999999932,4.642,4.9,4.45,0.4500000000000002,0.3700000000000001,4.376,4.45,4.3,0.15000000000000036,-0.08000000000000007,4.452,4.67,4.3,0.3700000000000001,-0.08000000000000007,2610,6085,514,5571,3871
2019-06-30,4.4975000000000005,4.55,4.4,0.14999999999999947,0.09999999999999964,4.5649999999999995,4.6,4.5,0.09999999999999964,-0.09999999999999964,4.39,4.46,4.3,0.16000000000000014,0.15000000000000036,4.5365,4.6,4.45,0.14999999999999947,-0.14999999999999947,1809,4445,567,3878,-3878
2019-07-07,4.609999999999999,4.85,4.4,0.4499999999999993,0.1999999999999993,4.684,4.85,4.6,0.25,0.020000000000000462,4.481999999999999,4.6,4.3,0.2999999999999998,0.29000000000000004,4.616,4.75,4.55,0.20000000000000018,0.040000000000000036,1739,2853,609,2244,1017
2019-07-14,4.564,4.77,4.45,0.3199999999999994,-0.14999999999999947,4.62,4.77,4.48,0.28999999999999915,-0.08999999999999986,4.429,4.47,4.39,0.08000000000000007,-0.04500000000000082,4.541,4.66,4.45,0.20999999999999996,-0.015000000000000568,5900,25631,203,25428,-325
2019-07-21,4.538,4.63,4.46,0.16999999999999993,0.08999999999999986,4.6370000000000005,4.7,4.58,0.1200000000000001,0.1200000000000001,4.482,4.5,4.46,0.040000000000000036,0.040000000000000036,4.575,4.65,4.47,0.1800000000000006,0.16000000000000014,1033,2344,107,2237,1283
2019-07-28,4.464,4.59,4.39,0.20000000000000018,-0.20000000000000018,4.486,4.59,4.39,0.20000000000000018,-0.20000000000000018,4.368,4.45,4.3,0.15000000000000036,-0.03000000000000025,4.402,4.51,4.3,0.20999999999999996,-0.14000000000000057,2221,4743,26,4717,-559
2019-08-04,4.39,4.54,4.28,0.2599999999999998,0.0699999999999994,4.582,4.79,4.42,0.3700000000000001,0.3700000000000001,4.324,4.35,4.28,0.0699999999999994,0.0699999999999994,4.449,4.67,4.31,0.3600000000000003,0.25,2864,6864,126,6738,6738
2019-08-11,4.824,5.02,4.61,0.40999999999999925,0.2699999999999996,4.8928,5.05,4.724,0.3259999999999996,0.2999999999999998,4.706,4.96,4.57,0.3899999999999997,0.3899999999999997,4.8028,5.0,4.65,0.34999999999999964,0.34999999999999964,6611,22996,171,22825,5486
2019-08-18,4.902,4.98,4.8,0.1800000000000006,-0.04999999999999982,4.966,4.99,4.95,0.040000000000000036,-0.03000000000000025,4.8500000000000005,4.91,4.8,0.11000000000000032,0.08999999999999986,4.9194,4.957,4.82,0.13699999999999957,0.13699999999999957,1563,2611,300,2311,-1949
2019-08-25,4.936,5.0,4.88,0.1200000000000001,-0.10000000000000053,5.036,5.04,5.02,0.020000000000000462,-0.020000000000000462,4.916,4.98,4.88,0.10000000000000053,-0.10000000000000053,4.97,5.01,4.9,0.10999999999999943,-0.019999999999999574,7068,23939,566,23373,271
2019-09-01,5.0024999999999995,5.02,4.99,0.02999999999999936,-0.019999999999999574,5.035,5.05,5.0,0.04999999999999982,0.009999999999999787,4.9725,5.02,4.87,0.14999999999999947,-0.019999999999999574,5.02375,5.05,5.0,0.04999999999999982,0.019999999999999574,1548,3110,605,2505,391
2019-09-08,5.244,5.34,5.1,0.2400000000000002,0.22000000000000064,5.354,5.43,5.17,0.2599999999999998,0.2599999999999998,5.227,5.3,5.1,0.20000000000000018,0.20000000000000018,5.289,5.35,5.17,0.17999999999999972,0.17999999999999972,3883,11189,1452,9737,9737
2019-09-15,5.364,5.46,5.28,0.17999999999999972,-0.04999999999999982,5.4319999999999995,5.47,5.39,0.08000000000000007,0.0600000000000005,5.21,5.31,5.14,0.16999999999999993,0.0600000000000005,5.298,5.4,5.14,0.2600000000000007,0.0600000000000005,4024,8613,965,7648,5139
2019-09-22,5.354,5.44,5.25,0.1900000000000004,-0.05000000000000071,5.392,5.44,5.36,0.08000000000000007,-0.05000000000000071,5.26,5.3,5.21,0.08999999999999986,0.040000000000000036,5.328,5.34,5.31,0.03000000000000025,0.009999999999999787,2143,3499,796,2703,1947
2019-09-29,5.322,5.48,5.2,0.28000000000000025,-0.1200000000000001,5.526000000000001,5.86,5.41,0.4500000000000002,0.3799999999999999,5.258,5.36,5.19,0.16999999999999993,0.07000000000000028,5.416,5.86,5.19,0.6699999999999999,0.5700000000000003,5613,13676,2659,11017,10765
2019-10-06,6.44,6.92,6.0,0.9199999999999999,0.4900000000000002,6.836,7.17,6.51,0.6600000000000001,0.1800000000000006,6.276,6.4,6.0,0.40000000000000036,0.33999999999999986,6.494,6.86,6.35,0.5100000000000007,0.10000000000000053,10984,15949,3296,12653,-12653
2019-10-13,6.402,6.49,6.29,0.20000000000000018,-0.05000000000000071,6.532,6.67,6.48,0.1899999999999995,-0.05999999999999961,6.308,6.39,6.23,0.15999999999999925,-0.07000000000000028,6.394,6.53,6.32,0.20999999999999996,-0.020000000000000462,2999,4084,2137,1947,390
2019-10-20,6.61,7.0,6.37,0.6299999999999999,0.46999999999999975,6.856,7.13,6.62,0.5099999999999998,0.33000000000000007,6.546,6.75,6.37,0.3799999999999999,0.2699999999999996,6.684,6.95,6.4,0.5499999999999998,0.33999999999999986,4034,5681,2501,3180,-3023
2019-10-27,7.088,7.36,6.93,0.4300000000000006,-0.05000000000000071,7.3100000000000005,7.74,7.03,0.71,-0.6500000000000004,6.936,7.04,6.87,0.16999999999999993,-0.08000000000000007,7.046,7.3,6.92,0.3799999999999999,-0.2599999999999998,8404,15616,3470,12146,-12146
