Date,GMO_stock_Open_average,GMO_stock_Open_max,GMO_stock_Open_min,GMO_stock_Open_volatility,GMO_stock_Open_change,GMO_stock_High_average,GMO_stock_High_max,GMO_stock_High_min,GMO_stock_High_volatility,GMO_stock_High_change,GMO_stock_Low_average,GMO_stock_Low_max,GMO_stock_Low_min,GMO_stock_Low_volatility,GMO_stock_Low_change,GMO_stock_Close_average,GMO_stock_Close_max,GMO_stock_Close_min,GMO_stock_Close_volatility,GMO_stock_Close_change,GMO_stock_Volume_average,GMO_stock_Volume_max,GMO_stock_Volume_min,GMO_stock_Volume_volatility,GMO_stock_Volume_change
2019-09-01,0.18175,0.19,0.16,0.03,0.03,0.1875,0.19,0.182,0.008000000000000007,0.008000000000000007,0.17175,0.179,0.16,0.01899999999999999,0.010000000000000009,0.1775,0.187,0.171,0.015999999999999986,-0.002999999999999975,59694,175027,8573,166454,-132442
2019-09-08,0.2034,0.23,0.18,0.05000000000000002,0.046999999999999986,0.2132,0.23,0.18899999999999997,0.041000000000000036,0.038000000000000006,0.1942,0.21,0.18,0.03,0.03,0.2062,0.23,0.185,0.04500000000000001,0.028999999999999998,97000,308234,11580,296654,-5488
2019-09-15,0.20500000000000002,0.20800000000000002,0.20199999999999999,0.006000000000000033,0.0030000000000000027,0.2084,0.21,0.20600000000000002,0.003999999999999976,-0.0009999999999999731,0.1976,0.2,0.195,0.0050000000000000044,-0.0030000000000000027,0.19820000000000002,0.2,0.195,0.0050000000000000044,-0.0050000000000000044,26363,58295,9837,48458,-29008
2019-09-22,0.2012,0.21899999999999997,0.19,0.02899999999999997,0.014999999999999986,0.2056,0.21899999999999997,0.19899999999999998,0.01999999999999999,0.009999999999999981,0.193,0.195,0.19,0.0050000000000000044,0.0020000000000000018,0.1958,0.205,0.191,0.013999999999999985,0.0020000000000000018,15641,25857,5384,20473,9829
2019-09-29,0.2642,0.33,0.22,0.11000000000000001,0.01999999999999999,0.295,0.345,0.26,0.08499999999999996,0.0,0.239,0.28300000000000003,0.21,0.07300000000000004,0.03,0.2746,0.325,0.25,0.07500000000000001,-0.0050000000000000044,265550,690806,50264,640542,-586153
2019-10-06,0.24860000000000002,0.26,0.23199999999999998,0.028000000000000025,0.028000000000000025,0.2602,0.26899999999999996,0.248,0.020999999999999963,0.020999999999999963,0.2436,0.254,0.231,0.022999999999999993,0.02200000000000002,0.2552,0.267,0.24100000000000002,0.025999999999999995,0.025999999999999995,52317,140023,9873,130150,52158
2019-10-13,0.2782,0.29,0.27,0.019999999999999962,0.019999999999999962,0.28240000000000004,0.29,0.28,0.009999999999999953,0.009999999999999953,0.2642,0.273,0.254,0.019000000000000017,-0.0050000000000000044,0.27,0.28,0.263,0.017000000000000015,-0.00599999999999995,60033,113636,11790,101846,-10568
2019-10-20,0.2706,0.27899999999999997,0.26,0.01899999999999996,0.008999999999999952,0.2778,0.281,0.275,0.006000000000000005,-0.003999999999999948,0.2618,0.27,0.24,0.030000000000000027,0.02899999999999997,0.2716,0.275,0.267,0.008000000000000007,0.0050000000000000044,15055,35212,4326,30886,-27594
2019-10-27,0.2782,0.29,0.265,0.024999999999999967,0.024999999999999967,0.291,0.31,0.28,0.02999999999999997,0.02999999999999997,0.274,0.28,0.265,0.015000000000000013,0.015000000000000013,0.2826,0.307,0.267,0.03999999999999998,0.03999999999999998,43844,156296,6888,149408,623
2019-11-03,0.261,0.275,0.24600000000000002,0.028999999999999998,-0.015000000000000013,0.2642,0.28,0.255,0.025000000000000022,-0.020000000000000018,0.24,0.247,0.222,0.024999999999999994,0.024999999999999994,0.2492,0.252,0.245,0.007000000000000006,0.0030000000000000027,66957,228319,12414,215905,-214974
2019-11-10,0.2628,0.27399999999999997,0.257,0.01699999999999996,0.008999999999999952,0.2694,0.27699999999999997,0.26,0.01699999999999996,0.011999999999999955,0.2538,0.26,0.25,0.010000000000000009,0.010000000000000009,0.2636,0.27699999999999997,0.251,0.025999999999999968,0.020999999999999963,20290,39956,10802,29154,3409
2019-11-17,0.2712,0.28300000000000003,0.261,0.02200000000000002,-0.02200000000000002,0.281,0.29,0.275,0.014999999999999958,-0.009999999999999953,0.26,0.27,0.251,0.019000000000000017,-0.019000000000000017,0.26940000000000003,0.27699999999999997,0.265,0.011999999999999955,-0.006999999999999951,38243,56875,24319,32556,27685
2019-11-24,0.26325,0.27,0.258,0.01200000000000001,0.0020000000000000018,0.2655,0.27,0.26,0.010000000000000009,-0.0050000000000000044,0.25775000000000003,0.26,0.253,0.007000000000000006,-0.0050000000000000044,0.26275000000000004,0.266,0.26,0.006000000000000005,-0.0050000000000000044,12432,25718,4215,21503,9104
2019-12-01,0.2522,0.258,0.25,0.008000000000000007,-0.0030000000000000027,0.2554,0.262,0.25,0.01200000000000001,-0.01200000000000001,0.2446,0.25,0.24100000000000002,0.00899999999999998,-0.005999999999999978,0.247,0.253,0.24100000000000002,0.011999999999999983,-0.011999999999999983,20727,32471,10435,22036,-4924
2019-12-08,0.26,0.275,0.24,0.03500000000000003,0.020000000000000018,0.26680000000000004,0.28,0.244,0.03600000000000003,0.02100000000000002,0.2494,0.26,0.24,0.020000000000000018,0.0050000000000000044,0.25680000000000003,0.265,0.24100000000000002,0.023999999999999994,0.01899999999999999,51536,96184,23789,72395,5016
2019-12-15,0.2478,0.255,0.24100000000000002,0.013999999999999985,-0.010000000000000009,0.2524,0.26,0.247,0.013000000000000012,-0.013000000000000012,0.2418,0.243,0.24,0.0030000000000000027,-0.0030000000000000027,0.24659999999999999,0.256,0.24,0.016000000000000014,-0.016000000000000014,31349,52619,15469,37150,-13643
2019-12-22,0.2425,0.245,0.24,0.0050000000000000044,-0.0050000000000000044,0.24375,0.245,0.24,0.0050000000000000044,-0.0050000000000000044,0.237,0.24100000000000002,0.22699999999999998,0.01400000000000004,-0.01400000000000004,0.24,0.245,0.231,0.013999999999999985,-0.012999999999999984,26550,37567,12905,24662,12245
2019-12-29,0.24025,0.27399999999999997,0.22,0.053999999999999965,0.053999999999999965,0.25375000000000003,0.28,0.23,0.05000000000000002,0.042999999999999955,0.23324999999999999,0.25,0.22,0.03,0.03,0.24175,0.259,0.22699999999999998,0.03200000000000003,0.02099999999999999,38438,63354,20419,42935,28684
