Date,YUMA_stock_Open_average,YUMA_stock_Open_max,YUMA_stock_Open_min,YUMA_stock_Open_volatility,YUMA_stock_Open_change,YUMA_stock_High_average,YUMA_stock_High_max,YUMA_stock_High_min,YUMA_stock_High_volatility,YUMA_stock_High_change,YUMA_stock_Low_average,YUMA_stock_Low_max,YUMA_stock_Low_min,YUMA_stock_Low_volatility,YUMA_stock_Low_change,YUMA_stock_Close_average,YUMA_stock_Close_max,YUMA_stock_Close_min,YUMA_stock_Close_volatility,YUMA_stock_Close_change,YUMA_stock_Volume_average,YUMA_stock_Volume_max,YUMA_stock_Volume_min,YUMA_stock_Volume_volatility,YUMA_stock_Volume_change
2019-10-06,2.806,2.97,2.5,0.4700000000000002,-0.4700000000000002,2.96,3.25,2.75,0.5,0.27,2.63,2.76,2.5,0.2599999999999998,-0.2599999999999998,2.77,2.97,2.55,0.4200000000000004,-0.1900000000000004,24258,61913,8633,53280,53280
2019-10-13,3.584,4.0,3.06,0.94,0.6699999999999999,4.102,5.14,3.73,1.4099999999999997,-1.4099999999999997,3.382,3.54,3.06,0.48,0.3999999999999999,3.8,4.55,3.53,1.02,-0.96,241911,975712,19732,955980,-955980
2019-10-20,3.324,3.6,3.08,0.52,-0.52,3.406,3.6,3.25,0.3500000000000001,-0.3500000000000001,3.128,3.19,3.05,0.14000000000000012,-0.14000000000000012,3.216,3.28,3.17,0.10999999999999988,-0.06000000000000005,36024,57703,13286,44417,-5107
2019-10-27,3.074,3.16,2.96,0.20000000000000018,-0.050000000000000266,3.196,3.29,3.08,0.20999999999999996,0.04999999999999982,2.998,3.08,2.9,0.18000000000000016,-0.020000000000000018,3.112,3.26,3.0,0.2599999999999998,0.13999999999999968,38197,67176,21226,45950,14903
2019-11-03,3.294,3.59,3.1,0.48999999999999977,-0.48999999999999977,3.378,3.81,3.23,0.5800000000000001,-0.5800000000000001,3.154,3.3,3.05,0.25,-0.19999999999999973,3.232,3.37,3.08,0.29000000000000004,-0.1499999999999999,26643,89737,8105,81632,-79324
2019-11-10,3.17,3.23,3.11,0.1200000000000001,0.06000000000000005,3.288,3.37,3.21,0.16000000000000014,0.16000000000000014,3.122,3.16,3.1,0.06000000000000005,0.050000000000000266,3.196,3.23,3.14,0.08999999999999986,0.06000000000000005,12658,23446,5630,17816,17816
2019-11-17,3.278,3.5,3.1,0.3999999999999999,0.16999999999999993,3.42,3.57,3.32,0.25,-0.20999999999999996,3.148,3.23,3.05,0.18000000000000016,0.06999999999999984,3.274,3.32,3.21,0.10999999999999988,-0.03000000000000025,19507,24372,11894,12478,-12147
2019-11-24,3.2,3.23,3.14,0.08999999999999986,-0.08000000000000007,3.2375,3.32,3.14,0.17999999999999972,-0.17999999999999972,3.1375,3.2,3.09,0.11000000000000032,-0.10000000000000009,3.17,3.23,3.1,0.1299999999999999,-0.10000000000000009,4872,6887,2685,4202,-2146
2019-12-01,3.076,3.18,3.04,0.14000000000000012,-0.14000000000000012,3.1,3.18,3.06,0.1200000000000001,-0.1200000000000001,2.988,3.03,2.95,0.07999999999999963,-0.04999999999999982,3.038,3.09,2.97,0.11999999999999966,-0.029999999999999805,12151,17610,3108,14502,-3780
2019-12-08,3.266,3.45,3.0,0.4500000000000002,0.2200000000000002,3.482,3.77,3.25,0.52,0.08999999999999986,3.142,3.35,2.99,0.3599999999999999,0.1599999999999997,3.2683999999999997,3.47,3.17,0.30000000000000027,-0.06199999999999983,39228,78277,15687,62590,-154
2019-12-15,3.112,3.24,3.05,0.1900000000000004,-0.1900000000000004,3.17,3.24,3.11,0.13000000000000034,-0.13000000000000034,3.05,3.1,3.01,0.0900000000000003,-0.06000000000000005,3.112,3.14,3.08,0.06000000000000005,-0.040000000000000036,9187,13966,5143,8823,493
2019-12-22,3.075,3.1,3.01,0.0900000000000003,0.010000000000000231,3.0975,3.12,3.07,0.050000000000000266,-0.020000000000000018,3.03,3.05,3.01,0.040000000000000036,-0.020000000000000018,3.0575,3.11,3.03,0.08000000000000007,-0.06999999999999984,5388,7827,3147,4680,665
2019-12-29,3.505,4.9,3.02,1.8800000000000003,1.8300000000000005,3.5749999999999997,5.1,3.04,2.0599999999999996,2.03,3.16,3.62,3.0,0.6200000000000001,0.6200000000000001,3.2675,3.95,3.01,0.9400000000000004,0.9100000000000001,256933,1005167,3532,1001635,998520
