Date,BLDRS Developed Markets 100 ADR_etf_Open_average,BLDRS Developed Markets 100 ADR_etf_Open_max,BLDRS Developed Markets 100 ADR_etf_Open_min,BLDRS Developed Markets 100 ADR_etf_Open_volatility,BLDRS Developed Markets 100 ADR_etf_Open_change,BLDRS Developed Markets 100 ADR_etf_High_average,BLDRS Developed Markets 100 ADR_etf_High_max,BLDRS Developed Markets 100 ADR_etf_High_min,BLDRS Developed Markets 100 ADR_etf_High_volatility,BLDRS Developed Markets 100 ADR_etf_High_change,BLDRS Developed Markets 100 ADR_etf_Low_average,BLDRS Developed Markets 100 ADR_etf_Low_max,BLDRS Developed Markets 100 ADR_etf_Low_min,BLDRS Developed Markets 100 ADR_etf_Low_volatility,BLDRS Developed Markets 100 ADR_etf_Low_change,BLDRS Developed Markets 100 ADR_etf_Close_average,BLDRS Developed Markets 100 ADR_etf_Close_max,BLDRS Developed Markets 100 ADR_etf_Close_min,BLDRS Developed Markets 100 ADR_etf_Close_volatility,BLDRS Developed Markets 100 ADR_etf_Close_change
2019-07-21,21.47,21.47,21.47,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.47,21.47,21.47,0.0,0.0
2019-07-28,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.84,20.84,20.84,0.0,0.0
2019-08-04,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.63,20.63,20.63,0.0,0.0
2019-08-11,20.35,20.35,20.35,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.33,20.33,20.33,0.0,0.0
2019-08-18,20.37,20.37,20.37,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.14,20.14,20.14,0.0,0.0,20.14,20.14,20.14,0.0,0.0
2019-08-25,20.65,20.65,20.65,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0
2019-09-01,21.02,21.02,21.02,0.0,0.0,21.05,21.05,21.05,0.0,0.0,20.99,20.99,20.99,0.0,0.0,20.99,20.99,20.99,0.0,0.0
2019-09-08,21.35,21.35,21.35,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2019-09-15,21.47,21.47,21.47,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.33,21.33,21.33,0.0,0.0
2019-09-22,21.07,21.07,21.07,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.1,21.1,21.1,0.0,0.0
2019-09-29,20.45,20.45,20.45,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.46,20.46,20.46,0.0,0.0
2019-10-06,21.29,21.29,21.29,0.0,0.0,21.29,21.29,21.29,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2019-10-13,21.35,21.35,21.35,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.22,21.22,21.22,0.0,0.0
2019-10-20,21.5,21.5,21.5,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-10-27,21.67,21.67,21.67,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-11-03,21.82,21.82,21.82,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.9,21.9,21.9,0.0,0.0
2019-11-10,21.76,21.76,21.76,0.0,0.0,21.92,21.92,21.92,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.92,21.92,21.92,0.0,0.0
2019-11-17,21.81,21.81,21.81,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.81,21.81,21.81,0.0,0.0
2019-11-24,21.93,21.93,21.93,0.0,0.0,21.97,21.97,21.97,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2019-12-01,22.0,22.0,22.0,0.0,0.0,22.01,22.01,22.01,0.0,0.0,21.95,21.95,21.95,0.0,0.0,22.01,22.01,22.01,0.0,0.0
2019-12-08,22.44,22.44,22.44,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.48,22.48,22.48,0.0,0.0
2019-12-15,22.66,22.66,22.66,0.0,0.0,22.66,22.66,22.66,0.0,0.0,22.64,22.64,22.64,0.0,0.0,22.64,22.64,22.64,0.0,0.0
2019-12-22,22.55,22.55,22.55,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.54,22.54,22.54,0.0,0.0
2019-12-29,22.55,22.55,22.55,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.55,22.55,22.55,0.0,0.0
