Date,GEF_stock_Open_average,GEF_stock_Open_max,GEF_stock_Open_min,GEF_stock_Open_volatility,GEF_stock_Open_change,GEF_stock_High_average,GEF_stock_High_max,GEF_stock_High_min,GEF_stock_High_volatility,GEF_stock_High_change,GEF_stock_Low_average,GEF_stock_Low_max,GEF_stock_Low_min,GEF_stock_Low_volatility,GEF_stock_Low_change,GEF_stock_Close_average,GEF_stock_Close_max,GEF_stock_Close_min,GEF_stock_Close_volatility,GEF_stock_Close_change,GEF_stock_Volume_average,GEF_stock_Volume_max,GEF_stock_Volume_min,GEF_stock_Volume_volatility,GEF_stock_Volume_change
2019-10-27,39.826,40.29,39.49,0.7999999999999972,-0.1600000000000037,40.324,40.79,39.5,1.2899999999999991,0.13000000000000256,39.47,40.01,38.69,1.3200000000000003,-0.1600000000000037,40.078,40.69,39.17,1.519999999999996,0.09999999999999432,130907,200331,93023,107308,26721
2019-11-03,41.644,42.08,41.06,1.019999999999996,0.6099999999999994,42.042,42.27,41.75,0.5200000000000031,0.3100000000000023,41.304,41.68,40.46,1.2199999999999989,1.009999999999998,41.726,41.96,41.44,0.5200000000000031,0.38000000000000256,131574,164427,117157,47270,-44516
2019-11-10,41.712,42.24,41.31,0.9299999999999997,0.8400000000000034,42.334,42.77,41.73,1.0400000000000063,-0.23999999999999488,41.362,41.7,41.15,0.5500000000000043,-0.14999999999999858,41.784,42.38,41.27,1.1099999999999994,-1.1099999999999994,152489,205137,86917,118220,63080
2019-11-17,41.378,41.79,41.04,0.75,0.38000000000000256,41.836,42.45,41.35,1.1000000000000014,0.8000000000000043,41.022,41.58,40.64,0.9399999999999977,0.3500000000000014,41.418,41.8,40.95,0.8499999999999943,0.01999999999999602,132166,149550,115736,33814,10614
2019-11-24,42.6625,43.2,41.83,1.3700000000000045,1.2700000000000031,43.365,43.67,42.86,0.8100000000000023,0.7899999999999991,42.3975,42.79,41.74,1.0499999999999972,1.0499999999999972,43.045,43.45,42.46,0.990000000000002,0.6899999999999977,171411,292885,91196,201689,-63814
2019-12-01,43.64,45.7,42.44,3.260000000000005,0.7899999999999991,45.076,50.37,43.09,7.279999999999994,1.519999999999996,42.444,43.86,41.21,2.6499999999999986,1.4399999999999977,43.406,44.68,42.94,1.740000000000002,1.5700000000000003,254898,517400,137510,379890,75768
2019-12-08,44.472,44.96,44.07,0.8900000000000006,0.4100000000000037,44.903999999999996,45.61,44.23,1.3800000000000026,-0.1599999999999966,43.838,44.44,43.28,1.1599999999999966,-0.9199999999999946,44.396,45.22,43.82,1.3999999999999986,-0.7000000000000028,215583,299193,124623,174570,86338
2019-12-15,44.79,45.39,43.95,1.4399999999999977,0.5,45.364000000000004,45.84,44.61,1.230000000000004,0.38000000000000256,44.446,44.74,43.95,0.7899999999999991,0.3400000000000034,44.844,45.27,44.57,0.7000000000000028,0.1700000000000017,296200,477745,207832,269913,207517
2019-12-22,44.7425,45.25,44.33,0.9200000000000017,-0.5200000000000031,45.057500000000005,45.35,44.61,0.740000000000002,-0.740000000000002,44.2075,44.44,43.88,0.5599999999999952,-0.3299999999999983,44.6375,45.25,44.33,0.9200000000000017,-0.8400000000000034,107716,130678,74287,56391,-18840
2019-12-29,44.1175,44.58,43.1,1.4799999999999969,-1.3299999999999983,44.5125,44.87,43.78,1.0899999999999963,-1.019999999999996,43.74,44.35,43.02,1.3299999999999983,-1.3299999999999983,44.085,44.62,43.62,1.0,-1.0,154136,185139,124941,60198,60198
