Date,TRV_Open_average,TRV_Open_max,TRV_Open_min,TRV_Open_volatility,TRV_Open_change,TRV_High_average,TRV_High_max,TRV_High_min,TRV_High_volatility,TRV_High_change,TRV_Low_average,TRV_Low_max,TRV_Low_min,TRV_Low_volatility,TRV_Low_change,TRV_Close_average,TRV_Close_max,TRV_Close_min,TRV_Close_volatility,TRV_Close_change,TRV_Volume_average,TRV_Volume_max,TRV_Volume_min,TRV_Volume_volatility,TRV_Volume_change
2019-10-27,130.044,131.52,129.05,2.469999999999999,2.089999999999975,130.884,131.6,129.88,1.7199999999999989,1.7199999999999989,129.118,129.84,128.29,1.5500000000000114,1.5500000000000114,130.138,131.06,128.93,2.1299999999999955,1.2699999999999818,1503992,2190680,1005004,1185676,-1083762
2019-11-03,131.98,133.0,130.19,2.8100000000000023,2.8100000000000023,133.258,133.95,131.99,1.9599999999999795,1.9499999999999886,131.83,132.8,130.15,2.6500000000000057,2.6500000000000057,132.692,133.54,131.27,2.269999999999982,2.269999999999982,1420929,1590614,1301674,288940,-271509
2019-11-10,133.554,133.89,132.7,1.1899999999999977,-0.03999999999999204,134.404,134.73,133.73,1.0,1.0,133.042,133.64,132.44,1.1999999999999886,1.1999999999999886,133.858,134.29,133.35,0.9399999999999977,0.9399999999999977,1178370,1450033,1018123,431910,236239
2019-11-17,135.132,135.95,134.65,1.299999999999983,0.9199999999999875,135.762,135.99,135.5,0.4900000000000091,0.2599999999999909,134.368,134.87,133.79,1.0800000000000125,0.5099999999999909,135.148,135.46,134.69,0.7700000000000102,-0.4300000000000068,1345211,1810340,1161272,649068,-649068
2019-11-24,136.4325,137.08,134.83,2.25,2.1599999999999966,137.1725,137.32,136.9,0.4199999999999875,0.3599999999999852,135.64,136.47,134.7,1.7700000000000102,0.5600000000000023,136.375,136.84,135.26,1.5800000000000125,-1.420000000000016,1246408,1827545,523302,1304243,-250287
2019-12-01,134.828,135.41,133.45,1.960000000000008,0.5300000000000011,135.556,136.15,135.1,1.0500000000000114,0.5300000000000011,134.132,134.82,133.33,1.4899999999999807,1.1200000000000045,135.054,135.72,134.31,1.4099999999999966,0.8299999999999841,1438664,1869619,1002046,867573,-867573
2019-12-08,135.30599999999998,136.07,134.62,1.4499999999999886,0.6200000000000045,136.12199999999999,136.75,135.64,1.1100000000000136,0.960000000000008,134.90800000000002,135.68,134.28,1.4000000000000057,0.5300000000000011,135.524,136.18,134.63,1.5500000000000114,0.6400000000000148,1091184,1312725,828638,484087,484087
2019-12-15,136.56,137.17,135.4,1.7699999999999818,0.5200000000000102,137.066,137.61,136.49,1.1200000000000045,-0.45999999999997954,135.57,136.19,134.94,1.25,-0.6099999999999852,136.358,136.99,135.67,1.3200000000000216,-0.7600000000000193,1617350,2676452,1002953,1673499,-80466
2019-12-22,136.4675,136.98,135.96,1.0199999999999818,0.5300000000000011,136.66,136.98,136.31,0.6699999999999875,0.5300000000000011,135.745,135.97,135.55,0.4199999999999875,0.09999999999999432,136.35250000000002,136.8,135.83,0.9699999999999989,0.6599999999999966,706868,927684,486172,441512,313003
2019-12-29,136.79333333333335,137.52,136.31,1.210000000000008,0.2400000000000091,137.36666666666667,137.74,136.99,0.75,0.37999999999999545,136.20666666666665,136.35,136.13,0.21999999999999886,0.21999999999999886,137.16,137.51,136.95,0.5600000000000023,0.0700000000000216,936579,1117296,765097,352199,162248
