Date,SLB_Open_average,SLB_Open_max,SLB_Open_min,SLB_Open_volatility,SLB_Open_change,SLB_High_average,SLB_High_max,SLB_High_min,SLB_High_volatility,SLB_High_change,SLB_Low_average,SLB_Low_max,SLB_Low_min,SLB_Low_volatility,SLB_Low_change,SLB_Close_average,SLB_Close_max,SLB_Close_min,SLB_Close_volatility,SLB_Close_change,SLB_Volume_average,SLB_Volume_max,SLB_Volume_min,SLB_Volume_volatility,SLB_Volume_change
2019-10-20,34.824,35.4,33.76,1.6400000000000006,1.6300000000000026,35.446,35.65,35.19,0.46000000000000085,0.37000000000000455,34.27,34.8,33.46,1.3399999999999963,1.3399999999999963,35.074,35.33,34.82,0.509999999999998,0.20000000000000284,13457507,17715552,11567100,6148452,-4988046
2019-10-27,34.096,34.9,33.05,1.8500000000000014,0.14999999999999858,34.772,36.46,33.12,3.3400000000000034,1.4500000000000028,33.46,34.78,32.35,2.4299999999999997,0.5799999999999983,34.252,36.24,32.69,3.5500000000000043,1.4500000000000028,11925804,14206046,10079236,4126810,3896965
2019-11-03,36.136,36.6,35.75,0.8500000000000014,-0.6799999999999997,36.714,37.07,36.5,0.5700000000000003,-0.5700000000000003,35.58,36.42,35.02,1.3999999999999986,-1.1099999999999994,36.222,36.72,35.56,1.1599999999999966,-0.3100000000000023,10477622,15720253,8382862,7337391,-6915655
2019-11-10,35.476,36.5,34.94,1.5600000000000023,-1.5200000000000031,35.866,37.2,35.0,2.200000000000003,-2.200000000000003,34.916,36.03,34.14,1.8900000000000006,-1.8900000000000006,35.2,36.21,34.69,1.5200000000000031,-1.5200000000000031,11287828,14069136,9017647,5051489,19626
2019-11-17,35.660000000000004,36.7,34.36,2.3400000000000034,1.779999999999994,36.422,37.2,34.68,2.520000000000003,2.520000000000003,35.298,36.24,34.04,2.200000000000003,1.990000000000002,36.152,37.08,34.31,2.769999999999996,2.769999999999996,10732250,15806912,7515232,8291680,-1462390
2019-11-24,36.53,36.98,36.28,0.6999999999999957,-0.529999999999994,36.915,37.22,36.48,0.740000000000002,-0.19999999999999574,36.1475,36.33,35.91,0.4200000000000017,0.10999999999999943,36.43,36.77,36.2,0.5700000000000003,-0.030000000000001137,7538939,9579755,5445396,4134359,-987857
2019-12-01,35.928,36.54,35.16,1.3800000000000026,1.3800000000000026,36.542,37.46,35.39,2.0700000000000003,2.0700000000000003,35.582,36.54,34.52,2.019999999999996,2.019999999999996,36.216,37.16,34.99,2.1699999999999946,2.1699999999999946,8908165,10628394,6837140,3791254,-1859111
2019-12-08,38.322,39.35,37.23,2.1200000000000045,1.8800000000000026,38.994,39.84,37.48,2.3600000000000065,2.3600000000000065,38.036,39.11,36.71,2.3999999999999986,2.3999999999999986,38.642,39.4,37.34,2.059999999999995,2.059999999999995,12597500,15744015,9497163,6246852,2652163
2019-12-15,39.532000000000004,39.93,39.2,0.7299999999999969,-0.060000000000002274,40.122,40.89,39.83,1.0600000000000023,0.9699999999999989,39.272,39.48,38.97,0.509999999999998,0.13000000000000256,39.782,40.79,39.43,1.3599999999999994,1.3299999999999983,9858101,13466197,7048630,6417567,253474
2019-12-22,40.435,40.86,40.01,0.8500000000000014,-0.730000000000004,40.735,40.93,40.38,0.5499999999999972,-0.17999999999999972,40.0275,40.35,39.83,0.5200000000000031,-0.3500000000000014,40.28,40.65,40.0,0.6499999999999986,-0.25,6604891,8159958,3860440,4299518,4299518
2019-12-29,40.51,41.0,40.01,0.990000000000002,0.990000000000002,40.693333333333335,41.14,40.22,0.9200000000000017,0.9200000000000017,39.87,40.08,39.53,0.5499999999999972,0.46999999999999886,40.31,40.56,40.17,0.39000000000000057,0.35999999999999943,9700068,10649715,8694538,1955177,-893763
