Date,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Open_average,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Open_max,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Open_min,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Open_volatility,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Open_change,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_High_average,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_High_max,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_High_min,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_High_volatility,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_High_change,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Low_average,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Low_max,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Low_min,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Low_volatility,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Low_change,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Close_average,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Close_max,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Close_min,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Close_volatility,Guggenheim Invest S&P SmallCap 600 Pure Growth_etf_Close_change
2019-04-14,113.44,113.44,113.44,0.0,0.0,113.81,113.81,113.81,0.0,0.0,112.66,112.66,112.66,0.0,0.0,113.04,113.04,113.04,0.0,0.0
2019-04-21,114.56,114.56,114.56,0.0,0.0,115.75,115.75,115.75,0.0,0.0,114.56,114.56,114.56,0.0,0.0,115.53,115.53,115.53,0.0,0.0
2019-04-28,115.67,115.67,115.67,0.0,0.0,116.41,116.41,116.41,0.0,0.0,115.38,115.38,115.38,0.0,0.0,116.41,116.41,116.41,0.0,0.0
2019-05-05,112.38,112.38,112.38,0.0,0.0,113.36,113.36,113.36,0.0,0.0,111.46,111.46,111.46,0.0,0.0,113.36,113.36,113.36,0.0,0.0
2019-05-12,111.17,111.17,111.17,0.0,0.0,111.17,111.17,111.17,0.0,0.0,110.13,110.13,110.13,0.0,0.0,110.19,110.19,110.19,0.0,0.0
2019-05-19,107.28,107.28,107.28,0.0,0.0,108.13,108.13,108.13,0.0,0.0,107.28,107.28,107.28,0.0,0.0,107.9,107.9,107.9,0.0,0.0
2019-05-26,105.19,105.19,105.19,0.0,0.0,105.5,105.5,105.5,0.0,0.0,104.77,104.77,104.77,0.0,0.0,104.85,104.85,104.85,0.0,0.0
2019-06-02,107.38,107.38,107.38,0.0,0.0,108.63,108.63,108.63,0.0,0.0,107.38,107.38,107.38,0.0,0.0,108.29,108.29,108.29,0.0,0.0
2019-06-09,108.9,108.9,108.9,0.0,0.0,108.9,108.9,108.9,0.0,0.0,108.18,108.18,108.18,0.0,0.0,108.18,108.18,108.18,0.0,0.0
2019-06-16,111.5,111.5,111.5,0.0,0.0,111.5,111.5,111.5,0.0,0.0,110.42,110.42,110.42,0.0,0.0,110.84,110.84,110.84,0.0,0.0
2019-06-23,109.89,109.89,109.89,0.0,0.0,111.53,111.53,111.53,0.0,0.0,109.54,109.54,109.54,0.0,0.0,111.19,111.19,111.19,0.0,0.0
2019-06-30,110.81,110.81,110.81,0.0,0.0,111.97,111.97,111.97,0.0,0.0,110.81,110.81,110.81,0.0,0.0,111.95,111.95,111.95,0.0,0.0
2019-07-07,111.15,111.15,111.15,0.0,0.0,111.93,111.93,111.93,0.0,0.0,111.15,111.15,111.15,0.0,0.0,111.79,111.79,111.79,0.0,0.0
2019-07-14,110.81,110.81,110.81,0.0,0.0,111.38,111.38,111.38,0.0,0.0,110.61,110.61,110.61,0.0,0.0,110.61,110.61,110.61,0.0,0.0
2019-07-21,111.26,111.26,111.26,0.0,0.0,112.42,112.42,112.42,0.0,0.0,111.26,111.26,111.26,0.0,0.0,112.37,112.37,112.37,0.0,0.0
2019-07-28,110.12,110.12,110.12,0.0,0.0,110.12,110.12,110.12,0.0,0.0,109.62,109.62,109.62,0.0,0.0,110.09,110.09,110.09,0.0,0.0
2019-08-04,109.07,109.07,109.07,0.0,0.0,109.12,109.12,109.12,0.0,0.0,108.25,108.25,108.25,0.0,0.0,108.71,108.71,108.71,0.0,0.0
2019-08-11,105.77,105.77,105.77,0.0,0.0,107.6,107.6,107.6,0.0,0.0,105.61,105.61,105.61,0.0,0.0,107.56,107.56,107.56,0.0,0.0
2019-08-18,107.35,107.35,107.35,0.0,0.0,107.71,107.71,107.71,0.0,0.0,104.56,104.56,104.56,0.0,0.0,104.56,104.56,104.56,0.0,0.0
2019-08-25,107.72,107.72,107.72,0.0,0.0,107.89,107.89,107.89,0.0,0.0,106.21,106.21,106.21,0.0,0.0,106.59,106.59,106.59,0.0,0.0
2019-09-01,107.42,107.42,107.42,0.0,0.0,107.98,107.98,107.98,0.0,0.0,107.08,107.08,107.08,0.0,0.0,107.22,107.22,107.22,0.0,0.0
2019-09-08,112.04,112.04,112.04,0.0,0.0,112.8,112.8,112.8,0.0,0.0,111.96,111.96,111.96,0.0,0.0,111.98,111.98,111.98,0.0,0.0
2019-09-15,110.67,110.67,110.67,0.0,0.0,111.04,111.04,111.04,0.0,0.0,109.9,109.9,109.9,0.0,0.0,110.46,110.46,110.46,0.0,0.0
2019-09-22,107.51,107.51,107.51,0.0,0.0,107.78,107.78,107.78,0.0,0.0,105.9,105.9,105.9,0.0,0.0,106.44,106.44,106.44,0.0,0.0
2019-09-29,103.77,103.77,103.77,0.0,0.0,104.84,104.84,104.84,0.0,0.0,103.44,103.44,103.44,0.0,0.0,104.84,104.84,104.84,0.0,0.0
2019-10-06,104.62,104.62,104.62,0.0,0.0,106.09,106.09,106.09,0.0,0.0,104.62,104.62,104.62,0.0,0.0,104.99,104.99,104.99,0.0,0.0
2019-10-13,106.72,106.72,106.72,0.0,0.0,107.19,107.19,107.19,0.0,0.0,105.72,105.72,105.72,0.0,0.0,106.42,106.42,106.42,0.0,0.0
2019-10-20,106.74,106.74,106.74,0.0,0.0,108.56,108.56,108.56,0.0,0.0,106.74,106.74,106.74,0.0,0.0,108.25,108.25,108.25,0.0,0.0
2019-10-27,108.69,108.69,108.69,0.0,0.0,110.1,110.1,110.1,0.0,0.0,108.69,108.69,108.69,0.0,0.0,109.85,109.85,109.85,0.0,0.0
2019-11-03,109.58,109.58,109.58,0.0,0.0,110.46,110.46,110.46,0.0,0.0,109.58,109.58,109.58,0.0,0.0,110.44,110.44,110.44,0.0,0.0
2019-11-10,110.13,110.13,110.13,0.0,0.0,110.6,110.6,110.6,0.0,0.0,109.99,109.99,109.99,0.0,0.0,110.6,110.6,110.6,0.0,0.0
2019-11-17,109.3,109.3,109.3,0.0,0.0,109.85,109.85,109.85,0.0,0.0,109.3,109.3,109.3,0.0,0.0,109.85,109.85,109.85,0.0,0.0
2019-11-24,112.97,112.97,112.97,0.0,0.0,113.22,113.22,113.22,0.0,0.0,112.94,112.94,112.94,0.0,0.0,113.0,113.0,113.0,0.0,0.0
2019-12-01,112.58,112.58,112.58,0.0,0.0,114.02,114.02,114.02,0.0,0.0,112.58,112.58,112.58,0.0,0.0,113.83,113.83,113.83,0.0,0.0
2019-12-08,114.26,114.26,114.26,0.0,0.0,114.73,114.73,114.73,0.0,0.0,114.26,114.26,114.26,0.0,0.0,114.51,114.51,114.51,0.0,0.0
2019-12-15,118.77,118.77,118.77,0.0,0.0,118.93,118.93,118.93,0.0,0.0,118.55,118.55,118.55,0.0,0.0,118.56,118.56,118.56,0.0,0.0
2019-12-22,118.16,118.16,118.16,0.0,0.0,118.35,118.35,118.35,0.0,0.0,117.78,117.78,117.78,0.0,0.0,117.94,117.94,117.94,0.0,0.0
2019-12-29,117.43,117.43,117.43,0.0,0.0,118.65,118.65,118.65,0.0,0.0,117.41,117.41,117.41,0.0,0.0,118.65,118.65,118.65,0.0,0.0
