Date,Consumer Discretionary Select Sector SPDR_Open_average,Consumer Discretionary Select Sector SPDR_Open_max,Consumer Discretionary Select Sector SPDR_Open_min,Consumer Discretionary Select Sector SPDR_Open_volatility,Consumer Discretionary Select Sector SPDR_Open_change,Consumer Discretionary Select Sector SPDR_High_average,Consumer Discretionary Select Sector SPDR_High_max,Consumer Discretionary Select Sector SPDR_High_min,Consumer Discretionary Select Sector SPDR_High_volatility,Consumer Discretionary Select Sector SPDR_High_change,Consumer Discretionary Select Sector SPDR_Low_average,Consumer Discretionary Select Sector SPDR_Low_max,Consumer Discretionary Select Sector SPDR_Low_min,Consumer Discretionary Select Sector SPDR_Low_volatility,Consumer Discretionary Select Sector SPDR_Low_change,Consumer Discretionary Select Sector SPDR_Close_average,Consumer Discretionary Select Sector SPDR_Close_max,Consumer Discretionary Select Sector SPDR_Close_min,Consumer Discretionary Select Sector SPDR_Close_volatility,Consumer Discretionary Select Sector SPDR_Close_change
2019-10-20,121.37,121.37,121.37,0.0,0.0,121.75,121.75,121.75,0.0,0.0,121.19,121.19,121.19,0.0,0.0,121.44,121.44,121.44,0.0,0.0
2019-10-27,122.01,122.01,122.01,0.0,0.0,122.17,122.17,122.17,0.0,0.0,121.5,121.5,121.5,0.0,0.0,121.71,121.71,121.71,0.0,0.0
2019-11-03,120.8,120.8,120.8,0.0,0.0,121.13,121.13,121.13,0.0,0.0,120.65,120.65,120.65,0.0,0.0,121.09,121.09,121.09,0.0,0.0
2019-11-10,121.4,121.4,121.4,0.0,0.0,121.79,121.79,121.79,0.0,0.0,121.05,121.05,121.05,0.0,0.0,121.79,121.79,121.79,0.0,0.0
2019-11-17,120.86,120.86,120.86,0.0,0.0,121.39,121.39,121.39,0.0,0.0,120.77,120.77,120.77,0.0,0.0,121.37,121.37,121.37,0.0,0.0
2019-11-24,122.54,122.54,122.54,0.0,0.0,122.66,122.66,122.66,0.0,0.0,121.18,121.18,121.18,0.0,0.0,121.44,121.44,121.44,0.0,0.0
2019-12-01,121.65,121.65,121.65,0.0,0.0,122.32,122.32,122.32,0.0,0.0,121.5,121.5,121.5,0.0,0.0,121.89,121.89,121.89,0.0,0.0
2019-12-08,123.81,123.81,123.81,0.0,0.0,124.0,124.0,124.0,0.0,0.0,123.51,123.51,123.51,0.0,0.0,123.71,123.71,123.71,0.0,0.0
2019-12-15,124.82,124.82,124.82,0.0,0.0,124.84,124.84,124.84,0.0,0.0,124.26,124.26,124.26,0.0,0.0,124.26,124.26,124.26,0.0,0.0
2019-12-22,126.16,126.16,126.16,0.0,0.0,126.3,126.3,126.3,0.0,0.0,124.97,124.97,124.97,0.0,0.0,125.24,125.24,125.24,0.0,0.0
2019-12-29,125.3,125.3,125.3,0.0,0.0,126.2,126.2,126.2,0.0,0.0,125.22,125.22,125.22,0.0,0.0,125.83,125.83,125.83,0.0,0.0
