Date,MEI_Open_average,MEI_Open_max,MEI_Open_min,MEI_Open_volatility,MEI_Open_change,MEI_High_average,MEI_High_max,MEI_High_min,MEI_High_volatility,MEI_High_change,MEI_Low_average,MEI_Low_max,MEI_Low_min,MEI_Low_volatility,MEI_Low_change,MEI_Close_average,MEI_Close_max,MEI_Close_min,MEI_Close_volatility,MEI_Close_change,MEI_Volume_average,MEI_Volume_max,MEI_Volume_min,MEI_Volume_volatility,MEI_Volume_change
2018-11-25,30.096,30.65,29.76,0.889999999999997,0.889999999999997,30.648,31.86,30.27,1.5899999999999999,1.3999999999999986,29.7,30.59,29.31,1.2800000000000011,1.0399999999999991,30.414,31.59,29.84,1.75,1.5,265521,348215,192220,155995,121682
2018-12-02,28.2225,33.58,24.1,9.479999999999997,-9.479999999999997,28.5825,33.98,24.8,9.179999999999996,-9.179999999999996,25.535,31.08,23.4,7.68,-7.489999999999998,26.0,31.19,23.79,7.400000000000002,-7.400000000000002,1012697,1604740,627547,977193,187808
2018-12-09,23.596,24.59,22.41,2.1799999999999997,-1.3900000000000006,24.154,25.12,23.31,1.8100000000000023,-0.8300000000000018,22.848,23.96,22.09,1.870000000000001,-0.6600000000000001,23.254,24.59,22.38,2.210000000000001,-1.009999999999998,626340,887836,483104,404732,-205553
2018-12-16,22.518,23.03,21.91,1.120000000000001,-0.7899999999999991,22.948,23.49,22.14,1.3499999999999979,-1.1799999999999997,22.012,22.7,21.25,1.4499999999999993,-1.4499999999999993,22.312,23.06,21.38,1.6799999999999997,-1.6799999999999997,498057,1063892,198128,865764,-183828
2018-12-23,22.6575,23.48,21.51,1.9699999999999989,1.9699999999999989,23.2375,23.67,22.58,1.0900000000000034,0.990000000000002,22.24,22.89,20.99,1.9000000000000021,1.9000000000000021,23.052500000000002,23.34,22.48,0.8599999999999994,0.8099999999999987,340107,415951,283854,132097,32607
2018-12-30,23.4375,24.19,22.82,1.370000000000001,1.370000000000001,24.15,24.56,23.92,0.639999999999997,0.5599999999999987,23.0625,23.84,22.64,1.1999999999999993,1.1999999999999993,23.835,24.39,22.96,1.4299999999999997,0.4800000000000004,386167,436902,303163,133739,-113142
2019-01-06,24.84,25.17,24.6,0.5700000000000003,0.46000000000000085,25.338,25.75,24.71,1.0399999999999991,0.8000000000000007,24.634,24.96,24.09,0.870000000000001,0.8300000000000018,25.084,25.49,24.56,0.9299999999999997,0.620000000000001,412715,650248,213019,437229,-361311
2019-01-13,25.195,25.72,24.85,0.8699999999999974,0.5499999999999972,25.6775,26.24,25.25,0.9899999999999984,0.9899999999999984,24.93,25.47,24.52,0.9499999999999993,0.9499999999999993,25.4025,26.01,24.83,1.1800000000000033,1.1800000000000033,214700,284756,186105,98651,3165
2019-01-20,25.558,25.81,25.2,0.6099999999999994,-0.29999999999999716,25.914,26.2,25.7,0.5,0.08999999999999986,25.314,25.72,24.94,0.7799999999999976,0.1700000000000017,25.538,25.93,25.12,0.8099999999999987,0.2699999999999996,178344,213078,145651,67427,-17321
2019-01-27,25.836,26.31,25.61,0.6999999999999993,0.5,26.174,26.59,25.82,0.7699999999999996,0.7600000000000016,25.584,26.12,25.11,1.0100000000000016,0.6999999999999993,25.95,26.52,25.51,1.009999999999998,1.009999999999998,221780,314215,124856,189359,56832
2019-02-03,26.334,26.61,25.91,0.6999999999999993,-0.41000000000000014,26.634,26.84,26.31,0.5300000000000011,0.08000000000000185,26.008,26.43,25.58,0.8500000000000014,-0.39000000000000057,26.408,26.68,26.09,0.5899999999999999,0.010000000000001563,170178,225433,117151,108282,57998
2019-02-10,27.265,27.8,26.69,1.1099999999999994,1.1099999999999994,27.79,28.25,27.42,0.8299999999999983,0.8299999999999983,27.235,27.79,26.6,1.1899999999999977,1.1899999999999977,27.6425,28.24,27.24,1.0,1.0,192977,202385,182346,20039,-9642
2019-02-17,28.483999999999998,28.87,28.13,0.740000000000002,0.740000000000002,28.842,29.25,28.44,0.8099999999999987,0.8099999999999987,28.332,28.69,27.98,0.7100000000000009,0.7100000000000009,28.632,29.18,28.32,0.8599999999999994,0.8599999999999994,160661,242637,105827,136810,82892
2019-02-24,28.558,29.03,28.3,0.7300000000000004,-0.4200000000000017,28.808,29.18,28.3,0.879999999999999,-0.08999999999999986,28.212,28.58,27.93,0.6499999999999986,-0.2799999999999976,28.46,28.64,28.06,0.5800000000000018,0.010000000000001563,201784,398731,115409,283322,48358
2019-03-03,29.66,31.0,28.55,2.4499999999999993,1.2799999999999976,30.27,32.07,28.62,3.4499999999999993,2.099999999999998,28.919999999999998,29.65,27.95,1.6999999999999993,1.3599999999999994,29.291999999999998,30.55,27.97,2.580000000000002,1.9700000000000024,389699,765165,205447,559718,89710
2019-03-10,30.772,31.63,30.31,1.3200000000000003,-0.360000000000003,31.323999999999998,32.22,30.45,1.7699999999999996,-0.5700000000000003,30.221999999999998,30.66,29.97,0.6900000000000013,-0.33999999999999986,30.572,31.48,30.18,1.3000000000000007,-0.4800000000000004,432715,748761,286550,462211,16794
2019-03-17,29.416,30.36,27.94,2.419999999999998,-2.419999999999998,29.774,30.53,28.2,2.330000000000002,-2.1999999999999993,28.654,29.72,27.27,2.4499999999999993,-2.4499999999999993,28.986,30.02,27.63,2.3900000000000006,-2.1900000000000013,274938,319605,239100,80505,39303
2019-03-24,28.212,29.15,27.75,1.3999999999999986,1.2899999999999991,28.648,29.78,28.06,1.7200000000000024,1.6900000000000013,27.856,28.93,27.06,1.870000000000001,1.4899999999999984,28.32,29.22,27.68,1.5399999999999991,1.3599999999999994,297788,362043,200233,161810,-154528
2019-03-31,29.622,30.06,29.22,0.8399999999999999,0.6700000000000017,30.134,30.54,29.3,1.2399999999999984,1.2199999999999989,29.502,30.06,28.65,1.4100000000000001,1.240000000000002,29.874,30.5,29.15,1.3500000000000014,1.3500000000000014,241274,345582,147126,198456,-51881
2019-04-07,30.012,30.5,29.54,0.9600000000000009,-0.6499999999999986,30.262,30.5,30.05,0.4499999999999993,-0.4499999999999993,29.55,29.64,29.43,0.21000000000000085,-0.08999999999999986,29.784,30.18,29.54,0.6400000000000006,0.0,190044,294213,89285,204928,-135241
2019-04-14,29.8675,30.19,29.64,0.5500000000000007,0.28000000000000114,30.1475,30.35,30.05,0.3000000000000007,-0.07000000000000028,29.53,29.71,29.31,0.40000000000000213,-0.28000000000000114,29.77,29.99,29.44,0.5499999999999972,-0.5499999999999972,180780,213321,155889,57432,-57432
2019-04-21,29.466,29.82,28.85,0.9699999999999989,-0.360000000000003,29.794,30.06,29.4,0.6600000000000001,-0.33000000000000185,29.112,29.61,28.54,1.0700000000000003,-0.3000000000000007,29.408,29.82,28.74,1.0800000000000018,-0.2699999999999996,153051,189380,95420,93960,-59812
2019-04-28,29.418,29.63,29.32,0.3099999999999987,0.10000000000000142,29.956,30.34,29.66,0.6799999999999997,0.18999999999999773,29.24,29.34,29.04,0.3000000000000007,0.120000000000001,29.650000000000002,30.28,29.16,1.120000000000001,0.379999999999999,163458,309397,82555,226842,-4861
2019-05-05,28.696,29.55,28.07,1.4800000000000004,-1.4800000000000004,28.944,29.59,28.33,1.2600000000000016,-1.2600000000000016,28.188,28.9,27.47,1.4299999999999997,-1.2900000000000027,28.57,29.07,27.54,1.5300000000000011,-1.5300000000000011,178500,261426,110691,150735,21657
2019-05-12,27.676,28.42,27.04,1.3800000000000026,-0.5,28.026,28.54,27.24,1.3000000000000007,-0.8100000000000023,27.404,27.98,26.67,1.3099999999999987,-0.8299999999999983,27.722,28.33,26.76,1.5699999999999967,-1.1899999999999977,188010,307614,113398,194216,-162394
2019-05-19,26.5975,27.05,26.16,0.8900000000000006,-0.8599999999999994,26.8525,27.51,26.41,1.1000000000000014,-1.1000000000000014,26.1025,26.8,25.53,1.2699999999999996,-1.0100000000000016,26.5575,27.32,25.96,1.3599999999999994,-0.9800000000000004,172475,202893,134826,68067,-40414
2019-05-26,25.97,26.5,24.73,1.7699999999999996,-1.7699999999999996,26.122,26.73,24.95,1.7800000000000011,-1.5700000000000003,25.498,26.27,24.55,1.7199999999999989,-1.5300000000000011,25.712,26.47,24.63,1.8399999999999999,-1.5399999999999991,215448,420548,109001,311547,187600
2019-06-02,25.738,26.13,25.3,0.8299999999999983,0.5599999999999987,26.114,26.68,25.89,0.7899999999999991,0.7800000000000011,25.32,25.62,25.09,0.5300000000000011,0.3500000000000014,25.806,26.29,25.36,0.9299999999999997,0.41999999999999815,203879,247632,126104,121528,25488
2019-06-09,26.49,26.91,26.02,0.8900000000000006,-0.5899999999999999,26.926000000000002,27.57,26.44,1.129999999999999,-0.46999999999999886,26.07,26.34,25.81,0.5300000000000011,-0.16999999999999815,26.407999999999998,27.0,26.07,0.9299999999999997,-0.48999999999999844,199299,308582,159167,149415,-139206
2019-06-16,26.132,26.77,24.38,2.3900000000000006,0.23999999999999844,27.232,27.67,26.75,0.9200000000000017,0.5800000000000018,25.926,26.5,24.33,2.1700000000000017,0.23999999999999844,26.82,27.31,26.4,0.9100000000000001,0.629999999999999,428813,638165,277631,360534,-107010
2019-06-23,27.832,29.26,27.14,2.120000000000001,1.870000000000001,28.264,29.43,27.57,1.8599999999999994,1.8599999999999994,27.532,28.65,26.76,1.889999999999997,1.889999999999997,27.906,28.89,26.88,2.0100000000000016,2.0100000000000016,432696,859924,211935,647989,336374
2019-06-30,28.3675,28.88,28.13,0.75,-0.6199999999999974,28.625,28.94,28.26,0.6799999999999997,-0.6799999999999997,27.825,28.12,27.42,0.6999999999999993,-0.5299999999999976,28.14,28.39,27.64,0.75,-0.509999999999998,135424,259598,75082,184516,-155486
2019-07-07,27.584,28.1,27.37,0.7300000000000004,0.6900000000000013,27.916,28.34,27.55,0.7899999999999991,0.7899999999999991,27.233999999999998,27.46,27.02,0.4400000000000013,0.240000000000002,27.704,28.25,27.3,0.9499999999999993,0.7800000000000011,169141,249063,112669,136394,136394
2019-07-14,28.538,29.05,28.07,0.9800000000000004,0.8399999999999999,29.080000000000002,29.51,28.5,1.0100000000000016,-0.1700000000000017,28.208,28.8,27.79,1.0100000000000016,1.0100000000000016,28.674,29.13,28.18,0.9499999999999993,-0.3299999999999983,268490,480354,120713,359641,-293908
2019-07-21,29.742,30.47,29.02,1.4499999999999993,1.4499999999999993,30.178,30.61,29.42,1.1899999999999977,1.1899999999999977,29.548,30.21,28.99,1.2200000000000024,1.2200000000000024,30.07,30.49,29.2,1.2899999999999991,1.2899999999999991,191832,266441,149212,117229,109711
2019-07-28,29.456,30.75,27.53,3.219999999999999,-2.66,29.748,30.81,27.81,3.0,-2.860000000000003,28.8,30.07,26.97,3.1000000000000014,-3.1000000000000014,29.098,30.66,27.29,3.370000000000001,-3.370000000000001,210206,299312,147865,151447,20547
2019-08-04,27.22,27.62,26.72,0.9000000000000021,-0.8599999999999994,27.541999999999998,28.0,26.99,1.0100000000000016,-1.0100000000000016,26.852,27.09,26.54,0.5500000000000007,-0.39000000000000057,27.154,27.75,26.72,1.0300000000000011,-0.6799999999999997,176543,266848,86492,180356,-147006
2019-08-11,26.378,27.0,25.88,1.120000000000001,0.3999999999999986,26.91,27.71,26.14,1.5700000000000003,0.14000000000000057,26.166,26.99,25.37,1.6199999999999974,0.4299999999999997,26.518,27.27,25.62,1.6499999999999986,0.2699999999999996,140874,193047,123019,70028,-11633
2019-08-18,27.7,28.11,27.22,0.8900000000000006,0.46000000000000085,28.148,28.46,27.4,1.0600000000000023,0.9000000000000021,27.354,27.78,27.06,0.7200000000000024,0.4800000000000004,27.812,28.27,27.3,0.9699999999999989,0.9699999999999989,193742,225353,127591,97762,90512
2019-08-25,29.79,32.58,28.11,4.469999999999999,4.029999999999998,30.84,32.96,28.65,4.310000000000002,3.6899999999999977,29.4075,31.54,27.98,3.5599999999999987,3.349999999999998,30.1425,32.2,28.22,3.980000000000004,3.5199999999999996,307201,520071,216896,303175,8260
2019-09-01,32.618,34.38,31.45,2.9300000000000033,2.9300000000000033,33.584,35.95,31.92,4.030000000000001,4.030000000000001,32.294,34.28,30.66,3.620000000000001,3.620000000000001,33.286,35.82,31.58,4.240000000000002,4.240000000000002,301779,426453,204248,222205,-31342
2019-09-08,36.51,37.35,35.74,1.6099999999999994,0.759999999999998,36.948,37.42,36.14,1.2800000000000011,0.7199999999999989,35.848,36.66,35.2,1.4599999999999937,0.45999999999999375,36.464,36.99,35.77,1.2199999999999989,-0.18999999999999773,262031,409608,183677,225931,201943
2019-09-15,35.032000000000004,35.58,34.22,1.3599999999999994,-1.3599999999999994,35.492,35.97,34.64,1.3299999999999983,-0.9399999999999977,34.412,34.89,34.19,0.7000000000000028,-0.030000000000001137,34.776,35.12,34.2,0.9199999999999946,-0.9199999999999946,342819,710070,147010,563060,-116630
2019-09-22,34.134,34.61,33.19,1.4200000000000017,-0.4200000000000017,34.614,34.96,34.26,0.7000000000000028,-0.4200000000000017,33.412,33.72,33.1,0.6199999999999974,0.4799999999999969,33.852000000000004,34.46,33.15,1.3100000000000023,0.490000000000002,251650,372930,176282,196648,-172574
2019-09-29,32.514,33.82,32.0,1.8200000000000003,-1.8200000000000003,32.818,34.48,32.28,2.1999999999999957,-2.0999999999999943,31.846,32.51,31.48,1.0299999999999976,-0.7099999999999973,32.24,32.63,31.82,0.8100000000000023,-0.8100000000000023,178621,319468,126983,192485,-7701
2019-10-06,32.372,33.34,31.33,2.010000000000005,1.6200000000000045,32.8,33.45,31.97,1.480000000000004,1.1400000000000006,32.176,32.9,31.21,1.6899999999999977,1.5499999999999972,32.494,33.15,31.6,1.5499999999999972,1.2100000000000009,157879,219013,62444,156569,-94740
2019-10-13,33.77,34.22,32.99,1.2299999999999969,0.9099999999999966,34.3,34.54,33.96,0.5799999999999983,0.509999999999998,33.548,34.04,32.82,1.2199999999999989,1.0499999999999972,33.88,34.29,33.45,0.8399999999999963,0.4200000000000017,151979,188214,127610,60604,-47179
2019-10-20,33.796,34.1,33.14,0.9600000000000009,-0.0799999999999983,34.094,34.54,33.83,0.7100000000000009,0.3399999999999963,33.472,34.02,33.14,0.8800000000000026,0.3100000000000023,33.736,34.04,33.26,0.7800000000000011,0.18999999999999773,176415,271849,134106,137743,-13839
2019-10-27,34.67,35.75,34.0,1.75,1.75,35.07,36.21,34.52,1.6899999999999977,1.6899999999999977,34.352000000000004,35.46,33.74,1.7199999999999989,1.5,34.934,36.07,34.38,1.6899999999999977,1.6899999999999977,195785,260261,165348,94913,-9936
2019-11-03,36.696,37.01,36.31,0.6999999999999957,0.4899999999999949,37.098,37.2,37.01,0.19000000000000483,-0.07000000000000028,36.422,36.57,36.25,0.3200000000000003,0.3200000000000003,36.86,37.14,36.32,0.8200000000000003,-0.1700000000000017,181306,277031,100954,176077,-176077
