Date,Direxion Daily Retail Bull 3X Shares_Open_average,Direxion Daily Retail Bull 3X Shares_Open_max,Direxion Daily Retail Bull 3X Shares_Open_min,Direxion Daily Retail Bull 3X Shares_Open_volatility,Direxion Daily Retail Bull 3X Shares_Open_change,Direxion Daily Retail Bull 3X Shares_High_average,Direxion Daily Retail Bull 3X Shares_High_max,Direxion Daily Retail Bull 3X Shares_High_min,Direxion Daily Retail Bull 3X Shares_High_volatility,Direxion Daily Retail Bull 3X Shares_High_change,Direxion Daily Retail Bull 3X Shares_Low_average,Direxion Daily Retail Bull 3X Shares_Low_max,Direxion Daily Retail Bull 3X Shares_Low_min,Direxion Daily Retail Bull 3X Shares_Low_volatility,Direxion Daily Retail Bull 3X Shares_Low_change,Direxion Daily Retail Bull 3X Shares_Close_average,Direxion Daily Retail Bull 3X Shares_Close_max,Direxion Daily Retail Bull 3X Shares_Close_min,Direxion Daily Retail Bull 3X Shares_Close_volatility,Direxion Daily Retail Bull 3X Shares_Close_change
2019-05-05,26.21,26.21,26.21,0.0,0.0,26.21,26.21,26.21,0.0,0.0,23.89,23.89,23.89,0.0,0.0,24.51,24.51,24.51,0.0,0.0
2019-05-12,24.58,24.58,24.58,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2019-05-19,23.0,23.0,23.0,0.0,0.0,23.5,23.5,23.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0,23.1,23.1,23.1,0.0,0.0
2019-05-26,20.31,20.31,20.31,0.0,0.0,20.94,20.94,20.94,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.78,20.78,20.78,0.0,0.0
2019-06-02,22.4,22.4,22.4,0.0,0.0,23.09,23.09,23.09,0.0,0.0,22.37,22.37,22.37,0.0,0.0,22.39,22.39,22.39,0.0,0.0
2019-06-09,23.8,23.8,23.8,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.61,23.61,23.61,0.0,0.0
2019-06-16,23.85,23.85,23.85,0.0,0.0,23.85,23.85,23.85,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.98,22.98,22.98,0.0,0.0
2019-06-23,25.0,25.0,25.0,0.0,0.0,25.61,25.61,25.61,0.0,0.0,23.7,23.7,23.7,0.0,0.0,24.09,24.09,24.09,0.0,0.0
2019-06-30,24.83,24.83,24.83,0.0,0.0,25.46,25.46,25.46,0.0,0.0,24.71,24.71,24.71,0.0,0.0,24.84,24.84,24.84,0.0,0.0
2019-07-07,25.48,25.48,25.48,0.0,0.0,25.48,25.48,25.48,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2019-07-14,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2019-07-21,25.14,25.14,25.14,0.0,0.0,25.14,25.14,25.14,0.0,0.0,24.37,24.37,24.37,0.0,0.0,25.03,25.03,25.03,0.0,0.0
2019-07-28,20.8,20.8,20.8,0.0,0.0,20.8,20.8,20.8,0.0,0.0,19.37,19.37,19.37,0.0,0.0,19.93,19.93,19.93,0.0,0.0
2019-08-04,19.85,19.85,19.85,0.0,0.0,19.85,19.85,19.85,0.0,0.0,18.81,18.81,18.81,0.0,0.0,19.02,19.02,19.02,0.0,0.0
2019-08-11,18.36,18.36,18.36,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.2,18.2,18.2,0.0,0.0,18.31,18.31,18.31,0.0,0.0
2019-08-18,17.96,17.96,17.96,0.0,0.0,18.0,18.0,18.0,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.99,17.99,17.99,0.0,0.0
2019-08-25,19.76,19.76,19.76,0.0,0.0,19.99,19.99,19.99,0.0,0.0,18.78,18.78,18.78,0.0,0.0,18.89,18.89,18.89,0.0,0.0
2019-09-01,20.94,20.94,20.94,0.0,0.0,22.86,22.86,22.86,0.0,0.0,20.94,20.94,20.94,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2019-09-08,24.15,24.15,24.15,0.0,0.0,24.53,24.53,24.53,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.87,23.87,23.87,0.0,0.0
2019-09-15,21.75,21.75,21.75,0.0,0.0,22.85,22.85,22.85,0.0,0.0,21.62,21.62,21.62,0.0,0.0,22.65,22.65,22.65,0.0,0.0
2019-09-22,22.29,22.29,22.29,0.0,0.0,23.09,23.09,23.09,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.9,22.9,22.9,0.0,0.0
2019-09-29,20.92,20.92,20.92,0.0,0.0,21.57,21.57,21.57,0.0,0.0,20.92,20.92,20.92,0.0,0.0,21.1,21.1,21.1,0.0,0.0
2019-10-06,22.57,22.57,22.57,0.0,0.0,22.57,22.57,22.57,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.99,21.99,21.99,0.0,0.0
2019-10-13,23.55,23.55,23.55,0.0,0.0,24.29,24.29,24.29,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.91,23.91,23.91,0.0,0.0
2019-10-20,26.25,26.25,26.25,0.0,0.0,26.86,26.86,26.86,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.38,26.38,26.38,0.0,0.0
2019-10-27,25.19,25.19,25.19,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2019-11-03,25.38,25.38,25.38,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.71,25.71,25.71,0.0,0.0
2019-11-10,26.4,26.4,26.4,0.0,0.0,26.51,26.51,26.51,0.0,0.0,25.93,25.93,25.93,0.0,0.0,26.36,26.36,26.36,0.0,0.0
2019-11-17,25.01,25.01,25.01,0.0,0.0,25.95,25.95,25.95,0.0,0.0,24.89,24.89,24.89,0.0,0.0,25.82,25.82,25.82,0.0,0.0
2019-11-24,26.12,26.12,26.12,0.0,0.0,26.12,26.12,26.12,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2019-12-01,25.92,25.92,25.92,0.0,0.0,26.87,26.87,26.87,0.0,0.0,25.84,25.84,25.84,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2019-12-08,26.08,26.08,26.08,0.0,0.0,26.16,26.16,26.16,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2019-12-15,28.05,28.05,28.05,0.0,0.0,28.05,28.05,28.05,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.43,27.43,27.43,0.0,0.0
2019-12-22,28.78,28.78,28.78,0.0,0.0,28.9,28.9,28.9,0.0,0.0,27.76,27.76,27.76,0.0,0.0,28.08,28.08,28.08,0.0,0.0
2019-12-29,26.57,26.57,26.57,0.0,0.0,27.12,27.12,27.12,0.0,0.0,26.54,26.54,26.54,0.0,0.0,27.0,27.0,27.0,0.0,0.0
