Date,NRG_Open_average,NRG_Open_max,NRG_Open_min,NRG_Open_volatility,NRG_Open_change,NRG_High_average,NRG_High_max,NRG_High_min,NRG_High_volatility,NRG_High_change,NRG_Low_average,NRG_Low_max,NRG_Low_min,NRG_Low_volatility,NRG_Low_change,NRG_Close_average,NRG_Close_max,NRG_Close_min,NRG_Close_volatility,NRG_Close_change,NRG_Volume_average,NRG_Volume_max,NRG_Volume_min,NRG_Volume_volatility,NRG_Volume_change
2019-10-13,39.612,40.29,39.15,1.1400000000000006,1.1400000000000006,39.98,40.45,39.64,0.8100000000000023,0.7600000000000051,39.486000000000004,40.06,39.11,0.9500000000000028,0.9500000000000028,39.83,40.35,39.38,0.9699999999999989,0.9699999999999989,1882295,3082431,1205966,1876465,324401
2019-10-20,40.672,40.92,40.51,0.4100000000000037,0.4100000000000037,40.934,41.19,40.83,0.35999999999999943,0.35999999999999943,40.39,40.49,40.28,0.21000000000000085,0.0799999999999983,40.68,40.84,40.38,0.46000000000000085,-0.36999999999999744,1925717,2287625,1791434,496191,-324091
2019-10-27,40.538,40.8,40.26,0.5399999999999991,0.5399999999999991,40.886,41.09,40.69,0.4000000000000057,0.4000000000000057,40.254,40.47,40.03,0.4399999999999977,0.29999999999999716,40.576,40.81,40.12,0.6900000000000048,0.30000000000000426,1780717,2129932,1232372,897560,107102
2019-11-03,39.78,40.81,38.64,2.1700000000000017,-2.1700000000000017,40.298,41.78,38.76,3.020000000000003,-2.1600000000000037,39.164,39.89,38.39,1.5,-1.2000000000000028,39.242,40.04,38.44,1.6000000000000014,-1.0700000000000003,4939717,6602425,3451839,3150586,-857349
2019-11-10,39.116,39.88,38.57,1.3100000000000023,1.3100000000000023,39.532,40.07,39.08,0.990000000000002,0.990000000000002,38.928,39.59,38.43,1.1600000000000037,1.1600000000000037,39.308,39.8,38.74,1.0599999999999952,1.0599999999999952,2519572,3120150,1808112,1312038,-484304
2019-11-17,39.51,39.82,39.26,0.5600000000000023,-0.5200000000000031,39.666,39.89,39.4,0.490000000000002,-0.490000000000002,39.144,39.37,38.99,0.37999999999999545,-0.37999999999999545,39.358,39.64,39.19,0.45000000000000284,-0.20000000000000284,3167680,4088883,2409733,1679150,476604
2019-11-24,39.26,39.67,39.01,0.6600000000000037,0.4299999999999997,39.65,40.19,39.24,0.9499999999999957,0.9199999999999946,39.06,39.66,38.79,0.8699999999999974,0.8699999999999974,39.394999999999996,39.86,38.92,0.9399999999999977,0.9399999999999977,2756170,3600265,1677991,1922274,-1100135
2019-12-01,39.336,40.19,38.56,1.6299999999999955,-1.1200000000000045,39.732,40.54,39.03,1.509999999999998,-1.509999999999998,38.874,39.62,38.37,1.25,-1.1799999999999997,39.108,40.41,38.47,1.9399999999999977,-1.8499999999999943,3742934,4480639,3096731,1383908,-369551
2019-12-08,38.918,39.38,38.39,0.990000000000002,0.740000000000002,39.4,40.13,38.75,1.3800000000000026,1.3800000000000026,38.798,39.3,38.29,1.009999999999998,0.9699999999999989,39.224,40.12,38.38,1.7399999999999949,1.7399999999999949,2414580,2829584,1915658,913926,-377304
2019-12-15,40.116,40.69,39.51,1.1799999999999997,0.5,40.49,40.99,39.91,1.0800000000000054,0.480000000000004,39.788000000000004,40.15,39.49,0.6599999999999966,0.37999999999999545,40.072,40.62,39.59,1.029999999999994,0.4899999999999949,2707247,4070620,1699923,2370697,-1193936
2019-12-22,39.6125,40.11,39.12,0.990000000000002,-0.990000000000002,39.7225,40.11,39.3,0.8100000000000023,-0.8100000000000023,39.2575,39.79,39.01,0.7800000000000011,-0.7800000000000011,39.394999999999996,39.89,39.23,0.6600000000000037,-0.6600000000000037,1316865,1714525,701872,1012653,729167
2019-12-29,39.18666666666667,39.83,38.57,1.259999999999998,-0.5899999999999963,39.513333333333335,39.99,38.79,1.2000000000000028,-0.9699999999999989,38.57,39.11,38.01,1.1000000000000014,-1.1000000000000014,38.916666666666664,39.75,38.2,1.5499999999999972,-1.5499999999999972,2319921,2751309,1644452,1106857,1106857
