Date,NRO_stock_Open_average,NRO_stock_Open_max,NRO_stock_Open_min,NRO_stock_Open_volatility,NRO_stock_Open_change,NRO_stock_High_average,NRO_stock_High_max,NRO_stock_High_min,NRO_stock_High_volatility,NRO_stock_High_change,NRO_stock_Low_average,NRO_stock_Low_max,NRO_stock_Low_min,NRO_stock_Low_volatility,NRO_stock_Low_change,NRO_stock_Close_average,NRO_stock_Close_max,NRO_stock_Close_min,NRO_stock_Close_volatility,NRO_stock_Close_change,NRO_stock_Volume_average,NRO_stock_Volume_max,NRO_stock_Volume_min,NRO_stock_Volume_volatility,NRO_stock_Volume_change
2019-10-20,5.746,5.76,5.73,0.02999999999999936,0.009999999999999787,5.76,5.77,5.75,0.019999999999999574,-0.009999999999999787,5.702,5.73,5.61,0.1200000000000001,-0.1200000000000001,5.7219999999999995,5.77,5.62,0.14999999999999947,-0.1299999999999999,19999,52202,8480,43722,38746
2019-10-27,5.572,5.63,5.47,0.16000000000000014,-0.04999999999999982,5.61,5.63,5.58,0.04999999999999982,-0.019999999999999574,5.524,5.57,5.46,0.11000000000000032,0.07000000000000028,5.57,5.61,5.53,0.08000000000000007,0.08000000000000007,26249,41611,7260,34351,-3980
2019-11-03,5.562,5.64,5.51,0.1299999999999999,-0.10999999999999943,5.576,5.64,5.54,0.09999999999999964,-0.09999999999999964,5.508,5.57,5.47,0.10000000000000053,-0.0600000000000005,5.54,5.57,5.51,0.0600000000000005,-0.040000000000000036,36106,92670,8206,84464,27694
2019-11-10,5.536,5.58,5.5,0.08000000000000007,0.0600000000000005,5.562,5.58,5.53,0.04999999999999982,0.04999999999999982,5.502,5.52,5.49,0.02999999999999936,-0.009999999999999787,5.53,5.57,5.49,0.08000000000000007,-0.019999999999999574,13305,20165,8826,11339,-4259
2019-11-17,5.596,5.65,5.5,0.15000000000000036,0.08000000000000007,5.632000000000001,5.65,5.6,0.05000000000000071,-0.05000000000000071,5.552,5.58,5.5,0.08000000000000007,0.04999999999999982,5.612,5.65,5.58,0.07000000000000028,-0.0600000000000005,16615,24815,10388,14427,-14427
2019-11-24,5.625,5.66,5.57,0.08999999999999986,0.08999999999999986,5.6625,5.69,5.62,0.07000000000000028,0.07000000000000028,5.612500000000001,5.65,5.57,0.08000000000000007,0.08000000000000007,5.6425,5.68,5.6,0.08000000000000007,0.0600000000000005,24705,46212,8318,37894,15233
2019-12-01,5.662,5.68,5.62,0.05999999999999961,0.009999999999999787,5.69,5.71,5.66,0.04999999999999982,0.04999999999999982,5.646,5.67,5.62,0.04999999999999982,0.04999999999999982,5.668,5.69,5.62,0.07000000000000028,0.05999999999999961,18121,31904,9921,21983,-4855
2019-12-08,5.684,5.72,5.64,0.08000000000000007,-0.03000000000000025,5.712000000000001,5.73,5.69,0.040000000000000036,-0.009999999999999787,5.652,5.7,5.62,0.08000000000000007,-0.020000000000000462,5.7,5.72,5.69,0.02999999999999936,0.0,20554,41867,7128,34739,-2040
2019-12-15,5.596,5.69,5.53,0.16000000000000014,-0.08000000000000007,5.614,5.69,5.56,0.13000000000000078,-0.08000000000000007,5.552,5.6,5.51,0.08999999999999986,-0.009999999999999787,5.57,5.62,5.53,0.08999999999999986,-0.020000000000000462,15457,21193,7601,13592,-9732
2019-12-22,5.6125,5.64,5.58,0.05999999999999961,-0.03000000000000025,5.63,5.66,5.58,0.08000000000000007,-0.05999999999999961,5.57,5.62,5.52,0.10000000000000053,-0.09000000000000075,5.5875,5.63,5.53,0.09999999999999964,-0.09999999999999964,17965,36197,8250,27947,6582
2019-12-29,5.5649999999999995,5.63,5.54,0.08999999999999986,0.0,5.595,5.63,5.56,0.07000000000000028,0.040000000000000036,5.5375,5.55,5.53,0.019999999999999574,0.0,5.5575,5.58,5.54,0.040000000000000036,-0.009999999999999787,25623,36348,11427,24921,18471
