Date,Deutsche Xtrackers MSCI Southern EU_etf_Open_average,Deutsche Xtrackers MSCI Southern EU_etf_Open_max,Deutsche Xtrackers MSCI Southern EU_etf_Open_min,Deutsche Xtrackers MSCI Southern EU_etf_Open_volatility,Deutsche Xtrackers MSCI Southern EU_etf_Open_change,Deutsche Xtrackers MSCI Southern EU_etf_High_average,Deutsche Xtrackers MSCI Southern EU_etf_High_max,Deutsche Xtrackers MSCI Southern EU_etf_High_min,Deutsche Xtrackers MSCI Southern EU_etf_High_volatility,Deutsche Xtrackers MSCI Southern EU_etf_High_change,Deutsche Xtrackers MSCI Southern EU_etf_Low_average,Deutsche Xtrackers MSCI Southern EU_etf_Low_max,Deutsche Xtrackers MSCI Southern EU_etf_Low_min,Deutsche Xtrackers MSCI Southern EU_etf_Low_volatility,Deutsche Xtrackers MSCI Southern EU_etf_Low_change,Deutsche Xtrackers MSCI Southern EU_etf_Close_average,Deutsche Xtrackers MSCI Southern EU_etf_Close_max,Deutsche Xtrackers MSCI Southern EU_etf_Close_min,Deutsche Xtrackers MSCI Southern EU_etf_Close_volatility,Deutsche Xtrackers MSCI Southern EU_etf_Close_change
2019-07-07,22.13,22.13,22.13,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.13,22.13,22.13,0.0,0.0
2019-07-14,21.92,21.92,21.92,0.0,0.0,21.92,21.92,21.92,0.0,0.0,21.92,21.92,21.92,0.0,0.0,21.92,21.92,21.92,0.0,0.0
2019-07-21,22.06,22.06,22.06,0.0,0.0,22.09,22.09,22.09,0.0,0.0,22.06,22.06,22.06,0.0,0.0,22.09,22.09,22.09,0.0,0.0
2019-07-28,21.22,21.22,21.22,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.26,21.26,21.26,0.0,0.0
2019-08-04,21.08,21.08,21.08,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.08,21.08,21.08,0.0,0.0,21.18,21.18,21.18,0.0,0.0
2019-08-11,20.75,20.75,20.75,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.75,20.75,20.75,0.0,0.0
2019-08-18,20.72,20.72,20.72,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.72,20.72,20.72,0.0,0.0
2019-08-25,21.19,21.19,21.19,0.0,0.0,21.19,21.19,21.19,0.0,0.0,21.19,21.19,21.19,0.0,0.0,21.19,21.19,21.19,0.0,0.0
2019-09-01,21.66,21.66,21.66,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.62,21.62,21.62,0.0,0.0
2019-09-08,22.09,22.09,22.09,0.0,0.0,22.12,22.12,22.12,0.0,0.0,22.08,22.08,22.08,0.0,0.0,22.08,22.08,22.08,0.0,0.0
2019-09-15,21.98,21.98,21.98,0.0,0.0,21.98,21.98,21.98,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.9,21.9,21.9,0.0,0.0
2019-09-22,21.68,21.68,21.68,0.0,0.0,21.73,21.73,21.73,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.63,21.63,21.63,0.0,0.0
2019-09-29,21.23,21.23,21.23,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.34,21.34,21.34,0.0,0.0
2019-10-06,21.91,21.91,21.91,0.0,0.0,21.98,21.98,21.98,0.0,0.0,21.91,21.91,21.91,0.0,0.0,21.98,21.98,21.98,0.0,0.0
2019-10-13,22.37,22.37,22.37,0.0,0.0,22.37,22.37,22.37,0.0,0.0,22.37,22.37,22.37,0.0,0.0,22.37,22.37,22.37,0.0,0.0
2019-10-20,22.45,22.45,22.45,0.0,0.0,22.45,22.45,22.45,0.0,0.0,22.45,22.45,22.45,0.0,0.0,22.45,22.45,22.45,0.0,0.0
2019-10-27,22.74,22.74,22.74,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2019-11-03,22.9,22.9,22.9,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.9,22.9,22.9,0.0,0.0
2019-11-10,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0
2019-11-17,22.8,22.8,22.8,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.8,22.8,22.8,0.0,0.0
2019-11-24,22.84,22.84,22.84,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.84,22.84,22.84,0.0,0.0
2019-12-01,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0
2019-12-08,23.29,23.29,23.29,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0
2019-12-15,23.32,23.32,23.32,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.31,23.31,23.31,0.0,0.0
2019-12-22,23.57,23.57,23.57,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.52,23.52,23.52,0.0,0.0
2019-12-29,23.46,23.46,23.46,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.42,23.42,23.42,0.0,0.0,23.42,23.42,23.42,0.0,0.0
