Date,SPDR S&P 500 High Dividend_Open_average,SPDR S&P 500 High Dividend_Open_max,SPDR S&P 500 High Dividend_Open_volatility,SPDR S&P 500 High Dividend_Open_change,SPDR S&P 500 High Dividend_High_average,SPDR S&P 500 High Dividend_High_max,SPDR S&P 500 High Dividend_High_volatility,SPDR S&P 500 High Dividend_High_change,SPDR S&P 500 High Dividend_Low_average,SPDR S&P 500 High Dividend_Low_max,SPDR S&P 500 High Dividend_Low_volatility,SPDR S&P 500 High Dividend_Low_change,SPDR S&P 500 High Dividend_Close_average,SPDR S&P 500 High Dividend_Close_max,SPDR S&P 500 High Dividend_Close_volatility,SPDR S&P 500 High Dividend_Close_change
2019-08-04,36.52,36.52,0.0,0.0,36.55,36.55,0.0,0.0,36.12,36.12,0.0,0.0,36.26,36.26,0.0,0.0
2019-08-11,36.2,36.2,0.0,0.0,36.42,36.42,0.0,0.0,36.13,36.13,0.0,0.0,36.32,36.32,0.0,0.0
2019-08-18,35.57,35.57,0.0,0.0,35.6,35.6,0.0,0.0,35.36,35.36,0.0,0.0,35.52,35.52,0.0,0.0
2019-08-25,36.09,36.09,0.0,0.0,36.31,36.31,0.0,0.0,35.97,35.97,0.0,0.0,36.05,36.05,0.0,0.0
2019-09-01,37.29,37.29,0.0,0.0,37.86,37.86,0.0,0.0,37.25,37.25,0.0,0.0,37.86,37.86,0.0,0.0
2019-09-08,38.66,38.66,0.0,0.0,38.8,38.8,0.0,0.0,38.56,38.56,0.0,0.0,38.76,38.76,0.0,0.0
2019-09-15,37.66,37.66,0.0,0.0,37.92,37.92,0.0,0.0,37.56,37.56,0.0,0.0,37.85,37.85,0.0,0.0
2019-09-22,37.95,37.95,0.0,0.0,38.07,38.07,0.0,0.0,37.9,37.9,0.0,0.0,37.98,37.98,0.0,0.0
2019-09-29,37.12,37.12,0.0,0.0,37.3,37.3,0.0,0.0,36.97,36.97,0.0,0.0,37.04,37.04,0.0,0.0
2019-10-06,37.37,37.37,0.0,0.0,37.42,37.42,0.0,0.0,37.15,37.15,0.0,0.0,37.38,37.38,0.0,0.0
2019-10-13,38.0,38.0,0.0,0.0,38.24,38.24,0.0,0.0,38.0,38.0,0.0,0.0,38.24,38.24,0.0,0.0
2019-10-20,38.69,38.69,0.0,0.0,38.77,38.77,0.0,0.0,38.6,38.6,0.0,0.0,38.6,38.6,0.0,0.0
2019-10-27,39.05,39.05,0.0,0.0,39.3,39.3,0.0,0.0,39.0,39.0,0.0,0.0,39.27,39.27,0.0,0.0
2019-11-03,39.1,39.1,0.0,0.0,39.1,39.1,0.0,0.0,38.98,38.98,0.0,0.0,39.07,39.07,0.0,0.0
2019-11-10,39.23,39.23,0.0,0.0,39.27,39.27,0.0,0.0,39.1,39.1,0.0,0.0,39.21,39.21,0.0,0.0
2019-11-17,38.8,38.8,0.0,0.0,38.97,38.97,0.0,0.0,38.72,38.72,0.0,0.0,38.94,38.94,0.0,0.0
2019-11-24,38.92,38.92,0.0,0.0,38.97,38.97,0.0,0.0,38.61,38.61,0.0,0.0,38.61,38.61,0.0,0.0
2019-12-01,38.91,38.91,0.0,0.0,39.06,39.06,0.0,0.0,38.88,38.88,0.0,0.0,38.97,38.97,0.0,0.0
2019-12-08,39.21,39.21,0.0,0.0,39.32,39.32,0.0,0.0,39.16,39.16,0.0,0.0,39.28,39.28,0.0,0.0
2019-12-15,39.46,39.46,0.0,0.0,39.49,39.49,0.0,0.0,39.31,39.31,0.0,0.0,39.32,39.32,0.0,0.0
2019-12-22,39.41,39.41,0.0,0.0,39.42,39.42,0.0,0.0,39.21,39.21,0.0,0.0,39.25,39.25,0.0,0.0
2019-12-29,38.88,38.88,0.0,0.0,39.04,39.04,0.0,0.0,38.85,38.85,0.0,0.0,38.98,38.98,0.0,0.0
