Date,CLR_Open_average,CLR_Open_max,CLR_Open_min,CLR_Open_volatility,CLR_Open_change,CLR_High_average,CLR_High_max,CLR_High_min,CLR_High_volatility,CLR_High_change,CLR_Low_average,CLR_Low_max,CLR_Low_min,CLR_Low_volatility,CLR_Low_change,CLR_Close_average,CLR_Close_max,CLR_Close_min,CLR_Close_volatility,CLR_Close_change,CLR_Volume_average,CLR_Volume_max,CLR_Volume_min,CLR_Volume_volatility,CLR_Volume_change
2019-03-31,46.160000000000004,47.46,44.96,2.5,0.75,46.868,47.63,45.6,2.030000000000001,0.46000000000000085,45.43,46.63,44.36,2.270000000000003,0.6200000000000045,46.1,47.22,44.96,2.259999999999998,0.9099999999999966,2564042,3395460,2060954,1334506,1193223
2019-04-07,47.576,48.96,46.5,2.460000000000001,2.1799999999999997,48.174,49.66,47.23,2.4299999999999997,2.279999999999994,46.958,48.37,46.17,2.1999999999999957,2.049999999999997,47.676,49.08,46.57,2.509999999999998,2.3100000000000023,2062314,3350888,1209777,2141111,-391305
2019-04-14,49.745000000000005,50.82,49.05,1.7700000000000031,1.7700000000000031,50.205,51.88,49.11,2.770000000000003,2.770000000000003,49.12,50.37,48.19,2.1799999999999997,2.1799999999999997,49.985,51.82,48.89,2.9299999999999997,2.9299999999999997,1861538,2137913,1389670,748243,-159542
2019-04-21,49.98,51.81,48.05,3.760000000000005,-3.760000000000005,50.234,52.03,48.3,3.730000000000004,-3.730000000000004,48.846000000000004,51.15,47.13,4.019999999999996,-3.6400000000000006,49.228,51.4,47.79,3.6099999999999994,-3.3500000000000014,1968951,2301668,1588945,712723,-308626
2019-04-28,44.78,49.66,42.13,7.529999999999994,-7.529999999999994,45.251999999999995,49.71,42.73,6.980000000000004,-6.980000000000004,43.166000000000004,45.5,41.52,3.979999999999997,-3.979999999999997,43.594,45.99,42.38,3.6099999999999994,-3.480000000000004,3307172,5653851,2179612,3474239,-3474239
2019-05-05,41.774,42.13,41.38,0.75,-0.44999999999999574,42.356,43.22,42.05,1.1700000000000017,0.0,41.11,41.62,40.7,0.9199999999999946,-0.27999999999999403,41.86,42.5,41.11,1.3900000000000006,-0.6300000000000026,2193236,2577566,1964402,613164,-613164
2019-05-12,41.746,42.32,41.28,1.0399999999999991,-0.1599999999999966,42.308,42.92,41.93,0.990000000000002,-0.5399999999999991,41.388,42.15,41.12,1.0300000000000011,-0.14000000000000057,41.914,42.44,41.46,0.9799999999999969,-0.3500000000000014,1637081,1723974,1436489,287485,238270
2019-05-19,41.3025,42.66,39.18,3.479999999999997,-3.1300000000000026,41.847500000000004,43.77,39.6,4.170000000000002,-4.170000000000002,40.085,41.99,38.1,3.8900000000000006,-3.8900000000000006,40.574999999999996,43.16,38.47,4.689999999999998,-4.689999999999998,2199088,3034545,1483582,1550963,-808975
2019-05-26,36.784,38.5,35.23,3.270000000000003,-3.1799999999999997,37.072,38.71,35.54,3.1700000000000017,-3.1700000000000017,35.922000000000004,37.84,34.61,3.230000000000004,-3.230000000000004,36.339999999999996,37.92,35.0,2.9200000000000017,-2.9100000000000037,2510731,3028463,1783880,1244583,1244583
2019-06-02,38.856,40.35,37.01,3.3400000000000034,2.240000000000002,39.948,40.43,39.32,1.1099999999999994,-0.37999999999999545,38.058,38.73,36.64,2.0899999999999963,2.0899999999999963,39.06,40.23,38.49,1.7399999999999949,-1.4199999999999946,3799622,7563221,1587262,5975959,-5975959
2019-06-09,37.614,39.5,36.37,3.1300000000000026,-3.1300000000000026,38.108000000000004,39.56,37.68,1.8800000000000026,-1.75,37.012,38.39,36.28,2.1099999999999994,-2.1099999999999994,37.41,38.4,36.68,1.7199999999999989,-0.6499999999999986,2449113,2979718,2005379,974339,883404
2019-06-16,40.064,41.44,38.05,3.3900000000000006,2.740000000000002,40.906,41.73,39.9,1.8299999999999983,1.0599999999999952,39.5,40.68,38.05,2.6300000000000026,1.6900000000000048,40.168,41.24,39.26,1.980000000000004,0.269999999999996,2266505,3376720,1650662,1726058,-1437746
2019-06-23,41.638,43.29,39.65,3.6400000000000006,3.6400000000000006,42.43,43.57,40.32,3.25,3.25,41.048,42.09,39.29,2.8000000000000043,2.8000000000000043,41.774,42.43,39.72,2.710000000000001,2.710000000000001,2210613,3000806,1348224,1652582,133635
2019-06-30,41.185,42.2,40.6,1.6000000000000014,-1.470000000000006,41.7075,42.45,41.21,1.240000000000002,-0.5500000000000043,40.5825,40.65,40.52,0.12999999999999545,-0.0899999999999963,40.9775,41.08,40.79,0.28999999999999915,-0.0899999999999963,1627107,3410497,819459,2591038,-2228506
2019-07-07,41.326,42.2,40.67,1.5300000000000011,0.39000000000000057,41.782000000000004,42.57,41.11,1.4600000000000009,-0.23000000000000398,40.27,41.57,38.45,3.1199999999999974,-1.7299999999999969,40.836,42.32,38.67,3.6499999999999986,-2.539999999999999,1925810,2761356,1251247,1510109,1206244
2019-07-14,36.902,38.51,35.92,2.5899999999999963,-2.1299999999999955,37.414,39.05,36.65,2.3999999999999986,-1.9099999999999966,36.18,37.18,35.81,1.3699999999999974,-1.3500000000000014,36.54,37.53,36.2,1.3299999999999983,-1.2800000000000011,1950939,2361741,1710730,651011,-651011
2019-07-21,36.226,37.09,35.2,1.8900000000000006,-1.1099999999999994,36.708,37.74,35.51,2.230000000000004,-1.3400000000000034,35.602,36.62,34.61,2.009999999999998,-1.1600000000000037,36.006,36.83,35.08,1.75,-1.75,1943707,2847869,1086315,1761554,885337
2019-07-28,35.152,37.28,32.57,4.710000000000001,-2.450000000000003,35.97,38.55,32.57,5.979999999999997,-4.759999999999998,33.974,36.83,31.4,5.43,-3.520000000000003,34.732,37.17,31.54,5.630000000000003,-5.509999999999998,3490981,5806993,2182440,3624553,1499690
2019-08-04,31.416,32.5,30.46,2.039999999999999,-1.5199999999999996,31.872,32.57,31.14,1.4299999999999997,-1.4299999999999997,30.408,31.28,29.85,1.4299999999999997,-0.46999999999999886,31.054,31.73,30.06,1.6700000000000017,-1.4000000000000021,3294912,4998487,1557820,3440667,-2100213
2019-08-11,29.488,30.45,28.78,1.6699999999999982,0.6799999999999997,30.36,31.48,29.18,2.3000000000000007,-0.1700000000000017,29.086,30.19,28.49,1.7000000000000028,0.8300000000000018,29.924,31.19,28.86,2.330000000000002,0.33000000000000185,2440364,3210434,1953078,1257356,-1024256
2019-08-18,30.274,31.08,29.24,1.8399999999999999,-1.5200000000000031,30.586,31.58,29.42,2.1599999999999966,-1.6199999999999974,29.488,30.37,28.1,2.2699999999999996,-2.16,29.69,30.71,28.31,2.400000000000002,-2.280000000000001,1854740,2474815,1385702,1089113,813426
2019-08-25,29.377499999999998,30.07,28.63,1.4400000000000013,1.4400000000000013,29.955,30.64,29.04,1.6000000000000014,1.0500000000000007,28.822499999999998,29.73,28.04,1.6900000000000013,0.7899999999999991,29.375,30.07,28.55,1.5199999999999996,0.6499999999999986,2072753,2367914,1663515,704399,704399
2019-09-01,29.52,30.86,28.49,2.370000000000001,2.370000000000001,30.298000000000002,32.03,28.74,3.2900000000000027,3.2900000000000027,29.11,30.73,27.54,3.1900000000000013,3.1900000000000013,29.978,32.02,28.08,3.940000000000005,3.940000000000005,3471417,4242239,3100135,1142104,-980810
2019-09-08,33.042,35.58,32.14,3.4399999999999977,3.4299999999999997,34.772,40.25,33.02,7.229999999999997,6.549999999999997,32.488,35.01,31.54,3.469999999999999,3.0799999999999983,33.786,39.16,31.95,7.209999999999997,6.609999999999999,4397565,11619833,1730896,9888937,7710890
2019-09-15,34.942,38.73,33.51,5.219999999999999,-5.219999999999999,35.472,38.8,34.22,4.579999999999998,-4.479999999999997,33.25,33.58,32.75,0.8299999999999983,0.3499999999999943,34.153999999999996,34.69,33.64,1.0499999999999972,-0.6400000000000006,4456144,11674348,2246996,9427352,-9352263
2019-09-22,31.388,33.58,30.25,3.3299999999999983,-3.2799999999999976,31.907999999999998,33.94,30.95,2.9899999999999984,-2.9899999999999984,30.669999999999998,31.65,29.94,1.7099999999999973,-1.3999999999999986,31.192,31.88,30.58,1.3000000000000007,-1.0199999999999996,2578113,3598237,1734931,1863306,-1712844
2019-09-29,29.714,31.13,28.92,2.2099999999999973,-2.0500000000000007,30.204,31.57,29.21,2.3599999999999994,-2.3599999999999994,28.736,29.91,28.08,1.8300000000000018,-1.8300000000000018,29.282,30.0,28.55,1.4499999999999993,-1.4499999999999993,5440142,9040584,1264087,7776497,7776497
2019-10-06,27.946,28.28,27.75,0.5300000000000011,-0.1999999999999993,28.548000000000002,28.94,28.26,0.6799999999999997,0.38000000000000256,27.594,28.21,27.26,0.9499999999999993,0.2699999999999996,27.944,28.46,27.3,1.1600000000000001,0.9199999999999982,4040172,6329039,2563545,3765494,-3765494
2019-10-13,28.054,28.38,27.58,0.8000000000000007,-0.5100000000000016,28.622,28.86,28.26,0.5999999999999979,-0.4399999999999977,27.656,27.95,27.53,0.41999999999999815,-0.10000000000000142,28.016,28.29,27.56,0.7300000000000004,-0.21999999999999886,2075753,2246693,1767155,479538,-265761
