Date,JAG_Open_average,JAG_Open_max,JAG_Open_min,JAG_Open_volatility,JAG_Open_change,JAG_High_average,JAG_High_max,JAG_High_min,JAG_High_volatility,JAG_High_change,JAG_Low_average,JAG_Low_max,JAG_Low_min,JAG_Low_volatility,JAG_Low_change,JAG_Close_average,JAG_Close_max,JAG_Close_min,JAG_Close_volatility,JAG_Close_change,JAG_Volume_average,JAG_Volume_max,JAG_Volume_min,JAG_Volume_volatility,JAG_Volume_change
2019-10-13,6.926,7.14,6.62,0.5199999999999996,0.17999999999999972,7.142,7.29,6.93,0.3600000000000003,-0.14000000000000057,6.798,7.06,6.6,0.45999999999999996,0.11000000000000032,6.976,7.16,6.77,0.39000000000000057,0.019999999999999574,9820461,22846770,4092702,18754068,-17573229
2019-10-20,7.296,7.53,7.03,0.5,0.5,7.506,7.64,7.37,0.2699999999999996,0.2699999999999996,7.168,7.27,6.92,0.34999999999999964,0.34999999999999964,7.364,7.52,7.28,0.23999999999999932,0.040000000000000036,3596104,5828925,2185713,3643212,-2826216
2019-10-27,7.25,7.44,6.94,0.5,0.16999999999999993,7.3950000000000005,7.63,7.09,0.54,0.17499999999999982,7.089,7.43,6.79,0.6399999999999997,0.23999999999999932,7.266,7.56,6.96,0.5999999999999996,0.13999999999999968,3333093,4247489,2047114,2200375,-470380
2019-11-03,7.582,7.64,7.51,0.1299999999999999,-0.1200000000000001,7.75,7.855,7.645,0.21000000000000085,-0.21000000000000085,7.474,7.62,7.32,0.2999999999999998,-0.1200000000000001,7.626,7.75,7.52,0.23000000000000043,-0.010000000000000675,3326925,4269066,2358049,1911017,-1911017
2019-11-10,7.3740000000000006,7.62,7.24,0.3799999999999999,-0.3799999999999999,7.422000000000001,7.63,7.24,0.3899999999999997,-0.3899999999999997,7.17,7.38,7.0,0.3799999999999999,-0.3799999999999999,7.264,7.49,7.06,0.4300000000000006,-0.4300000000000006,1862122,2430218,1329695,1100523,-170421
2019-11-17,6.9799999999999995,7.06,6.78,0.27999999999999936,-0.07999999999999918,7.099,7.14,7.055,0.08499999999999996,-0.019999999999999574,6.803,6.905,6.725,0.1800000000000006,0.09499999999999975,6.954,7.03,6.8,0.23000000000000043,0.23000000000000043,3333643,6307005,1513771,4793234,-4793234
2019-11-24,6.785,7.01,6.68,0.33000000000000007,-0.29000000000000004,6.9025,7.01,6.79,0.21999999999999975,-0.08000000000000007,6.6899999999999995,6.72,6.66,0.05999999999999961,-0.020000000000000462,6.7375,6.79,6.67,0.1200000000000001,0.08999999999999986,1424491,2128443,682286,1446157,345690
2019-12-01,6.938,7.17,6.71,0.45999999999999996,0.45999999999999996,7.147,7.335,6.79,0.5449999999999999,0.5449999999999999,6.849,7.065,6.6,0.46500000000000075,0.46500000000000075,7.044,7.28,6.71,0.5700000000000003,0.5700000000000003,1786378,2308735,1529921,778814,-151555
2019-12-08,7.476,7.79,7.25,0.54,0.46999999999999975,7.616,7.85,7.32,0.5299999999999994,0.5299999999999994,7.391,7.73,7.14,0.5900000000000007,0.5900000000000007,7.55,7.79,7.26,0.5300000000000002,0.5300000000000002,1832618,2933131,1036136,1896995,1169286
2019-12-15,8.124,8.33,7.84,0.4900000000000002,0.4800000000000004,8.243,8.36,8.055,0.3049999999999997,0.3049999999999997,8.031,8.21,7.77,0.4400000000000013,0.4400000000000013,8.204,8.35,8.02,0.33000000000000007,0.33000000000000007,2241086,3973052,1426911,2546141,-305848
2019-12-22,8.445,8.52,8.4,0.11999999999999922,0.02999999999999936,8.47,8.52,8.4,0.11999999999999922,0.07000000000000028,8.3275,8.37,8.28,0.08999999999999986,0.08999999999999986,8.4025,8.43,8.34,0.08999999999999986,0.08999999999999986,1330311,1900177,467140,1433037,1394368
2019-12-29,8.543333333333333,8.76,8.36,0.40000000000000036,0.40000000000000036,8.705,8.96,8.525,0.4350000000000005,0.4350000000000005,8.496666666666666,8.7,8.3,0.3999999999999986,0.3999999999999986,8.62,8.78,8.49,0.28999999999999915,0.28999999999999915,2370064,4063141,1266618,2796523,2796523
