Date,BGFV_stock_Open_average,BGFV_stock_Open_max,BGFV_stock_Open_min,BGFV_stock_Open_volatility,BGFV_stock_Open_change,BGFV_stock_High_average,BGFV_stock_High_max,BGFV_stock_High_min,BGFV_stock_High_volatility,BGFV_stock_High_change,BGFV_stock_Low_average,BGFV_stock_Low_max,BGFV_stock_Low_min,BGFV_stock_Low_volatility,BGFV_stock_Low_change,BGFV_stock_Close_average,BGFV_stock_Close_max,BGFV_stock_Close_min,BGFV_stock_Close_volatility,BGFV_stock_Close_change,BGFV_stock_Volume_average,BGFV_stock_Volume_max,BGFV_stock_Volume_min,BGFV_stock_Volume_volatility,BGFV_stock_Volume_change
2019-10-27,2.998,3.45,2.56,0.8900000000000001,0.6499999999999999,3.18,3.95,2.59,1.3600000000000003,0.6699999999999999,2.79,3.14,2.4,0.7400000000000002,0.5999999999999996,2.964,3.49,2.41,1.08,0.52,1524197,6057668,162387,5895281,165053
2019-11-03,3.268,3.32,3.15,0.16999999999999993,0.1200000000000001,3.382,3.49,3.27,0.2200000000000002,-0.08999999999999986,3.1919999999999997,3.26,3.13,0.1299999999999999,0.0,3.254,3.31,3.16,0.1499999999999999,-0.06999999999999984,244434,394571,153977,240594,-240594
2019-11-10,2.994,3.2,2.81,0.3900000000000001,-0.33000000000000007,3.038,3.27,2.88,0.3900000000000001,-0.3900000000000001,2.9,3.15,2.79,0.3599999999999999,-0.3599999999999999,2.938,3.19,2.83,0.3599999999999999,-0.3599999999999999,259930,550653,151935,398718,-75567
2019-11-17,2.662,2.83,2.54,0.29000000000000004,-0.29000000000000004,2.718,2.88,2.6,0.2799999999999998,-0.18999999999999995,2.556,2.71,2.47,0.23999999999999977,-0.16999999999999993,2.634,2.73,2.53,0.20000000000000018,-0.04999999999999982,214467,303960,159631,144329,36884
2019-11-24,2.7375,2.78,2.69,0.08999999999999986,-0.03000000000000025,2.795,2.84,2.73,0.10999999999999988,-0.10999999999999988,2.6525,2.69,2.61,0.08000000000000007,0.050000000000000266,2.73,2.78,2.69,0.08999999999999986,-0.04999999999999982,197645,323338,77668,245670,-168192
2019-12-01,2.616,2.72,2.55,0.17000000000000037,-0.08000000000000007,2.666,2.74,2.61,0.13000000000000034,0.0,2.562,2.63,2.51,0.1200000000000001,0.08999999999999986,2.6,2.67,2.55,0.1200000000000001,0.08999999999999986,131889,189697,88055,101642,-13995
2019-12-08,2.904,3.07,2.66,0.4099999999999997,0.2799999999999998,3.004,3.12,2.83,0.29000000000000004,0.10999999999999988,2.846,2.97,2.66,0.31000000000000005,0.19999999999999973,2.94,3.08,2.81,0.27,0.06999999999999984,224187,437458,112352,325106,-66872
2019-12-15,2.876,2.96,2.8,0.16000000000000014,0.06000000000000005,2.938,3.0,2.89,0.10999999999999988,0.06000000000000005,2.826,2.87,2.75,0.1200000000000001,0.020000000000000018,2.892,2.98,2.8,0.18000000000000016,0.1299999999999999,167383,211583,105004,106579,-5817
2019-12-22,2.995,3.03,2.95,0.07999999999999963,0.05999999999999961,3.0324999999999998,3.05,3.0,0.04999999999999982,0.029999999999999805,2.9375,2.96,2.9,0.06000000000000005,0.040000000000000036,3.0075,3.02,3.0,0.020000000000000018,0.020000000000000018,125413,136354,110972,25382,25382
2019-12-29,2.9924999999999997,3.02,2.94,0.08000000000000007,-0.009999999999999787,3.065,3.1,3.03,0.07000000000000028,0.040000000000000036,2.935,2.95,2.92,0.03000000000000025,0.03000000000000025,3.0075,3.03,2.97,0.05999999999999961,0.05999999999999961,156812,283583,100098,183485,-38282
