Date,DSWL_stock_Open_average,DSWL_stock_Open_max,DSWL_stock_Open_min,DSWL_stock_Open_volatility,DSWL_stock_Open_change,DSWL_stock_High_average,DSWL_stock_High_max,DSWL_stock_High_min,DSWL_stock_High_volatility,DSWL_stock_High_change,DSWL_stock_Low_average,DSWL_stock_Low_max,DSWL_stock_Low_min,DSWL_stock_Low_volatility,DSWL_stock_Low_change,DSWL_stock_Close_average,DSWL_stock_Close_max,DSWL_stock_Close_min,DSWL_stock_Close_volatility,DSWL_stock_Close_change,DSWL_stock_Volume_average,DSWL_stock_Volume_max,DSWL_stock_Volume_min,DSWL_stock_Volume_volatility,DSWL_stock_Volume_change
2018-09-09,3.4344,3.452,3.4,0.052000000000000046,-0.040000000000000036,3.4564,3.48,3.43,0.04999999999999982,-0.009999999999999787,3.408,3.44,3.4,0.040000000000000036,-0.040000000000000036,3.4212,3.46,3.4,0.06000000000000005,-0.06000000000000005,4369,7250,2446,4804,-4317
2018-09-16,3.4402,3.53,3.4,0.1299999999999999,0.1299999999999999,3.4939999999999998,3.53,3.46,0.06999999999999984,0.06999999999999984,3.42,3.46,3.4,0.06000000000000005,0.06000000000000005,3.4772000000000003,3.5060000000000002,3.45,0.05600000000000005,0.020000000000000018,10035,13894,3111,10783,-10389
2018-09-23,3.4798,3.53,3.41,0.11999999999999966,-0.10999999999999988,3.51,3.53,3.5,0.029999999999999805,-0.020000000000000018,3.456,3.5,3.41,0.08999999999999986,-0.08999999999999986,3.495,3.52,3.465,0.05500000000000016,-0.020000000000000018,7288,12390,1829,10561,-992
2018-09-30,3.406,3.5,3.36,0.14000000000000012,-0.1200000000000001,3.4254000000000002,3.5,3.38,0.1200000000000001,-0.1200000000000001,3.3708,3.445,3.3489999999999998,0.09600000000000009,-0.09499999999999975,3.394,3.45,3.35,0.10000000000000009,-0.07000000000000028,24240,90786,2070,88716,-9988
2018-10-07,3.3484,3.37,3.332,0.038000000000000256,-0.010000000000000231,3.3564,3.37,3.332,0.038000000000000256,-0.009999999999999787,3.33,3.35,3.3,0.050000000000000266,-0.03000000000000025,3.338,3.36,3.32,0.040000000000000036,-0.040000000000000036,16700,53138,4558,48580,-6384
2018-10-14,3.31,3.33,3.3,0.03000000000000025,0.0,3.3249999999999997,3.34,3.31,0.029999999999999805,0.0,3.3038,3.31,3.299,0.01100000000000012,-0.0009999999999998899,3.3114,3.33,3.3,0.03000000000000025,-0.016999999999999904,33861,128470,600,127870,-21716
2018-10-21,3.195,3.32,3.13,0.18999999999999995,-0.18999999999999995,3.2612,3.33,3.22,0.10999999999999988,-0.10999999999999988,3.17,3.32,3.11,0.20999999999999996,-0.18999999999999995,3.208,3.32,3.14,0.17999999999999972,-0.11999999999999966,16850,38567,3843,34724,34724
2018-10-28,3.2286,3.27,3.2,0.06999999999999984,0.02300000000000013,3.2536,3.29,3.2230000000000003,0.06699999999999973,-0.0019999999999997797,3.22,3.25,3.2,0.04999999999999982,0.009999999999999787,3.238,3.28,3.2,0.07999999999999963,0.009999999999999787,4339,14045,646,13399,-12809
2018-11-04,3.232,3.29,3.2,0.08999999999999986,0.029999999999999805,3.264,3.3,3.22,0.07999999999999963,0.029999999999999805,3.202,3.21,3.2,0.009999999999999787,0.009999999999999787,3.232,3.28,3.2,0.07999999999999963,0.009999999999999787,10569,21290,2981,18309,-1122
2018-11-11,3.205,3.22,3.2,0.020000000000000018,-0.020000000000000018,3.2478,3.3,3.21,0.08999999999999986,-0.04999999999999982,3.107,3.2,2.79,0.41000000000000014,0.355,3.22,3.25,3.2,0.04999999999999982,0.0,18577,44690,513,44177,-11798
2018-11-18,3.13725,3.21,3.05,0.16000000000000014,-0.16000000000000014,3.1472499999999997,3.21,3.07,0.14000000000000012,-0.14000000000000012,3.0925,3.15,3.05,0.10000000000000009,-0.020000000000000018,3.12,3.17,3.06,0.10999999999999988,-0.10999999999999988,40722,64582,2206,62376,-32411
2018-11-25,3.064,3.093,3.04,0.052999999999999936,0.04300000000000015,3.098,3.15,3.08,0.06999999999999984,0.06999999999999984,3.0442,3.051,3.04,0.01100000000000012,0.01100000000000012,3.077,3.15,3.04,0.10999999999999988,0.10999999999999988,11877,16906,2894,14012,-12539
2018-12-02,3.086666666666667,3.12,3.04,0.08000000000000007,-0.06000000000000005,3.1966666666666668,3.32,3.12,0.19999999999999973,0.16999999999999993,3.0833333333333335,3.11,3.04,0.06999999999999984,-0.06000000000000005,3.13,3.16,3.11,0.050000000000000266,0.040000000000000036,9205,20187,3356,16831,16114
2018-12-09,3.0829999999999997,3.165,3.03,0.13500000000000023,-0.07500000000000018,3.085,3.165,3.03,0.13500000000000023,-0.07500000000000018,3.04,3.08,3.03,0.050000000000000266,0.0,3.0442,3.08,3.03,0.050000000000000266,-0.020000000000000018,3146,8145,0,8145,-5515
2018-12-16,3.036,3.04,3.03,0.010000000000000231,0.0,3.046,3.05,3.04,0.009999999999999787,-0.009999999999999787,3.0164,3.035,2.98,0.05500000000000016,-0.0030000000000001137,3.034,3.05,3.02,0.029999999999999805,-0.020000000000000018,4744,11554,1975,9579,2254
2018-12-23,3.0197499999999997,3.03,3.01,0.020000000000000018,0.020000000000000018,3.0275,3.03,3.025,0.004999999999999893,0.004999999999999893,3.01,3.01,3.01,0.0,0.0,3.01,3.01,3.01,0.0,0.0,5650,12715,2489,10226,791
2018-12-30,3.016,3.025,3.01,0.015000000000000124,0.006000000000000227,3.0475,3.1,3.02,0.08000000000000007,0.06000000000000005,3.0062499999999996,3.01,2.995,0.01499999999999968,0.0,3.03475,3.08,3.01,0.07000000000000028,0.07000000000000028,16530,41582,3300,38282,5737
2019-01-06,3.0678,3.13,3.02,0.10999999999999988,-0.020000000000000018,3.1138,3.17,3.06,0.10999999999999988,-0.06999999999999984,3.043,3.075,3.02,0.05500000000000016,-0.020000000000000018,3.0954,3.17,3.05,0.1200000000000001,-0.07100000000000062,3997,13109,870,12239,-11564
2019-01-13,3.056,3.1,3.02,0.08000000000000007,-0.029999999999999805,3.064,3.1,3.02,0.08000000000000007,-0.029999999999999805,3.0288,3.09,3.01,0.08000000000000007,-0.010000000000000231,3.0434,3.1,3.017,0.08300000000000018,-0.02300000000000013,9167,22418,202,22216,9155
2019-01-20,3.02175,3.037,3.01,0.027000000000000135,0.027000000000000135,3.044,3.05,3.03,0.020000000000000018,0.020000000000000018,3.0140000000000002,3.02,3.01,0.010000000000000231,0.010000000000000231,3.0300000000000002,3.04,3.02,0.020000000000000018,0.020000000000000018,6662,14507,2600,11907,-8537
2019-01-27,3.016,3.03,3.01,0.020000000000000018,-0.010000000000000231,3.0326,3.04,3.02,0.020000000000000018,-0.015000000000000124,3.0157999999999996,3.03,3.01,0.020000000000000018,-0.008999999999999897,3.0286,3.04,3.02,0.020000000000000018,0.0,5300,10524,1200,9324,-8275
2019-02-03,3.0447499999999996,3.07,3.02,0.04999999999999982,-0.04999999999999982,3.0534999999999997,3.07,3.045,0.02499999999999991,-0.020999999999999908,3.03925,3.0589999999999997,3.02,0.0389999999999997,-0.0389999999999997,3.04725,3.0589999999999997,3.04,0.018999999999999684,-0.018999999999999684,2511,6801,556,6245,-5791
2019-02-10,3.04,3.049,3.0269999999999997,0.02200000000000024,-0.008000000000000007,3.0404,3.049,3.029,0.020000000000000018,-0.008000000000000007,3.0232,3.036,3.02,0.016000000000000014,0.0,3.0236,3.036,3.02,0.016000000000000014,0.0019999999999997797,1232,1720,754,966,-814
2019-02-17,3.0075,3.03,3.0,0.029999999999999805,0.029999999999999805,3.045,3.1,3.02,0.08000000000000007,-0.07000000000000028,3.0025,3.01,3.0,0.009999999999999787,0.009999999999999787,3.0225,3.04,3.01,0.03000000000000025,-0.03000000000000025,2593,4381,1721,2660,-2254
2019-02-24,3.0058,3.0189999999999997,3.0,0.018999999999999684,0.009999999999999787,3.032,3.07,3.01,0.06000000000000005,-0.009999999999999787,3.002,3.01,3.0,0.009999999999999787,0.009999999999999787,3.0198,3.0580000000000003,3.0010000000000003,0.05699999999999994,0.0,17137,52232,2136,50096,4443
2019-03-03,3.012,3.03,3.0,0.029999999999999805,0.0,3.026,3.03,3.02,0.009999999999999787,0.009999999999999787,2.996,3.0,2.98,0.020000000000000018,0.0,3.0193999999999996,3.03,3.01,0.020000000000000018,0.020000000000000018,6781,13933,3431,10502,70
2019-03-10,3.027,3.07,3.0,0.06999999999999984,-0.004999999999999893,3.0446,3.07,3.02,0.04999999999999982,0.040000000000000036,3.013,3.028,3.0,0.028000000000000025,-0.004999999999999893,3.0362,3.06,3.02,0.040000000000000036,0.040000000000000036,3027,10911,473,10438,-409
2019-03-17,3.0364,3.06,3.017,0.04300000000000015,-0.028999999999999915,3.0438,3.06,3.025,0.03500000000000014,0.0,3.0218,3.04,3.0,0.040000000000000036,-0.02499999999999991,3.028,3.04,3.0060000000000002,0.03399999999999981,-0.028999999999999915,15705,73372,236,73136,71775
2019-03-24,2.988,3.0,2.96,0.040000000000000036,-0.009999999999999787,3.0086,3.033,3.0,0.03299999999999992,-0.03299999999999992,2.972,3.0,2.92,0.08000000000000007,-0.009999999999999787,2.9932,3.005,2.971,0.03399999999999981,-0.009999999999999787,6376,9921,4255,5666,5320
2019-03-31,3.0316,3.07,2.99,0.07999999999999963,0.07999999999999963,3.058,3.07,3.035,0.0349999999999997,0.02499999999999991,3.014,3.03,2.99,0.03999999999999959,0.03999999999999959,3.0326,3.04,3.03,0.010000000000000231,-0.010000000000000231,5090,19396,201,19195,-16254
2019-04-07,3.005,3.01,3.0,0.009999999999999787,0.0,3.01,3.01,3.01,0.0,0.0,3.00025,3.01,2.9939999999999998,0.016000000000000014,0.006000000000000227,3.0075,3.01,3.0,0.009999999999999787,0.0,1468,3587,114,3473,-3067
2019-04-14,2.9975,3.01,2.99,0.019999999999999574,0.019999999999999574,3.0025,3.01,2.99,0.019999999999999574,0.019999999999999574,2.9975,3.01,2.99,0.019999999999999574,0.019999999999999574,3.0012499999999998,3.01,2.99,0.019999999999999574,0.019999999999999574,3152,6304,100,6204,110
2019-04-21,2.992,3.01,2.96,0.04999999999999982,-0.019999999999999574,3.0036,3.01,2.998,0.011999999999999567,-0.009999999999999787,2.992,3.01,2.96,0.04999999999999982,-0.019999999999999574,3.0028,3.01,2.9960000000000004,0.013999999999999346,-0.009999999999999787,978,2609,0,2609,2609
2019-04-28,3.0,3.01,2.99,0.019999999999999574,0.009999999999999787,3.0025,3.01,3.0,0.009999999999999787,0.009999999999999787,2.9867500000000002,3.0,2.966,0.03399999999999981,-0.018999999999999684,2.989,3.0,2.975,0.02499999999999991,-0.018999999999999684,8961,35078,0,35078,516
2019-05-05,2.9674,2.98,2.95,0.029999999999999805,0.0,2.9744,2.98,2.9619999999999997,0.018000000000000238,0.0,2.962,2.98,2.95,0.029999999999999805,0.0,2.972,2.98,2.95,0.029999999999999805,0.0,4281,10245,301,9944,-2307
2019-05-12,2.9586,2.98,2.95,0.029999999999999805,0.0,2.963,2.98,2.95,0.029999999999999805,0.004999999999999893,2.956,2.98,2.95,0.029999999999999805,0.0,2.9624,2.98,2.95,0.029999999999999805,0.004999999999999893,961,2504,145,2359,596
2019-05-19,2.95,2.95,2.95,0.0,0.0,2.956,2.98,2.95,0.029999999999999805,0.0,2.9426,2.95,2.9130000000000003,0.03699999999999992,0.0,2.9458,2.966,2.9130000000000003,0.052999999999999936,0.0,1662,3400,109,3291,296
2019-05-26,2.815,2.91,2.76,0.15000000000000036,-0.15000000000000036,2.8925,2.94,2.84,0.10000000000000009,-0.020000000000000018,2.7275,2.81,2.65,0.16000000000000014,-0.08000000000000007,2.8405,2.852,2.82,0.03200000000000003,-0.0019999999999997797,45363,63326,33230,30096,-25330
2019-06-02,2.8848,2.94,2.85,0.08999999999999986,0.023999999999999577,2.8892,2.94,2.85,0.08999999999999986,0.04600000000000026,2.8528000000000002,2.864,2.85,0.01399999999999979,0.0,2.862,2.91,2.85,0.06000000000000005,0.0,1650,3120,130,2990,2990
2019-06-09,2.9092000000000002,2.93,2.89,0.040000000000000036,0.02400000000000002,2.935,2.97,2.915,0.05500000000000016,0.050000000000000266,2.884,2.92,2.85,0.06999999999999984,0.06999999999999984,2.9078,2.97,2.85,0.1200000000000001,0.10600000000000032,7930,29080,1401,27679,-27301
2019-06-16,2.9026,2.96,2.85,0.10999999999999988,-0.020000000000000018,2.9128,2.96,2.87,0.08999999999999986,0.023999999999999577,2.88,2.9,2.85,0.04999999999999982,-0.020000000000000018,2.899,2.94,2.87,0.06999999999999984,0.009999999999999787,1791,3449,108,3341,1667
2019-06-23,2.7929999999999997,2.805,2.78,0.025000000000000355,-0.020000000000000018,2.8045999999999998,2.81,2.8,0.010000000000000231,0.0,2.788,2.8,2.78,0.020000000000000018,0.0,2.7942,2.8,2.783,0.016999999999999904,-0.0050000000000003375,3893,11488,1246,10242,10242
2019-06-30,2.7666666666666666,2.78,2.76,0.020000000000000018,-0.020000000000000018,2.791333333333333,2.8,2.784,0.016000000000000014,-0.006000000000000227,2.6603333333333334,2.76,2.47,0.2899999999999996,-0.28100000000000014,2.7103333333333333,2.8,2.58,0.21999999999999975,-0.17100000000000026,45294,111623,4514,107109,91878
2019-07-07,2.7186,2.75,2.65,0.10000000000000009,0.10000000000000009,2.7408,2.762,2.728,0.03399999999999981,0.028000000000000025,2.7036,2.73,2.65,0.08000000000000007,0.06499999999999995,2.7136,2.73,2.7,0.029999999999999805,0.01499999999999968,3138,7228,667,6561,-3344
2019-07-14,2.75,2.8,2.7,0.09999999999999964,0.09999999999999964,2.8,2.8,2.8,0.0,0.0,2.75,2.8,2.7,0.09999999999999964,0.09999999999999964,2.8,2.8,2.8,0.0,0.0,2100,4201,0,4201,-4201
2019-07-21,2.7335000000000003,2.75,2.7,0.04999999999999982,-0.040999999999999925,2.7357500000000003,2.75,2.7,0.04999999999999982,-0.04999999999999982,2.7135,2.734,2.7,0.03399999999999981,-0.03399999999999981,2.725,2.75,2.7,0.04999999999999982,-0.04999999999999982,912,2231,0,2231,-524
2019-07-28,2.7475,2.78,2.71,0.06999999999999984,-0.06999999999999984,2.7475,2.78,2.71,0.06999999999999984,-0.06999999999999984,2.71525,2.75,2.6910000000000003,0.05899999999999972,0.0,2.71525,2.75,2.6910000000000003,0.05899999999999972,0.0,918,1460,123,1337,-956
2019-08-04,2.6572,2.6860000000000004,2.65,0.036000000000000476,-0.036000000000000476,2.6838,2.71,2.6510000000000002,0.05899999999999972,-0.029999999999999805,2.654,2.67,2.65,0.020000000000000018,-0.020000000000000018,2.6758,2.71,2.6510000000000002,0.05899999999999972,0.010000000000000231,4008,8872,1219,7653,-4926
2019-08-11,2.65,2.65,2.65,0.0,0.0,2.6593999999999998,2.67,2.65,0.020000000000000018,0.016999999999999904,2.65,2.65,2.65,0.0,0.0,2.656,2.667,2.65,0.016999999999999904,0.016999999999999904,3931,12557,471,12086,-295
2019-08-18,2.65,2.65,2.65,0.0,0.0,2.7146,2.93,2.65,0.28000000000000025,0.27,2.65,2.65,2.65,0.0,0.0,2.6856,2.79,2.65,0.14000000000000012,0.1299999999999999,2700,8010,491,7519,4708
2019-08-25,2.65,2.65,2.65,0.0,0.0,2.727,2.783,2.65,0.133,-0.09299999999999997,2.65,2.65,2.65,0.0,0.0,2.7016,2.783,2.65,0.133,-0.09299999999999997,2361,8430,500,7930,-628
2019-09-01,2.6125,2.65,2.51,0.14000000000000012,-0.14000000000000012,2.63875,2.75,2.51,0.2400000000000002,-0.14500000000000002,2.6125,2.65,2.51,0.14000000000000012,-0.14000000000000012,2.62375,2.69,2.51,0.18000000000000016,-0.14500000000000002,1121,2204,457,1747,-343
2019-09-08,2.584,2.62,2.55,0.07000000000000028,0.040000000000000036,2.6728,2.79,2.59,0.20000000000000018,-0.15399999999999991,2.578,2.62,2.55,0.07000000000000028,0.040000000000000036,2.6094,2.697,2.58,0.11699999999999999,0.009999999999999787,8205,26124,912,25212,-3258
2019-09-15,2.6732,2.71,2.6060000000000003,0.10399999999999965,0.053999999999999826,2.6838,2.713,2.6060000000000003,0.10699999999999976,0.10699999999999976,2.6732,2.71,2.6060000000000003,0.10399999999999965,0.053999999999999826,2.6838,2.713,2.6060000000000003,0.10699999999999976,0.10699999999999976,774,2646,0,2646,1849
2019-09-22,2.6846666666666668,2.74,2.622,0.11800000000000033,0.04800000000000049,2.6846666666666668,2.74,2.622,0.11800000000000033,0.04800000000000049,2.598333333333333,2.62,2.582,0.038000000000000256,-0.01100000000000012,2.5986666666666665,2.62,2.582,0.038000000000000256,-0.01200000000000001,1873,4109,247,3862,2845
2019-09-29,2.58,2.6210000000000004,2.56,0.06100000000000039,0.06100000000000039,2.7502500000000003,2.7710000000000004,2.69,0.0810000000000004,-0.0810000000000004,2.5549999999999997,2.56,2.55,0.010000000000000231,-0.010000000000000231,2.613,2.69,2.55,0.14000000000000012,0.038000000000000256,18645,36456,3750,32706,10288
