Date,SOHU_stock_Open_average,SOHU_stock_Open_max,SOHU_stock_Open_min,SOHU_stock_Open_volatility,SOHU_stock_Open_change,SOHU_stock_High_average,SOHU_stock_High_max,SOHU_stock_High_min,SOHU_stock_High_volatility,SOHU_stock_High_change,SOHU_stock_Low_average,SOHU_stock_Low_max,SOHU_stock_Low_min,SOHU_stock_Low_volatility,SOHU_stock_Low_change,SOHU_stock_Close_average,SOHU_stock_Close_max,SOHU_stock_Close_min,SOHU_stock_Close_volatility,SOHU_stock_Close_change,SOHU_stock_Volume_average,SOHU_stock_Volume_max,SOHU_stock_Volume_min,SOHU_stock_Volume_volatility,SOHU_stock_Volume_change
2019-10-20,9.848,10.08,9.7,0.3800000000000008,-0.3800000000000008,10.06,10.29,9.88,0.40999999999999837,-0.23999999999999844,9.68,9.86,9.54,0.3200000000000003,-0.16999999999999993,9.826,9.97,9.61,0.3600000000000012,0.009999999999999787,277973,458504,178688,279816,17746
2019-10-27,10.266,10.37,10.09,0.27999999999999936,0.27999999999999936,10.538,11.03,10.41,0.6199999999999992,0.6099999999999994,10.126,10.37,9.98,0.3899999999999988,0.34999999999999964,10.414,10.82,10.25,0.5700000000000003,0.41999999999999993,311160,627215,141382,485833,426904
2019-11-03,11.566,11.79,11.32,0.46999999999999886,0.46999999999999886,12.042,12.38,11.8,0.5800000000000001,-0.370000000000001,11.36,11.65,11.07,0.5800000000000001,0.5800000000000001,11.572,11.86,11.3,0.5599999999999987,0.47999999999999865,712291,1396148,416760,979388,-979388
2019-11-10,11.05,11.64,10.31,1.33,-1.33,11.168,11.77,10.35,1.42,-1.42,10.688,11.22,10.03,1.1900000000000013,-1.1900000000000013,10.77,11.38,10.07,1.3100000000000005,-1.3100000000000005,344910,435656,296966,138690,-103852
2019-11-17,9.934,10.09,9.81,0.27999999999999936,-0.11999999999999922,10.112,10.22,9.98,0.2400000000000002,0.13000000000000078,9.79,9.86,9.76,0.09999999999999964,0.09999999999999964,9.932,10.11,9.81,0.29999999999999893,0.29999999999999893,311696,365106,267292,97814,-97814
2019-11-24,10.385,10.58,10.24,0.33999999999999986,0.23000000000000043,10.605,10.87,10.43,0.4399999999999995,0.120000000000001,10.14,10.45,9.9,0.5499999999999989,-0.15000000000000036,10.4225,10.59,10.24,0.34999999999999964,-0.07000000000000028,321373,572608,159748,412860,-170998
2019-12-01,9.89,10.21,9.67,0.5400000000000009,-0.19000000000000128,10.1,10.26,9.87,0.39000000000000057,-0.07000000000000028,9.700000000000001,9.83,9.55,0.27999999999999936,0.02999999999999936,9.844,9.97,9.68,0.2900000000000009,0.16000000000000014,273614,377466,203785,173681,-173681
2019-12-08,9.942,10.05,9.83,0.22000000000000064,0.10000000000000142,10.086,10.15,10.03,0.120000000000001,0.120000000000001,9.764,9.82,9.7,0.120000000000001,0.02999999999999936,9.884,9.97,9.8,0.16999999999999993,-0.0600000000000005,196778,239981,151300,88681,86919
2019-12-15,10.804,11.57,9.92,1.6500000000000004,1.6500000000000004,11.246,11.66,10.64,1.0199999999999996,1.0199999999999996,10.677999999999999,11.26,9.86,1.4000000000000004,1.3900000000000006,11.05,11.57,10.3,1.2699999999999996,0.9699999999999989,426411,579301,300187,279114,-148917
2019-12-22,11.305,11.4,11.2,0.20000000000000107,-0.10000000000000142,11.505,11.67,11.38,0.28999999999999915,-0.28999999999999915,11.057500000000001,11.23,10.71,0.5199999999999996,-0.4499999999999993,11.155,11.35,10.77,0.5800000000000001,-0.5099999999999998,203210,311275,103646,207629,70013
2019-12-29,11.225,12.04,10.64,1.3999999999999986,1.2299999999999986,11.825,12.57,10.97,1.5999999999999996,1.5999999999999996,11.1525,12.0,10.57,1.4299999999999997,1.4299999999999997,11.567499999999999,12.29,10.62,1.67,1.5600000000000005,446223,831738,273610,558128,58863
