Date,DGLYStock_Open_average,DGLYStock_Open_max,DGLYStock_Open_min,DGLYStock_Open_volatility,DGLYStock_Open_change,DGLYStock_High_average,DGLYStock_High_max,DGLYStock_High_min,DGLYStock_High_volatility,DGLYStock_High_change,DGLYStock_Low_average,DGLYStock_Low_max,DGLYStock_Low_min,DGLYStock_Low_volatility,DGLYStock_Low_change,DGLYStock_Close_average,DGLYStock_Close_max,DGLYStock_Close_min,DGLYStock_Close_volatility,DGLYStock_Close_change,DGLYStock_Volume_average,DGLYStock_Volume_max,DGLYStock_Volume_min,DGLYStock_Volume_volatility,DGLYStock_Volume_change
2018-11-18,2.8449999999999998,2.94,2.77,0.16999999999999993,0.08000000000000007,2.96,3.0,2.93,0.06999999999999984,0.040000000000000036,2.8024999999999998,2.8489999999999998,2.747,0.10199999999999987,0.09699999999999998,2.8925,2.92,2.84,0.08000000000000007,0.08000000000000007,38049,72684,19990,52694,-687
2018-11-25,2.8898,2.93,2.8689999999999998,0.06100000000000039,-0.06000000000000005,2.94,2.96,2.91,0.04999999999999982,-0.040000000000000036,2.8358,2.8689999999999998,2.81,0.05899999999999972,-0.009999999999999787,2.876,2.94,2.81,0.1299999999999999,-0.04999999999999982,26008,43988,10279,33709,-9868
2018-12-02,2.8329999999999997,2.8819999999999997,2.79,0.09199999999999964,-0.06999999999999984,2.88125,2.908,2.8369999999999997,0.07100000000000017,-0.05300000000000038,2.7902500000000003,2.83,2.77,0.06000000000000005,-0.040000000000000036,2.82,2.89,2.78,0.11000000000000032,-0.0900000000000003,19407,26725,12011,14714,-14714
2018-12-09,2.6908,2.8,2.47,0.3299999999999996,-0.2999999999999998,2.7720000000000002,2.84,2.64,0.19999999999999973,-0.18999999999999995,2.56,2.77,2.16,0.6099999999999999,-0.2999999999999998,2.668,2.79,2.5,0.29000000000000004,-0.13999999999999968,39462,98472,14103,84369,-4964
2018-12-16,2.558,2.76,2.36,0.3999999999999999,0.1499999999999999,2.7372,2.98,2.544,0.43599999999999994,0.33000000000000007,2.44,2.67,2.31,0.3599999999999999,0.19999999999999973,2.578,2.92,2.31,0.6099999999999999,0.25,137299,380497,19945,360552,105966
2018-12-23,2.69,2.77,2.62,0.1499999999999999,0.04999999999999982,2.815,2.86,2.8,0.06000000000000005,0.06000000000000005,2.62575,2.68,2.573,0.1070000000000002,0.08000000000000007,2.7225,2.83,2.63,0.20000000000000018,0.20000000000000018,84843,108454,45939,62515,-20014
2018-12-30,2.8275,3.0,2.61,0.3900000000000001,0.18999999999999995,3.0025,3.18,2.88,0.30000000000000027,0.16999999999999993,2.7225,2.9,2.5,0.3999999999999999,0.3999999999999999,2.8525,2.93,2.68,0.25,0.25,112639,176584,38095,138489,-77663
2019-01-06,2.9636,3.0,2.92,0.08000000000000007,0.0019999999999997797,3.0186,3.11,2.99,0.11999999999999966,0.0019999999999997797,2.9,2.95,2.84,0.11000000000000032,0.020000000000000018,2.952,2.99,2.91,0.08000000000000007,0.06999999999999984,60642,77248,35373,41875,12253
2019-01-13,2.992,3.1,2.87,0.22999999999999998,-0.1200000000000001,3.08,3.1660000000000004,2.9939999999999998,0.1720000000000006,-0.1200000000000001,2.834,3.0,2.51,0.4900000000000002,-0.23000000000000043,2.962,3.1,2.76,0.3400000000000003,-0.3400000000000003,102450,197101,50002,147099,-65341
2019-01-20,2.7055,2.81,2.622,0.18800000000000017,-0.18800000000000017,2.935,3.31,2.745,0.565,0.42500000000000027,2.615,2.65,2.56,0.08999999999999986,-0.04999999999999982,2.81375,3.19,2.615,0.5749999999999997,0.43999999999999995,359058,1104643,30670,1073973,950820
2019-01-27,3.508,3.72,3.25,0.4700000000000002,0.25,3.7354,3.82,3.583,0.23699999999999966,0.08999999999999986,3.23,3.45,3.06,0.3900000000000001,0.23999999999999977,3.556,3.79,3.34,0.4500000000000002,0.3999999999999999,723616,1464218,206636,1257582,-728111
2019-02-03,3.5156,3.79,3.31,0.48,-0.48,3.5716,3.85,3.438,0.4119999999999999,-0.3799999999999999,3.31,3.37,3.26,0.11000000000000032,-0.020000000000000018,3.446,3.5,3.37,0.1299999999999999,-0.029999999999999805,123737,308580,46476,262104,-231740
2019-02-10,3.518,3.72,3.4,0.3200000000000003,0.06999999999999984,3.59,3.75,3.47,0.2799999999999998,0.16999999999999993,3.3493999999999997,3.4,3.3,0.10000000000000009,0.020000000000000018,3.436,3.56,3.37,0.18999999999999995,0.04999999999999982,146650,338626,19236,319390,229730
2019-02-17,3.4725,3.55,3.41,0.13999999999999968,-0.029999999999999805,3.52,3.55,3.46,0.08999999999999986,-0.029999999999999805,3.295,3.36,3.23,0.1299999999999999,-0.029999999999999805,3.415,3.44,3.39,0.04999999999999982,-0.04999999999999982,53118,116288,24207,92081,-72914
2019-02-24,3.492,3.65,3.38,0.27,0.27,3.6792000000000002,4.2,3.43,0.77,0.77,3.417,3.65,3.27,0.3799999999999999,0.31999999999999984,3.634,4.2,3.42,0.7800000000000002,0.7800000000000002,164105,449317,34020,415297,401366
2019-03-03,4.41,4.68,4.16,0.5199999999999996,-0.040000000000000036,4.6886,4.94,4.4910000000000005,0.44899999999999984,-0.40800000000000036,4.1904,4.322,4.07,0.2519999999999998,-0.1299999999999999,4.46,4.85,4.13,0.7199999999999998,-0.7199999999999998,333125,888109,132444,755665,-707347
2019-03-10,4.0224,4.172,3.81,0.36199999999999966,-0.36199999999999966,4.1450000000000005,4.244,4.07,0.1739999999999995,-0.1559999999999997,3.896,4.04,3.7,0.33999999999999986,-0.33999999999999986,3.9290000000000003,4.07,3.74,0.33000000000000007,-0.33000000000000007,64296,101745,44465,57280,-21218
2019-03-17,3.7560000000000002,3.87,3.6,0.27,0.11000000000000032,3.9022,3.9739999999999998,3.79,0.18399999999999972,0.10699999999999976,3.5380000000000003,3.66,3.45,0.20999999999999996,-0.050000000000000266,3.7319999999999998,3.84,3.59,0.25,-0.16000000000000014,124548,343061,24483,318578,23217
2019-03-24,3.8202000000000003,3.99,3.66,0.33000000000000007,-0.17899999999999983,3.8942,3.99,3.83,0.16000000000000014,-0.10000000000000009,3.654,3.7,3.62,0.08000000000000007,-0.03000000000000025,3.7378,3.77,3.72,0.04999999999999982,-0.04999999999999982,62635,127340,20174,107166,18397
2019-03-31,3.828,3.98,3.53,0.4500000000000002,0.4500000000000002,4.0262,4.38,3.891,0.4889999999999999,0.4889999999999999,3.7439999999999998,3.97,3.53,0.4400000000000004,0.4400000000000004,3.914,4.03,3.82,0.2100000000000004,0.2100000000000004,112728,251178,27518,223660,147294
2019-04-07,4.2652,4.45,4.0,0.4500000000000002,0.4500000000000002,4.4658,4.55,4.359,0.19099999999999984,0.09100000000000019,4.1314,4.21,4.0,0.20999999999999996,0.20999999999999996,4.3136,4.43,4.24,0.1899999999999995,0.08000000000000007,72131,100430,44972,55458,-36258
2019-04-14,4.35,4.44,4.2,0.2400000000000002,-0.2400000000000002,4.4072499999999994,4.47,4.319,0.1509999999999998,-0.13100000000000023,4.19475,4.26,4.109,0.1509999999999998,-0.10099999999999998,4.2725,4.38,4.16,0.21999999999999975,-0.21999999999999975,54561,65373,45778,19595,-12710
2019-04-21,4.144,4.29,4.1,0.1900000000000004,0.1900000000000004,4.2486,4.345,4.18,0.16500000000000004,0.1459999999999999,4.02,4.16,3.8,0.3600000000000003,0.10000000000000053,4.17,4.3,4.08,0.21999999999999975,0.16999999999999993,81811,153130,27336,125794,-33270
2019-04-28,4.63,4.95,4.36,0.5899999999999999,0.47999999999999954,4.914,5.33,4.42,0.9100000000000001,0.41999999999999993,4.39,4.56,4.13,0.4299999999999997,0.4299999999999997,4.586,4.83,4.37,0.45999999999999996,0.25,441123,1463532,111171,1352361,42496
2019-05-05,4.74,5.0,4.61,0.3899999999999997,0.3899999999999997,4.952,5.02,4.85,0.16999999999999993,0.02999999999999936,4.634,4.71,4.47,0.2400000000000002,0.2400000000000002,4.764,4.91,4.7,0.20999999999999996,0.04999999999999982,167357,294129,41524,252605,-114062
2019-05-12,3.848,4.77,3.15,1.6199999999999997,-1.6199999999999997,3.9092000000000002,4.9,3.205,1.6950000000000003,-1.6950000000000003,3.326,4.51,2.86,1.65,-1.65,3.492,4.58,3.09,1.4900000000000002,-1.4900000000000002,524291,1583861,175018,1408843,38835
2019-05-19,3.0140000000000002,3.06,2.97,0.08999999999999986,-0.07999999999999963,3.0709999999999997,3.1,3.045,0.05500000000000016,-0.03000000000000025,2.918,3.0,2.67,0.33000000000000007,-0.029999999999999805,2.992,3.01,2.97,0.03999999999999959,-0.019999999999999574,73808,117672,53643,64029,-16533
2019-05-26,2.7075,2.96,2.54,0.41999999999999993,-0.41999999999999993,2.82325,3.0,2.6,0.3999999999999999,-0.2200000000000002,2.5949999999999998,2.8,2.52,0.2799999999999998,-0.2599999999999998,2.6312499999999996,2.81,2.53,0.28000000000000025,-0.15500000000000025,105809,170321,42946,127375,-23063
2019-06-02,2.596,2.75,2.51,0.2400000000000002,0.14000000000000012,2.6762,2.75,2.597,0.15300000000000002,0.026000000000000245,2.476,2.59,2.35,0.23999999999999977,0.06999999999999984,2.592,2.7,2.49,0.20999999999999996,0.14000000000000012,61604,118733,30425,88308,-34000
2019-06-09,2.622,2.68,2.54,0.14000000000000012,-0.020000000000000018,2.7602,3.25,2.59,0.6600000000000001,0.5589999999999997,2.544,2.63,2.5,0.1299999999999999,0.06000000000000005,2.612,2.74,2.5,0.2400000000000002,0.10000000000000009,171827,761704,14263,747441,738533
2019-06-16,1.802,2.75,1.48,1.27,-1.16,1.956,3.05,1.59,1.4599999999999997,-1.4599999999999997,1.722,2.65,1.42,1.23,-1.14,1.82,2.9,1.42,1.48,-1.3499999999999999,521229,1220427,132532,1087895,-179052
2019-06-23,1.502,1.6,1.43,0.17000000000000015,-0.13000000000000012,1.5284,1.6,1.47,0.13000000000000012,-0.13000000000000012,1.418,1.44,1.4,0.040000000000000036,-0.040000000000000036,1.458,1.5,1.41,0.09000000000000008,-0.050000000000000044,81392,103141,50492,52649,-31686
2019-06-30,1.51,1.59,1.4,0.19000000000000017,0.09000000000000008,1.57,1.64,1.48,0.15999999999999992,0.09000000000000008,1.41425,1.45,1.3769999999999998,0.07300000000000018,0.07000000000000006,1.4945,1.6,1.4,0.20000000000000018,0.07000000000000006,163029,431849,63125,368724,-21924
2019-07-07,1.452,1.5,1.42,0.08000000000000007,0.050000000000000044,1.507,1.54,1.49,0.050000000000000044,0.010000000000000009,1.424,1.44,1.42,0.020000000000000018,0.0,1.4412,1.46,1.42,0.040000000000000036,0.0,60363,141287,24296,116991,-27320
2019-07-14,1.34,1.45,1.23,0.21999999999999997,-0.18999999999999995,1.368,1.45,1.3,0.1499999999999999,-0.1399999999999999,1.282,1.36,1.22,0.14000000000000012,-0.13000000000000012,1.298,1.42,1.22,0.19999999999999996,-0.18999999999999995,81950,152275,46302,105973,102662
2019-07-21,1.182,1.25,1.1,0.1499999999999999,-0.1299999999999999,1.2544,1.298,1.2,0.09800000000000009,0.008000000000000007,1.1520000000000001,1.24,1.1,0.1399999999999999,-0.11999999999999988,1.192,1.27,1.11,0.15999999999999992,0.030000000000000027,75263,125470,31632,93838,50709
2019-07-28,1.216,1.3,1.18,0.1200000000000001,-0.09000000000000008,1.2768,1.4,1.224,0.17599999999999993,0.09999999999999987,1.162,1.21,1.11,0.09999999999999987,0.09999999999999987,1.23,1.4,1.15,0.25,0.19999999999999996,45865,80016,20210,59806,39828
2019-08-04,1.332,1.4,1.28,0.11999999999999988,-0.11999999999999988,1.4336,1.81,1.288,0.522,-0.522,1.252,1.3,1.2,0.10000000000000009,-0.10000000000000009,1.294,1.37,1.23,0.14000000000000012,-0.08000000000000007,320635,1336157,27691,1308466,-1308466
2019-08-11,1.144,1.23,1.01,0.21999999999999997,-0.17999999999999994,1.189,1.28,1.095,0.18500000000000005,-0.17999999999999994,1.1048,1.19,1.01,0.17999999999999994,-0.13400000000000012,1.1428,1.26,1.02,0.24,-0.20999999999999996,57655,96228,25492,70736,49747
2019-08-18,0.9524,1.04,0.82,0.22000000000000008,-0.22000000000000008,0.9946,1.1,0.88,0.22000000000000008,-0.22000000000000008,0.9,1.01,0.81,0.19999999999999996,-0.19999999999999996,0.923,1.02,0.81,0.20999999999999996,-0.20999999999999996,94445,175457,54536,120921,36168
2019-08-25,1.11,1.35,0.83,0.5200000000000001,0.5000000000000001,1.396,1.71,0.89,0.82,0.4700000000000001,1.044,1.29,0.82,0.4700000000000001,0.32999999999999996,1.178,1.37,0.84,0.5300000000000001,0.37,2056919,6756048,58355,6697693,220559
2019-09-01,1.31,1.39,1.21,0.17999999999999994,-0.020000000000000018,1.3929999999999998,1.43,1.365,0.06499999999999995,0.011999999999999789,1.185,1.24,1.06,0.17999999999999994,0.16999999999999993,1.326,1.35,1.284,0.06600000000000006,0.06600000000000006,170946,306288,60083,246205,-246205
2019-09-08,1.514,1.65,1.34,0.30999999999999983,0.1299999999999999,1.6038000000000001,1.709,1.5,0.20900000000000007,-0.040000000000000036,1.4416,1.57,1.34,0.22999999999999998,0.08499999999999996,1.518,1.6,1.43,0.17000000000000015,-0.10000000000000009,173697,292906,70048,222858,-222858
2019-09-15,1.434,1.5,1.38,0.1200000000000001,0.020000000000000018,1.546,1.68,1.46,0.21999999999999997,-0.13000000000000012,1.3808,1.44,1.324,0.11599999999999988,-0.04999999999999982,1.4416,1.518,1.37,0.1479999999999999,-0.07800000000000007,140259,388980,56992,331988,-7742
2019-09-22,1.3482,1.42,1.23,0.18999999999999995,-0.18999999999999995,1.3676,1.42,1.3130000000000002,0.10699999999999976,-0.09999999999999987,1.2548,1.35,1.2,0.15000000000000013,-0.15000000000000013,1.274,1.36,1.21,0.15000000000000013,-0.15000000000000013,61555,109253,31583,77670,52172
2019-09-29,1.236,1.3,1.21,0.09000000000000008,0.010000000000000009,1.2734,1.35,1.23,0.1200000000000001,-0.1200000000000001,1.186,1.2,1.17,0.030000000000000027,-0.030000000000000027,1.228,1.28,1.2,0.08000000000000007,-0.07000000000000006,26356,47461,11868,35593,-14538
2019-10-06,1.163,1.2930000000000001,1.06,0.2330000000000001,-0.11999999999999988,1.2626,1.38,1.16,0.21999999999999997,0.07999999999999985,1.098,1.18,1.02,0.15999999999999992,-0.15999999999999992,1.1884000000000001,1.35,1.1,0.25,0.14000000000000012,97703,349419,17359,332060,324581
2019-10-13,1.298,1.33,1.26,0.07000000000000006,-0.07000000000000006,1.333,1.38,1.28,0.09999999999999987,-0.09999999999999987,1.238,1.3,1.21,0.09000000000000008,-0.09000000000000008,1.278,1.3,1.25,0.050000000000000044,-0.050000000000000044,41502,80875,10628,70247,-63697
