Date,OPHC_stock_Open_average,OPHC_stock_Open_max,OPHC_stock_Open_min,OPHC_stock_Open_volatility,OPHC_stock_Open_change,OPHC_stock_High_average,OPHC_stock_High_max,OPHC_stock_High_min,OPHC_stock_High_volatility,OPHC_stock_High_change,OPHC_stock_Low_average,OPHC_stock_Low_max,OPHC_stock_Low_min,OPHC_stock_Low_volatility,OPHC_stock_Low_change,OPHC_stock_Close_average,OPHC_stock_Close_max,OPHC_stock_Close_min,OPHC_stock_Close_volatility,OPHC_stock_Close_change,OPHC_stock_Volume_average,OPHC_stock_Volume_max,OPHC_stock_Volume_min,OPHC_stock_Volume_volatility,OPHC_stock_Volume_change
2019-10-13,2.98,3.12,2.9,0.2200000000000002,-0.18999999999999995,3.1865,3.3960000000000004,2.95,0.4460000000000002,-0.23999999999999977,2.875,2.94,2.8,0.14000000000000012,-0.08000000000000007,3.105,3.32,2.95,0.36999999999999966,-0.36999999999999966,10492,32135,2016,30119,2862
2019-10-20,3.1978,3.359,2.99,0.3689999999999998,0.3689999999999998,3.3264,3.5,3.217,0.2829999999999999,0.17300000000000004,3.099,3.2,2.955,0.2450000000000001,0.2450000000000001,3.2634,3.36,3.14,0.21999999999999975,0.20999999999999996,13458,36984,4404,32580,-4424
2019-10-27,3.2224,3.28,3.2,0.07999999999999963,0.0,3.2644,3.4,3.2,0.19999999999999973,-0.19999999999999973,2.9577999999999998,3.1,2.863,0.2370000000000001,-0.2370000000000001,3.0662000000000003,3.174,2.88,0.29400000000000004,-0.1200000000000001,6197,18937,716,18221,-16014
2019-11-03,3.13525,3.284,2.92,0.3639999999999999,-0.20699999999999985,3.1985,3.284,3.12,0.1639999999999997,-0.15399999999999991,3.01,3.26,2.91,0.34999999999999964,-0.040000000000000036,3.13625,3.26,3.07,0.18999999999999995,0.025000000000000355,2204,4509,104,4405,1725
2019-11-10,3.0852500000000003,3.15,3.02,0.1299999999999999,-0.1200000000000001,3.1375,3.15,3.1,0.04999999999999982,-0.04999999999999982,2.9827500000000002,3.15,2.818,0.33199999999999985,-0.1589999999999998,3.1029999999999998,3.15,3.05,0.10000000000000009,-0.10000000000000009,2605,4100,1041,3059,-1219
2019-11-17,2.8049999999999997,2.83,2.78,0.050000000000000266,0.050000000000000266,3.05,3.15,2.95,0.19999999999999973,-0.19999999999999973,2.8,2.83,2.77,0.06000000000000005,0.06000000000000005,2.95,2.95,2.95,0.0,0.0,3037,4572,1503,3069,-3069
2019-11-24,2.8493333333333335,2.9330000000000003,2.765,0.16800000000000015,-0.08499999999999996,2.873666666666667,2.9330000000000003,2.8,0.13300000000000045,-0.08800000000000008,2.799,2.85,2.763,0.08700000000000019,-0.08700000000000019,2.8473333333333333,2.888,2.78,0.1080000000000001,-0.1080000000000001,2016,2259,1591,668,668
2019-12-01,2.8966,3.0,2.78,0.2200000000000002,0.16500000000000004,2.8983999999999996,3.0,2.784,0.2160000000000002,0.15600000000000014,2.8562,3.0,2.75,0.25,-0.02300000000000013,2.8594,3.0,2.75,0.25,-0.0389999999999997,815,1413,247,1166,-883
2019-12-08,2.888333333333333,3.0,2.75,0.25,0.25,3.1376666666666666,3.2,3.1,0.10000000000000009,0.08700000000000019,2.8770000000000002,2.966,2.75,0.2160000000000002,0.2160000000000002,3.0073333333333334,3.2,2.862,0.3380000000000001,0.3380000000000001,4943,11641,1120,10521,10521
2019-12-15,3.0125,3.15,2.76,0.3900000000000001,-0.1599999999999997,3.1225,3.2,2.99,0.20999999999999996,-0.1599999999999997,2.9429999999999996,3.15,2.76,0.3900000000000001,-0.1419999999999999,3.056,3.15,2.875,0.2749999999999999,-0.2749999999999999,1458,2566,687,1879,850
2019-12-22,2.861,2.95,2.76,0.1900000000000004,-0.07699999999999996,2.894,2.95,2.859,0.09100000000000019,-0.07699999999999996,2.852333333333333,2.94,2.76,0.18000000000000016,-0.08300000000000018,2.885333333333333,2.94,2.8569999999999998,0.08300000000000018,-0.08300000000000018,1013,2106,339,1767,-257
2019-12-29,2.8313333333333333,2.9,2.7739999999999996,0.12600000000000033,0.08000000000000007,2.921333333333333,2.99,2.875,0.11500000000000021,0.11500000000000021,2.827,2.9,2.761,0.1389999999999998,0.08000000000000007,2.8646666666666665,2.987,2.77,0.21700000000000008,0.15000000000000036,2188,4255,736,3519,-838
