Date,RHP_stock_Open_average,RHP_stock_Open_max,RHP_stock_Open_min,RHP_stock_Open_volatility,RHP_stock_Open_change,RHP_stock_High_average,RHP_stock_High_max,RHP_stock_High_min,RHP_stock_High_volatility,RHP_stock_High_change,RHP_stock_Low_average,RHP_stock_Low_max,RHP_stock_Low_min,RHP_stock_Low_volatility,RHP_stock_Low_change,RHP_stock_Close_average,RHP_stock_Close_max,RHP_stock_Close_min,RHP_stock_Close_volatility,RHP_stock_Close_change,RHP_stock_Volume_average,RHP_stock_Volume_max,RHP_stock_Volume_min,RHP_stock_Volume_volatility,RHP_stock_Volume_change
2018-12-23,66.5,67.19,65.94,1.25,0.5699999999999932,67.575,68.77,66.33,2.4399999999999977,1.6800000000000068,65.2525,65.91,64.45,1.4599999999999937,0.8799999999999955,66.8275,68.68,65.64,3.0400000000000063,0.6200000000000045,322471,360496,276566,83930,46979
2018-12-30,66.2125,67.44,65.38,2.0600000000000023,1.0499999999999972,67.28,68.86,66.0,2.8599999999999994,2.0600000000000023,65.57,67.04,64.52,2.5200000000000102,1.3500000000000085,66.8575,68.63,65.57,3.0600000000000023,1.9399999999999977,270696,312945,229869,83076,21893
2019-01-06,72.802,75.61,68.7,6.909999999999997,6.909999999999997,74.044,75.95,70.05,5.900000000000006,5.8500000000000085,71.884,74.19,68.18,6.009999999999991,6.009999999999991,73.6,75.16,69.76,5.3999999999999915,5.319999999999993,454732,569469,259328,310141,165846
2019-01-13,75.922,77.21,74.86,2.3499999999999943,2.1099999999999994,76.64800000000001,77.48,75.54,1.9399999999999977,1.9399999999999977,75.49,76.33,74.19,2.1400000000000006,2.1400000000000006,76.19200000000001,76.98,74.92,2.0600000000000023,1.7399999999999949,267844,290086,235015,55071,1274
2019-01-20,75.78,76.57,75.0,1.5699999999999932,-1.0700000000000074,76.7125,77.27,75.97,1.2999999999999972,-0.5600000000000023,74.92750000000001,75.84,74.31,1.5300000000000011,-0.7600000000000051,75.7775,76.68,74.97,1.710000000000008,0.2600000000000051,237824,312366,166831,145535,-145535
2019-01-27,78.308,80.48,75.98,4.5,4.5,79.368,80.92,77.55,3.3700000000000045,3.3700000000000045,77.542,78.8,75.98,2.819999999999993,2.259999999999991,78.93,80.35,77.18,3.1699999999999875,2.219999999999999,266220,436668,156028,280640,158225
2019-02-03,80.172,80.82,79.34,1.4799999999999898,0.7299999999999898,80.816,81.09,80.38,0.710000000000008,-0.3200000000000074,79.642,80.3,78.99,1.3100000000000023,0.060000000000002274,80.244,80.66,79.26,1.3999999999999915,-1.3699999999999903,172413,242396,123849,118547,-84031
2019-02-10,81.126,83.06,79.44,3.6200000000000045,3.6200000000000045,82.348,84.85,80.7,4.1499999999999915,4.1499999999999915,80.676,82.6,78.93,3.6699999999999875,3.6699999999999875,82.028,84.74,80.14,4.599999999999994,4.599999999999994,225578,311434,152126,159308,-35252
2019-02-17,85.3275,86.42,84.52,1.9000000000000057,1.9000000000000057,86.38,87.18,85.29,1.8900000000000006,1.8900000000000006,84.785,85.79,84.27,1.5200000000000102,1.470000000000013,85.9375,86.77,84.97,1.7999999999999972,1.7999999999999972,298311,404793,233920,170873,-53494
2019-02-24,83.384,86.66,80.82,5.840000000000003,-5.140000000000001,84.516,86.84,82.14,4.700000000000003,-4.140000000000001,81.576,84.24,80.39,3.8499999999999943,-3.4200000000000017,82.562,84.24,80.99,3.25,-1.5899999999999892,390677,508651,286191,222460,-175330
2019-03-03,82.36,83.25,80.43,2.819999999999993,-2.1799999999999926,83.008,83.77,81.47,2.299999999999997,-1.769999999999996,81.5,82.56,79.92,2.6400000000000006,-2.260000000000005,82.076,83.24,80.76,2.4799999999999898,-1.5,209579,270578,163318,107260,-93237
2019-03-10,82.824,83.43,81.5,1.9300000000000068,1.4300000000000068,83.678,84.28,83.01,1.269999999999996,0.8499999999999943,82.26599999999999,83.08,81.32,1.7600000000000051,0.980000000000004,83.144,83.73,82.79,0.9399999999999977,0.75,296151,688144,174137,514007,471396
2019-03-17,83.202,83.59,82.51,1.0799999999999983,-0.020000000000010232,84.218,84.73,83.62,1.1099999999999994,-0.8399999999999892,82.344,83.02,81.72,1.2999999999999972,-0.4000000000000057,83.172,83.95,82.66,1.2900000000000063,-0.6300000000000097,179252,244597,144558,100039,100039
2019-03-24,83.462,84.32,82.67,1.6499999999999915,1.4399999999999977,84.0,84.5,83.44,1.0600000000000023,0.6700000000000017,82.456,83.12,81.64,1.480000000000004,-0.6200000000000045,83.244,84.03,82.24,1.7900000000000063,-0.28000000000000114,249256,351837,207244,144593,143062
2019-03-31,83.382,84.02,82.55,1.4699999999999989,1.4699999999999989,83.974,85.11,83.17,1.9399999999999977,1.9399999999999977,82.832,83.86,81.8,2.0600000000000023,2.0600000000000023,83.608,84.45,82.73,1.7199999999999989,1.7199999999999989,268014,352350,184630,167720,-144302
2019-04-07,83.286,84.02,82.2,1.8199999999999932,-0.9599999999999937,83.86,84.12,83.55,0.5700000000000074,-0.4099999999999966,82.482,83.25,81.91,1.3400000000000034,-0.6899999999999977,83.142,83.93,82.18,1.75,-0.5200000000000102,191584,256030,138670,117360,57537
2019-04-14,82.265,83.51,80.35,3.160000000000011,-3.160000000000011,82.73,83.51,82.13,1.3800000000000097,-1.3800000000000097,81.0125,82.03,80.04,1.9899999999999949,-1.9899999999999949,81.6225,82.63,80.49,2.1400000000000006,-1.3100000000000023,200285,275826,132564,143262,81095
2019-04-21,80.548,81.28,79.17,2.1099999999999994,-0.75,81.51,82.14,81.08,1.0600000000000023,0.8299999999999983,79.562,80.38,78.16,2.219999999999999,2.200000000000003,80.598,81.62,78.89,2.730000000000004,2.730000000000004,211161,338424,156023,182401,-182401
2019-04-28,80.53,81.56,79.82,1.740000000000009,-0.8900000000000006,81.276,82.03,80.48,1.5499999999999972,-0.269999999999996,79.71600000000001,80.38,79.17,1.2099999999999937,0.22999999999998977,80.38799999999999,81.57,79.6,1.9699999999999989,1.3799999999999955,270834,479548,169883,309665,2830
2019-05-05,82.972,85.02,80.71,4.310000000000002,2.8100000000000023,84.31,85.87,81.91,3.960000000000008,2.730000000000004,81.76,83.27,80.0,3.269999999999996,2.1500000000000057,83.69,85.1,81.52,3.5799999999999983,3.0799999999999983,389169,627026,209816,417210,11505
2019-05-12,85.016,86.95,83.47,3.480000000000004,2.5,86.2,87.91,84.28,3.6299999999999955,1.6899999999999977,84.42999999999999,85.94,82.97,2.969999999999999,1.6099999999999994,85.548,86.89,84.01,2.8799999999999955,1.3799999999999955,293151,378886,223719,155167,5936
2019-05-19,84.546,85.62,82.91,2.710000000000008,-2.010000000000005,85.008,86.16,83.81,2.3499999999999943,-1.4699999999999989,83.66,85.19,82.19,3.0,-1.9000000000000057,84.268,85.94,82.51,3.4299999999999926,-2.069999999999993,233715,293025,184435,108590,27462
2019-05-26,81.5275,83.23,80.39,2.8400000000000034,-2.8400000000000034,82.01,83.89,80.51,3.3799999999999955,-3.3799999999999955,80.4725,81.87,79.57,2.3000000000000114,-2.3000000000000114,80.85,82.13,79.95,2.1799999999999926,-2.1799999999999926,329740,424865,247167,177698,-148690
2019-06-02,79.766,80.36,78.55,1.8100000000000023,-1.3599999999999994,80.092,80.41,79.67,0.7399999999999949,-0.4299999999999926,78.386,79.22,77.22,2.0,0.28000000000000114,79.378,80.05,78.32,1.730000000000004,-0.5600000000000023,323432,391008,205318,185690,-106276
2019-06-09,80.366,81.04,79.57,1.470000000000013,1.470000000000013,80.938,81.63,80.06,1.5699999999999932,1.5699999999999932,79.56,80.23,78.74,1.490000000000009,0.6000000000000085,80.212,81.23,79.53,1.7000000000000028,-0.23999999999999488,194181,231827,139027,92800,33408
2019-06-16,81.41199999999999,82.44,79.66,2.780000000000001,2.1599999999999966,82.17,82.87,81.3,1.5700000000000074,0.519999999999996,80.532,81.5,79.66,1.8400000000000034,0.46999999999999886,81.59,82.32,80.61,1.7099999999999937,-0.25,302892,518155,194992,323163,323163
2019-06-23,79.028,80.61,77.86,2.75,-1.25,80.396,81.94,79.02,2.9200000000000017,1.0,78.09,79.28,77.28,2.0,2.0,79.128,81.09,78.13,2.960000000000008,2.960000000000008,447087,960719,242413,718306,630534
2019-06-30,80.855,81.85,80.14,1.7099999999999937,-1.059999999999988,81.345,81.85,80.86,0.9899999999999949,-0.4899999999999949,79.74249999999999,80.49,79.46,1.0300000000000011,0.01999999999999602,80.7575,81.33,80.06,1.269999999999996,1.269999999999996,159443,231751,82244,149507,-48030
2019-07-07,78.602,81.12,76.69,4.430000000000007,-4.430000000000007,79.1,81.38,77.62,3.759999999999991,-3.759999999999991,77.566,80.37,75.9,4.469999999999999,-3.8599999999999994,77.986,80.7,76.64,4.060000000000002,-3.5900000000000034,268006,420251,166792,253459,35256
2019-07-14,76.38,77.34,75.85,1.490000000000009,-1.490000000000009,76.724,77.34,76.03,1.3100000000000023,-1.1099999999999994,75.402,75.84,74.8,1.0400000000000063,-0.5200000000000102,75.986,76.52,75.35,1.1700000000000017,-0.710000000000008,227917,249543,186720,62823,-1411
2019-07-21,75.494,76.2,74.38,1.8200000000000074,-0.030000000000001137,75.986,76.39,75.38,1.0100000000000051,0.5999999999999943,74.626,75.18,73.92,1.2600000000000051,1.0400000000000063,75.46600000000001,76.15,74.23,1.9200000000000017,1.9200000000000017,207486,239891,179354,60537,18270
2019-07-28,75.642,76.91,73.5,3.4099999999999966,-2.700000000000003,76.408,77.58,74.51,3.069999999999993,-2.3999999999999915,74.95,76.25,73.42,2.8299999999999983,-2.780000000000001,75.266,77.1,73.8,3.299999999999997,-2.730000000000004,215926,260379,174269,86110,32507
2019-08-04,75.17399999999999,79.28,72.84,6.439999999999998,6.430000000000007,77.352,80.05,73.52,6.530000000000001,6.210000000000008,74.294,78.83,70.83,8.0,8.0,76.452,79.5,72.17,7.329999999999998,6.989999999999995,432761,512275,326377,185898,185898
2019-08-11,80.048,80.47,78.85,1.6200000000000045,1.490000000000009,81.098,82.42,79.81,2.6099999999999994,1.9599999999999937,79.546,80.22,78.85,1.3700000000000045,1.3700000000000045,80.536,81.63,79.45,2.1799999999999926,2.030000000000001,419615,516191,366552,149639,-57462
2019-08-18,82.172,82.9,81.29,1.6099999999999994,-0.8699999999999903,82.712,83.5,81.82,1.6800000000000068,-1.6800000000000068,81.058,81.68,78.95,2.730000000000004,-2.719999999999999,81.458,82.69,79.13,3.5600000000000023,-3.5600000000000023,312378,405926,201655,204271,-125638
2019-08-25,79.534,79.97,78.29,1.6799999999999926,-0.21999999999999886,80.11,80.48,79.59,0.8900000000000006,0.20000000000000284,78.692,79.49,78.1,1.3900000000000006,0.6400000000000006,79.194,79.66,78.24,1.4200000000000017,0.3199999999999932,219736,297307,143942,153365,79246
2019-09-01,80.2775,81.5,79.25,2.25,2.25,80.92,81.92,79.75,2.1700000000000017,2.0400000000000063,79.4925,80.4,78.51,1.8900000000000006,1.0999999999999943,80.0875,81.44,79.18,2.259999999999991,0.46999999999999886,225030,254932,202012,52920,-36757
2019-09-08,80.978,82.37,79.51,2.8599999999999994,2.339999999999989,81.92,82.85,80.64,2.2099999999999937,2.2099999999999937,79.984,80.94,78.79,2.1499999999999915,2.1499999999999915,81.39,82.42,80.44,1.980000000000004,1.980000000000004,317037,545223,231187,314036,-34155
2019-09-15,81.976,82.3,81.62,0.6799999999999926,-0.6799999999999926,82.706,82.98,82.24,0.7400000000000091,-0.04000000000000625,81.072,81.4,80.29,1.1099999999999994,-0.20000000000000284,81.916,82.29,81.6,0.6900000000000119,-0.19000000000001194,269578,444548,159400,285148,160611
2019-09-22,82.252,83.21,81.14,2.069999999999993,0.6099999999999994,83.278,83.69,82.9,0.789999999999992,0.5799999999999983,81.464,82.38,81.05,1.3299999999999983,0.5400000000000063,82.188,83.06,81.24,1.8200000000000074,-0.39000000000000057,284867,322192,252534,69658,48617
2019-09-29,81.044,82.19,80.06,2.1299999999999955,-1.3400000000000034,81.84,83.16,80.56,2.5999999999999943,-1.7800000000000011,80.182,81.79,79.15,2.6400000000000006,-1.720000000000013,80.902,81.81,80.25,1.5600000000000023,-0.6700000000000017,231676,302215,174232,127983,-85450
2019-10-06,81.086,81.7,80.38,1.3200000000000074,0.6200000000000045,81.688,83.22,81.15,2.069999999999993,2.0,80.446,81.49,79.68,1.809999999999988,1.0699999999999932,81.1,82.43,80.68,1.75,1.440000000000012,187367,261983,148981,113002,43609
2019-10-13,82.306,82.98,81.91,1.0700000000000074,0.01999999999999602,83.138,83.67,82.31,1.3599999999999994,0.5999999999999943,81.714,82.1,81.15,0.9499999999999886,0.539999999999992,82.576,83.21,81.98,1.2299999999999898,0.8399999999999892,237039,365584,122968,242616,131585
2019-10-20,84.704,85.57,83.19,2.3799999999999955,1.740000000000009,85.29,85.8,84.39,1.4099999999999966,1.0300000000000011,84.166,84.63,83.19,1.4399999999999977,1.3700000000000045,85.012,85.36,84.32,1.0400000000000063,0.7800000000000011,227274,298431,160314,138117,-73453
2019-10-27,84.744,85.1,84.36,0.7399999999999949,-0.6799999999999926,85.246,86.09,84.39,1.7000000000000028,0.5400000000000063,84.06,84.77,83.02,1.75,-0.3499999999999943,84.858,85.92,84.17,1.75,0.9399999999999977,210280,235139,189601,45538,-15297
