Date,WELL_stock_Open_average,WELL_stock_Open_max,WELL_stock_Open_min,WELL_stock_Open_volatility,WELL_stock_Open_change,WELL_stock_High_average,WELL_stock_High_max,WELL_stock_High_min,WELL_stock_High_volatility,WELL_stock_High_change,WELL_stock_Low_average,WELL_stock_Low_max,WELL_stock_Low_min,WELL_stock_Low_volatility,WELL_stock_Low_change,WELL_stock_Close_average,WELL_stock_Close_max,WELL_stock_Close_min,WELL_stock_Close_volatility,WELL_stock_Close_change,WELL_stock_Volume_average,WELL_stock_Volume_max,WELL_stock_Volume_min,WELL_stock_Volume_volatility,WELL_stock_Volume_change
2019-10-13,91.26,91.9,90.89,1.0100000000000051,-0.14000000000000057,91.804,92.38,91.23,1.1499999999999915,0.4899999999999949,90.522,90.97,89.78,1.1899999999999977,0.04999999999999716,91.494,92.09,91.02,1.0700000000000074,0.29999999999999716,1700274,2255332,1026130,1229202,870682
2019-10-20,91.56,92.6,90.17,2.4299999999999926,-1.6799999999999926,91.91799999999999,93.17,90.57,2.6000000000000085,-1.6500000000000057,90.25,91.73,87.64,4.090000000000003,-3.3799999999999955,90.81,92.21,87.96,4.25,-4.25,2227879,3022988,1658255,1364733,803466
2019-10-27,90.036,92.07,87.86,4.209999999999994,2.980000000000004,90.61,92.07,87.9,4.1699999999999875,3.1999999999999886,88.666,89.9,86.76,3.1400000000000006,2.1199999999999903,89.532,90.69,87.04,3.6499999999999915,2.989999999999995,2536503,3518637,1820499,1698138,-1698138
2019-11-03,85.766,89.39,83.04,6.349999999999994,-6.349999999999994,85.976,89.39,83.8,5.590000000000003,-5.590000000000003,84.062,86.64,82.51,4.1299999999999955,-3.950000000000003,84.688,86.89,82.88,4.010000000000005,-4.010000000000005,2346336,3328858,1750398,1578460,-57413
2019-11-10,83.04,83.75,82.45,1.2999999999999972,0.6400000000000006,83.688,84.19,83.4,0.789999999999992,0.5799999999999983,82.722,83.23,82.1,1.1300000000000097,0.539999999999992,83.216,83.99,82.29,1.6999999999999886,0.8799999999999955,2251665,3593051,1281886,2311165,2311165
2019-11-17,84.5,85.37,83.78,1.5900000000000034,-0.4000000000000057,84.97,85.54,83.89,1.6500000000000057,-1.5499999999999972,83.786,84.61,82.81,1.7999999999999972,-1.2199999999999989,84.382,85.1,83.5,1.5999999999999943,-1.1699999999999875,1613795,2264182,1306763,957419,-847189
2019-11-24,84.3675,85.76,83.5,2.260000000000005,1.8200000000000074,85.3275,86.14,84.57,1.5700000000000074,1.3599999999999994,83.745,84.45,83.11,1.3400000000000034,1.3400000000000034,84.535,85.82,83.19,2.6299999999999955,1.3799999999999955,2693872,4300508,1015785,3284723,-3284723
2019-12-01,83.852,84.26,83.38,0.8800000000000097,-0.2400000000000091,84.454,84.74,84.06,0.6799999999999926,-0.06999999999999318,83.32600000000001,83.7,82.76,0.9399999999999977,0.23000000000000398,83.754,84.06,83.23,0.8299999999999983,0.539999999999992,1740903,1968936,1185064,783872,-592212
2019-12-08,81.918,83.78,78.94,4.840000000000003,-4.840000000000003,82.27,83.98,79.78,4.200000000000003,-4.200000000000003,80.456,82.92,77.73,5.189999999999998,-5.189999999999998,80.96,83.14,78.67,4.469999999999999,-4.469999999999999,2146922,2664943,1603788,1061155,967485
2019-12-15,78.724,80.43,76.97,3.460000000000008,1.7900000000000063,79.412,80.79,78.68,2.1099999999999994,1.8200000000000074,77.872,79.75,76.75,3.0,2.030000000000001,78.782,80.4,77.4,3.0,1.730000000000004,3241580,5539132,2412007,3127125,2796313
2019-12-22,80.275,80.71,79.83,0.8799999999999955,0.1699999999999875,80.63499999999999,81.1,80.14,0.9599999999999937,0.28000000000000114,79.855,80.4,79.55,0.8500000000000085,0.8400000000000034,80.305,80.96,79.85,1.1099999999999994,1.1099999999999994,1047718,1956282,425616,1530666,-906046
2019-12-29,80.83500000000001,82.09,79.64,2.450000000000003,-0.9099999999999966,81.6575,82.14,81.04,1.0999999999999943,0.6199999999999903,80.2025,81.01,79.55,1.460000000000008,-0.7400000000000091,81.12,81.78,80.14,1.6400000000000006,0.539999999999992,2257779,2777216,1687045,1090171,-830706
