Date,VIEWF_stock_Open_average,VIEWF_stock_Open_max,VIEWF_stock_Open_min,VIEWF_stock_Open_volatility,VIEWF_stock_Open_change,VIEWF_stock_High_average,VIEWF_stock_High_max,VIEWF_stock_High_min,VIEWF_stock_High_volatility,VIEWF_stock_High_change,VIEWF_stock_Low_average,VIEWF_stock_Low_max,VIEWF_stock_Low_min,VIEWF_stock_Low_volatility,VIEWF_stock_Low_change,VIEWF_stock_Close_average,VIEWF_stock_Close_max,VIEWF_stock_Close_min,VIEWF_stock_Close_volatility,VIEWF_stock_Close_change,VIEWF_stock_Volume_average,VIEWF_stock_Volume_max,VIEWF_stock_Volume_min,VIEWF_stock_Volume_volatility,VIEWF_stock_Volume_change
2019-03-10,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0.0,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,30100,30100,30100,0,0
2019-03-17,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-03-24,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-03-31,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-04-07,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-04-14,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-04-21,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-04-28,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-05-05,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-05-12,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0,0,0,0,0
2019-05-19,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0,0,0,0,0
2019-05-26,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0,0,0,0,0
2019-06-02,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0,0,0,0,0
2019-06-09,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0,0,0,0,0
2019-06-16,0.005,0.005,0.005,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0,0,0,0,0
2019-06-23,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-06-30,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0,0,0,0,0
2019-07-07,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-07-14,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-07-21,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-07-28,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-08-04,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-08-11,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-08-18,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-08-25,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-09-01,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-09-08,0.0016666666666666668,0.003,0.001,0.002,-0.002,0.0016666666666666668,0.003,0.001,0.002,-0.002,0.0016666666666666668,0.003,0.001,0.002,-0.002,0.0016666666666666668,0.003,0.001,0.002,-0.002,0,0,0,0,0
2019-09-15,0.003,0.005,0.001,0.004,-0.004,0.003,0.005,0.001,0.004,-0.004,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,625,1250,0,1250,-1250
2019-09-22,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-09-29,0.005,0.005,0.005,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0,0,0,0,0
2019-10-06,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0.0,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0.0,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0.0,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0.0,0,0,0,0,0
2019-10-13,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-10-20,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-10-27,0.0018,0.005,0.001,0.004,0.004,0.0018,0.005,0.001,0.004,0.004,0.0018,0.005,0.001,0.004,0.004,0.0018,0.005,0.001,0.004,0.004,0,0,0,0,0
2019-11-03,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-11-10,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0,0,0,0,0
2019-11-17,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-11-24,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0,0,0,0,0
2019-12-01,0.0022500000000000003,0.005,0.001,0.004,-0.001,0.0035,0.005,0.002,0.003,0.003,0.0015,0.002,0.001,0.001,-0.001,0.002,0.002,0.002,0.0,0.0,4831,10975,0,10975,7100
2019-12-08,0.0024000000000000002,0.004,0.002,0.002,0.002,0.0034,0.006999999999999999,0.002,0.004999999999999999,0.002,0.0024000000000000002,0.004,0.002,0.002,0.002,0.0034,0.006999999999999999,0.002,0.004999999999999999,0.002,1010,5050,0,5050,0
2019-12-15,0.006,0.01,0.002,0.008,0.007000000000000001,0.009,0.013999999999999999,0.002,0.011999999999999999,0.008,0.005,0.008,0.002,0.006,0.006,0.0075,0.01,0.002,0.008,0.008,114243,323159,0,323159,82315
2019-12-22,0.008333333333333333,0.009000000000000001,0.008,0.0010000000000000009,-0.0010000000000000009,0.008333333333333333,0.009000000000000001,0.008,0.0010000000000000009,-0.0010000000000000009,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,1333,4000,0,4000,-4000
2019-12-29,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0,0,0,0,0
