Date,First Trust ISE Global Wind Energy_Open_average,First Trust ISE Global Wind Energy_Open_max,First Trust ISE Global Wind Energy_Open_min,First Trust ISE Global Wind Energy_Open_volatility,First Trust ISE Global Wind Energy_Open_change,First Trust ISE Global Wind Energy_High_average,First Trust ISE Global Wind Energy_High_max,First Trust ISE Global Wind Energy_High_min,First Trust ISE Global Wind Energy_High_volatility,First Trust ISE Global Wind Energy_High_change,First Trust ISE Global Wind Energy_Low_average,First Trust ISE Global Wind Energy_Low_max,First Trust ISE Global Wind Energy_Low_min,First Trust ISE Global Wind Energy_Low_volatility,First Trust ISE Global Wind Energy_Low_change,First Trust ISE Global Wind Energy_Close_average,First Trust ISE Global Wind Energy_Close_max,First Trust ISE Global Wind Energy_Close_min,First Trust ISE Global Wind Energy_Close_volatility,First Trust ISE Global Wind Energy_Close_change
2018-12-30,11.56,11.56,11.56,0.0,0.0,11.68,11.68,11.68,0.0,0.0,11.56,11.56,11.56,0.0,0.0,11.65,11.65,11.65,0.0,0.0
2019-01-06,11.89,11.89,11.89,0.0,0.0,11.89,11.89,11.89,0.0,0.0,11.86,11.86,11.86,0.0,0.0,11.89,11.89,11.89,0.0,0.0
2019-01-13,12.08,12.08,12.08,0.0,0.0,12.11,12.11,12.11,0.0,0.0,12.08,12.08,12.08,0.0,0.0,12.09,12.09,12.09,0.0,0.0
2019-01-20,12.35,12.35,12.35,0.0,0.0,12.38,12.38,12.38,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.37,12.37,12.37,0.0,0.0
2019-01-27,12.87,12.87,12.87,0.0,0.0,12.89,12.89,12.89,0.0,0.0,12.83,12.83,12.83,0.0,0.0,12.87,12.87,12.87,0.0,0.0
2019-02-03,12.67,12.67,12.67,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.68,12.68,12.68,0.0,0.0
2019-02-10,12.87,12.87,12.87,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.87,12.87,12.87,0.0,0.0,12.89,12.89,12.89,0.0,0.0
2019-02-17,13.07,13.07,13.07,0.0,0.0,13.12,13.12,13.12,0.0,0.0,13.04,13.04,13.04,0.0,0.0,13.04,13.04,13.04,0.0,0.0
2019-02-24,13.01,13.01,13.01,0.0,0.0,13.03,13.03,13.03,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.95,12.95,12.95,0.0,0.0
2019-03-03,12.86,12.86,12.86,0.0,0.0,12.99,12.99,12.99,0.0,0.0,12.86,12.86,12.86,0.0,0.0,12.99,12.99,12.99,0.0,0.0
2019-03-10,13.22,13.22,13.22,0.0,0.0,13.28,13.28,13.28,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.26,13.26,13.26,0.0,0.0
2019-03-17,12.87,12.87,12.87,0.0,0.0,12.9,12.9,12.9,0.0,0.0,12.86,12.86,12.86,0.0,0.0,12.89,12.89,12.89,0.0,0.0
2019-03-24,13.05,13.05,13.05,0.0,0.0,13.1,13.1,13.1,0.0,0.0,13.05,13.05,13.05,0.0,0.0,13.1,13.1,13.1,0.0,0.0
2019-03-31,13.28,13.28,13.28,0.0,0.0,13.28,13.28,13.28,0.0,0.0,13.24,13.24,13.24,0.0,0.0,13.26,13.26,13.26,0.0,0.0
2019-04-07,13.17,13.17,13.17,0.0,0.0,13.24,13.24,13.24,0.0,0.0,13.17,13.17,13.17,0.0,0.0,13.24,13.24,13.24,0.0,0.0
2019-04-14,13.19,13.19,13.19,0.0,0.0,13.21,13.21,13.21,0.0,0.0,13.17,13.17,13.17,0.0,0.0,13.21,13.21,13.21,0.0,0.0
2019-04-21,13.17,13.17,13.17,0.0,0.0,13.2,13.2,13.2,0.0,0.0,13.14,13.14,13.14,0.0,0.0,13.2,13.2,13.2,0.0,0.0
2019-04-28,12.98,12.98,12.98,0.0,0.0,13.09,13.09,13.09,0.0,0.0,12.9,12.9,12.9,0.0,0.0,13.06,13.06,13.06,0.0,0.0
2019-05-05,12.68,12.68,12.68,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.65,12.65,12.65,0.0,0.0,12.69,12.69,12.69,0.0,0.0
2019-05-12,12.7,12.7,12.7,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.68,12.68,12.68,0.0,0.0,12.69,12.69,12.69,0.0,0.0
2019-05-19,12.89,12.89,12.89,0.0,0.0,12.89,12.89,12.89,0.0,0.0,12.86,12.86,12.86,0.0,0.0,12.88,12.88,12.88,0.0,0.0
2019-05-26,12.67,12.67,12.67,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.8,12.8,12.8,0.0,0.0
2019-06-02,13.21,13.21,13.21,0.0,0.0,13.27,13.27,13.27,0.0,0.0,13.21,13.21,13.21,0.0,0.0,13.23,13.23,13.23,0.0,0.0
2019-06-09,13.1,13.1,13.1,0.0,0.0,13.13,13.13,13.13,0.0,0.0,13.08,13.08,13.08,0.0,0.0,13.09,13.09,13.09,0.0,0.0
2019-06-16,13.55,13.55,13.55,0.0,0.0,13.55,13.55,13.55,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.54,13.54,13.54,0.0,0.0
2019-06-23,13.48,13.48,13.48,0.0,0.0,13.48,13.48,13.48,0.0,0.0,13.4,13.4,13.4,0.0,0.0,13.46,13.46,13.46,0.0,0.0
2019-06-30,13.54,13.54,13.54,0.0,0.0,13.56,13.56,13.56,0.0,0.0,13.52,13.52,13.52,0.0,0.0,13.53,13.53,13.53,0.0,0.0
2019-07-07,13.55,13.55,13.55,0.0,0.0,13.58,13.58,13.58,0.0,0.0,13.55,13.55,13.55,0.0,0.0,13.56,13.56,13.56,0.0,0.0
2019-07-14,13.6,13.6,13.6,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.54,13.54,13.54,0.0,0.0,13.59,13.59,13.59,0.0,0.0
2019-07-21,13.42,13.42,13.42,0.0,0.0,13.47,13.47,13.47,0.0,0.0,13.42,13.42,13.42,0.0,0.0,13.46,13.46,13.46,0.0,0.0
2019-07-28,12.82,12.82,12.82,0.0,0.0,12.82,12.82,12.82,0.0,0.0,12.63,12.63,12.63,0.0,0.0,12.7,12.7,12.7,0.0,0.0
2019-08-04,12.86,12.86,12.86,0.0,0.0,12.89,12.89,12.89,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.8,12.8,12.8,0.0,0.0
2019-08-11,12.8,12.8,12.8,0.0,0.0,12.83,12.83,12.83,0.0,0.0,12.78,12.78,12.78,0.0,0.0,12.78,12.78,12.78,0.0,0.0
2019-08-18,12.82,12.82,12.82,0.0,0.0,12.82,12.82,12.82,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.79,12.79,12.79,0.0,0.0
2019-08-25,12.86,12.86,12.86,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.85,12.85,12.85,0.0,0.0,12.87,12.87,12.87,0.0,0.0
2019-09-01,13.18,13.18,13.18,0.0,0.0,13.18,13.18,13.18,0.0,0.0,13.1,13.1,13.1,0.0,0.0,13.13,13.13,13.13,0.0,0.0
2019-09-08,13.45,13.45,13.45,0.0,0.0,13.45,13.45,13.45,0.0,0.0,13.41,13.41,13.41,0.0,0.0,13.43,13.43,13.43,0.0,0.0
2019-09-15,13.46,13.46,13.46,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.38,13.38,13.38,0.0,0.0
2019-09-22,13.23,13.23,13.23,0.0,0.0,13.23,13.23,13.23,0.0,0.0,13.12,13.12,13.12,0.0,0.0,13.16,13.16,13.16,0.0,0.0
2019-09-29,13.16,13.16,13.16,0.0,0.0,13.16,13.16,13.16,0.0,0.0,13.12,13.12,13.12,0.0,0.0,13.12,13.12,13.12,0.0,0.0
2019-10-06,13.2,13.2,13.2,0.0,0.0,13.24,13.24,13.24,0.0,0.0,13.13,13.13,13.13,0.0,0.0,13.2,13.2,13.2,0.0,0.0
2019-10-13,13.43,13.43,13.43,0.0,0.0,13.48,13.48,13.48,0.0,0.0,13.42,13.42,13.42,0.0,0.0,13.45,13.45,13.45,0.0,0.0
2019-10-20,13.6,13.6,13.6,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.54,13.54,13.54,0.0,0.0,13.56,13.56,13.56,0.0,0.0
2019-10-27,13.76,13.76,13.76,0.0,0.0,13.79,13.79,13.79,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.71,13.71,13.71,0.0,0.0
2019-11-03,13.69,13.69,13.69,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.71,13.71,13.71,0.0,0.0
2019-11-10,13.81,13.81,13.81,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.81,13.81,13.81,0.0,0.0,13.83,13.83,13.83,0.0,0.0
2019-11-17,13.9,13.9,13.9,0.0,0.0,13.91,13.91,13.91,0.0,0.0,13.84,13.84,13.84,0.0,0.0,13.88,13.88,13.88,0.0,0.0
2019-11-24,13.99,13.99,13.99,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.94,13.94,13.94,0.0,0.0,13.96,13.96,13.96,0.0,0.0
2019-12-01,14.16,14.16,14.16,0.0,0.0,14.26,14.26,14.26,0.0,0.0,14.11,14.11,14.11,0.0,0.0,14.13,14.13,14.13,0.0,0.0
2019-12-08,14.53,14.53,14.53,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.56,14.56,14.56,0.0,0.0
2019-12-15,14.46,14.46,14.46,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.46,14.46,14.46,0.0,0.0,14.46,14.46,14.46,0.0,0.0
2019-12-22,14.68,14.68,14.68,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.56,14.56,14.56,0.0,0.0,14.58,14.58,14.58,0.0,0.0
2019-12-29,14.59,14.59,14.59,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.51,14.51,14.51,0.0,0.0
