Date,DLR_stock_Open_average,DLR_stock_Open_max,DLR_stock_Open_min,DLR_stock_Open_volatility,DLR_stock_Open_change,DLR_stock_High_average,DLR_stock_High_max,DLR_stock_High_min,DLR_stock_High_volatility,DLR_stock_High_change,DLR_stock_Low_average,DLR_stock_Low_max,DLR_stock_Low_min,DLR_stock_Low_volatility,DLR_stock_Low_change,DLR_stock_Close_average,DLR_stock_Close_max,DLR_stock_Close_min,DLR_stock_Close_volatility,DLR_stock_Close_change,DLR_stock_Volume_average,DLR_stock_Volume_max,DLR_stock_Volume_min,DLR_stock_Volume_volatility,DLR_stock_Volume_change
2019-10-20,134.57,136.01,132.89,3.1200000000000045,1.3000000000000114,135.208,136.32,134.19,2.1299999999999955,-0.21999999999999886,133.392,134.21,132.39,1.8200000000000216,0.15000000000000568,134.41,135.74,132.82,2.920000000000016,-1.5100000000000193,889792,1052473,681857,370616,140792
2019-10-27,130.2,132.94,127.4,5.539999999999992,-5.539999999999992,130.9,134.25,127.77,6.480000000000004,-5.170000000000002,126.678,131.73,123.25,8.47999999999999,-6.259999999999991,129.224,132.28,126.8,5.480000000000004,-5.480000000000004,3140167,7840725,973061,6867664,526491
2019-11-03,122.718,126.76,117.05,9.710000000000008,-9.710000000000008,123.274,126.92,118.43,8.489999999999995,-8.489999999999995,120.49,123.8,116.18,7.61999999999999,-7.61999999999999,121.07,124.07,116.57,7.5,-7.5,2025030,2692520,1541173,1151347,924869
2019-11-10,116.758,117.61,116.29,1.3199999999999932,1.0499999999999972,117.78,118.92,116.82,2.1000000000000085,1.4000000000000057,116.196,117.03,115.75,1.2800000000000011,0.7900000000000063,116.976,118.87,116.1,2.7700000000000102,2.210000000000008,2161928,3393615,1674208,1719407,-353354
2019-11-17,120.578,121.95,118.98,2.969999999999999,1.0899999999999892,121.272,122.2,120.34,1.8599999999999994,-0.3299999999999983,119.476,120.29,118.87,1.4200000000000017,0.060000000000002274,120.648,121.99,119.6,2.3900000000000006,-0.8700000000000045,1706476,1932208,1511655,420553,264314
2019-11-24,120.0275,121.0,118.11,2.8900000000000006,0.6700000000000017,121.215,121.56,120.82,0.7400000000000091,0.45000000000000284,119.1825,120.65,117.81,2.8400000000000034,2.8400000000000034,120.2675,121.2,118.3,2.9000000000000057,2.6500000000000057,1561945,2669554,497728,2171826,-1261978
2019-12-01,119.038,120.92,117.6,3.3200000000000074,-2.769999999999996,119.814,120.98,119.38,1.6000000000000085,-1.6000000000000085,117.764,118.91,116.73,2.1799999999999926,-0.9899999999999949,118.47,119.26,117.52,1.740000000000009,-0.8900000000000006,1614003,2132412,1129680,1002732,-363077
2019-12-08,117.142,118.74,114.45,4.289999999999992,-3.9200000000000017,117.684,119.27,115.18,4.089999999999989,-4.089999999999989,115.6,118.05,112.32,5.730000000000004,-5.730000000000004,116.342,118.72,113.71,5.010000000000005,-5.010000000000005,1894730,2847181,1243204,1603977,1603977
2019-12-15,116.05,120.65,113.81,6.840000000000003,6.650000000000006,117.712,120.92,115.86,5.060000000000002,5.060000000000002,114.774,117.53,113.25,4.280000000000001,4.280000000000001,116.548,119.0,113.81,5.189999999999998,2.530000000000001,1856884,2730563,1300491,1430072,1143475
2019-12-22,117.6775,118.5,116.96,1.5400000000000063,0.21999999999999886,118.285,118.8,117.46,1.3400000000000034,0.030000000000001137,116.715,117.31,116.26,1.0499999999999972,0.980000000000004,117.4125,118.18,116.62,1.5600000000000023,1.5600000000000023,727900,1099466,486744,612722,-519177
2019-12-29,118.39500000000001,120.01,117.23,2.780000000000001,-0.7000000000000028,119.6675,120.36,118.35,2.010000000000005,1.8300000000000125,117.4325,118.05,117.08,0.9699999999999989,-0.060000000000002274,118.9975,119.94,118.0,1.9399999999999977,1.6299999999999955,941337,1129560,694360,435200,175012
