Date,LEU_stock_Open_average,LEU_stock_Open_max,LEU_stock_Open_min,LEU_stock_Open_volatility,LEU_stock_Open_change,LEU_stock_High_average,LEU_stock_High_max,LEU_stock_High_min,LEU_stock_High_volatility,LEU_stock_High_change,LEU_stock_Low_average,LEU_stock_Low_max,LEU_stock_Low_min,LEU_stock_Low_volatility,LEU_stock_Low_change,LEU_stock_Close_average,LEU_stock_Close_max,LEU_stock_Close_min,LEU_stock_Close_volatility,LEU_stock_Close_change,LEU_stock_Volume_average,LEU_stock_Volume_max,LEU_stock_Volume_min,LEU_stock_Volume_volatility,LEU_stock_Volume_change
2019-10-27,4.73,5.07,4.43,0.6400000000000006,0.6400000000000006,5.1240000000000006,5.94,4.65,1.29,1.29,4.702,5.0,4.41,0.5899999999999999,0.5899999999999999,5.016,5.92,4.56,1.3600000000000003,1.2699999999999996,7405,22312,1863,20449,18708
2019-11-03,6.448,6.8,5.94,0.8599999999999994,0.8599999999999994,6.834,7.81,6.26,1.5499999999999998,1.5499999999999998,6.2540000000000004,6.8,5.65,1.1499999999999995,1.1499999999999995,6.7299999999999995,7.7,6.25,1.4500000000000002,1.4500000000000002,15689,22069,7748,14321,3848
2019-11-10,7.38,7.99,6.83,1.1600000000000001,-1.1600000000000001,7.5760000000000005,7.99,6.86,1.13,-1.13,6.836,7.5,5.94,1.5599999999999996,-1.5599999999999996,7.096,7.78,6.16,1.62,-1.62,13002,21391,8698,12693,2078
2019-11-17,5.444,6.02,5.07,0.9499999999999993,-0.6599999999999993,5.656,6.04,5.41,0.6299999999999999,-0.6299999999999999,5.11,5.48,4.86,0.6200000000000001,-0.4800000000000004,5.33,5.48,5.11,0.3700000000000001,-0.13000000000000078,18313,27664,9995,17669,-17669
2019-11-24,5.2775,5.31,5.2,0.10999999999999943,-0.09999999999999964,5.54,5.71,5.4,0.3099999999999996,-0.05999999999999961,5.1274999999999995,5.2,5.04,0.16000000000000014,0.16000000000000014,5.3525,5.42,5.3,0.1200000000000001,0.08000000000000007,7930,14233,3289,10944,-3808
2019-12-01,5.57,5.94,5.37,0.5700000000000003,0.5500000000000007,5.835999999999999,6.31,5.5,0.8099999999999996,0.79,5.364,5.75,5.16,0.5899999999999999,0.4500000000000002,5.678,6.03,5.42,0.6100000000000003,0.6100000000000003,10954,16980,2878,14102,14102
2019-12-08,6.318,7.22,5.94,1.2799999999999994,1.0099999999999998,6.712,7.22,6.33,0.8899999999999997,0.8899999999999997,6.056,6.69,5.74,0.9500000000000002,0.9000000000000004,6.414,7.09,5.8,1.29,0.8200000000000003,18751,24533,12415,12118,-10797
2019-12-15,6.982,7.1,6.83,0.2699999999999996,0.16999999999999993,7.162,7.37,7.06,0.3100000000000005,0.16000000000000014,6.784,7.0,6.6,0.40000000000000036,0.08000000000000007,7.042,7.3,6.9,0.39999999999999947,0.3799999999999999,8690,14501,3028,11473,908
2019-12-22,7.455,7.59,7.34,0.25,0.04999999999999982,7.58,7.65,7.44,0.20999999999999996,-0.20999999999999996,7.2675,7.41,7.1,0.3100000000000005,-0.1200000000000001,7.4350000000000005,7.52,7.3,0.21999999999999975,-0.1800000000000006,6241,6613,6000,613,-613
2019-12-29,6.8325,7.34,6.55,0.79,-0.79,7.0375,7.34,6.7,0.6399999999999997,-0.6399999999999997,6.4675,6.61,6.16,0.4500000000000002,-0.0600000000000005,6.66,6.88,6.5,0.3799999999999999,-0.019999999999999574,10375,14884,2682,12202,-12202
