Date,RCEL_stock_Open_average,RCEL_stock_Open_max,RCEL_stock_Open_min,RCEL_stock_Open_volatility,RCEL_stock_Open_change,RCEL_stock_High_average,RCEL_stock_High_max,RCEL_stock_High_min,RCEL_stock_High_volatility,RCEL_stock_High_change,RCEL_stock_Low_average,RCEL_stock_Low_max,RCEL_stock_Low_min,RCEL_stock_Low_volatility,RCEL_stock_Low_change,RCEL_stock_Close_average,RCEL_stock_Close_max,RCEL_stock_Close_min,RCEL_stock_Close_volatility,RCEL_stock_Close_change,RCEL_stock_Volume_average,RCEL_stock_Volume_max,RCEL_stock_Volume_min,RCEL_stock_Volume_volatility,RCEL_stock_Volume_change
2019-10-27,8.514,8.78,8.25,0.5299999999999994,-0.27999999999999936,8.65,8.8,8.34,0.46000000000000085,-0.040000000000000924,8.366,8.62,8.1,0.5199999999999996,-0.11999999999999922,8.443999999999999,8.72,8.11,0.6100000000000012,0.030000000000001137,238742,301186,208741,92445,-82262
2019-11-03,9.29,9.74,8.95,0.7900000000000009,0.7900000000000009,9.498,9.82,9.19,0.6300000000000008,0.6300000000000008,9.154,9.59,8.92,0.6699999999999999,0.6400000000000006,9.352,9.7,8.98,0.7199999999999989,0.6399999999999988,279397,309054,235363,73691,-19250
2019-11-10,8.396666666666667,8.78,8.08,0.6999999999999993,-0.6999999999999993,8.656666666666666,9.34,8.23,1.1099999999999994,-1.1099999999999994,8.283333333333333,8.75,8.0,0.75,-0.75,8.476666666666667,9.1,8.15,0.9499999999999993,-0.9499999999999993,744579,1057871,555684,502187,-64498
2019-11-17,7.678,8.01,7.35,0.6600000000000001,-0.4399999999999995,7.784,8.11,7.35,0.7599999999999998,-0.2699999999999996,7.37,7.83,7.05,0.7800000000000002,-0.4299999999999997,7.662,7.92,7.1,0.8200000000000003,-0.14999999999999947,590412,764400,303916,460484,116460
2019-11-24,8.22,8.56,7.84,0.7200000000000006,0.7200000000000006,8.4,8.61,8.07,0.5399999999999991,0.5399999999999991,8.127500000000001,8.41,7.83,0.5800000000000001,0.5800000000000001,8.317499999999999,8.58,7.89,0.6900000000000004,0.6900000000000004,218780,325372,94794,230578,-230578
2019-12-01,8.218,8.56,7.8,0.7600000000000007,-0.13000000000000078,8.491999999999999,8.7,8.01,0.6899999999999995,-0.009999999999999787,8.072,8.37,7.5,0.8699999999999992,0.02999999999999936,8.32,8.56,7.84,0.7200000000000006,-0.049999999999998934,921681,2170329,179645,1990684,777388
2019-12-08,7.802,8.18,7.55,0.6299999999999999,-0.129999999999999,7.942,8.47,7.58,0.8900000000000006,0.2900000000000009,7.582,7.96,7.37,0.5899999999999999,0.40000000000000036,7.712,8.24,7.47,0.7700000000000005,0.5600000000000005,634188,1295324,392737,902587,-723543
2019-12-15,8.552,8.9,8.36,0.5400000000000009,0.5,8.706,8.97,8.44,0.5300000000000011,0.5,8.47,8.82,8.2,0.620000000000001,0.5700000000000003,8.554,8.9,8.25,0.6500000000000004,0.6500000000000004,480663,956192,313060,643132,51620
2019-12-22,8.7625,8.9,8.58,0.3200000000000003,-0.11000000000000121,8.87,8.96,8.78,0.1800000000000015,-0.010000000000001563,8.59,8.68,8.49,0.1899999999999995,0.1899999999999995,8.72,8.93,8.58,0.34999999999999964,0.34999999999999964,244431,486743,61311,425432,-181416
2019-12-29,9.0825,9.34,8.87,0.47000000000000064,-0.1800000000000015,9.3025,9.6,9.07,0.5299999999999994,-0.3200000000000003,8.9175,9.1,8.82,0.27999999999999936,0.02999999999999936,9.06,9.18,8.96,0.21999999999999886,-0.17999999999999972,436354,625607,192567,433040,-376165
