Date,UBS E-TRACS Bloomberg CMCI Gold_Open_average,UBS E-TRACS Bloomberg CMCI Gold_Open_max,UBS E-TRACS Bloomberg CMCI Gold_Open_volatility,UBS E-TRACS Bloomberg CMCI Gold_Open_change,UBS E-TRACS Bloomberg CMCI Gold_High_average,UBS E-TRACS Bloomberg CMCI Gold_High_max,UBS E-TRACS Bloomberg CMCI Gold_High_volatility,UBS E-TRACS Bloomberg CMCI Gold_High_change,UBS E-TRACS Bloomberg CMCI Gold_Low_average,UBS E-TRACS Bloomberg CMCI Gold_Low_max,UBS E-TRACS Bloomberg CMCI Gold_Low_volatility,UBS E-TRACS Bloomberg CMCI Gold_Low_change,UBS E-TRACS Bloomberg CMCI Gold_Close_average,UBS E-TRACS Bloomberg CMCI Gold_Close_max,UBS E-TRACS Bloomberg CMCI Gold_Close_volatility,UBS E-TRACS Bloomberg CMCI Gold_Close_change
2019-07-14,35.81,35.81,0.0,0.0,35.81,35.81,0.0,0.0,35.81,35.81,0.0,0.0,35.81,35.81,0.0,0.0
2019-07-21,35.88,35.88,0.0,0.0,35.88,35.88,0.0,0.0,35.88,35.88,0.0,0.0,35.88,35.88,0.0,0.0
2019-07-28,36.71,36.71,0.0,0.0,36.77,36.77,0.0,0.0,36.71,36.71,0.0,0.0,36.77,36.77,0.0,0.0
2019-08-04,37.95,37.95,0.0,0.0,38.07,38.07,0.0,0.0,37.77,37.77,0.0,0.0,37.77,37.77,0.0,0.0
2019-08-11,37.67,37.67,0.0,0.0,37.67,37.67,0.0,0.0,37.67,37.67,0.0,0.0,37.67,37.67,0.0,0.0
2019-08-18,38.52,38.52,0.0,0.0,38.52,38.52,0.0,0.0,38.52,38.52,0.0,0.0,38.52,38.52,0.0,0.0
2019-08-25,38.43,38.43,0.0,0.0,38.43,38.43,0.0,0.0,38.43,38.43,0.0,0.0,38.43,38.43,0.0,0.0
2019-09-01,37.81,37.81,0.0,0.0,37.81,37.81,0.0,0.0,37.81,37.81,0.0,0.0,37.81,37.81,0.0,0.0
2019-09-08,37.82,37.82,0.0,0.0,37.82,37.82,0.0,0.0,37.78,37.78,0.0,0.0,37.78,37.78,0.0,0.0
2019-09-15,38.4,38.4,0.0,0.0,38.4,38.4,0.0,0.0,38.4,38.4,0.0,0.0,38.4,38.4,0.0,0.0
2019-09-22,37.12,37.12,0.0,0.0,37.12,37.12,0.0,0.0,37.12,37.12,0.0,0.0,37.12,37.12,0.0,0.0
2019-09-29,37.59,37.59,0.0,0.0,37.59,37.59,0.0,0.0,37.59,37.59,0.0,0.0,37.59,37.59,0.0,0.0
2019-10-06,37.65,37.65,0.0,0.0,37.65,37.65,0.0,0.0,37.59,37.59,0.0,0.0,37.59,37.59,0.0,0.0
2019-10-13,37.34,37.34,0.0,0.0,37.34,37.34,0.0,0.0,37.34,37.34,0.0,0.0,37.34,37.34,0.0,0.0
2019-10-20,37.56,37.56,0.0,0.0,37.56,37.56,0.0,0.0,37.56,37.56,0.0,0.0,37.56,37.56,0.0,0.0
2019-10-27,37.92,37.92,0.0,0.0,37.97,37.97,0.0,0.0,37.92,37.92,0.0,0.0,37.97,37.97,0.0,0.0
2019-11-03,36.71,36.71,0.0,0.0,36.71,36.71,0.0,0.0,36.51,36.51,0.0,0.0,36.6,36.6,0.0,0.0
2019-11-10,36.9,36.9,0.0,0.0,36.98,36.98,0.0,0.0,36.54,36.54,0.0,0.0,36.98,36.98,0.0,0.0
2019-11-17,36.6,36.6,0.0,0.0,36.6,36.6,0.0,0.0,36.6,36.6,0.0,0.0,36.6,36.6,0.0,0.0
2019-11-24,36.74,36.74,0.0,0.0,36.74,36.74,0.0,0.0,36.74,36.74,0.0,0.0,36.74,36.74,0.0,0.0
2019-12-01,36.66,36.66,0.0,0.0,36.66,36.66,0.0,0.0,36.66,36.66,0.0,0.0,36.66,36.66,0.0,0.0
2019-12-08,37.08,37.08,0.0,0.0,37.08,37.08,0.0,0.0,37.08,37.08,0.0,0.0,37.08,37.08,0.0,0.0
2019-12-15,37.3,37.3,0.0,0.0,37.3,37.3,0.0,0.0,37.3,37.3,0.0,0.0,37.3,37.3,0.0,0.0
2019-12-22,38.09,38.09,0.0,0.0,38.09,38.09,0.0,0.0,38.09,38.09,0.0,0.0,38.09,38.09,0.0,0.0
2019-12-29,38.97,38.97,0.0,0.0,38.97,38.97,0.0,0.0,38.97,38.97,0.0,0.0,38.97,38.97,0.0,0.0
