Date,Vanguard Int Div Appreciation_Open_average,Vanguard Int Div Appreciation_Open_max,Vanguard Int Div Appreciation_Open_min,Vanguard Int Div Appreciation_Open_volatility,Vanguard Int Div Appreciation_Open_change,Vanguard Int Div Appreciation_High_average,Vanguard Int Div Appreciation_High_max,Vanguard Int Div Appreciation_High_min,Vanguard Int Div Appreciation_High_volatility,Vanguard Int Div Appreciation_High_change,Vanguard Int Div Appreciation_Low_average,Vanguard Int Div Appreciation_Low_max,Vanguard Int Div Appreciation_Low_min,Vanguard Int Div Appreciation_Low_volatility,Vanguard Int Div Appreciation_Low_change,Vanguard Int Div Appreciation_Close_average,Vanguard Int Div Appreciation_Close_max,Vanguard Int Div Appreciation_Close_min,Vanguard Int Div Appreciation_Close_volatility,Vanguard Int Div Appreciation_Close_change
2019-04-28,65.53,65.53,65.53,0.0,0.0,66.1,66.1,66.1,0.0,0.0,65.37,65.37,65.37,0.0,0.0,66.06,66.06,66.06,0.0,0.0
2019-05-05,63.97,63.97,63.97,0.0,0.0,64.04,64.04,64.04,0.0,0.0,63.59,63.59,63.59,0.0,0.0,63.85,63.85,63.85,0.0,0.0
2019-05-12,64.75,64.75,64.75,0.0,0.0,64.84,64.84,64.84,0.0,0.0,64.5,64.5,64.5,0.0,0.0,64.82,64.82,64.82,0.0,0.0
2019-05-19,64.92,64.92,64.92,0.0,0.0,65.15,65.15,65.15,0.0,0.0,64.89,64.89,64.89,0.0,0.0,65.02,65.02,65.02,0.0,0.0
2019-05-26,64.93,64.93,64.93,0.0,0.0,65.37,65.37,65.37,0.0,0.0,64.88,64.88,64.88,0.0,0.0,65.37,65.37,65.37,0.0,0.0
2019-06-02,66.73,66.73,66.73,0.0,0.0,66.84,66.84,66.84,0.0,0.0,66.55,66.55,66.55,0.0,0.0,66.6,66.6,66.6,0.0,0.0
2019-06-09,65.81,65.81,65.81,0.0,0.0,65.95,65.95,65.95,0.0,0.0,65.74,65.74,65.74,0.0,0.0,65.76,65.76,65.76,0.0,0.0
2019-06-16,67.76,67.76,67.76,0.0,0.0,67.85,67.85,67.85,0.0,0.0,67.62,67.62,67.62,0.0,0.0,67.66,67.66,67.66,0.0,0.0
2019-06-23,68.49,68.49,68.49,0.0,0.0,68.58,68.58,68.58,0.0,0.0,68.12,68.12,68.12,0.0,0.0,68.28,68.28,68.28,0.0,0.0
2019-06-30,67.88,67.88,67.88,0.0,0.0,67.9,67.9,67.9,0.0,0.0,67.77,67.77,67.77,0.0,0.0,67.85,67.85,67.85,0.0,0.0
2019-07-07,68.02,68.02,68.02,0.0,0.0,68.27,68.27,68.27,0.0,0.0,68.02,68.02,68.02,0.0,0.0,68.22,68.22,68.22,0.0,0.0
2019-07-14,67.97,67.97,67.97,0.0,0.0,68.0,68.0,68.0,0.0,0.0,67.76,67.76,67.76,0.0,0.0,67.83,67.83,67.83,0.0,0.0
2019-07-21,67.91,67.91,67.91,0.0,0.0,67.92,67.92,67.92,0.0,0.0,67.76,67.76,67.76,0.0,0.0,67.86,67.86,67.86,0.0,0.0
2019-07-28,64.81,64.81,64.81,0.0,0.0,64.81,64.81,64.81,0.0,0.0,63.81,63.81,63.81,0.0,0.0,64.02,64.02,64.02,0.0,0.0
2019-08-04,65.12,65.12,65.12,0.0,0.0,65.28,65.28,65.28,0.0,0.0,64.85,64.85,64.85,0.0,0.0,64.91,64.91,64.91,0.0,0.0
2019-08-11,65.29,65.29,65.29,0.0,0.0,65.37,65.37,65.37,0.0,0.0,65.09,65.09,65.09,0.0,0.0,65.13,65.13,65.13,0.0,0.0
2019-08-18,64.95,64.95,64.95,0.0,0.0,64.96,64.96,64.96,0.0,0.0,64.65,64.65,64.65,0.0,0.0,64.8,64.8,64.8,0.0,0.0
2019-08-25,65.84,65.84,65.84,0.0,0.0,65.84,65.84,65.84,0.0,0.0,65.38,65.38,65.38,0.0,0.0,65.61,65.61,65.61,0.0,0.0
2019-09-01,66.87,66.87,66.87,0.0,0.0,66.87,66.87,66.87,0.0,0.0,66.65,66.65,66.65,0.0,0.0,66.72,66.72,66.72,0.0,0.0
2019-09-08,66.51,66.51,66.51,0.0,0.0,66.52,66.52,66.52,0.0,0.0,66.29,66.29,66.29,0.0,0.0,66.3,66.3,66.3,0.0,0.0
2019-09-15,66.66,66.66,66.66,0.0,0.0,67.08,67.08,67.08,0.0,0.0,66.66,66.66,66.66,0.0,0.0,66.98,66.98,66.98,0.0,0.0
2019-09-22,66.47,66.47,66.47,0.0,0.0,66.69,66.69,66.69,0.0,0.0,66.46,66.46,66.46,0.0,0.0,66.57,66.57,66.57,0.0,0.0
2019-09-29,65.77,65.77,65.77,0.0,0.0,65.94,65.94,65.94,0.0,0.0,65.52,65.52,65.52,0.0,0.0,65.52,65.52,65.52,0.0,0.0
2019-10-06,66.66,66.66,66.66,0.0,0.0,66.89,66.89,66.89,0.0,0.0,66.66,66.66,66.66,0.0,0.0,66.87,66.87,66.87,0.0,0.0
2019-10-13,67.72,67.72,67.72,0.0,0.0,67.8,67.8,67.8,0.0,0.0,67.62,67.62,67.62,0.0,0.0,67.72,67.72,67.72,0.0,0.0
2019-10-20,68.29,68.29,68.29,0.0,0.0,68.45,68.45,68.45,0.0,0.0,68.25,68.25,68.25,0.0,0.0,68.35,68.35,68.35,0.0,0.0
2019-10-27,69.93,69.93,69.93,0.0,0.0,70.0,70.0,70.0,0.0,0.0,69.8,69.8,69.8,0.0,0.0,69.84,69.84,69.84,0.0,0.0
2019-11-03,69.53,69.53,69.53,0.0,0.0,69.79,69.79,69.79,0.0,0.0,69.5,69.5,69.5,0.0,0.0,69.72,69.72,69.72,0.0,0.0
2019-11-10,69.94,69.94,69.94,0.0,0.0,70.1,70.1,70.1,0.0,0.0,69.79,69.79,69.79,0.0,0.0,70.02,70.02,70.02,0.0,0.0
2019-11-17,69.99,69.99,69.99,0.0,0.0,70.33,70.33,70.33,0.0,0.0,69.99,69.99,69.99,0.0,0.0,70.31,70.31,70.31,0.0,0.0
2019-11-24,69.87,69.87,69.87,0.0,0.0,69.87,69.87,69.87,0.0,0.0,69.36,69.36,69.36,0.0,0.0,69.72,69.72,69.72,0.0,0.0
2019-12-01,70.18,70.18,70.18,0.0,0.0,70.23,70.23,70.23,0.0,0.0,69.97,69.97,69.97,0.0,0.0,69.98,69.98,69.98,0.0,0.0
2019-12-08,72.07,72.07,72.07,0.0,0.0,72.2,72.2,72.2,0.0,0.0,72.01,72.01,72.01,0.0,0.0,72.1,72.1,72.1,0.0,0.0
2019-12-15,71.89,71.89,71.89,0.0,0.0,71.92,71.92,71.92,0.0,0.0,71.81,71.81,71.81,0.0,0.0,71.88,71.88,71.88,0.0,0.0
2019-12-22,72.45,72.45,72.45,0.0,0.0,72.45,72.45,72.45,0.0,0.0,71.83,71.83,71.83,0.0,0.0,71.86,71.86,71.86,0.0,0.0
2019-12-29,71.89,71.89,71.89,0.0,0.0,72.22,72.22,72.22,0.0,0.0,71.78,71.78,71.78,0.0,0.0,71.87,71.87,71.87,0.0,0.0
