Date,SWX_Open_average,SWX_Open_max,SWX_Open_min,SWX_Open_volatility,SWX_Open_change,SWX_High_average,SWX_High_max,SWX_High_min,SWX_High_volatility,SWX_High_change,SWX_Low_average,SWX_Low_max,SWX_Low_min,SWX_Low_volatility,SWX_Low_change,SWX_Close_average,SWX_Close_max,SWX_Close_min,SWX_Close_volatility,SWX_Close_change,SWX_Volume_average,SWX_Volume_max,SWX_Volume_min,SWX_Volume_volatility,SWX_Volume_change
2019-09-15,91.478,91.83,91.05,0.7800000000000011,-0.6799999999999926,92.2,92.59,92.04,0.5499999999999972,-0.5499999999999972,90.77,91.22,90.29,0.9299999999999926,-0.9299999999999926,91.166,91.71,90.51,1.1999999999999886,-1.1999999999999886,323260,565831,182284,383547,72985
2019-09-22,90.574,91.16,89.98,1.1799999999999926,-0.8100000000000023,91.412,91.62,91.05,0.5700000000000074,-0.23999999999999488,89.892,90.31,89.43,0.8799999999999955,0.07000000000000739,90.502,91.04,90.0,1.0400000000000063,0.7700000000000102,254777,353361,144144,209217,-42500
2019-09-29,90.23,91.1,89.19,1.9099999999999966,-0.3199999999999932,90.874,91.66,90.06,1.5999999999999943,-0.20999999999999375,89.464,90.5,88.51,1.9899999999999949,0.7000000000000028,90.294,91.11,89.24,1.8700000000000045,0.9300000000000068,222145,286729,179704,107025,86024
2019-10-06,90.83,91.61,90.39,1.2199999999999989,0.8499999999999943,91.39999999999999,92.09,90.71,1.3800000000000097,0.8900000000000006,89.644,90.3,88.5,1.7999999999999972,0.4299999999999926,90.618,91.44,90.15,1.289999999999992,0.5999999999999943,267018,363925,180873,183052,-101328
2019-10-13,89.214,90.63,88.59,2.039999999999992,-1.4099999999999966,89.702,91.19,89.04,2.1499999999999915,-1.4200000000000017,88.278,88.48,87.87,0.6099999999999994,-0.10999999999999943,88.954,89.22,88.69,0.5300000000000011,0.0,210583,268705,130757,137948,-137948
2019-10-20,88.724,89.26,87.49,1.7700000000000102,-1.6500000000000057,89.08,89.49,88.15,1.3399999999999892,-1.3399999999999892,87.942,88.55,86.4,2.1499999999999915,-2.1199999999999903,88.156,89.03,86.42,2.6099999999999994,-2.1400000000000006,173143,209006,143901,65105,62839
2019-10-27,87.14,87.8,86.43,1.3699999999999903,1.3699999999999903,87.58,87.97,87.1,0.8700000000000045,0.8700000000000045,85.898,87.21,83.01,4.199999999999989,-3.25,86.544,87.83,83.54,4.289999999999992,-3.259999999999991,256271,459054,185857,273197,226348
2019-11-03,81.128,84.96,77.79,7.1699999999999875,-5.779999999999987,82.174,85.49,78.43,7.059999999999988,-6.549999999999997,79.584,84.72,75.97,8.75,-7.170000000000002,80.714,84.94,76.09,8.849999999999994,-8.849999999999994,427939,804930,284568,520362,-82817
2019-11-10,76.404,77.22,75.6,1.6200000000000045,0.6000000000000085,77.192,77.82,76.34,1.4799999999999898,1.019999999999996,75.84,76.48,74.88,1.6000000000000085,0.9200000000000017,76.404,77.23,75.74,1.490000000000009,0.19000000000001194,356053,538523,179505,359018,-89265
2019-11-17,76.242,76.55,75.99,0.5600000000000023,-0.25,76.798,77.14,76.21,0.9300000000000068,-0.1599999999999966,75.74000000000001,75.9,75.51,0.39000000000000057,-0.010000000000005116,76.28,76.79,75.75,1.0400000000000063,-0.37000000000000455,218196,277902,139971,137931,-70531
2019-11-24,76.345,76.59,75.87,0.7199999999999989,-0.7199999999999989,76.7175,77.09,75.95,1.1400000000000006,-1.1400000000000006,75.7425,76.25,75.08,1.1700000000000017,-0.9099999999999966,76.0375,76.71,75.29,1.4199999999999875,-1.0999999999999943,196777,348503,94972,253531,142354
2019-12-01,75.3,75.75,74.97,0.7800000000000011,0.0799999999999983,75.754,76.4,75.24,1.1600000000000108,-0.37000000000000455,74.78,75.1,74.53,0.5699999999999932,-0.39000000000000057,75.15,75.78,74.75,1.0300000000000011,-1.0300000000000011,276002,403628,226107,177521,-149535
2019-12-08,75.1,75.58,74.68,0.8999999999999915,0.35999999999999943,75.664,75.96,75.25,0.7099999999999937,0.519999999999996,74.672,75.1,74.16,0.9399999999999977,0.5999999999999943,75.278,75.65,74.68,0.9699999999999989,0.4300000000000068,390194,697822,184404,513418,513418
2019-12-15,76.28,76.56,75.87,0.6899999999999977,0.6199999999999903,76.824,77.03,76.56,0.46999999999999886,-0.35999999999999943,75.704,75.96,75.16,0.7999999999999972,-0.6500000000000057,76.292,76.66,75.82,0.8400000000000034,-0.7700000000000102,389111,691416,204446,486970,-286175
2019-12-22,75.3075,75.83,75.04,0.789999999999992,-0.730000000000004,75.57000000000001,75.87,75.26,0.6099999999999994,-0.1700000000000017,74.8275,74.98,74.63,0.3500000000000085,0.13000000000000966,75.22749999999999,75.62,75.02,0.6000000000000085,0.6000000000000085,147636,209609,78603,131006,97038
2019-12-29,75.70666666666666,76.24,75.35,0.8900000000000006,0.18000000000000682,76.67333333333333,77.58,76.2,1.3799999999999955,1.3799999999999955,75.26333333333334,75.53,74.91,0.6200000000000045,0.18000000000000682,76.00333333333333,76.3,75.74,0.5600000000000023,0.3299999999999983,365365,405158,297051,108107,108107
