Date,CRNT_Open_average,CRNT_Open_max,CRNT_Open_min,CRNT_Open_volatility,CRNT_Open_change,CRNT_High_average,CRNT_High_max,CRNT_High_min,CRNT_High_volatility,CRNT_High_change,CRNT_Low_average,CRNT_Low_max,CRNT_Low_min,CRNT_Low_volatility,CRNT_Low_change,CRNT_Close_average,CRNT_Close_max,CRNT_Close_min,CRNT_Close_volatility,CRNT_Close_change,CRNT_Volume_average,CRNT_Volume_max,CRNT_Volume_min,CRNT_Volume_volatility,CRNT_Volume_change
2019-10-20,2.972,3.1,2.9,0.20000000000000018,0.040000000000000036,3.054,3.19,2.94,0.25,0.10000000000000009,2.8954,2.93,2.83,0.10000000000000009,0.08000000000000007,2.986,3.09,2.91,0.17999999999999972,0.08999999999999986,544157,1173221,258290,914931,107033
2019-10-27,2.82,3.0,2.26,0.7400000000000002,-0.7400000000000002,2.864,3.02,2.36,0.6600000000000001,-0.6600000000000001,2.6710000000000003,2.93,1.9,1.0300000000000002,-0.9450000000000003,2.7439999999999998,2.98,1.91,1.07,-1.05,1578250,6383804,318084,6065720,6065720
2019-11-03,1.8760000000000001,1.95,1.83,0.11999999999999988,-0.10999999999999988,1.9066,1.98,1.84,0.1399999999999999,-0.09000000000000008,1.81,1.9,1.75,0.1499999999999999,-0.06999999999999984,1.84,1.92,1.8,0.11999999999999988,-0.06999999999999984,1410240,2654843,447192,2207651,-2207651
2019-11-10,1.804,1.87,1.75,0.1200000000000001,-0.09000000000000008,1.842,1.92,1.8,0.11999999999999988,-0.09999999999999987,1.758,1.83,1.7,0.13000000000000012,-0.08000000000000007,1.788,1.83,1.76,0.07000000000000006,-0.040000000000000036,770783,933650,573510,360140,-192706
2019-11-17,1.862,2.0,1.79,0.20999999999999996,0.20999999999999996,1.922,2.03,1.8,0.22999999999999976,0.1399999999999999,1.8156,1.89,1.77,0.11999999999999988,0.10000000000000009,1.8699999999999999,1.98,1.78,0.19999999999999996,0.08999999999999986,1019922,1556880,660724,896156,-41615
2019-11-24,1.9449999999999998,1.98,1.91,0.07000000000000006,0.07000000000000006,2.0005,2.08,1.95,0.13000000000000012,0.03699999999999992,1.9,1.94,1.87,0.06999999999999984,-0.009999999999999787,1.9249999999999998,1.96,1.88,0.08000000000000007,-0.050000000000000044,879482,2085761,351707,1734054,184840
2019-12-01,1.8780000000000001,1.92,1.85,0.06999999999999984,0.04999999999999982,1.9222,1.95,1.89,0.06000000000000005,0.06000000000000005,1.838,1.87,1.82,0.050000000000000044,0.050000000000000044,1.882,1.92,1.84,0.07999999999999985,0.04999999999999982,494162,655515,326653,328862,148602
2019-12-08,1.872,1.9,1.83,0.06999999999999984,-0.029999999999999805,1.912,1.95,1.87,0.07999999999999985,0.030000000000000027,1.8338,1.85,1.82,0.030000000000000027,0.001000000000000112,1.856,1.88,1.82,0.05999999999999983,0.0,642299,754349,547314,207035,207035
2019-12-15,1.996,2.12,1.85,0.27,0.19999999999999973,2.064,2.17,1.86,0.30999999999999983,0.22999999999999976,1.91,2.02,1.67,0.3500000000000001,0.33000000000000007,2.02,2.1,1.84,0.26,0.22999999999999976,1471865,2255434,685354,1570080,-1570080
2019-12-22,2.0599999999999996,2.07,2.03,0.040000000000000036,0.0,2.09,2.1,2.08,0.020000000000000018,-0.020000000000000018,2.015,2.02,2.0,0.020000000000000018,0.020000000000000018,2.045,2.06,2.01,0.050000000000000266,0.040000000000000036,495180,589815,346073,243742,-119729
2019-12-29,2.1366666666666667,2.22,2.05,0.17000000000000037,0.17000000000000037,2.21,2.3,2.11,0.18999999999999995,0.11000000000000032,2.0803333333333334,2.13,2.041,0.08899999999999997,0.028999999999999915,2.13,2.21,2.08,0.1299999999999999,-0.020000000000000018,926865,1400494,481041,919453,418021
