Date,Direxion Daily CSI 300 China_Open_average,Direxion Daily CSI 300 China_Open_max,Direxion Daily CSI 300 China_Open_min,Direxion Daily CSI 300 China_Open_volatility,Direxion Daily CSI 300 China_Open_change,Direxion Daily CSI 300 China_High_average,Direxion Daily CSI 300 China_High_max,Direxion Daily CSI 300 China_High_min,Direxion Daily CSI 300 China_High_volatility,Direxion Daily CSI 300 China_High_change,Direxion Daily CSI 300 China_Low_average,Direxion Daily CSI 300 China_Low_max,Direxion Daily CSI 300 China_Low_min,Direxion Daily CSI 300 China_Low_volatility,Direxion Daily CSI 300 China_Low_change,Direxion Daily CSI 300 China_Close_average,Direxion Daily CSI 300 China_Close_max,Direxion Daily CSI 300 China_Close_min,Direxion Daily CSI 300 China_Close_volatility,Direxion Daily CSI 300 China_Close_change
2019-08-25,30.78,30.78,30.78,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.79,30.79,30.79,0.0,0.0
2019-09-01,29.32,29.32,29.32,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.3,29.3,29.3,0.0,0.0
2019-09-08,29.22,29.22,29.22,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.22,29.22,29.22,0.0,0.0,29.3,29.3,29.3,0.0,0.0
2019-09-15,30.21,30.21,30.21,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.13,30.13,30.13,0.0,0.0
2019-09-22,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.37,30.37,30.37,0.0,0.0
2019-09-29,30.44,30.44,30.44,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2019-10-06,28.97,28.97,28.97,0.0,0.0,29.06,29.06,29.06,0.0,0.0,28.96,28.96,28.96,0.0,0.0,29.06,29.06,29.06,0.0,0.0
2019-10-13,29.47,29.47,29.47,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.42,29.42,29.42,0.0,0.0
2019-10-20,29.0,29.0,29.0,0.0,0.0,29.04,29.04,29.04,0.0,0.0,28.93,28.93,28.93,0.0,0.0,28.97,28.97,28.97,0.0,0.0
2019-10-27,28.58,28.58,28.58,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.6,28.6,28.6,0.0,0.0
2019-11-03,28.95,28.95,28.95,0.0,0.0,28.97,28.97,28.97,0.0,0.0,28.87,28.87,28.87,0.0,0.0,28.91,28.91,28.91,0.0,0.0
2019-11-10,29.17,29.17,29.17,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.1,29.1,29.1,0.0,0.0,29.14,29.14,29.14,0.0,0.0
2019-11-17,29.43,29.43,29.43,0.0,0.0,29.46,29.46,29.46,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.43,29.43,29.43,0.0,0.0
2019-11-24,29.81,29.81,29.81,0.0,0.0,29.97,29.97,29.97,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.93,29.93,29.93,0.0,0.0
2019-12-01,29.31,29.31,29.31,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2019-12-08,28.27,28.27,28.27,0.0,0.0,28.33,28.33,28.33,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.33,28.33,28.33,0.0,0.0
2019-12-15,28.43,28.43,28.43,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.49,28.49,28.49,0.0,0.0
2019-12-22,27.7,27.7,27.7,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.69,27.69,27.69,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2019-12-29,27.1,27.1,27.1,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.06,27.06,27.06,0.0,0.0,27.17,27.17,27.17,0.0,0.0
