Date,PowerShares DWA Tactical Sector Rotation Portfolio_Open_average,PowerShares DWA Tactical Sector Rotation Portfolio_Open_max,PowerShares DWA Tactical Sector Rotation Portfolio_Open_min,PowerShares DWA Tactical Sector Rotation Portfolio_Open_volatility,PowerShares DWA Tactical Sector Rotation Portfolio_Open_change,PowerShares DWA Tactical Sector Rotation Portfolio_High_average,PowerShares DWA Tactical Sector Rotation Portfolio_High_max,PowerShares DWA Tactical Sector Rotation Portfolio_High_min,PowerShares DWA Tactical Sector Rotation Portfolio_High_volatility,PowerShares DWA Tactical Sector Rotation Portfolio_High_change,PowerShares DWA Tactical Sector Rotation Portfolio_Low_average,PowerShares DWA Tactical Sector Rotation Portfolio_Low_max,PowerShares DWA Tactical Sector Rotation Portfolio_Low_min,PowerShares DWA Tactical Sector Rotation Portfolio_Low_volatility,PowerShares DWA Tactical Sector Rotation Portfolio_Low_change,PowerShares DWA Tactical Sector Rotation Portfolio_Close_average,PowerShares DWA Tactical Sector Rotation Portfolio_Close_max,PowerShares DWA Tactical Sector Rotation Portfolio_Close_min,PowerShares DWA Tactical Sector Rotation Portfolio_Close_volatility,PowerShares DWA Tactical Sector Rotation Portfolio_Close_change
2018-11-04,27.71,27.71,27.71,0.0,0.0,27.71,27.71,27.71,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.93,26.93,26.93,0.0,0.0
2018-11-11,27.12,27.12,27.12,0.0,0.0,27.12,27.12,27.12,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.89,25.89,25.89,0.0,0.0
2018-11-18,25.94,25.94,25.94,0.0,0.0,26.38,26.38,26.38,0.0,0.0,25.94,25.94,25.94,0.0,0.0,26.37,26.37,26.37,0.0,0.0
2018-11-25,28.0,28.0,28.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2018-12-02,25.83,25.83,25.83,0.0,0.0,26.16,26.16,26.16,0.0,0.0,25.59,25.59,25.59,0.0,0.0,26.16,26.16,26.16,0.0,0.0
2018-12-09,25.44,25.44,25.44,0.0,0.0,25.5,25.5,25.5,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2018-12-16,22.72,22.72,22.72,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.7,22.7,22.7,0.0,0.0
2018-12-23,24.5,24.5,24.5,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.59,24.59,24.59,0.0,0.0
2018-12-30,24.9,24.9,24.9,0.0,0.0,25.26,25.26,25.26,0.0,0.0,24.9,24.9,24.9,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2019-01-06,25.71,25.71,25.71,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2019-01-13,26.5,26.5,26.5,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.41,26.41,26.41,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2019-01-20,26.62,26.62,26.62,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.63,26.63,26.63,0.0,0.0
2019-01-27,27.46,27.46,27.46,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2019-02-03,27.9,27.9,27.9,0.0,0.0,28.02,28.02,28.02,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.9,27.9,27.9,0.0,0.0
2019-02-10,28.48,28.48,28.48,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.7,28.7,28.7,0.0,0.0
2019-02-17,28.98,28.98,28.98,0.0,0.0,29.17,29.17,29.17,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.95,28.95,28.95,0.0,0.0
2019-02-24,28.93,28.93,28.93,0.0,0.0,28.93,28.93,28.93,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.79,28.79,28.79,0.0,0.0
2019-03-03,28.32,28.32,28.32,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.77,28.77,28.77,0.0,0.0
2019-03-10,29.32,29.32,29.32,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.32,29.32,29.32,0.0,0.0,29.42,29.42,29.42,0.0,0.0
2019-03-17,29.36,29.36,29.36,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.43,29.43,29.43,0.0,0.0
2019-03-24,29.87,29.87,29.87,0.0,0.0,29.87,29.87,29.87,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2019-03-31,29.38,29.38,29.38,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.61,29.61,29.61,0.0,0.0
2019-04-07,30.04,30.04,30.04,0.0,0.0,30.04,30.04,30.04,0.0,0.0,29.95,29.95,29.95,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2019-04-14,29.42,29.42,29.42,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.29,29.29,29.29,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2019-04-21,30.37,30.37,30.37,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2019-04-28,30.15,30.15,30.15,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.15,30.15,30.15,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2019-05-05,29.25,29.25,29.25,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.02,29.02,29.02,0.0,0.0,29.02,29.02,29.02,0.0,0.0
2019-05-12,29.76,29.76,29.76,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.61,29.61,29.61,0.0,0.0
2019-05-19,29.56,29.56,29.56,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.6,29.6,29.6,0.0,0.0
2019-05-26,28.94,28.94,28.94,0.0,0.0,29.12,29.12,29.12,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.7,28.7,28.7,0.0,0.0
2019-06-02,31.0,31.0,31.0,0.0,0.0,31.32,31.32,31.32,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.92,30.92,30.92,0.0,0.0
2019-06-09,31.0,31.0,31.0,0.0,0.0,31.07,31.07,31.07,0.0,0.0,30.92,30.92,30.92,0.0,0.0,31.07,31.07,31.07,0.0,0.0
2019-06-16,31.27,31.27,31.27,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.11,31.11,31.11,0.0,0.0,31.16,31.16,31.16,0.0,0.0
2019-06-23,31.42,31.42,31.42,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.36,31.36,31.36,0.0,0.0
2019-06-30,32.3,32.3,32.3,0.0,0.0,32.3,32.3,32.3,0.0,0.0,31.93,31.93,31.93,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2019-07-07,32.54,32.54,32.54,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.48,32.48,32.48,0.0,0.0,32.56,32.56,32.56,0.0,0.0
2019-07-14,32.36,32.36,32.36,0.0,0.0,32.42,32.42,32.42,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.27,32.27,32.27,0.0,0.0
2019-07-21,32.49,32.49,32.49,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.45,32.45,32.45,0.0,0.0
2019-07-28,31.22,31.22,31.22,0.0,0.0,31.22,31.22,31.22,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2019-08-04,32.06,32.06,32.06,0.0,0.0,32.16,32.16,32.16,0.0,0.0,31.76,31.76,31.76,0.0,0.0,31.85,31.85,31.85,0.0,0.0
2019-08-11,32.49,32.49,32.49,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.52,32.52,32.52,0.0,0.0
2019-08-18,32.41,32.41,32.41,0.0,0.0,32.42,32.42,32.42,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.42,32.42,32.42,0.0,0.0
2019-08-25,32.8,32.8,32.8,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.62,32.62,32.62,0.0,0.0
2019-09-01,32.69,32.69,32.69,0.0,0.0,32.69,32.69,32.69,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.79,31.79,31.79,0.0,0.0
2019-09-08,31.59,31.59,31.59,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.77,31.77,31.77,0.0,0.0
2019-09-15,31.8,31.8,31.8,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.91,31.91,31.91,0.0,0.0
2019-09-22,31.28,31.28,31.28,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2019-09-29,31.32,31.32,31.32,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.26,31.26,31.26,0.0,0.0
2019-10-06,31.38,31.38,31.38,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2019-10-13,31.51,31.51,31.51,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2019-10-20,31.81,31.81,31.81,0.0,0.0,31.81,31.81,31.81,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.62,31.62,31.62,0.0,0.0
2019-10-27,31.7,31.7,31.7,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.64,31.64,31.64,0.0,0.0
2019-11-03,31.36,31.36,31.36,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.46,31.46,31.46,0.0,0.0
2019-11-10,32.07,32.07,32.07,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2019-11-17,32.3,32.3,32.3,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.23,32.23,32.23,0.0,0.0
2019-11-24,32.11,32.11,32.11,0.0,0.0,32.13,32.13,32.13,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.11,32.11,32.11,0.0,0.0
2019-12-01,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.23,32.23,32.23,0.0,0.0
2019-12-08,32.52,32.52,32.52,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.62,32.62,32.62,0.0,0.0
2019-12-15,32.85,32.85,32.85,0.0,0.0,32.91,32.91,32.91,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.85,32.85,32.85,0.0,0.0
2019-12-22,32.7,32.7,32.7,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2019-12-29,32.94,32.94,32.94,0.0,0.0,33.11,33.11,33.11,0.0,0.0,32.87,32.87,32.87,0.0,0.0,33.03,33.03,33.03,0.0,0.0
