Date,Newfleet Multi-Sector Income_Open_average,Newfleet Multi-Sector Income_Open_max,Newfleet Multi-Sector Income_Open_min,Newfleet Multi-Sector Income_Open_volatility,Newfleet Multi-Sector Income_Open_change,Newfleet Multi-Sector Income_High_average,Newfleet Multi-Sector Income_High_max,Newfleet Multi-Sector Income_High_min,Newfleet Multi-Sector Income_High_volatility,Newfleet Multi-Sector Income_High_change,Newfleet Multi-Sector Income_Low_average,Newfleet Multi-Sector Income_Low_max,Newfleet Multi-Sector Income_Low_min,Newfleet Multi-Sector Income_Low_volatility,Newfleet Multi-Sector Income_Low_change,Newfleet Multi-Sector Income_Close_average,Newfleet Multi-Sector Income_Close_max,Newfleet Multi-Sector Income_Close_min,Newfleet Multi-Sector Income_Close_volatility,Newfleet Multi-Sector Income_Close_change
2019-04-28,48.16,48.16,48.16,0.0,0.0,48.16,48.16,48.16,0.0,0.0,48.07,48.07,48.07,0.0,0.0,48.12,48.12,48.12,0.0,0.0
2019-05-05,48.18,48.18,48.18,0.0,0.0,48.22,48.22,48.22,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.16,48.16,48.16,0.0,0.0
2019-05-12,48.22,48.22,48.22,0.0,0.0,48.27,48.27,48.27,0.0,0.0,48.22,48.22,48.22,0.0,0.0,48.26,48.26,48.26,0.0,0.0
2019-05-19,48.25,48.25,48.25,0.0,0.0,48.3,48.3,48.3,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.3,48.3,48.3,0.0,0.0
2019-05-26,48.29,48.29,48.29,0.0,0.0,48.32,48.32,48.32,0.0,0.0,48.24,48.24,48.24,0.0,0.0,48.32,48.32,48.32,0.0,0.0
2019-06-02,48.31,48.31,48.31,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.31,48.31,48.31,0.0,0.0,48.37,48.37,48.37,0.0,0.0
2019-06-09,48.36,48.36,48.36,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.45,48.45,48.45,0.0,0.0
2019-06-16,48.5,48.5,48.5,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.5,48.5,48.5,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2019-06-23,48.41,48.41,48.41,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.44,48.44,48.44,0.0,0.0
2019-06-30,48.44,48.44,48.44,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.41,48.41,48.41,0.0,0.0
2019-07-07,48.39,48.39,48.39,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.39,48.39,48.39,0.0,0.0,48.44,48.44,48.44,0.0,0.0
2019-07-14,48.4,48.4,48.4,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.45,48.45,48.45,0.0,0.0
2019-07-21,48.32,48.32,48.32,0.0,0.0,48.32,48.32,48.32,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.27,48.27,48.27,0.0,0.0
2019-07-28,48.55,48.55,48.55,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.51,48.51,48.51,0.0,0.0
2019-08-04,48.55,48.55,48.55,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.57,48.57,48.57,0.0,0.0
2019-08-11,48.62,48.62,48.62,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.57,48.57,48.57,0.0,0.0,48.61,48.61,48.61,0.0,0.0
2019-08-18,48.61,48.61,48.61,0.0,0.0,48.71,48.71,48.71,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.66,48.66,48.66,0.0,0.0
2019-08-25,48.5,48.5,48.5,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.5,48.5,48.5,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2019-09-01,48.68,48.68,48.68,0.0,0.0,48.68,48.68,48.68,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.58,48.58,48.58,0.0,0.0
2019-09-08,48.37,48.37,48.37,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.4,48.4,48.4,0.0,0.0
2019-09-15,48.61,48.61,48.61,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.53,48.53,48.53,0.0,0.0
2019-09-22,48.54,48.54,48.54,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.39,48.39,48.39,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2019-09-29,48.64,48.64,48.64,0.0,0.0,48.68,48.68,48.68,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.68,48.68,48.68,0.0,0.0
2019-10-06,48.49,48.49,48.49,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2019-10-13,48.52,48.52,48.52,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.62,48.62,48.62,0.0,0.0
2019-10-20,48.59,48.59,48.59,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.51,48.51,48.51,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2019-10-27,48.45,48.45,48.45,0.0,0.0,48.57,48.57,48.57,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.56,48.56,48.56,0.0,0.0
2019-11-03,48.45,48.45,48.45,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.42,48.42,48.42,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2019-11-10,48.48,48.48,48.48,0.0,0.0,48.57,48.57,48.57,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.55,48.55,48.55,0.0,0.0
2019-11-17,48.52,48.52,48.52,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.59,48.59,48.59,0.0,0.0
2019-11-24,48.47,48.47,48.47,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2019-12-01,48.51,48.51,48.51,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.5,48.5,48.5,0.0,0.0
2019-12-08,48.46,48.46,48.46,0.0,0.0,48.63,48.63,48.63,0.0,0.0,48.46,48.46,48.46,0.0,0.0,48.56,48.56,48.56,0.0,0.0
2019-12-15,48.65,48.65,48.65,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.56,48.56,48.56,0.0,0.0
2019-12-22,48.4,48.4,48.4,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.39,48.39,48.39,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2019-12-29,48.49,48.49,48.49,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.51,48.51,48.51,0.0,0.0
