Date,DSX_Open_average,DSX_Open_max,DSX_Open_min,DSX_Open_volatility,DSX_Open_change,DSX_High_average,DSX_High_max,DSX_High_min,DSX_High_volatility,DSX_High_change,DSX_Low_average,DSX_Low_max,DSX_Low_min,DSX_Low_volatility,DSX_Low_change,DSX_Close_average,DSX_Close_max,DSX_Close_min,DSX_Close_volatility,DSX_Close_change,DSX_Volume_average,DSX_Volume_max,DSX_Volume_min,DSX_Volume_volatility,DSX_Volume_change
2019-10-20,3.76,3.93,3.53,0.40000000000000036,0.2799999999999998,3.878,4.15,3.59,0.5600000000000005,0.38000000000000034,3.7079999999999997,3.86,3.53,0.33000000000000007,0.27,3.798,3.95,3.55,0.40000000000000036,0.3900000000000001,477744,914486,230274,684212,163759
2019-10-27,3.85,3.95,3.65,0.30000000000000027,-0.11000000000000032,3.904,3.96,3.86,0.10000000000000009,-0.08000000000000007,3.76,3.88,3.65,0.22999999999999998,-0.10000000000000009,3.82,3.94,3.67,0.27,-0.14000000000000012,273899,337572,199165,138407,-56884
2019-11-03,3.7686,3.94,3.61,0.33000000000000007,-0.16300000000000026,3.85,3.97,3.66,0.31000000000000005,-0.31000000000000005,3.6682,3.86,3.5,0.3599999999999999,-0.27300000000000013,3.728,3.93,3.51,0.4200000000000004,-0.4200000000000004,635823,1342710,269219,1073491,-1023792
2019-11-10,3.57,3.63,3.53,0.10000000000000009,0.07000000000000028,3.642,3.73,3.58,0.1499999999999999,-0.1299999999999999,3.5,3.53,3.38,0.1499999999999999,-0.1499999999999999,3.546,3.63,3.44,0.18999999999999995,-0.18999999999999995,269712,611856,152156,459700,362777
2019-11-17,3.44,3.47,3.4,0.07000000000000028,-0.010000000000000231,3.48,3.5,3.45,0.04999999999999982,-0.020000000000000018,3.396,3.45,3.36,0.0900000000000003,0.0,3.446,3.48,3.39,0.08999999999999986,-0.020000000000000018,222414,286841,163246,123595,41611
2019-11-24,3.4299999999999997,3.48,3.4,0.08000000000000007,0.020000000000000018,3.46875,3.52,3.425,0.0950000000000002,-0.025000000000000355,3.3175,3.4,3.1,0.2999999999999998,-0.2999999999999998,3.415,3.48,3.3,0.18000000000000016,-0.13000000000000034,379037,876469,169799,706670,706670
2019-12-01,3.326,3.35,3.26,0.0900000000000003,0.0900000000000003,3.367,3.39,3.34,0.050000000000000266,0.050000000000000266,3.278,3.3,3.24,0.05999999999999961,0.05999999999999961,3.34,3.38,3.31,0.06999999999999984,0.04999999999999982,298725,424129,193283,230846,136454
2019-12-08,3.27,3.35,3.18,0.16999999999999993,-0.16999999999999993,3.3102,3.37,3.24,0.1299999999999999,-0.1299999999999999,3.192,3.3,3.12,0.17999999999999972,-0.13999999999999968,3.258,3.35,3.18,0.16999999999999993,-0.16000000000000014,314419,450825,228201,222624,-222624
2019-12-15,3.102,3.2,3.03,0.17000000000000037,-0.10000000000000009,3.1324,3.205,3.05,0.15500000000000025,-0.09800000000000031,3.016,3.04,2.94,0.10000000000000009,0.010000000000000231,3.064,3.1,3.01,0.0900000000000003,0.020000000000000018,424037,736229,321481,414748,-40595
2019-12-22,3.0725,3.11,3.04,0.06999999999999984,0.040000000000000036,3.11275,3.13,3.08,0.04999999999999982,0.04999999999999982,3.0300000000000002,3.04,3.0,0.040000000000000036,0.040000000000000036,3.0575,3.08,3.04,0.040000000000000036,0.0,231335,339620,168895,170725,170725
2019-12-29,3.0633333333333335,3.14,3.01,0.13000000000000034,-0.03000000000000025,3.1333333333333333,3.14,3.12,0.020000000000000018,-0.020000000000000018,3.03,3.04,3.01,0.03000000000000025,-0.03000000000000025,3.083333333333333,3.11,3.07,0.040000000000000036,-0.040000000000000036,217351,303037,170561,132476,132476
