Date,FCBC_stock_Open_average,FCBC_stock_Open_max,FCBC_stock_Open_min,FCBC_stock_Open_volatility,FCBC_stock_Open_change,FCBC_stock_High_average,FCBC_stock_High_max,FCBC_stock_High_min,FCBC_stock_High_volatility,FCBC_stock_High_change,FCBC_stock_Low_average,FCBC_stock_Low_max,FCBC_stock_Low_min,FCBC_stock_Low_volatility,FCBC_stock_Low_change,FCBC_stock_Close_average,FCBC_stock_Close_max,FCBC_stock_Close_min,FCBC_stock_Close_volatility,FCBC_stock_Close_change,FCBC_stock_Volume_average,FCBC_stock_Volume_max,FCBC_stock_Volume_min,FCBC_stock_Volume_volatility,FCBC_stock_Volume_change
2019-10-20,32.452,32.7,31.72,0.980000000000004,-0.980000000000004,32.668,32.92,32.27,0.6499999999999986,-0.4299999999999997,32.042,32.47,31.5,0.9699999999999989,-0.5399999999999991,32.286,32.62,31.77,0.8499999999999979,-0.6099999999999994,46816,75366,18528,56838,-55821
2019-10-27,32.08,32.33,31.73,0.5999999999999979,0.23999999999999844,32.528,33.01,32.15,0.8599999999999994,-0.769999999999996,31.9,32.33,31.54,0.7899999999999991,0.14999999999999858,32.192,32.45,31.83,0.6200000000000045,-0.4700000000000024,24470,28975,21500,7475,4215
2019-11-03,32.356,32.54,32.15,0.39000000000000057,0.10000000000000142,32.534,32.82,32.25,0.5700000000000003,0.20000000000000284,32.006,32.15,31.8,0.34999999999999787,-0.23999999999999844,32.204,32.45,31.82,0.6300000000000026,-0.36999999999999744,29100,34770,14779,19991,18703
2019-11-10,31.722,31.94,31.6,0.33999999999999986,-0.21999999999999886,31.854,32.11,31.65,0.46000000000000085,-0.46000000000000085,31.5,31.74,31.27,0.46999999999999886,-0.46999999999999886,31.624,31.97,31.33,0.6400000000000006,-0.6400000000000006,17803,28026,12461,15565,7219
2019-11-17,31.156,31.29,30.96,0.3299999999999983,-0.3299999999999983,31.286,31.52,31.02,0.5,-0.2900000000000027,30.736,31.1,30.09,1.0100000000000016,-1.0100000000000016,31.034,31.33,30.77,0.5599999999999987,-0.41000000000000014,22590,39846,10959,28887,-1159
2019-11-24,30.84,30.98,30.65,0.33000000000000185,-0.25,31.035,31.26,30.76,0.5,-0.4499999999999993,30.5075,30.67,30.37,0.3000000000000007,-0.00999999999999801,30.7425,31.02,30.49,0.5300000000000011,-0.5300000000000011,16608,23271,10528,12743,-12743
2019-12-01,30.16,30.63,29.75,0.879999999999999,-0.34999999999999787,30.362,30.66,30.08,0.5800000000000018,-0.08000000000000185,29.916,30.17,29.71,0.46000000000000085,0.07000000000000028,30.102,30.33,29.88,0.4499999999999993,0.0799999999999983,16491,28175,7798,20377,12892
2019-12-08,30.316,30.5,30.09,0.41000000000000014,0.129999999999999,30.514,30.68,30.3,0.379999999999999,0.14000000000000057,30.114,30.21,30.01,0.1999999999999993,0.010000000000001563,30.344,30.53,30.19,0.33999999999999986,0.25,20157,29972,11120,18852,7573
2019-12-15,30.85,31.03,30.68,0.3500000000000014,0.19000000000000128,31.146,31.47,30.95,0.5199999999999996,0.3099999999999987,30.69,30.82,30.57,0.25,0.07000000000000028,30.982,31.21,30.8,0.41000000000000014,0.22000000000000242,38000,101888,18373,83515,78823
2019-12-22,31.1475,31.23,31.04,0.19000000000000128,-0.19000000000000128,31.1875,31.24,31.07,0.16999999999999815,-0.16000000000000014,30.96,31.12,30.79,0.33000000000000185,0.030000000000001137,31.145,31.22,30.99,0.23000000000000043,-0.1700000000000017,21583,33698,9668,24030,3311
2019-12-29,30.905,31.0,30.65,0.3500000000000014,-0.3500000000000014,31.0375,31.17,30.91,0.26000000000000156,-0.26000000000000156,30.785,31.0,30.56,0.4400000000000013,-0.4200000000000017,30.9225,31.05,30.67,0.379999999999999,-0.379999999999999,16799,19302,13618,5684,-4336
