Date,Janus ObesityEtf_Open_average,Janus ObesityEtf_Open_max,Janus ObesityEtf_Open_min,Janus ObesityEtf_Open_volatility,Janus ObesityEtf_Open_change,Janus ObesityEtf_High_average,Janus ObesityEtf_High_max,Janus ObesityEtf_High_min,Janus ObesityEtf_High_volatility,Janus ObesityEtf_High_change,Janus ObesityEtf_Low_average,Janus ObesityEtf_Low_max,Janus ObesityEtf_Low_min,Janus ObesityEtf_Low_volatility,Janus ObesityEtf_Low_change,Janus ObesityEtf_Close_average,Janus ObesityEtf_Close_max,Janus ObesityEtf_Close_min,Janus ObesityEtf_Close_volatility,Janus ObesityEtf_Close_change
2019-09-01,34.98,34.98,34.98,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.98,34.98,34.98,0.0,0.0
2019-09-08,33.63,33.63,33.63,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.44,33.44,33.44,0.0,0.0,34.1,34.1,34.1,0.0,0.0
2019-09-15,34.95,34.95,34.95,0.0,0.0,34.95,34.95,34.95,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.63,34.63,34.63,0.0,0.0
2019-09-22,34.19,34.19,34.19,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.22,34.22,34.22,0.0,0.0
2019-09-29,32.99,32.99,32.99,0.0,0.0,32.99,32.99,32.99,0.0,0.0,32.97,32.97,32.97,0.0,0.0,32.97,32.97,32.97,0.0,0.0
2019-10-06,32.67,32.67,32.67,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2019-10-13,33.88,33.88,33.88,0.0,0.0,33.96,33.96,33.96,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.96,33.96,33.96,0.0,0.0
2019-10-20,34.14,34.14,34.14,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.14,34.14,34.14,0.0,0.0,34.25,34.25,34.25,0.0,0.0
2019-10-27,35.3,35.3,35.3,0.0,0.0,36.19,36.19,36.19,0.0,0.0,34.9,34.9,34.9,0.0,0.0,35.74,35.74,35.74,0.0,0.0
2019-11-03,36.17,36.17,36.17,0.0,0.0,36.58,36.58,36.58,0.0,0.0,35.86,35.86,35.86,0.0,0.0,36.53,36.53,36.53,0.0,0.0
2019-11-10,37.0,37.0,37.0,0.0,0.0,37.0,37.0,37.0,0.0,0.0,36.86,36.86,36.86,0.0,0.0,36.99,36.99,36.99,0.0,0.0
2019-11-17,37.54,37.54,37.54,0.0,0.0,37.54,37.54,37.54,0.0,0.0,36.84,36.84,36.84,0.0,0.0,37.23,37.23,37.23,0.0,0.0
2019-11-24,38.8,38.8,38.8,0.0,0.0,38.82,38.82,38.82,0.0,0.0,38.21,38.21,38.21,0.0,0.0,38.21,38.21,38.21,0.0,0.0
2019-12-01,38.31,38.31,38.31,0.0,0.0,38.31,38.31,38.31,0.0,0.0,37.97,37.97,37.97,0.0,0.0,38.02,38.02,38.02,0.0,0.0
2019-12-08,37.58,37.58,37.58,0.0,0.0,37.65,37.65,37.65,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.65,37.65,37.65,0.0,0.0
2019-12-15,38.36,38.36,38.36,0.0,0.0,38.36,38.36,38.36,0.0,0.0,37.96,37.96,37.96,0.0,0.0,37.96,37.96,37.96,0.0,0.0
2019-12-22,38.96,38.96,38.96,0.0,0.0,38.96,38.96,38.96,0.0,0.0,38.62,38.62,38.62,0.0,0.0,38.62,38.62,38.62,0.0,0.0
2019-12-29,38.31,38.31,38.31,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.13,38.13,38.13,0.0,0.0,38.51,38.51,38.51,0.0,0.0
