Date,WM_Open_average,WM_Open_max,WM_Open_min,WM_Open_volatility,WM_Open_change,WM_High_average,WM_High_max,WM_High_min,WM_High_volatility,WM_High_change,WM_Low_average,WM_Low_max,WM_Low_min,WM_Low_volatility,WM_Low_change,WM_Close_average,WM_Close_max,WM_Close_min,WM_Close_volatility,WM_Close_change,WM_Volume_average,WM_Volume_max,WM_Volume_min,WM_Volume_volatility,WM_Volume_change
2019-10-27,111.99199999999999,112.6,111.07,1.5300000000000011,0.14000000000000057,112.744,113.39,111.47,1.9200000000000017,-1.460000000000008,111.08,111.75,110.28,1.4699999999999989,-0.5799999999999983,111.792,112.67,110.82,1.8500000000000085,-1.210000000000008,1715551,2181853,1164595,1017258,479661
2019-11-03,109.928,110.94,107.91,3.030000000000001,0.3199999999999932,110.744,111.29,109.93,1.3599999999999994,0.480000000000004,109.014,110.06,107.77,2.2900000000000063,2.1599999999999966,110.018,111.03,108.31,2.719999999999999,2.1599999999999966,2020900,3574565,1094289,2480276,-2480276
2019-11-10,111.196,112.3,110.06,2.239999999999995,1.6500000000000057,111.966,112.95,110.82,2.1300000000000097,2.1300000000000097,110.756,111.93,109.68,2.25,2.25,111.51,112.4,110.0,2.4000000000000057,2.4000000000000057,1681038,2030864,1378748,652116,323832
2019-11-17,111.856,112.6,110.82,1.7800000000000011,-1.5499999999999972,112.544,113.71,111.42,2.289999999999992,-1.1200000000000045,110.94,111.87,109.67,2.200000000000003,-1.5900000000000034,111.478,112.57,110.31,2.259999999999991,-2.219999999999999,1929476,2007924,1836889,171035,-66967
2019-11-24,112.3,113.11,110.36,2.75,2.3599999999999994,113.24249999999999,113.46,113.02,0.4399999999999977,0.09000000000000341,111.80250000000001,112.7,110.28,2.4200000000000017,1.3400000000000034,112.595,112.94,111.65,1.289999999999992,-1.2299999999999898,1822939,3499103,706862,2792241,-2002658
2019-12-01,111.938,112.52,111.49,1.0300000000000011,0.10000000000000853,112.704,113.58,111.86,1.7199999999999989,-0.980000000000004,111.386,111.95,111.13,0.8200000000000074,0.04000000000000625,111.95,112.86,111.47,1.3900000000000006,-0.2600000000000051,1904001,2525576,1212350,1313226,304970
2019-12-08,111.49,112.58,110.44,2.1400000000000006,0.75,112.092,112.7,111.57,1.1300000000000097,0.46999999999999886,110.764,111.5,110.11,1.3900000000000006,0.3100000000000023,111.474,112.03,110.66,1.3700000000000045,0.769999999999996,1621189,1846090,1419256,426834,118652
2019-12-15,113.04599999999999,113.46,112.64,0.8199999999999932,0.23000000000000398,113.456,113.69,113.15,0.539999999999992,-0.20000000000000284,112.382,112.72,111.95,0.769999999999996,0.09999999999999432,112.818,113.16,112.48,0.6799999999999926,-0.04999999999999716,1807806,2840716,921226,1919490,-845247
2019-12-22,113.0275,113.5,112.72,0.7800000000000011,0.7000000000000028,113.46000000000001,113.93,112.87,1.0600000000000023,0.9799999999999898,112.625,113.1,112.06,1.039999999999992,1.039999999999992,113.36,113.89,112.6,1.2900000000000063,1.1700000000000017,790020,1058485,498770,559715,559715
2019-12-29,113.64333333333333,114.09,113.15,0.9399999999999977,-0.539999999999992,114.61333333333333,115.47,114.15,1.3199999999999932,1.3199999999999932,112.92666666666666,113.18,112.5,0.6800000000000068,-0.0800000000000125,114.50333333333333,115.33,113.96,1.3700000000000045,1.3700000000000045,1581714,2071652,1248587,823065,176316
